branchid,trans_viol,branch_rating,percentage
200075.0,3.3960213186628682e-15,700.0,4.8514590266612406e-18
200076.0,3.3962239905169467e-15,5063.422989922552,6.707367717996821e-19
200077.0,3.396023494399103e-15,700.0,4.851462134855861e-18
200078.0,3.3960221758732066e-15,700.0,4.8514602512474384e-18
200079.0,3.396022175922886e-15,700.0,4.851460251318408e-18
200080.0,3.3960221759313678e-15,700.0,4.851460251330525e-18
200081.0,3.3960212740528724e-15,2598.0,1.3071675419757014e-18
200082.0,3.396017019386384e-15,700.0,4.8514528848376914e-18
200083.0,3.396364343047753e-15,2598.0,1.3072995931669564e-18
200084.0,3.3960208821744416e-15,700.0,4.851458403106345e-18
200086.0,3.396056199803012e-15,2598.0,1.3071809852975412e-18
200087.0,3.396114800988609e-15,2598.0,1.3072035415660544e-18
200088.0,3.3960237694128268e-15,700.0,4.85146252773261e-18
200089.0,3.396071849710023e-15,700.0,4.8515312138714614e-18
200090.0,3.3962048031159045e-15,5437.687615916727,6.245678389422056e-19
200091.0,3.3960144693484984e-15,700.0,4.851449241926427e-18
200092.0,3.3960125138418316e-15,700.0,4.851446448345473e-18
200093.0,3.396025260773831e-15,2598.0,1.3071690765103275e-18
200094.0,0.0,700.0,0.0
200095.0,3.3960220067806065e-15,700.0,4.8514600096865804e-18
200096.0,3.3960350095262882e-15,2598.0,1.30717282891697e-18
200097.0,3.3960190401724644e-15,2598.0,1.307166682129509e-18
200098.0,3.396019040173676e-15,2598.0,1.3071666821299754e-18
200099.0,3.39602063287723e-15,700.0,4.8514580469674714e-18
200100.0,3.396019602690824e-15,700.0,4.851456575272606e-18
200101.0,3.396019602945279e-15,700.0,4.851456575636113e-18
200102.0,3.3960222956895913e-15,700.0,4.851460422413702e-18
200103.0,3.3960201846204627e-15,700.0,4.851457406600661e-18
200104.0,3.396020986613264e-15,700.0,4.851458552304663e-18
200105.0,3.3960221191293436e-15,700.0,4.851460170184777e-18
200106.0,3.3960614298228794e-15,6353.714899114455,5.345001284675527e-19
200107.0,3.396021887350751e-15,700.0,4.851459839072501e-18
200108.0,3.3960217809877643e-15,700.0,4.851459687125378e-18
200109.0,3.3960217809877643e-15,700.0,4.851459687125378e-18
200110.0,3.3960212142204107e-15,700.0,4.85145887745773e-18
200111.0,3.3960212141901184e-15,700.0,4.851458877414455e-18
200114.0,3.3960236321190205e-15,700.0,4.8514623315986006e-18
200115.0,3.39601565395555e-15,700.0,4.851450934222215e-18
200124.0,3.396013154622867e-15,700.0,4.851447363746952e-18
200125.0,3.3960245711220926e-15,700.0,4.8514636730315606e-18
200126.0,3.3960127002628154e-15,700.0,4.851446714661165e-18
200127.0,3.396012700224849e-15,700.0,4.8514467146069275e-18
200128.0,3.396128487593745e-15,3722.868552365701,9.122343267896664e-19
200129.0,3.396020878979214e-15,700.0,4.851458398541734e-18
200130.0,3.396021292668879e-15,700.0,4.85145898952697e-18
200131.0,3.3960176549886545e-15,700.0,4.851453792840935e-18
200132.0,3.3961009075378325e-15,1793.0,1.894088626624558e-18
200134.0,3.396228323015557e-15,700.0,4.851754747165082e-18
200135.0,3.39601565395555e-15,700.0,4.851450934222215e-18
200136.0,3.3960469876512615e-15,700.0,4.851495696644659e-18
200137.0,3.396046987648838e-15,700.0,4.851495696641197e-18
200138.0,3.3960822319030955e-15,700.0,4.851546045575851e-18
200139.0,3.3960219434431285e-15,700.0,4.8514599192044696e-18
200140.0,3.3960713045580136e-15,700.0,4.851530435082876e-18
200141.0,3.3960200713524566e-15,700.0,4.8514572447892236e-18
200142.0,3.396018950313104e-15,700.0,4.8514556433044344e-18
200143.0,3.396018950313104e-15,700.0,4.8514556433044344e-18
200144.0,3.396022864530955e-15,700.0,4.851461235044221e-18
200145.0,3.396022864530955e-15,700.0,4.851461235044221e-18
200146.0,3.396022864530955e-15,700.0,4.851461235044221e-18
200147.0,3.3960210509863334e-15,700.0,4.851458644266191e-18
200148.0,3.3961215899450473e-15,1793.0,1.894100161709452e-18
200149.0,3.3960210509863334e-15,700.0,4.851458644266191e-18
200150.0,3.3960210509863334e-15,700.0,4.851458644266191e-18
200151.0,3.396123086246113e-15,700.0,4.8516044089230185e-18
200152.0,3.396221408193572e-15,700.0,4.85174486884796e-18
200153.0,3.3962214080829042e-15,700.0,4.8517448686898635e-18
200154.0,3.3962409612371216e-15,700.0,4.8517728017673164e-18
200155.0,3.396231726362542e-15,700.0,4.8517596090893455e-18
200156.0,3.396227380592287e-15,700.0,4.851753400846124e-18
200157.0,3.3961627163905005e-15,700.0,4.851661023415001e-18
200158.0,3.3961627163905005e-15,700.0,4.851661023415001e-18
200159.0,3.3961245694108396e-15,700.0,4.851606527729771e-18
200160.0,3.3961245694108396e-15,700.0,4.851606527729771e-18
200161.0,3.3961245694108396e-15,700.0,4.851606527729771e-18
200162.0,3.3961245694108396e-15,700.0,4.851606527729771e-18
200163.0,3.3960181958763218e-15,700.0,4.8514545655376024e-18
200164.0,3.3960181958763218e-15,700.0,4.8514545655376024e-18
200165.0,3.3960181958763218e-15,700.0,4.8514545655376024e-18
200166.0,3.3960181958763218e-15,700.0,4.8514545655376024e-18
200167.0,3.396387187085915e-15,700.0,4.8519816958370214e-18
200168.0,3.3963871885451942e-15,700.0,4.851981697921706e-18
200169.0,3.3961686223607155e-15,4750.152680119139,7.149598867789521e-19
200170.0,3.3961686223607155e-15,4750.152680119139,7.149598867789521e-19
200172.0,3.396111811555452e-15,700.0,4.851588302222074e-18
200173.0,3.3961118116035155e-15,700.0,4.851588302290736e-18
200174.0,0.0,1793.0,0.0
200175.0,3.3960117640171466e-15,700.0,4.8514453771673524e-18
200176.0,3.3960122464092504e-15,700.0,4.851446066298929e-18
200177.0,3.3960122488382857e-15,700.0,4.8514460697689794e-18
200178.0,0.0,700.0,0.0
200179.0,3.396025147345074e-15,700.0,4.851464496207248e-18
200180.0,3.396019761026441e-15,700.0,4.851456801466344e-18
200181.0,3.396021240354148e-15,700.0,4.85145891479164e-18
200182.0,3.3961578941836e-15,4553.041611078269,7.459096982378135e-19
200183.0,3.3962500486938182e-15,700.0,4.8517857838483115e-18
200184.0,3.396194009553958e-15,5233.167506702844,6.489748331586905e-19
200185.0,3.3961940095563814e-15,5233.167506702844,6.489748331591536e-19
200186.0,0.0,700.0,0.0
200187.0,3.3961287629851124e-15,3683.048542821187,9.220972038515963e-19
200188.0,3.396063279155987e-15,700.0,4.851518970222839e-18
200189.0,3.396050173642808e-15,700.0,4.851500248061154e-18
200190.0,3.3960223356648716e-15,700.0,4.851460479521245e-18
200192.0,3.3961237312123267e-15,1793.0,1.8941013559466407e-18
200193.0,3.3960160560408564e-15,797.0,4.260998815609606e-18
200194.0,3.3960217253473473e-15,700.0,4.851459607639067e-18
200195.0,3.3960221491190837e-15,700.0,4.851460213027262e-18
200196.0,3.3961237248978044e-15,1793.0,1.894101352424877e-18
200197.0,3.396021997269645e-15,700.0,4.851459996099493e-18
200198.0,3.3960202044182714e-15,700.0,4.8514574348832446e-18
200199.0,3.3960220803968538e-15,700.0,4.851460114852648e-18
200201.0,3.3960220870110675e-15,700.0,4.851460124301525e-18
200202.0,3.3962412466754214e-15,700.0,4.851773209536316e-18
200203.0,3.3961191430494757e-15,2797.466418594935,1.2139981808093418e-18
200204.0,3.3960162898260082e-15,797.0,4.260999108941039e-18
200205.0,3.396128525434027e-15,3831.6413319372846,8.863377939701205e-19
200206.0,3.396128525434027e-15,3831.6413319372846,8.863377939701205e-19
200207.0,3.3960222288030723e-15,700.0,4.851460326861532e-18
200208.0,3.3961608018030207e-15,4641.433379504585,7.317051703897382e-19
200209.0,3.3962267967635255e-15,700.0,4.851752566805036e-18
200212.0,3.3960178109796508e-15,700.0,4.851454015685216e-18
200213.0,3.3960993861240805e-15,1793.0,1.8940877780948582e-18
200214.0,0.0,700.0,0.0
200215.0,0.0,700.0,0.0
200216.0,3.396019160791796e-15,700.0,4.85145594398828e-18
200221.0,3.3960252115125597e-15,700.0,4.851464587875085e-18
200222.0,3.396247993529255e-15,700.0,4.851782847898936e-18
200223.0,3.396324598020176e-15,797.0,4.2613859448182886e-18
200224.0,3.3960708132216155e-15,700.0,4.851529733173736e-18
200225.0,0.0,700.0,0.0
200226.0,0.0,700.0,0.0
200227.0,3.3960124107980686e-15,700.0,4.851446301140098e-18
200228.0,3.3960798039014116e-15,700.0,4.8515425770020164e-18
200229.0,3.3960217843530323e-15,700.0,4.851459691932903e-18
200230.0,3.396174291199898e-15,797.0,4.2611973540776635e-18
200231.0,3.3962445123416667e-15,700.0,4.851777874773809e-18
200232.0,3.3960220653557375e-15,700.0,4.851460093365339e-18
200233.0,3.3962445123416667e-15,700.0,4.851777874773809e-18
200234.0,3.3961292244186083e-15,700.0,4.851613177740869e-18
200235.0,3.3961309892863973e-15,700.0,4.8516156989805674e-18
200236.0,3.39610766819807e-15,797.0,4.261113761854542e-18
200237.0,3.3960220618155822e-15,700.0,4.851460088307975e-18
200238.0,3.3960219875058442e-15,700.0,4.8514599821512064e-18
200239.0,3.396016624017073e-15,700.0,4.8514523200243905e-18
200240.0,3.3962505616294046e-15,700.0,4.851786516613435e-18
200241.0,3.396274320640396e-15,700.0,4.8518204580577085e-18
200242.0,3.396016676711871e-15,797.0,4.2609995943687216e-18
200243.0,3.396021142026284e-15,700.0,4.851458774323263e-18
200244.0,0.0,2429.221061399054,0.0
200245.0,3.3960158412784353e-15,797.0,4.260998546146092e-18
200246.0,0.0,797.0,0.0
200247.0,3.3960223317822118e-15,700.0,4.851460473974588e-18
200248.0,3.3963188884928356e-15,797.0,4.261378781044963e-18
200249.0,3.3962812579969944e-15,700.0,4.851830368567135e-18
200250.0,3.3960159333301474e-15,797.0,4.2609986616438486e-18
200251.0,3.3962466549725016e-15,700.0,4.851780935675002e-18
200252.0,3.3960191268987973e-15,700.0,4.85145589556971e-18
200253.0,3.396022248823024e-15,700.0,4.851460355461463e-18
200254.0,3.3963251439787673e-15,797.0,4.2613866298353415e-18
200255.0,3.396240579540525e-15,700.0,4.851772256486464e-18
200256.0,3.396245462226122e-15,700.0,4.851779231751603e-18
200257.0,3.3960672148106597e-15,2136.0145672062795,1.5899082651165713e-18
200258.0,3.3960159852494633e-15,700.0,4.851451407499233e-18
200259.0,3.3961234523353302e-15,1793.0,1.8941012004101115e-18
200260.0,3.3960167814055522e-15,700.0,4.851452544865074e-18
200261.0,0.0,1793.0,0.0
200262.0,3.3960125110710996e-15,797.0,4.260994367717816e-18
200263.0,3.396032119501823e-15,2456.630557864021,1.382394315918055e-18
200264.0,3.396042617653662e-15,700.0,4.851489453790946e-18
200265.0,3.396179299194472e-15,700.0,4.85168471313496e-18
200266.0,3.396022201713715e-15,700.0,4.85146028816245e-18
200267.0,3.3960221506179446e-15,700.0,4.851460215168492e-18
200268.0,3.396022052601485e-15,700.0,4.851460075144979e-18
200269.0,3.3962446060877257e-15,700.0,4.851778008696751e-18
200270.0,3.396306705640257e-15,797.0,4.26136349515716e-18
200271.0,3.3960210440550607e-15,700.0,4.8514586343643724e-18
200272.0,3.396020380259179e-15,700.0,4.851457686084541e-18
200273.0,0.0,700.0,0.0
200274.0,3.3960173866953694e-15,700.0,4.8514534095648136e-18
200275.0,0.0,700.0,0.0
200276.0,3.3961789420164295e-15,700.0,4.851684202880614e-18
200277.0,3.3961280720720045e-15,700.0,4.851611531531435e-18
200278.0,3.396244125815272e-15,700.0,4.851777322593246e-18
200279.0,3.396017075033667e-15,700.0,4.85145296433381e-18
200280.0,3.3960207450563304e-15,700.0,4.8514582072233294e-18
200281.0,3.3960146382694424e-15,797.0,4.26099703672452e-18
200282.0,3.3960146414925387e-15,797.0,4.2609970407685556e-18
200283.0,3.396018515759343e-15,700.0,4.851455022513347e-18
200284.0,3.396245525876216e-15,700.0,4.8517793226803086e-18
200285.0,3.3960216576687867e-15,700.0,4.8514595109554095e-18
200286.0,3.3960161931743157e-15,797.0,4.260998987671664e-18
200287.0,3.396248737328204e-15,797.0,4.2612907620178214e-18
200289.0,3.3960162901539724e-15,797.0,4.260999109352538e-18
200290.0,3.3960162900243216e-15,797.0,4.260999109189864e-18
200291.0,3.3960217206439692e-15,700.0,4.851459600919956e-18
200292.0,3.3962246467841925e-15,700.0,4.851749495405989e-18
200293.0,3.396021720624582e-15,700.0,4.85145960089226e-18
200294.0,3.3962464931161163e-15,700.0,4.851780704451595e-18
200295.0,3.3960165087481623e-15,700.0,4.8514521553545175e-18
200297.0,0.0,700.0,0.0
200298.0,3.3961766817898344e-15,700.0,4.8516809739854776e-18
200300.0,3.3960199280397804e-15,700.0,4.851457040056829e-18
200301.0,3.396012412216554e-15,797.0,4.26099424368451e-18
200302.0,3.3961420321653463e-15,700.0,4.851631474521923e-18
200303.0,3.396020231176837e-15,700.0,4.851457473109768e-18
200304.0,3.39624945059296e-15,700.0,4.851784929418514e-18
200305.0,3.3962466458819967e-15,700.0,4.851780922688567e-18
200306.0,3.3962739398388345e-15,700.0,4.851819914055478e-18
200307.0,3.396243000079004e-15,700.0,4.851775714398577e-18
200308.0,3.396243000079004e-15,700.0,4.851775714398577e-18
200309.0,3.3962858667533307e-15,700.0,4.851836952504758e-18
200310.0,3.3960106954310616e-15,797.0,4.26099208962492e-18
200311.0,3.396010695430254e-15,797.0,4.260992089623907e-18
200312.0,3.396235893100297e-15,700.0,4.851765561571853e-18
200313.0,3.3962358931136254e-15,700.0,4.8517655615908935e-18
200314.0,3.3960146193731314e-15,700.0,4.8514494562473305e-18
200315.0,3.3962490081680584e-15,797.0,4.26129110184198e-18
200316.0,3.396248894974773e-15,797.0,4.261290959817783e-18
200317.0,3.396226821914582e-15,797.0,4.261263264635611e-18
200318.0,3.396227553278357e-15,797.0,4.261264182281502e-18
200319.0,3.3960132530004103e-15,700.0,4.8514475042863005e-18
200320.0,3.3960119910277376e-15,700.0,4.851445701468197e-18
200321.0,3.396021488820948e-15,700.0,4.851459269744212e-18
200322.0,3.3961016819218653e-15,797.0,4.261106250842993e-18
200323.0,3.3961281203518065e-15,700.0,4.8516116005025805e-18
200324.0,0.0,797.0,0.0
200325.0,0.0,797.0,0.0
200326.0,3.3960112578419845e-15,700.0,4.851444654059978e-18
200327.0,3.3960111233867648e-15,700.0,4.851444461981092e-18
200328.0,3.3964689456935925e-15,700.0,4.8520984938479894e-18
200329.0,3.3964689464319158e-15,700.0,4.8520984949027365e-18
200330.0,3.3962438920737412e-15,700.0,4.851776988676773e-18
200331.0,3.3962438906794895e-15,700.0,4.851776986684985e-18
200332.0,3.3962462024861273e-15,700.0,4.851780289265896e-18
200333.0,3.396022005796714e-15,700.0,4.85146000828102e-18
200334.0,0.0,797.0,0.0
200335.0,3.3960214943086936e-15,700.0,4.851459277583848e-18
200336.0,3.3962866837359534e-15,700.0,4.8518381196227904e-18
200337.0,3.396287062631526e-15,700.0,4.8518386609021796e-18
200338.0,3.39628706263193e-15,700.0,4.851838660902757e-18
200339.0,3.396436272535591e-15,797.0,4.261526063407266e-18
200340.0,3.396436270884057e-15,797.0,4.2615260613350775e-18
200341.0,0.0,797.0,0.0
200342.0,0.0,700.0,0.0
200343.0,3.3960150532451146e-15,797.0,4.260997557396631e-18
200344.0,3.396342390526518e-15,797.0,4.2614082691675255e-18
200345.0,0.0,700.0,0.0
200346.0,0.0,700.0,0.0
200347.0,0.0,700.0,0.0
200348.0,0.0,700.0,0.0
200349.0,0.0,700.0,0.0
200350.0,3.3960953784061438e-15,700.0,4.851564826294491e-18
200351.0,3.3961020316984993e-15,700.0,4.851574330997856e-18
200352.0,0.0,700.0,0.0
200355.0,3.396129354143389e-15,700.0,4.8516133630619845e-18
200356.0,3.396129355300957e-15,700.0,4.8516133647156526e-18
200358.0,3.3961839485367805e-15,700.0,4.851691355052544e-18
200359.0,3.3963458585700934e-15,2438.8278239460005,1.3926140358177632e-18
200360.0,3.3963458585700934e-15,2438.8278239460005,1.3926140358177632e-18
200361.0,3.396237888425532e-15,700.0,4.8517684120364746e-18
200362.0,3.396247773957635e-15,797.0,4.2612895532718135e-18
200363.0,3.396244313445927e-15,700.0,4.851777590637038e-18
200364.0,3.396019649452378e-15,700.0,4.8514566420748255e-18
200365.0,3.396020069398e-15,700.0,4.851457241997143e-18
200366.0,3.3960200693022765e-15,700.0,4.851457241860395e-18
200367.0,3.396081338641738e-15,1647.3283267573424,2.0615691987320467e-18
200368.0,3.396232583648813e-15,700.0,4.851760833784019e-18
200369.0,3.396021315318199e-15,700.0,4.851459021883142e-18
200370.0,3.3960213153157756e-15,700.0,4.8514590218796796e-18
200371.0,3.3961783720627342e-15,700.0,4.851683388661049e-18
200372.0,3.3960250644658577e-15,700.0,4.851464377808368e-18
200373.0,3.3960250644351616e-15,700.0,4.851464377764516e-18
200374.0,3.39602140053315e-15,700.0,4.851459143618786e-18
200375.0,3.3960214004891254e-15,700.0,4.851459143555894e-18
200376.0,3.3960210726008698e-15,700.0,4.851458675144099e-18
200377.0,3.3962325858181425e-15,700.0,4.851760836883061e-18
200378.0,3.396022071884729e-15,700.0,4.85146010269247e-18
200381.0,3.3960189065355396e-15,700.0,4.8514555807650564e-18
200386.0,3.3960217545781653e-15,700.0,4.851459649397379e-18
200387.0,3.39602173008748e-15,700.0,4.8514596144106854e-18
200388.0,3.3960127761853132e-15,700.0,4.851446823121876e-18
200389.0,3.3962857379894205e-15,239.0,1.4210400577361592e-17
200390.0,3.396245403118251e-15,700.0,4.851779147311788e-18
200391.0,3.3965986270153087e-15,239.0,1.4211709736465728e-17
200392.0,3.396292458599657e-15,239.0,1.4210428697069696e-17
200393.0,0.0,239.0,0.0
200394.0,3.3960848718023607e-15,1793.0,1.894079683102265e-18
200396.0,3.3962412389226226e-15,239.0,1.4210214388797583e-17
200397.0,3.3964232547984723e-15,239.0,1.4210975961499886e-17
200404.0,3.3967377595213544e-15,239.0,1.4212291880842487e-17
200405.0,3.396290409726594e-15,239.0,1.4210420124379054e-17
200406.0,0.0,239.0,0.0
200407.0,0.0,1793.0,0.0
200408.0,0.0,239.0,0.0
200409.0,0.0,239.0,0.0
200410.0,0.0,239.0,0.0
200411.0,0.0,700.0,0.0
200412.0,0.0,239.0,0.0
200413.0,3.3967377451127405e-15,239.0,1.42122918205554e-17
200414.0,0.0,1793.0,0.0
200415.0,3.396130787606193e-15,700.0,4.85161541086599e-18
200416.0,3.3960218945958515e-15,700.0,4.851459849422645e-18
200417.0,3.3960220067604117e-15,700.0,4.851460009657731e-18
200418.0,3.396129290633043e-15,700.0,4.8516132723329185e-18
200419.0,3.396282982745312e-15,700.0,4.851832832493303e-18
200420.0,3.396021920307113e-15,700.0,4.851459886153019e-18
200421.0,3.3960211916668143e-15,700.0,4.851458845238306e-18
200422.0,3.3960211918772445e-15,700.0,4.851458845538921e-18
200423.0,3.396020655561285e-15,700.0,4.851458079373264e-18
200424.0,3.3960206748946123e-15,700.0,4.851458106992304e-18
200425.0,3.396727366472344e-15,239.0,1.4212248395281775e-17
200426.0,3.3962917873022e-15,239.0,1.4210425888293724e-17
200427.0,3.3960211237972105e-15,700.0,4.851458748281729e-18
200428.0,3.396286537312464e-15,239.0,1.4210403921809473e-17
200429.0,3.396727369689382e-15,239.0,1.4212248408742183e-17
200430.0,3.396288755608111e-15,239.0,1.4210413203381217e-17
200431.0,3.3962872212672383e-15,239.0,1.421040678354493e-17
200432.0,3.3962917872840248e-15,239.0,1.4210425888217675e-17
200433.0,3.3962873527942064e-15,239.0,1.4210407333866973e-17
200434.0,3.3962873527946103e-15,239.0,1.4210407333868662e-17
200435.0,3.396286542893106e-15,239.0,1.4210403945159438e-17
200436.0,0.0,239.0,0.0
200437.0,3.39628691219613e-15,239.0,1.4210405490360378e-17
200438.0,3.396288124674887e-15,239.0,1.421041056349325e-17
200439.0,3.3962869121432195e-15,239.0,1.4210405490138994e-17
200440.0,3.3962887556085147e-15,239.0,1.4210413203382905e-17
200441.0,3.396286525722646e-15,239.0,1.421040387331651e-17
200442.0,3.3962866027607067e-15,239.0,1.4210404195651492e-17
200443.0,3.3962899342871693e-15,239.0,1.421041813509276e-17
200444.0,0.0,1793.0,0.0
200445.0,3.3962999881202348e-15,239.0,1.4210460201339894e-17
200446.0,3.3962798897057636e-15,239.0,1.4210376107555495e-17
200447.0,0.0,239.0,0.0
200448.0,0.0,239.0,0.0
200449.0,3.396021520232001e-15,700.0,4.851459314617144e-18
200450.0,3.396021541468086e-15,700.0,4.8514593449544085e-18
200451.0,3.396300518931081e-15,239.0,1.421046242230578e-17
200452.0,3.396300013491819e-15,700.0,4.8518571621311704e-18
200453.0,3.396019964527008e-15,700.0,4.85145709218144e-18
200454.0,3.396018305783099e-15,700.0,4.851454722547284e-18
200455.0,3.396020939507186e-15,700.0,4.8514584850102656e-18
200456.0,0.0,700.0,0.0
200457.0,0.0,1793.0,0.0
200458.0,0.0,700.0,0.0
200459.0,3.3960167301470114e-15,700.0,4.851452471638588e-18
200460.0,0.0,239.0,0.0
200461.0,0.0,1793.0,0.0
200462.0,0.0,239.0,0.0
200463.0,0.0,1793.0,0.0
200464.0,0.0,239.0,0.0
200465.0,0.0,1793.0,0.0
200466.0,3.39667780303102e-15,239.0,1.4212041016866192e-17
200467.0,3.3962927880849203e-15,239.0,1.4210430075669122e-17
200468.0,0.0,239.0,0.0
200469.0,0.0,239.0,0.0
200470.0,0.0,239.0,0.0
