MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
10/2/2016 20:00,5741.87,520.69,616.561,114.703,227.239,1652.297,366.256,854.39,1517.815,3711.96,1278.966,639.444,347.1,3683.536,2807.83,1042.198,3424.307
10/2/2016 21:00,5983.865,544.394,635.715,117.992,231.12,1682.248,377.612,878.715,1550.763,3890.617,1310.229,657.122,357.343,3789.17,2832.753,1075.828,3546.25
10/2/2016 22:00,6111.379,562.112,646.539,121.481,233.98,1725.521,389.53,908.922,1629.858,4012.267,1344.988,671.922,367.601,3842.167,2855.08,1098.006,3653.338
10/2/2016 23:00,6042.095,573.359,651.991,122.736,234.009,1747.092,400.196,930.674,1673.162,4031.963,1367.052,677.324,374.58,3854.847,2885.208,1089.623,3707.323
10/3/2016,5819.525,561.966,634.376,120.527,235.16,1729.986,397.747,925.634,1660.474,3897.072,1351.173,660.451,368.908,3777.138,2867.573,1064.514,3635.715
10/3/2016 1:00,5714.901,566.331,627.947,122.382,253.872,1775.356,403.56,947.977,1654.52,3859.181,1379.197,648.648,376.349,3690.784,2897.408,1065.969,3626.068
10/3/2016 2:00,5511.939,549.291,620.878,117.479,257.9,1737.309,395.399,926.108,1648.067,3819.425,1358.686,648.849,364.25,3659.587,2882.998,1060.427,3523.148
10/3/2016 3:00,5174.715,513.037,645.114,109.236,252.252,1651.586,370.955,872.854,1554.187,3604.54,1286.056,631.455,343.434,3546.184,2764.018,1013.349,3317.075
10/3/2016 4:00,4826.853,465.082,613.48,98.027,241.414,1521.397,335.718,792.578,1422.976,3363.2,1181.846,595.851,316.575,3368.52,2592.798,948.717,3042.584
10/3/2016 5:00,4444.134,418.531,628.451,87.412,230.447,1392.333,306.379,719.606,1341.877,3082.727,1086.028,566.846,290.096,3188.811,2448.267,879.691,2791.44
10/3/2016 6:00,4164.893,392.69,607.462,79.76,223.654,1308.414,285.327,671.207,1286.705,2883.236,1022.333,548.141,270.16,3053.334,2368.82,841.564,2632.14
10/3/2016 7:00,3957.566,379.34,593.811,76.264,217.83,1256.134,273.045,644.919,1280.562,2760.312,985.766,536.905,258.404,2962.086,2340.192,821.353,2548.124
10/3/2016 8:00,3848.73,372.669,584.919,74.523,214.022,1229.923,266.434,630.929,1252.687,2679.206,970.156,531.277,252.07,2915.735,2311.648,804.9,2494.436
10/3/2016 9:00,3778.922,370.38,581.975,73.764,213.357,1226.245,264.916,627.029,1266.166,2617.989,964.91,523.393,250.269,2882.89,2305.346,796.694,2471.079
10/3/2016 10:00,3806.539,379.002,589.298,75.562,214.87,1274.058,270.84,642.808,1265.082,2623.891,985.19,534.942,254.861,2879.299,2336.261,789.892,2523.157
10/3/2016 11:00,3983.534,414.534,569.032,82.653,222.085,1369.014,289.5,690.498,1323.572,2762.706,1059.037,558.259,271.958,2929.113,2429.762,813.839,2694.742
10/3/2016 12:00,4373.636,473.837,546.627,92.29,248.19,1547.73,332.996,778.802,1445.934,3033.484,1189.628,596.638,306.437,3064.221,2649.351,867.509,3042.48
10/3/2016 13:00,4508.371,502.564,557.886,96.024,260.918,1646.973,366.111,818.635,1550.533,3183.134,1260.42,628.334,326.297,3192.649,2843.449,865.781,3239.418
10/3/2016 14:00,4631.524,519.668,569.544,100.024,266.259,1684.834,377.171,834.016,1588.507,3262.662,1273.506,644.922,342.809,3209.803,2863.173,854.432,3327.206
10/3/2016 15:00,4900.493,539.299,590.492,105.967,272.478,1747.719,392.771,861.511,1675.181,3433.624,1318.197,662.809,372.777,3268.64,2870.637,871.73,3451.642
10/3/2016 16:00,5203.249,566.69,616.376,112.261,277.796,1818.787,410.327,900.227,1700.851,3634.807,1373.516,685.936,379.96,3345.56,2910.77,906.811,3597.83
10/3/2016 17:00,5540.659,588.856,636.509,116.915,282.794,1877.34,423.939,935.64,1751.185,3864.403,1409.229,702.227,395.805,3422.636,2924.253,952.579,3740.379
10/3/2016 18:00,5846.826,614.095,659.375,122.027,283.262,1934.902,437.858,961.223,1745.4,4050.398,1442.406,718.014,411.737,3504.776,2949.089,988.446,3861.55
10/3/2016 19:00,6161.901,638.17,679.686,127.927,283.262,1994.218,444.861,996.659,1771.339,4215.468,1488.032,743.766,426.061,3625.298,2991.976,1021.257,3982.024
10/3/2016 20:00,6422.583,650.615,698.756,133.34,291.201,2048.53,437.064,1029.749,1778.029,4339.218,1511.049,766.89,436.402,3712.623,3016.242,1056.921,4059.41
10/3/2016 21:00,6585.882,658.085,711.569,138.162,309.465,2095.967,436.214,1063.198,1775.129,4415.983,1491.833,781.891,447.464,3801.283,3023.331,1084.068,4056.792
10/3/2016 22:00,6638.3,662.712,719.393,142.954,311.158,2104.155,445.36,1097.015,1772.371,4464.658,1505.759,794.421,451.673,3865.357,3010.375,1104.436,4072.665
10/3/2016 23:00,6470.527,655.827,707.412,140.936,298.928,2064.411,438.123,1093.17,1760.033,4420.492,1517.379,772.853,442.448,3873.861,2999.225,1117.053,4030.944
10/4/2016,6230.356,635.271,684.54,140.026,291.934,2019.214,434.467,1074.85,1703.893,4247.202,1490.437,736.188,425.367,3823.299,2962.352,1096.877,3916.8
10/4/2016 1:00,6096.282,639.882,675.185,141.687,298.07,2048.757,442.646,1082.028,1732.979,4209.835,1527.195,717.723,426.952,3756.604,2976.869,1088.475,3925.078
10/4/2016 2:00,5895.219,618.557,660.535,136.003,293.803,1998.534,435.548,1051.2,1716.594,4133.757,1501.435,708.547,409.555,3740.041,2910.209,1087.048,3813.708
10/4/2016 3:00,5510.92,575.174,636.957,123.826,282.71,1881.146,409.696,979.995,1643.632,3898.125,1417.807,656.98,382.805,3620.151,2801.389,1046.996,3613.842
10/4/2016 4:00,5098.147,516.524,606.228,109.126,269.81,1708.729,371.6,885.022,1558.438,3630.439,1293.255,616.93,347.813,3446.93,2706.191,985.444,3332.342
10/4/2016 5:00,4625.852,461.714,636.775,96.355,252.339,1554.655,334.604,798.664,1467.759,3345.521,1182.182,583.362,315.684,3271.895,2547.973,913.903,3053.282
10/4/2016 6:00,4311.002,425.527,641.411,87.656,234.768,1438.527,310.066,740.437,1401.115,3134.136,1108.724,546.53,291.681,3134.781,2443.376,866.141,2870.284
10/4/2016 7:00,4129.188,408.707,652.122,83.311,223.314,1376.382,296.041,710.244,1302.846,3019.767,1065.298,534.743,276.996,3048.157,2410.825,842.331,2764.743
10/4/2016 8:00,4016.788,398.495,669.23,79.933,224.244,1333.069,288.471,686.833,1313.103,2929.543,1044.951,517.403,269.369,2997.434,2373.738,824.389,2698.393
10/4/2016 9:00,3944.86,394.27,666.462,78.472,221.854,1313.736,285.116,681.698,1327.653,2881.164,1034.533,518.474,265.02,2962.378,2338.914,797.577,2661.654
10/4/2016 10:00,3938.5,400.992,666.891,79.579,225.206,1337.056,290.526,689.433,1334.597,2888.326,1047.038,516.71,270.045,2948.094,2342.723,794.181,2699.008
10/4/2016 11:00,4113.675,435.262,680.474,86.91,240.672,1428.917,311.268,727.796,1372.885,2948.579,1114.721,537.211,286.385,2992.24,2423.809,814.734,2860.494
10/4/2016 12:00,4560.252,496.736,569.959,96.627,263.28,1617.136,357.81,814.666,1521.724,3241.068,1250.886,572.502,319.869,3113.116,2647.01,873.621,3212.871
10/4/2016 13:00,4740.844,520.211,573.567,100.947,267.267,1720.745,398.356,855.137,1662.886,3434.43,1334.699,617.917,337.568,3209.713,2856.885,888.816,3391.024
10/4/2016 14:00,4861.123,534.076,580.102,105.472,273.765,1748.301,410.785,875.354,1665.487,3505.674,1348.241,641.65,351.365,3194.361,2858.489,882.339,3378.668
10/4/2016 15:00,5077.818,553.727,601,111.716,283.935,1793.5,410.019,902.77,1667.934,3651.657,1368.409,682.172,370.081,3259.595,2874.892,897.202,3453.774
10/4/2016 16:00,5302.462,577.698,635.938,117.12,286.714,1827.525,413.838,936.521,1670.061,3791.445,1387.679,721.112,390.518,3336.533,2856.563,923.991,3575.55
10/4/2016 17:00,5619.796,601.83,655.652,122.926,293.003,1878.938,416.197,976.673,1667.399,3935.494,1400.684,730.694,408.858,3401.781,2852.564,950.975,3665.132
10/4/2016 18:00,5919.951,628.093,673.709,125.82,291.617,1931.393,417.423,1002.941,1666.152,4086.536,1395.594,747.04,426.081,3458.871,2857.238,986.504,3717.557
10/4/2016 19:00,6238.109,649.991,683.765,133.713,297.771,2001.557,417.147,1040.124,1684.2,4254.934,1398.044,767.504,442.939,3556.511,2894.292,1031.046,3732.173
10/4/2016 20:00,6571.873,663.937,697.69,139.223,305.563,2045.681,416.228,1067.906,1680.083,4377.563,1389.929,776.5,454.1,3664.165,2894.248,1070.472,3924.959
10/4/2016 21:00,6792.179,674.319,713.042,135.9,298.782,2018.014,413.406,1062.936,1668.409,4476.103,1384.152,769.669,466.768,3773.3,2880.963,1103.036,3935.112
10/4/2016 22:00,6878.591,669.509,720.56,135.556,295.431,1997.143,415.418,1061.923,1652.731,4540.949,1381.506,777.534,470.938,3842.919,2903.213,1130.804,3938.601
10/4/2016 23:00,6717.129,660.639,709.808,136.781,284.122,1977.412,412.961,1050.094,1635.016,4479.331,1389.589,756.604,453.974,3828.857,2871.578,1137.655,3900.008
10/5/2016,6441.615,642.152,691.326,135.862,275.919,1955.411,418.394,1041.924,1639.066,4326.638,1403.569,737.211,437.279,3748.363,2872.75,1114.93,3836.904
10/5/2016 1:00,6372.443,651.857,689.774,139.548,290.227,2012.054,424.836,1064.546,1650.744,4223.435,1433.634,731.861,441.933,3630.444,2933.687,1109.128,3828.01
10/5/2016 2:00,6182.952,638.177,683.865,135.935,286.394,1976.172,405.952,1048.419,1645.115,3999.052,1411.195,727.376,426.18,3595.687,2933.357,1107.778,3689.58
10/5/2016 3:00,5856.239,590.863,663.24,125.532,279.874,1868.422,381.356,992.218,1593.392,3854.854,1333.292,703.367,399.253,3437.538,2832.827,1063.296,3471.666
10/5/2016 4:00,5411.056,538.959,631.396,112.288,268.233,1715.791,346.306,901.994,1488.282,3634.798,1227.65,661.215,367.496,3252.219,2688.512,990.718,3183.719
10/5/2016 5:00,4956.701,485.093,596.65,100.525,249.426,1557.182,314.483,819.701,1378.261,3404.542,1131.826,640.401,335.611,3085.172,2543.15,913.722,2911.142
10/5/2016 6:00,4616.053,449.016,589.027,89.75,237.368,1434.785,291.154,758.507,1319.714,3144.434,1063.988,606.412,310.506,2966.359,2463.548,865.346,2728.494
10/5/2016 7:00,4372.615,422.457,650.181,84.291,232.383,1364.312,275.821,720.327,1315.843,3020.498,1022.264,601.88,294.098,2883.524,2432.116,842.268,2628.571
10/5/2016 8:00,4197.87,406.754,678.563,81.087,226.608,1324.636,264.733,700.28,1291.193,2836.592,994.069,594.716,281.296,2834.594,2419.526,825.56,2553.435
10/5/2016 9:00,4168.027,399.333,674.545,79.612,227.995,1305.697,260.201,689.473,1269.627,2759.922,977.002,592.538,268.224,2817.323,2401.764,814.63,2520.961
10/5/2016 10:00,4175.223,402.338,674.928,80.772,228.194,1317.68,265.471,696.913,1295.617,2774.384,991.137,594.879,273.531,2825.87,2432.162,811.223,2552.309
10/5/2016 11:00,4336.948,431.952,599.055,88.465,239.129,1401.216,284.772,735.726,1331.451,3054.639,1051.06,606.846,289.195,2868.408,2472.044,832.151,2686.113
10/5/2016 12:00,4794.697,493.52,603.6,97.15,257.041,1585.487,328.26,817.689,1422.623,3287.943,1172.225,642.258,324.499,3000.4,2664.134,890.325,3007.189
10/5/2016 13:00,5001.564,528.527,598.233,101.193,266.101,1688.716,359.608,854.289,1560.986,3431.808,1244.758,670.521,348.341,3120.449,2846.928,904.84,3213.921
10/5/2016 14:00,5130.115,545.112,605.756,104.792,266.508,1724.672,366.239,871.639,1581.663,3501.229,1249.087,678.409,360.387,3111.743,2859.603,895.857,3261.942
10/5/2016 15:00,5345.828,564.985,625.676,111.761,277.266,1779.592,373.96,893.294,1593.703,3699.994,1277.252,677.535,371.966,3186.223,2887.8,922.95,3351.153
10/5/2016 16:00,5620.565,587.397,646.638,120.99,284.098,1841.902,384.415,929.749,1599.96,3930.938,1309.671,678.761,388.989,3251.467,2909.619,965.164,3450.132
10/5/2016 17:00,5940.569,606.236,668.469,128.113,285.83,1904.969,391.225,969.819,1637.32,4148.624,1330.88,707.018,407.786,3311.993,2930.709,1010.365,3525.503
10/5/2016 18:00,6339.757,629.863,697.942,134.164,294.565,1976.282,397.168,1015.185,1633.237,4386.972,1349.698,710.134,429.047,3379.93,2929.036,1058.168,3612.472
10/5/2016 19:00,6796.195,645.125,716.055,140.315,301.691,2053.477,403.927,1066.172,1648.539,4627.674,1371.611,734.297,449.397,3467.796,2978.416,1107.059,3703.768
10/5/2016 20:00,7068.017,652.367,742.648,146.765,313.021,2103.903,410.318,1099.821,1633.352,4806.77,1391.789,710.407,458.912,3567.188,2946.919,1150.45,3796.54
10/5/2016 21:00,7335.84,657.684,771.206,146.778,309.82,2094.568,411.379,1113.551,1642.345,4945.229,1400.037,682.462,461.412,3659.09,2983.781,1188.352,3828.699
10/5/2016 22:00,7470.065,670.444,783.509,145.099,306.591,2086.054,417.056,1118.154,1647.979,5039.693,1404.76,691.174,454.96,3733.236,2993.431,1218.452,3861.313
10/5/2016 23:00,7371.472,671.236,774.262,147.5,296.271,2096.631,415.511,1129.572,1631.081,4982.633,1400.812,685.343,444.724,3746.788,2971.066,1221.79,3854.918
10/6/2016,7078.374,663.819,751.357,145.74,292.602,2060.33,411.197,1113.977,1608.59,4805.943,1390.09,673.939,440.804,3728.709,2959.847,1204.225,3796.113
10/6/2016 1:00,6923.104,674.372,740.769,147.218,300.466,2085.677,417.851,1125.303,1643.743,4752.131,1433.592,666.973,448.011,3645.015,2997.632,1190.861,3817.032
10/6/2016 2:00,6671.402,666.257,728.868,142.399,296.294,2038.836,409.202,1088.386,1636.078,4612.78,1404.818,664.736,435.216,3583.682,2965.827,1177.594,3729.37
10/6/2016 3:00,6282.296,623.153,702.437,130.651,287.295,1937.607,383.229,1023.47,1578.883,4374.181,1325.578,651.07,412.536,3453.036,2888.105,1133.072,3570.024
10/6/2016 4:00,5775.232,561.803,660.645,116.095,276.102,1782.997,347.967,932.429,1488.624,4104.253,1211.783,625.062,382.413,3297.321,2764.821,1067.406,3301.092
10/6/2016 5:00,5270.435,507.26,670.716,103.691,258.515,1638.784,313.952,841.583,1325.255,3775.961,1110.273,592.577,352.177,3128.668,2639.59,997.543,3026.519
10/6/2016 6:00,4908.087,469.231,710.284,95.687,249.955,1522.297,290.637,786.243,1297.136,3549.708,1046.137,567.834,326.442,3026.903,2534.54,935.076,2829.432
10/6/2016 7:00,4668.302,448.085,774.33,89.939,240.087,1430.004,276.341,751.686,1235.08,3371.881,1010.02,557.429,308.966,2939.985,2493.517,901.32,2714.19
10/6/2016 8:00,4503.639,434.187,817.408,86.861,233.489,1381.666,267.983,732.44,1213.136,3260.79,992.267,550.995,297.64,2907.485,2464.874,886.323,2645.695
10/6/2016 9:00,4423.625,425.36,812.403,83.866,229.731,1353.365,264.677,720.826,1217.702,3171.913,982.424,544.517,290.861,2887.177,2448.591,875.69,2615.541
10/6/2016 10:00,4427.726,431.115,810.453,85.619,234.557,1366.639,269.848,728.732,1262.918,3183.613,996.611,550.782,293.854,2873.974,2484.646,873.167,2659.84
10/6/2016 11:00,4629.483,461.948,780.133,94.263,245.507,1460.392,287.858,771.688,1329.672,3339.238,1066.412,568.907,311.069,2929.182,2584.765,888.463,2816.493
10/6/2016 12:00,5063.054,527.42,669.956,103.3,268.128,1651.521,332.218,863.107,1520.927,3625.7,1195.667,608.297,348.804,3075.054,2838.495,941.945,3171.751
10/6/2016 13:00,5253.251,566.611,602.844,110.207,282.022,1802.473,365.014,928.543,1672.392,3812.046,1276.371,645.501,374.562,3203.039,3040.304,957.258,3446.727
10/6/2016 14:00,5377.998,582.491,629.803,114.803,284.691,1836.751,373.207,940.542,1633.842,3857.452,1283.457,650.025,390.533,3209.41,2984.936,945.974,3533.444
10/6/2016 15:00,5622.613,596.278,644.236,118.793,283.66,1853.607,379.841,951.675,1621.99,4052.88,1306.698,653.025,404.714,3272.336,2955.568,978.022,3604.669
10/6/2016 16:00,5956.493,604.582,666.711,120.851,284.879,1876.987,388.753,966.16,1647.078,4272.989,1322.382,660.403,418.559,3362.01,2970.73,1031.532,3682.863
10/6/2016 17:00,6330.258,614.197,692.983,122.44,282.033,1871.904,394.877,963.172,1656.775,4511.318,1332.229,668.044,425.836,3436.763,2969.063,1083.242,3749.319
10/6/2016 18:00,6690.809,626.485,716.33,122.943,266.04,1864.808,395.252,964.107,1658.382,4719.927,1339.39,671.351,425.578,3526.654,2962.978,1112.091,3833.021
10/6/2016 19:00,7086.176,649.218,739.544,124.179,279.571,1894.299,393.16,967.382,1645.531,4898.62,1334.319,682.235,431.105,3663.236,2956.79,1144.88,3936.587
10/6/2016 20:00,7360.19,678.73,766.419,130.109,295.448,1963.24,391.41,987.344,1622.464,4965.568,1330.262,697.68,452.276,3822.327,2991.264,1178.124,4002.451
10/6/2016 21:00,7537.757,697.014,787.412,138.415,278.363,2030.155,387.061,1040.039,1675.339,4998.815,1323.574,700.269,478.085,3913.939,3027.458,1196.357,4049.277
10/6/2016 22:00,7543.436,718.02,794.36,139.257,287.182,2011.255,385.323,1044.366,1666.83,5039.745,1331.626,688.873,490.455,4001.795,3055.266,1207.831,4044.491
10/6/2016 23:00,7322.08,713.499,779.564,138.831,280.045,1998.981,384.683,1051.241,1623.705,4836.944,1345.801,658.511,482.252,3983.223,3053.963,1191.759,3957.7
10/7/2016,6955.036,694.998,789.293,143.191,287.701,2046.626,383.058,1071.951,1661.74,4660.824,1330.838,630.185,468.696,3894.55,3068.427,1155.511,3872.045
10/7/2016 1:00,6796.494,704.189,743.264,144.316,289.724,2056.864,386.062,1085.492,1716.278,4661.49,1348.316,637.104,474.294,3791.553,3095.348,1144.593,3754.693
10/7/2016 2:00,6529.683,683.877,728.699,137.772,286.204,1980.86,376.273,1049.526,1688.232,4502.618,1318.985,637.443,454.946,3721.572,3065.43,1124.94,3556.247
10/7/2016 3:00,6085.93,635.05,743.804,123.308,276.748,1847.357,354.279,972.219,1616.475,4252.777,1254.925,621.25,425.302,3574.599,2976.2,1086.129,3330.682
10/7/2016 4:00,5551.335,564.693,742.823,107.642,261.64,1666.649,324.097,866.573,1517.94,3770.669,1156.026,599.542,388.046,3400.326,2838.022,999.492,3042.152
10/7/2016 5:00,4980.33,497.26,746.738,93.673,244.965,1518.375,295.864,771.099,1427.903,3302.745,1072.269,570.349,353.418,3220.877,2738.776,914.583,2786.552
10/7/2016 6:00,4527.289,456.23,771.234,83.815,227.177,1379.568,277.921,717.533,1394.819,3013.445,1022.44,546.305,315.871,3063.372,2653.544,852.729,2617.111
10/7/2016 7:00,4273.139,431.515,753.517,76.706,221.969,1301.908,267.329,679.773,1348.228,2834.211,996.733,535.513,294.635,2964.193,2617.263,819.518,2510.86
10/7/2016 8:00,4089.148,417.069,738.162,73.428,216.222,1268.01,262.491,650.179,1351.698,2703.656,980.541,530.967,283.243,2921.531,2594.267,797.294,2448.791
10/7/2016 9:00,3957.833,410.359,729.071,72.559,216.614,1249.308,261.728,639.975,1353.469,2632.397,973.716,532.346,276.512,2893.738,2581.075,781.954,2428.289
10/7/2016 10:00,3924.081,412.981,713.72,73.931,218.983,1262.615,269.298,647.708,1369.107,2624.908,990.529,540.613,279.695,2904.617,2616.858,780.602,2470.421
10/7/2016 11:00,4067.212,435.142,677.883,79.327,228.594,1336.806,290.522,688.422,1447.721,2743.064,1058.845,556.789,295.484,2949.216,2714.691,791.49,2619.212
10/7/2016 12:00,4445.277,489.122,574.273,88.088,247.624,1512.371,337.352,769.446,1590.14,2973.409,1192.92,593.66,329.648,3083.913,2919.507,839.687,2930.236
10/7/2016 13:00,4616.684,519.627,592.008,93.707,254.73,1622.205,371.947,817.984,1741.991,3161.936,1278.27,623.673,351.185,3204.144,3116.12,861.592,3141.358
10/7/2016 14:00,4722.865,526.193,572.139,95.919,258.258,1644.882,374.003,822.307,1683.968,3169.409,1268.356,628.466,351.542,3207.505,3095.163,845.781,3181.975
10/7/2016 15:00,4894.887,536.379,580.15,98.071,263.54,1653.5,373.911,826.611,1673.283,3233.272,1274.498,636.537,355.372,3251.495,3069.465,851.585,3241.908
10/7/2016 16:00,5074.073,539.056,585.016,100.368,263.719,1662.416,375.029,830.601,1677.09,3259.508,1291.528,639.631,359.967,3287.98,3022.867,854.1,3286.9
10/7/2016 17:00,5217.552,537.301,588.754,101.709,265.75,1673.467,372.669,830.473,1657.876,3270.969,1296.152,607.04,360.055,3305.903,2999.869,852.038,3338.862
10/7/2016 18:00,5361.781,529.538,575.506,102.729,266.801,1678.882,373.753,831.3,1652.669,3268.412,1290.934,562.202,356.828,3298.343,2953.188,845.942,3340.531
10/7/2016 19:00,5530.173,525.726,575.165,104.158,268.471,1689.174,376.35,836.982,1614.639,3298.888,1292.897,624.691,354.749,3323.631,2961.082,849.25,3314.892
