branch_id,from_bus_id,to_bus_id,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Qt,mu_Sf,mu_St,mu_angmin,mu_angmin,branch_device_type,interconnect
162201,159839,159840,0.0,0.002071986782321279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
119162,142542,115044,0.0,0.0007614643085957261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
161258,161602,151805,0.0,0.00019934639361180278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
161259,161603,151805,0.0,0.00026890155873850316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
119577,139683,133236,0.0,0.002175053214697353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
121046,142664,111694,0.0,0.001068414925472707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
119997,138839,138840,0.0,0.001031899444756438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
164077,160500,160501,0.0,0.0014543948347394214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
164037,121857,160505,0.0,0.002223602348466792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
159388,158933,158932,0.0,0.0018118126432599831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
159249,163411,163410,0.0,0.001264408615585674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
120935,151401,151399,0.0,0.0010612894988422108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
121239,149728,149729,0.0,0.0013131877918298345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
110770,152566,152567,0.0,0.0008111871912949741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
122383,154195,114649,0.0,0.0009107854287604243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
122411,149287,118869,0.0,0.0005143902081174097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
123266,151199,151200,0.0,0.0010462048447854994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
123530,145796,110144,0.0,0.0004196697097040599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
123699,146026,109850,0.0,0.0003201713341210564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
159986,159028,159029,0.0,0.001523972559294248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
124494,142396,142398,0.0,0.0009729791707443362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
124517,141886,110716,0.0,0.0005757380408710442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
164078,160703,152842,0.0,0.0010363870067237875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
124694,137128,113717,0.0,0.0004679169032159102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
160006,159138,159139,0.0,0.0018115364133498484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
124791,143397,143396,0.0,0.0010430821993116792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
160100,163622,163621,0.0,0.0014335531248367286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
124844,141159,141158,0.0,0.0015500589385477525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
124949,154407,149158,0.0,0.0002440156723737654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
125114,143381,112615,0.0,0.0005224282214832619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
125162,154607,154606,0.0,0.001024671978090826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
125195,142709,112122,0.0,0.00028621051158707903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
125449,148452,111629,0.0,0.0018834175277414385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
125926,113736,137249,0.0,0.0005361650811724171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
126102,154766,154767,0.0,0.00214841613695166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
126117,155218,155217,0.0,0.001275757924523383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
162073,161720,161721,0.0,0.001965937920408497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
127403,145784,109166,0.0,0.0010698028788371234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
163232,160957,161821,0.0,0.0003175415874925476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
163234,161823,161072,0.0,0.0004124794379490375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
128076,142177,110730,0.0,0.0011048885414330965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
128092,150118,112315,0.0,0.0021771105278077514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
128190,149622,149621,0.0,0.0005379283949291788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
128374,142718,142717,0.0,0.0007853349532547327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
128387,142073,110909,0.0,0.000561248674889413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
128453,146030,109872,0.0,0.0004913048713360621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
129096,152548,152549,0.0,0.0011058733944094405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
163900,160924,160921,0.0,0.0007752977768300009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
129248,139441,139440,0.0,0.00033136259067288607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
164128,155938,162076,0.0,0.0003635836941864827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
164129,162076,162077,0.0,0.0004521130653555105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
162584,129674,159951,0.0,0.0020741329621404726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
163962,142095,162059,0.0,0.0005034175056496242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
130012,148287,148288,0.0,0.0007101667584665709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
130039,145832,109274,0.0,0.0003518135002668382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
130064,137486,137485,0.0,0.0013706406900316178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
130068,141188,141189,0.0,0.002140337922072951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
130108,142579,155348,0.0,0.0009781114513437333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
130313,142373,109351,0.0,0.0006914608607816131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
160920,162814,162815,0.0,0.002197775170411131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
131022,148236,114517,0.0,0.0009779349285550089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
131180,152194,152180,0.0,0.00023817820009404848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
131622,141929,112237,0.0,0.0003385087600071129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
132086,141932,153083,0.0,0.0004652325900147218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
132183,142499,142500,0.0,0.0009497087663575661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
132418,137881,124270,0.0,0.0005041299227345345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
132920,136306,136305,0.0,0.0010253538162175988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
132996,150111,150112,0.0,0.0015164925961347736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
160568,159094,159096,0.0,0.0016141783116848736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
160600,159107,159108,0.0,0.0002006275431457795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
133296,146654,146661,0.0,0.0006244856024518415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
160632,159121,159120,0.0,0.0010298091072492364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
133461,146053,109841,0.0,0.0009639982008688226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
133543,154255,154266,0.0,0.0008970167956350389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
133647,154517,154535,0.0,0.0005617548956103805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
133863,151172,151171,0.0,0.0011468161129915646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
133996,152150,152151,0.0,0.0017497494458398176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
160858,159167,159168,0.0,0.002137919395950852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
134500,143202,109050,0.0,0.0009427538922558217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
134584,138482,138483,0.0,0.002134564775741435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
134592,149030,149029,0.0,0.00046875660531189584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
134668,142400,161526,0.0,0.0006493784965074692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
135213,146665,122803,0.0,0.0009757116108816015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
135346,142720,115037,0.0,0.0011049552000957183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
135399,152097,152100,0.0,0.0008480699254105927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
135765,142507,111276,0.0,0.0009982722803833827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
160790,161526,142398,0.0,0.00034539532909276483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
160678,161552,140381,0.0,7.962086793049728e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
160677,140381,161551,0.0,9.448648327733422e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
160676,161553,139940,0.0,0.0003523799792168123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
162906,160328,160329,0.0,0.0018791750592119245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
161185,160531,161564,0.0,0.0012135350582531627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
137318,143004,153029,0.0,0.0005649597716294856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
137378,145873,110145,0.0,0.0004661716753145827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
137929,154268,154266,0.0,0.0004701096241277866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
138091,155265,149920,0.0,0.0002869098436678695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
164345,147624,162228,0.0,0.0005111272131945343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
138310,142232,142233,0.0,0.0004451133353216893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
138420,107958,154690,0.0,0.00038804888139363873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
162411,152132,159902,0.0,0.001993548773350851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
138893,142512,111367,0.0,0.0005150551369173412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
139065,153490,153488,0.0,0.0002713199157634519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
139147,155254,155253,0.0,0.000268661109285219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
139280,141924,141925,0.0,0.0004953400525764722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
139867,139445,139446,0.0,0.000489582142692809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
139985,152231,115985,0.0,0.0009140312204057109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
164770,162498,162497,0.0,0.0014395145667407462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
140360,145878,110211,0.0,0.0004155739771187617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
140520,151804,111008,0.0,0.0006595358260419817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
140581,142068,110898,0.0,0.0005312466412656236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
140601,148071,148072,0.0,0.0011008216879061221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
170394,168887,168885,0.0,0.0008838821477057695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
140991,152636,152637,0.0,0.001405854941259918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
122938,146835,146833,0.0,0.000855674411223246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
130352,146688,146687,0.0,0.0006370681769052482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
143715,146676,146677,0.0,0.0009347902838834084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
118285,146893,146894,0.0,0.0009465385027806921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
162711,160058,160059,0.0,0.00153174004615206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
159870,163423,163424,0.0,0.0019997424593073292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
175315,124794,173571,0.0,0.0018731177870859243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
168919,167844,167845,0.0,0.0005655997846117247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
175334,141297,173592,0.0,0.00031941212249726476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
175335,173591,141297,0.0,0.0003231337017740071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
175336,173593,148812,0.0,0.000252417385427663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
175337,148812,173594,0.0,0.00023012960010026416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
175338,173595,142717,0.0,0.0004755767090689165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
175339,142717,173596,0.0,0.0004598342808235225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
162388,162903,162904,0.0,0.002065469739252345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
175347,173605,152674,0.0,0.000407699700645896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
161803,159680,143494,0.0,0.0009507178581868653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
161183,161561,173610,0.0,0.0007441766131789275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
175353,161560,173610,0.0,0.0005861958463482279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
175355,143242,173612,0.0,0.00105607130376165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
169065,167955,167941,0.0,0.0007921473429854591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
175359,145821,173615,0.0,0.00041973846339653746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
175360,142547,173616,0.0,0.0007907756559850977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
175361,156145,173617,0.0,0.000387356442609956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
175365,140773,173620,0.0,0.0005190123787603518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
161306,159482,148589,0.0,0.0013451731266400798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
