sub_id,sub_name,lat,lon,zone_id,type
121017,UNKNOWN121017,39.283353478,-92.13328198200001,22,SUBSTATION
121018,UNKNOWN121018,39.0986029470001,-93.1822037379999,22,SUBSTATION
121019,UNKNOWN121019,39.114118445,-93.231403442,22,SUBSTATION
121020,UNKNOWN121020,39.197623914000104,-93.38907779600001,22,SUBSTATION
121021,UNKNOWN121021,39.057795543000104,-93.21477440099991,22,SUBSTATION
121022,UNKNOWN121022,38.855092121999995,-93.24931283099991,22,SUBSTATION
121023,UNKNOWN121023,38.7557676860001,-93.270725398,22,SUBSTATION
121024,UNKNOWN121024,38.7520328310001,-93.322210392,22,SUBSTATION
121025,UNKNOWN121025,36.5466568730001,-82.571092638,40,SUBSTATION
121026,UNKNOWN121026,36.5613376740001,-82.27076104299991,40,SUBSTATION
121027,UNKNOWN121027,36.5568416080001,-82.21345568899991,40,SUBSTATION
121028,UNKNOWN121028,36.5246118090001,-82.26647246,40,SUBSTATION
121029,UNKNOWN121029,36.593713093000105,-82.18799412399991,40,SUBSTATION
121030,UNKNOWN121030,34.986140662,-90.7822012669999,2,SUBSTATION
121031,MOSES STEAM ELECTRIC STATION,34.978258103,-90.872693359,2,SUBSTATION
121032,UNKNOWN121032,35.0229991080001,-90.79908473299999,2,SUBSTATION
121033,UNKNOWN121033,35.213120184,-90.789743683,2,SUBSTATION
121034,UNKNOWN121034,35.238223498,-90.789053639,2,SUBSTATION
121035,UNKNOWN121035,35.232716722000106,-90.73247979,2,SUBSTATION
121036,UNKNOWN121036,30.454771577,-84.29975966399999,8,SUBSTATION
121037,UNKNOWN121037,30.432207496999997,-84.2869434799999,8,SUBSTATION
121038,UNKNOWN121038,30.423016396999998,-84.117697371,8,SUBSTATION
121039,UNKNOWN121039,30.401849559000002,-84.01684431699991,8,SUBSTATION
121040,UNKNOWN121040,32.906014772,-80.102049944,38,SUBSTATION
121041,UNKNOWN121041,32.8668107720001,-80.04103818399992,38,SUBSTATION
121042,UNKNOWN121042,32.926523077000105,-80.078794906,38,SUBSTATION
121043,UNKNOWN121043,32.9272000340001,-80.0187135159999,38,SUBSTATION
121044,UNKNOWN121044,32.9039123800001,-80.002402262,38,SUBSTATION
121045,UNKNOWN121045,32.8930192070001,-80.013042022,38,SUBSTATION
121046,UNKNOWN121046,32.8700336140001,-79.999404141,38,SUBSTATION
121047,UNKNOWN121047,32.8972494060001,-79.981939467,38,SUBSTATION
121048,UNKNOWN121048,32.862053609,-79.97632036999991,38,SUBSTATION
121049,UNKNOWN121049,32.89833444,-79.96845982,38,SUBSTATION
121050,THOMAS ISLAND,32.874943149,-79.9266610179999,38,SUBSTATION
121051,UNKNOWN121051,32.4759709630001,-80.757831864,38,SUBSTATION
121053,UNKNOWN121053,39.186339442000104,-91.93791108299999,22,SUBSTATION
121054,UNKNOWN121054,39.154487196999995,-91.921287763,22,SUBSTATION
121055,UNKNOWN121055,39.025234358,-91.91924728299989,22,SUBSTATION
121056,UNKNOWN121056,38.862525942,-91.92522136299999,22,SUBSTATION
121057,UNKNOWN121057,38.77795086,-91.797665476,22,SUBSTATION
121058,UNKNOWN121058,39.246554413000105,-92.299293673,22,SUBSTATION
121059,UNKNOWN121059,36.5984601960001,-87.38191304899999,40,SUBSTATION
121060,UNKNOWN121060,36.601210853000104,-87.45543978200001,40,SUBSTATION
121061,WOODLAWN,36.5375162510001,-87.4922988229999,40,SUBSTATION
121062,UNKNOWN121062,30.540504476,-84.176761633,8,SUBSTATION
121063,UNKNOWN121063,30.4630141750001,-84.11898992100001,8,SUBSTATION
121064,UNKNOWN121064,30.5435820700001,-84.044489094,8,SUBSTATION
121065,UNKNOWN121065,30.543189046000098,-84.04469231,8,SUBSTATION
121066,UNKNOWN121066,30.470711454,-83.622996084,8,SUBSTATION
121067,UNKNOWN121067,30.500362254000002,-83.875869834,8,SUBSTATION
121068,UNKNOWN121068,30.570537905,-84.16782167799991,8,SUBSTATION
121069,UNKNOWN121069,39.075376099,-93.816218991,22,SUBSTATION
121070,UNKNOWN121070,39.066405337,-93.713041033,22,SUBSTATION
121071,UNKNOWN121071,38.9386294330001,-94.058857906,22,SUBSTATION
121072,UNKNOWN121072,39.161758602000106,-93.52121804299999,22,SUBSTATION
121073,UNKNOWN121073,38.928321456999996,-94.0915879889999,22,SUBSTATION
121074,UNKNOWN121074,38.9948362470001,-93.891004521,22,SUBSTATION
121075,UNKNOWN121075,39.0247138760001,-94.06310365799999,22,SUBSTATION
121076,UNKNOWN121076,32.360708033,-81.124071209,38,SUBSTATION
121077,UNKNOWN121077,32.383734713,-81.00539187300001,38,SUBSTATION
121078,UNKNOWN121078,32.273245773,-81.06224389100001,38,SUBSTATION
121079,UNKNOWN121079,32.367123807,-81.1212155919999,38,SUBSTATION
121080,UNKNOWN121080,32.368713287,-81.122514778,38,SUBSTATION
121081,UNKNOWN121081,32.2775554300001,-80.9686000569999,38,SUBSTATION
121082,UNKNOWN121082,35.6838474750001,-90.006853456,2,SUBSTATION
121083,UNKNOWN121083,35.708098481,-89.990015177,2,SUBSTATION
121084,UNKNOWN121084,35.880784841,-90.222755494,2,SUBSTATION
121085,UNKNOWN121085,35.160267864,-90.1805513149999,2,SUBSTATION
121086,UNKNOWN121086,35.512808807000106,-90.41789303199991,2,SUBSTATION
121087,UNKNOWN121087,30.264892193,-83.70700239199991,8,SUBSTATION
121088,UNKNOWN121088,30.478849634,-83.254375141,8,SUBSTATION
121089,UNKNOWN121089,33.030917473,-80.0505664949999,38,SUBSTATION
121090,UNKNOWN121090,33.0028501910001,-80.052098308,38,SUBSTATION
121091,UNKNOWN121091,32.979851720999996,-80.0246746,38,SUBSTATION
121092,UNKNOWN121092,32.853002771,-79.976033063,38,SUBSTATION
121093,UNKNOWN121093,33.0520348490001,-80.058837689,38,SUBSTATION
121095,UNKNOWN121095,39.1418979680001,-91.83026252799999,22,SUBSTATION
121096,UNKNOWN121096,39.160900942000104,-91.64859797,22,SUBSTATION
121097,UNKNOWN121097,38.578054589000004,-92.18110751599991,22,SUBSTATION
121098,UNKNOWN121098,38.5427218780001,-92.212937585,22,SUBSTATION
121099,UNKNOWN121099,38.546858957,-92.17817454799999,22,SUBSTATION
121100,UNKNOWN121100,39.072128218,-91.53963964100001,22,SUBSTATION
121101,UNKNOWN121101,36.0762067570001,-90.49040466,2,SUBSTATION
121102,UNKNOWN121102,36.07919536,-90.48893891200001,2,SUBSTATION
121103,UNKNOWN121103,36.171236186,-90.367428761,2,SUBSTATION
121104,UNKNOWN121104,36.3137597140001,-90.281890945,2,SUBSTATION
121105,UNKNOWN121105,36.3873929470001,-90.18572618,2,SUBSTATION
121106,UNKNOWN121106,36.072453636,-90.60457103999991,2,SUBSTATION
121107,UNKNOWN121107,35.9248544800001,-90.904038105,2,SUBSTATION
121108,UNKNOWN121108,36.061475992000105,-90.99047381,2,SUBSTATION
121109,UNKNOWN121109,36.016773058000105,-91.01921056100001,2,SUBSTATION
121110,UNKNOWN121110,38.7289028160001,-91.211516117,22,SUBSTATION
121111,UNKNOWN121111,38.7707476260001,-91.309184659,22,SUBSTATION
121112,UNKNOWN121112,38.729981938,-91.1419817239999,22,SUBSTATION
121113,UNKNOWN121113,32.976329772,-79.872573769,38,SUBSTATION
121114,UNKNOWN121114,33.010322752,-79.883716785,38,SUBSTATION
121115,UNKNOWN121115,32.9409406620001,-79.838967242,38,SUBSTATION
121116,UNKNOWN121116,32.82729972,-79.848797595,38,SUBSTATION
121117,UNKNOWN121117,32.84301606,-79.875346431,38,SUBSTATION
121118,UNKNOWN121118,32.8600076710001,-79.788375661,38,SUBSTATION
121119,UNKNOWN121119,32.955939887000106,-80.0476988739999,38,SUBSTATION
121120,UNKNOWN121120,32.849923527,-80.01470222399999,38,SUBSTATION
121121,UNKNOWN121121,38.766339114000104,-93.70301616099991,22,SUBSTATION
121122,UNKNOWN121122,38.943306514,-93.983835282,22,SUBSTATION
121123,UNKNOWN121123,38.9379520570001,-90.836147863,22,SUBSTATION
121124,UNKNOWN121124,39.1358385500001,-92.226853444,22,SUBSTATION
121125,UNKNOWN121125,38.985857132,-92.289992469,22,SUBSTATION
121126,UNKNOWN121126,36.055501362,-90.475196148,2,SUBSTATION
121127,AECC JONESBORO NORTH,35.977209955999996,-90.56618435799999,2,SUBSTATION
121128,UNKNOWN121128,35.916055429000004,-90.647511956,2,SUBSTATION
121129,JONESBORO,35.8491687800001,-90.7384763699999,2,SUBSTATION
121130,JONESBORO SPA,35.848918936000096,-90.72455652299999,2,SUBSTATION
121131,UNKNOWN121131,30.2919391460001,-82.820784938,8,SUBSTATION
121132,UNKNOWN121132,30.119416058000102,-82.879379139,8,SUBSTATION
121133,UNKNOWN121133,30.4533468110001,-82.864354439,8,SUBSTATION
121134,UNKNOWN121134,37.3614105410001,-80.679742839,43,SUBSTATION
121135,UNKNOWN121135,37.379978738,-80.664567058,43,SUBSTATION
121136,UNKNOWN121136,37.1141428270001,-80.61456709899991,43,SUBSTATION
121137,UNKNOWN121137,37.078433186,-80.586549783,43,SUBSTATION
121138,UNKNOWN121138,37.074673638,-80.5841239219999,43,SUBSTATION
121139,UNKNOWN121139,36.808098181999995,-80.93872681499991,43,SUBSTATION
121143,UNKNOWN121143,37.23264985,-80.421638238,43,SUBSTATION
121144,UNKNOWN121144,37.2064369940001,-80.390041375,43,SUBSTATION
121148,UNKNOWN121148,37.282540321999996,-80.098287504,43,SUBSTATION
121149,UNKNOWN121149,37.2812328480001,-80.056601878,43,SUBSTATION
121150,UNKNOWN121150,37.274860861,-80.039368187,43,SUBSTATION
121151,UNKNOWN121151,37.289767162,-80.07032883699999,43,SUBSTATION
121152,UNKNOWN121152,37.289435217000104,-80.029855474,43,SUBSTATION
121153,UNKNOWN121153,37.2673972540001,-80.02411441,43,SUBSTATION
121154,UNKNOWN121154,37.279863041999995,-80.03070621099991,43,SUBSTATION
121155,UNKNOWN121155,37.229531164,-79.98490755899999,43,SUBSTATION
121156,UNKNOWN121156,32.270059395,-80.93541991,38,SUBSTATION
121157,UNKNOWN121157,32.276836100000004,-80.876118982,38,SUBSTATION
121158,UNKNOWN121158,32.328667992000106,-80.943782525,38,SUBSTATION
121159,UNKNOWN121159,32.5171892110001,-80.88664053,38,SUBSTATION
121160,UNKNOWN121160,32.7042674520001,-81.006824465,38,SUBSTATION
121161,UNKNOWN121161,32.3211276070001,-81.037595568,38,SUBSTATION
121162,UNKNOWN121162,32.172148261000096,-81.024028443,38,SUBSTATION
121163,UNKNOWN121163,33.055027572,-80.07288947800001,38,SUBSTATION
121164,UNKNOWN121164,33.0474642450001,-80.078186998,38,SUBSTATION
121165,UNKNOWN121165,38.978973126,-92.72361557100001,22,SUBSTATION
121166,UNKNOWN121166,38.9575313980001,-92.735059849,22,SUBSTATION
121167,UNKNOWN121167,38.95162056,-91.945293277,22,SUBSTATION
121168,UNKNOWN121168,38.655486974,-92.1245014629999,22,SUBSTATION
121169,UNKNOWN121169,38.791744554,-92.047615885,22,SUBSTATION
121170,UNKNOWN121170,35.7767476760001,-90.671319559,2,SUBSTATION
121171,UNKNOWN121171,35.7836766660001,-90.678324693,2,SUBSTATION
121172,UNKNOWN121172,35.2553430090001,-91.207272331,2,SUBSTATION
121173,UNKNOWN121173,33.243972296,-79.988933795,38,SUBSTATION
121174,UNKNOWN121174,33.273312848,-79.89362432,38,SUBSTATION
121175,UNKNOWN121175,33.2874877080001,-79.68366396100001,38,SUBSTATION
121176,UNKNOWN121176,33.3330163150001,-79.56343931399991,38,SUBSTATION
121177,UNKNOWN121177,33.4049759750001,-79.3545226379999,38,SUBSTATION
121178,UNKNOWN121178,33.4832200990001,-79.245861555,38,SUBSTATION
121179,UNKNOWN121179,33.458122734,-79.281493983,38,SUBSTATION
121181,UNKNOWN121181,33.004222702,-79.8551522879999,38,SUBSTATION
121182,UNKNOWN121182,38.735556052,-82.910089248,15,SUBSTATION
121183,UNKNOWN121183,38.717725,-82.965609,15,SUBSTATION
121184,UNKNOWN121184,38.718472422,-83.007792744,15,SUBSTATION
121185,UNKNOWN121185,38.718672297000104,-83.009091929,15,SUBSTATION
121186,UNKNOWN121186,38.6282130000001,-82.92297999999991,15,SUBSTATION
121187,UNKNOWN121187,38.518944,-82.88156,15,SUBSTATION
121188,UNKNOWN121188,38.5105600000001,-82.955497,15,SUBSTATION
121189,UNKNOWN121189,38.6408689460001,-82.868079563,15,SUBSTATION
121190,UNKNOWN121190,38.9077440400001,-90.2825498189999,22,SUBSTATION
121193,UNKNOWN121193,30.260313563000103,-82.18440916,8,SUBSTATION
121194,UNKNOWN121194,37.2646116760001,-79.998697357,43,SUBSTATION
121195,UNKNOWN121195,37.26231073700011,-79.95745297,43,SUBSTATION
121196,UNKNOWN121196,37.2726387880001,-79.954585521,43,SUBSTATION
121197,UNKNOWN121197,37.285892862,-79.94156193799991,43,SUBSTATION
121198,UNKNOWN121198,37.293935321,-80.027166974,43,SUBSTATION
121199,UNKNOWN121199,38.635919035,-92.588158511,22,SUBSTATION
121200,UNKNOWN121200,38.669572578,-93.18600605599991,22,SUBSTATION
121201,UNKNOWN121201,38.6942641580001,-93.15040876299999,22,SUBSTATION
121202,UNKNOWN121202,38.604581066,-92.96609883,22,SUBSTATION
121203,UNKNOWN121203,34.7483218900001,-92.17413079499991,2,SUBSTATION
121204,UNKNOWN121204,34.7042994820001,-92.193240246,2,SUBSTATION
121205,LITTLE ROCK ARCH ST,34.582818629,-92.32856453299999,2,SUBSTATION
121206,UNKNOWN121206,34.1953426960001,-79.3688256849999,38,SUBSTATION
121208,UNKNOWN121208,33.7163170160001,-79.438359535,38,SUBSTATION
121209,UNKNOWN121209,33.9917051260001,-79.553536631,38,SUBSTATION
121210,UNKNOWN121210,34.0551509840001,-79.53545781,38,SUBSTATION
121211,UNKNOWN121211,34.052505023,-79.534325187,38,SUBSTATION
121212,UNKNOWN121212,34.1528088740001,-79.559611159,38,SUBSTATION
121213,UNKNOWN121213,34.1991155640001,-79.578563566,38,SUBSTATION
121214,UNKNOWN121214,34.2484203760001,-79.50539514,38,SUBSTATION
121215,UNKNOWN121215,34.2161806460001,-79.59695787,38,SUBSTATION
121216,UNKNOWN121216,34.215206955999996,-79.772084171,38,SUBSTATION
121217,UNKNOWN121217,33.669624092,-79.799172588,38,SUBSTATION
121218,UNKNOWN121218,33.664735465999996,-79.815021198,38,SUBSTATION
121219,UNKNOWN121219,33.730561342,-79.81380725299991,38,SUBSTATION
121220,UNKNOWN121220,33.884265005,-79.791497426,38,SUBSTATION
121221,UNKNOWN121221,33.93443832,-79.916143112,38,SUBSTATION
121222,UNKNOWN121222,34.0405717990001,-79.894361526,38,SUBSTATION
121223,UNKNOWN121223,34.1743641320001,-79.86123466899991,38,SUBSTATION
121224,UNKNOWN121224,34.2170421450001,-79.771252972,38,SUBSTATION
121225,UNKNOWN121225,34.2157572360001,-79.832557405,38,SUBSTATION
121226,UNKNOWN121226,34.268400430999996,-79.924433154,38,SUBSTATION
121227,UNKNOWN121227,36.4976715190001,-90.28840420599991,2,SUBSTATION
121228,UNKNOWN121228,36.420552593000004,-90.57409300200001,2,SUBSTATION
121229,CORNING,36.433950149000104,-90.60486181200001,2,SUBSTATION
121230,UNKNOWN121230,36.282570505,-90.967692734,2,SUBSTATION
121231,UNKNOWN121231,36.315162298000104,-91.46538123100001,2,SUBSTATION
121232,UNKNOWN121232,35.7478398650001,-91.80033627899999,2,SUBSTATION
121233,UNKNOWN121233,36.3277692400001,-92.393309621,2,SUBSTATION
121234,BULL SHOALS,36.363641994,-92.57616644,2,SUBSTATION
121235,UNKNOWN121235,36.242438199,-92.43289381700001,2,SUBSTATION
121236,GREERS FERRY,35.5206662190001,-91.995390254,2,SUBSTATION
121237,UNKNOWN121237,35.4973046710001,-92.01339563499991,2,SUBSTATION
121241,UNKNOWN121241,30.367661384,-81.68524791,8,SUBSTATION
121243,UNKNOWN121243,30.4080345140001,-81.635262067,8,SUBSTATION
121246,UNKNOWN121246,39.0343151600001,-94.227848251,22,SUBSTATION
121247,UNKNOWN121247,30.3403420060001,-82.171936984,8,SUBSTATION
121248,UNKNOWN121248,37.48988445,-80.118495684,43,SUBSTATION
121249,UNKNOWN121249,37.4873860160001,-80.10426650699999,43,SUBSTATION
121250,UNKNOWN121250,37.102801173,-79.716422151,43,SUBSTATION
121252,UNKNOWN121252,36.7713139750001,-80.26734724100001,43,SUBSTATION
121253,UNKNOWN121253,38.474229666,-82.627390941,15,SUBSTATION
121254,UNKNOWN121254,38.38121019,-82.60090873,15,SUBSTATION
121255,UNKNOWN121255,38.374184103000104,-82.60514946,15,SUBSTATION
121256,UNKNOWN121256,38.374835362000105,-82.603649686,15,SUBSTATION
121257,UNKNOWN121257,38.3761678600001,-82.600865717,15,SUBSTATION
121258,UNKNOWN121258,38.376420083,-82.601446305,15,SUBSTATION
121260,UNKNOWN121260,38.368941437,-82.598029399,15,SUBSTATION
121261,COALTON,38.3633774890001,-82.75857038399991,15,SUBSTATION
121263,UNKNOWN121263,38.337487659000004,-82.591910298,15,SUBSTATION
121264,CHADWICK,38.360496744,-82.61970216600001,15,SUBSTATION
121265,UNKNOWN121265,38.2646110000001,-82.5804199999999,15,SUBSTATION
121266,UNKNOWN121266,38.36725735,-82.769040154,15,SUBSTATION
121267,UNKNOWN121267,38.428374202,-83.119680304,15,SUBSTATION
121268,UNKNOWN121268,38.291340000000005,-82.975266,15,SUBSTATION
121269,UNKNOWN121269,38.290760891,-82.976130578,15,SUBSTATION
121270,TAP121270,38.293243976999996,-83.12588969,15,TAP
121271,UNKNOWN121271,38.2928788790001,-83.18332036,15,SUBSTATION
121272,UNKNOWN121272,38.25584494700011,-83.27435615899999,15,SUBSTATION
121273,UNKNOWN121273,38.312087522000105,-83.1304033179999,15,SUBSTATION
121274,UNKNOWN121274,38.223130192,-83.01738657,15,SUBSTATION
121275,UNKNOWN121275,38.282913208000004,-82.9124106519999,15,SUBSTATION
121276,UNKNOWN121276,38.3547942500001,-82.95427427,15,SUBSTATION
121277,UNKNOWN121277,38.342833,-82.9499,15,SUBSTATION
121278,UNKNOWN121278,38.191762247,-82.60430976899991,15,SUBSTATION
121280,BIG SANDY,38.1725481,-82.6192587319999,15,SUBSTATION
121281,BUSSEYVILLE,38.0812040000001,-82.645247,15,SUBSTATION
121282,LEFT FORK,37.9973790000001,-82.968383,15,SUBSTATION
121284,UNKNOWN121284,30.059412176,-82.188368584,8,SUBSTATION
121285,UNKNOWN121285,30.280659744,-81.9809098219999,8,SUBSTATION
121286,UNKNOWN121286,33.6107081970001,-92.04844178100001,2,SUBSTATION
121287,UNKNOWN121287,37.875003,-82.87410099999991,15,SUBSTATION
121288,UNKNOWN121288,37.849028000000004,-82.666234,15,SUBSTATION
121289,THELMA (AEP),37.8263920000001,-82.7672219999999,15,SUBSTATION
121290,DEWEY,37.7631670000001,-82.67559199999991,15,SUBSTATION
121291,UNKNOWN121291,37.9586840000001,-82.95773,15,SUBSTATION
121292,WEST PAINTSVILLE,37.8221628640001,-82.810513364,15,SUBSTATION
121293,UNKNOWN121293,37.8122524080001,-82.7857669699999,15,SUBSTATION
121295,UNKNOWN121295,37.7602451240001,-82.774738069,15,SUBSTATION
121296,UNKNOWN121296,38.734334501999996,-93.577001079,22,SUBSTATION
121297,UNKNOWN121297,38.774389866,-93.915004231,22,SUBSTATION
121298,UNKNOWN121298,38.669136411000096,-93.840303869,22,SUBSTATION
121299,UNKNOWN121299,38.77192775,-93.83935524200001,22,SUBSTATION
121300,UNKNOWN121300,38.698720909,-93.636640864,22,SUBSTATION
121301,UNKNOWN121301,38.791213214,-93.56321208899999,22,SUBSTATION
121302,UNKNOWN121302,38.525585338,-92.801536504,22,SUBSTATION
121303,UNKNOWN121303,38.6405684700001,-92.80850051999991,22,SUBSTATION
121305,UNKNOWN121305,38.575876597,-92.3123765,22,SUBSTATION
121306,POPLAR,38.623792488,-90.1986894459999,22,SUBSTATION
121307,UNKNOWN121307,38.729048987000105,-90.32881196700001,22,SUBSTATION
121308,UNKNOWN121308,38.4650410040001,-83.5153122409999,15,SUBSTATION
121309,UNKNOWN121309,38.571274976,-83.4402394529999,15,SUBSTATION
121310,UNKNOWN121310,38.497769459000004,-82.668930917,15,SUBSTATION
121311,BELLEFONTE,38.4966091640001,-82.672603585,15,SUBSTATION
121312,PRINCESS,38.38954491,-82.73566361399999,15,SUBSTATION
121313,RUSSELL,38.503343,-82.7156659999999,15,SUBSTATION
121315,UNKNOWN121315,38.45124601,-82.66268049899999,15,SUBSTATION
121316,UNKNOWN121316,38.7535064210001,-90.529841969,22,SUBSTATION
121317,UNKNOWN121317,34.6941819,-91.292390649,2,SUBSTATION
121318,UNKNOWN121318,34.434053018,-91.69339066,2,SUBSTATION
121319,UNKNOWN121319,30.273989396999998,-82.121709052,8,SUBSTATION
121320,UNKNOWN121320,38.8242310460001,-90.503520167,22,SUBSTATION
121321,UNKNOWN121321,38.8390447900001,-90.70013788899999,22,SUBSTATION
121322,UNKNOWN121322,35.512582165,-91.389329891,2,SUBSTATION
121323,UNKNOWN121323,35.328452768000005,-91.561754083,2,SUBSTATION
121324,UNKNOWN121324,35.128497899,-91.7526317049999,2,SUBSTATION
121325,UNKNOWN121325,34.556457945,-90.662314726,2,SUBSTATION
121326,UNKNOWN121326,34.530157761999995,-90.620826444,2,SUBSTATION
121327,UNKNOWN121327,34.4705812930001,-90.608546776,2,SUBSTATION
121328,UNKNOWN121328,34.5126739580001,-90.597244336,2,SUBSTATION
121329,UNKNOWN121329,34.5568330410001,-90.90139741799999,2,SUBSTATION
121330,UNKNOWN121330,34.5081897200001,-91.51651545200001,2,SUBSTATION
121331,UNKNOWN121331,33.7175718460001,-79.43508216399991,38,SUBSTATION
121334,UNKNOWN121334,38.450666131999995,-93.3623073589999,22,SUBSTATION
121335,UNKNOWN121335,34.3649276960001,-92.1112295619999,2,SUBSTATION
121338,UNKNOWN121338,34.218475449,-91.903968972,2,SUBSTATION
121339,PINE BLUFF 34TH & MAIN,34.1939503450001,-92.00167449899999,2,SUBSTATION
121341,UNKNOWN121341,33.89968078,-91.48751529200001,2,SUBSTATION
121342,UNKNOWN121342,33.8835480340001,-91.476512665,2,SUBSTATION
121343,MCGEHEE,33.6287339350001,-91.41864893199991,2,SUBSTATION
121344,UNKNOWN121344,33.4320381700001,-91.2412077659999,2,SUBSTATION
121345,UNKNOWN121345,33.21373333,-91.29347203200001,2,SUBSTATION
121346,UNKNOWN121346,33.303558261,-91.441621141,2,SUBSTATION
121347,UNKNOWN121347,33.303786689,-91.492846177,2,SUBSTATION
121348,UNKNOWN121348,33.143717968000004,-91.975950525,2,SUBSTATION
121349,UNKNOWN121349,33.791100849,-91.842769415,2,SUBSTATION
121350,UNKNOWN121350,34.1180007200001,-92.02673982299999,2,SUBSTATION
121352,UNKNOWN121352,34.30347457,-92.20976034899999,2,SUBSTATION
121353,UNKNOWN121353,38.0264750000001,-82.972528,15,SUBSTATION
121354,UNKNOWN121354,38.1289050250001,-83.098344265,15,SUBSTATION
121355,UNKNOWN121355,38.085111145,-83.12493943399991,15,SUBSTATION
121356,INEZ,37.766915812,-82.473273849,15,SUBSTATION
121357,LOVELY,37.820267294000104,-82.400278438,15,SUBSTATION
121358,UNKNOWN121358,38.3568804330001,-94.0131320899999,22,SUBSTATION
121359,UNKNOWN121359,38.310379022000106,-93.85528874499991,22,SUBSTATION
121360,UNKNOWN121360,38.160495869,-93.99766009099991,22,SUBSTATION
121361,UNKNOWN121361,38.382778841000096,-93.771645542,22,SUBSTATION
121362,UNKNOWN121362,38.3820755080001,-93.7716693089999,22,SUBSTATION
121363,UNKNOWN121363,36.6371774130001,-80.262427706,43,SUBSTATION
121364,UNKNOWN121364,37.2581675600001,-79.93856994,43,SUBSTATION
121365,UNKNOWN121365,37.3142677000001,-79.960541978,43,SUBSTATION
121366,UNKNOWN121366,37.303885429,-79.98533250299991,43,SUBSTATION
121367,UNKNOWN121367,37.2866620780001,-79.97561680699991,43,SUBSTATION
121368,UNKNOWN121368,37.460388757,-79.99108996099991,43,SUBSTATION
121370,UNKNOWN121370,37.503713477000105,-79.81218571699999,43,SUBSTATION
121372,UNKNOWN121372,37.8006557740001,-79.997894581,43,SUBSTATION
121373,COVINGTON,37.769319968000005,-79.985999933,43,SUBSTATION
121374,UNKNOWN121374,37.6569242890001,-79.808640958,43,SUBSTATION
121375,UNKNOWN121375,37.1285455010001,-79.59171227600001,43,SUBSTATION
121376,UNKNOWN121376,37.1795022530001,-79.4310854519999,43,SUBSTATION
121377,UNKNOWN121377,37.2242204500001,-79.28971218699999,43,SUBSTATION
121378,UNKNOWN121378,37.1177658340001,-79.27597002600001,43,SUBSTATION
121379,UNKNOWN121379,37.5240268640001,-79.353147171,43,SUBSTATION
121380,UNKNOWN121380,37.490091426999996,-79.123681011,43,SUBSTATION
121381,UNKNOWN121381,37.4110359640001,-79.062691364,43,SUBSTATION
121382,UNKNOWN121382,37.40625141,-79.1338679089999,43,SUBSTATION
121383,UNKNOWN121383,37.4004612890001,-79.1263868249999,43,SUBSTATION
121384,UNKNOWN121384,37.4624954230001,-79.187126136,43,SUBSTATION
121385,UNKNOWN121385,37.330682326,-78.9933584569999,43,SUBSTATION
121386,UNKNOWN121386,37.3753282910001,-79.1680704999999,43,SUBSTATION
121387,ROCKBRIDGE,37.7984424840001,-79.41556715899999,43,SUBSTATION
121388,BUENA VISTA,37.7322287160001,-79.35673672199991,43,SUBSTATION
121389,UNKNOWN121389,37.573580823,-79.37089437299991,43,SUBSTATION
121390,UNKNOWN121390,37.5411178360001,-79.397899471,43,SUBSTATION
121391,UNKNOWN121391,37.8033834350001,-79.99288723099991,43,SUBSTATION
121392,UNKNOWN121392,37.5614380440001,-79.0124943869999,43,SUBSTATION
121393,UNKNOWN121393,38.4951952930001,-83.755123326,15,SUBSTATION
121394,UNKNOWN121394,38.5968561870001,-83.69385022899999,15,SUBSTATION
121395,UNKNOWN121395,38.6472037400001,-83.829418851,15,SUBSTATION
121396,UNKNOWN121396,38.697455016999996,-83.814642686,15,SUBSTATION
121397,UNKNOWN121397,38.5671550000001,-83.86199599999999,15,SUBSTATION
121398,UNKNOWN121398,37.764323878,-82.483738935,15,SUBSTATION
121399,UNKNOWN121399,37.7533759780001,-82.621407113,15,SUBSTATION
121400,UNKNOWN121400,37.763449464000104,-82.478106885,15,SUBSTATION
121401,RODBURN,38.200863092000105,-83.409520775,15,SUBSTATION
121402,UNKNOWN121402,38.1942739840001,-83.299091147,15,SUBSTATION
121403,UNKNOWN121403,38.190644735,-83.395959509,15,SUBSTATION
121404,UNKNOWN121404,38.2869130650001,-83.40132077399991,15,SUBSTATION
121405,UNKNOWN121405,38.2069137570001,-83.47331742899999,15,SUBSTATION
121406,UNKNOWN121406,38.2017608360001,-83.544349193,15,SUBSTATION
121407,UNKNOWN121407,38.1433928710001,-83.533188561,15,SUBSTATION
121408,UNKNOWN121408,38.127075479,-83.54766496399999,15,SUBSTATION
121409,THELMA (EKPC),37.829099,-82.765434,15,SUBSTATION
121411,UNKNOWN121411,30.4046910060001,-81.71451352299991,8,SUBSTATION
121413,UNKNOWN121413,38.7562528550001,-93.564856525,22,SUBSTATION
121414,UNKNOWN121414,38.7581917700001,-93.57501489399999,22,SUBSTATION
121415,UNKNOWN121415,38.770490223,-93.65468652,22,SUBSTATION
121416,UNKNOWN121416,38.5655507330001,-93.751373315,22,SUBSTATION
121417,UNKNOWN121417,38.7638294170001,-93.7454705389999,22,SUBSTATION
121418,UNKNOWN121418,38.368703689,-83.60317288600001,15,SUBSTATION
121419,UNKNOWN121419,38.3162732850001,-83.568172417,15,SUBSTATION
121420,UNKNOWN121420,38.290915000000005,-83.6583899999999,15,SUBSTATION
