bus_id,Pd,zone_id,baseKV,interconnect
135798,0,34,115.0,Eastern
135799,0,34,115.0,Eastern
135800,0,49,46.0,Eastern
135801,0,49,69.0,Eastern
135802,0,49,69.0,Eastern
135803,0,49,80.5,Eastern
135804,0,34,115.0,Eastern
135805,0,34,115.0,Eastern
135806,0,34,115.0,Eastern
135809,0,34,115.0,Eastern
135810,0,34,115.0,Eastern
135822,0,34,115.0,Eastern
135823,0,34,115.0,Eastern
135824,0,34,115.0,Eastern
135825,0,34,115.0,Eastern
135826,0,34,115.0,Eastern
135827,0,34,115.0,Eastern
135828,0,34,115.0,Eastern
135829,0,34,115.0,Eastern
135830,0,34,115.0,Eastern
135831,0,34,115.0,Eastern
135832,0,34,115.0,Eastern
135833,0,34,115.0,Eastern
135834,0,34,115.0,Eastern
135839,0,34,115.0,Eastern
135843,0,34,115.0,Eastern
135844,0,34,115.0,Eastern
135845,0,34,115.0,Eastern
135849,0,34,230.0,Eastern
135851,0,34,115.0,Eastern
135854,0,34,115.0,Eastern
135855,0,34,115.0,Eastern
135856,0,34,115.0,Eastern
135859,0,34,115.0,Eastern
135860,0,34,115.0,Eastern
135861,0,34,115.0,Eastern
135862,0,34,115.0,Eastern
135864,0,34,115.0,Eastern
135865,0,34,115.0,Eastern
135866,0,34,115.0,Eastern
135867,0,34,115.0,Eastern
135868,0,34,115.0,Eastern
135869,0,34,115.0,Eastern
135870,0,34,115.0,Eastern
135872,0,34,115.0,Eastern
135873,0,17,115.0,Eastern
135874,0,34,115.0,Eastern
135875,0,34,115.0,Eastern
135876,0,34,115.0,Eastern
135877,0,34,230.0,Eastern
135878,0,34,115.0,Eastern
135879,0,34,115.0,Eastern
135880,0,34,115.0,Eastern
135881,0,34,115.0,Eastern
135882,0,34,115.0,Eastern
135883,0,34,115.0,Eastern
135885,0,34,115.0,Eastern
135886,0,34,115.0,Eastern
135891,0,34,115.0,Eastern
135896,0,34,115.0,Eastern
135898,0,34,115.0,Eastern
135899,0,6,115.0,Eastern
135900,0,6,115.0,Eastern
135901,0,6,345.0,Eastern
135902,0,6,115.0,Eastern
135903,0,6,115.0,Eastern
135904,0,6,115.0,Eastern
135905,0,6,115.0,Eastern
135906,0,6,115.0,Eastern
135907,0,34,69.0,Eastern
135908,0,34,69.0,Eastern
135909,0,34,69.0,Eastern
135910,0,34,69.0,Eastern
135911,0,6,115.0,Eastern
135912,0,6,115.0,Eastern
135913,0,6,115.0,Eastern
135914,0,6,115.0,Eastern
135915,0,6,345.0,Eastern
135916,0,6,345.0,Eastern
135917,0,34,69.0,Eastern
135918,0,34,69.0,Eastern
135919,0,34,69.0,Eastern
135920,0,34,69.0,Eastern
135921,0,34,69.0,Eastern
135922,0,34,69.0,Eastern
135923,0,34,138.0,Eastern
135924,0,6,115.0,Eastern
135925,0,6,115.0,Eastern
135926,0,6,345.0,Eastern
135927,0,34,69.0,Eastern
135928,0,34,138.0,Eastern
135931,0,34,138.0,Eastern
135932,0,34,138.0,Eastern
135933,0,34,138.0,Eastern
135934,0,34,138.0,Eastern
135935,0,34,69.0,Eastern
135936,0,34,115.0,Eastern
135937,0,34,115.0,Eastern
135938,0,34,230.0,Eastern
135939,0,34,115.0,Eastern
135940,0,34,115.0,Eastern
135941,0,34,115.0,Eastern
135942,0,34,115.0,Eastern
135943,0,34,115.0,Eastern
135944,0,34,115.0,Eastern
135945,0,34,115.0,Eastern
135946,0,34,115.0,Eastern
135947,0,34,115.0,Eastern
135948,0,34,69.0,Eastern
135949,0,34,115.0,Eastern
135950,0,34,138.0,Eastern
135951,0,34,230.0,Eastern
135952,0,34,230.0,Eastern
135953,0,34,115.0,Eastern
135954,0,34,138.0,Eastern
135956,0,34,115.0,Eastern
135960,0,34,115.0,Eastern
135961,0,34,115.0,Eastern
135962,0,34,115.0,Eastern
135963,0,34,115.0,Eastern
135965,0,34,115.0,Eastern
135970,0,34,115.0,Eastern
135971,0,34,115.0,Eastern
135972,0,34,115.0,Eastern
135973,0,34,230.0,Eastern
135974,0,34,230.0,Eastern
135975,0,34,230.0,Eastern
135976,0,34,230.0,Eastern
135977,0,34,230.0,Eastern
135978,0,34,230.0,Eastern
135979,0,34,230.0,Eastern
135980,0,34,230.0,Eastern
135981,0,34,115.0,Eastern
135982,0,34,115.0,Eastern
135983,0,34,115.0,Eastern
135984,0,34,115.0,Eastern
135985,0,34,115.0,Eastern
135986,0,34,115.0,Eastern
135987,0,34,115.0,Eastern
135988,0,34,115.0,Eastern
135989,0,34,115.0,Eastern
135991,0,34,115.0,Eastern
135993,0,34,115.0,Eastern
135995,0,34,115.0,Eastern
135998,0,34,69.0,Eastern
135999,0,34,230.0,Eastern
136000,0,34,69.0,Eastern
136001,0,34,69.0,Eastern
136002,0,34,115.0,Eastern
136003,0,34,230.0,Eastern
136004,0,34,500.0,Eastern
136005,0,34,345.0,Eastern
136006,0,30,230.0,Eastern
136007,0,34,115.0,Eastern
136008,0,34,115.0,Eastern
136009,0,34,69.0,Eastern
136010,0,34,210.83333333333334,Eastern
136011,0,34,115.0,Eastern
136012,0,34,115.0,Eastern
136013,0,34,319.0,Eastern
136014,0,34,319.0,Eastern
136015,0,34,319.0,Eastern
136018,0,30,230.0,Eastern
136019,0,30,287.5,Eastern
136020,0,34,115.0,Eastern
136021,0,34,115.0,Eastern
136023,0,34,115.0,Eastern
136024,0,34,69.0,Eastern
136025,0,34,115.0,Eastern
136026,0,34,115.0,Eastern
136027,0,34,115.0,Eastern
136028,0,34,115.0,Eastern
136029,0,34,115.0,Eastern
136033,0,34,115.0,Eastern
136034,0,34,115.0,Eastern
136036,0,34,115.0,Eastern
136037,0,34,115.0,Eastern
136038,0,34,115.0,Eastern
136039,0,34,115.0,Eastern
136040,0,34,115.0,Eastern
136041,0,34,115.0,Eastern
136042,0,34,115.0,Eastern
136043,0,34,115.0,Eastern
136044,0,34,115.0,Eastern
136045,0,34,115.0,Eastern
136046,0,34,115.0,Eastern
136047,0,34,115.0,Eastern
136048,0,34,115.0,Eastern
136049,0,49,115.0,Eastern
136051,0,29,115.0,Eastern
136052,0,49,115.0,Eastern
136053,0,49,80.5,Eastern
136054,0,49,46.0,Eastern
136055,0,49,80.5,Eastern
136056,0,49,230.0,Eastern
136057,0,49,230.0,Eastern
136058,0,49,115.0,Eastern
136059,0,34,115.0,Eastern
136060,0,34,115.0,Eastern
136061,0,34,115.0,Eastern
136062,0,34,115.0,Eastern
136068,0,34,115.0,Eastern
136069,0,34,115.0,Eastern
136070,0,34,115.0,Eastern
136072,0,34,345.0,Eastern
136073,0,34,345.0,Eastern
136074,0,34,345.0,Eastern
136075,0,34,345.0,Eastern
136076,0,34,115.0,Eastern
136077,0,34,115.0,Eastern
136078,0,34,115.0,Eastern
136081,0,34,115.0,Eastern
136082,0,34,115.0,Eastern
136083,0,34,115.0,Eastern
136084,0,34,115.0,Eastern
136085,0,34,115.0,Eastern
136086,0,34,115.0,Eastern
136087,0,34,115.0,Eastern
136088,0,34,115.0,Eastern
136089,0,34,115.0,Eastern
136090,0,34,115.0,Eastern
136091,0,34,115.0,Eastern
136092,0,17,115.0,Eastern
136098,0,34,115.0,Eastern
136100,0,34,115.0,Eastern
136103,0,34,115.0,Eastern
136104,0,34,115.0,Eastern
136105,0,34,115.0,Eastern
136108,0,34,115.0,Eastern
136109,0,34,115.0,Eastern
136110,0,34,191.66666666666666,Eastern
136111,0,34,115.0,Eastern
136112,0,34,115.0,Eastern
136115,0,34,345.0,Eastern
136116,0,34,345.0,Eastern
136117,0,34,69.0,Eastern
136118,0,34,69.0,Eastern
136119,0,34,69.0,Eastern
136120,0,17,230.0,Eastern
136123,0,34,69.0,Eastern
136124,0,34,115.0,Eastern
136125,0,34,115.0,Eastern
136126,0,34,115.0,Eastern
136127,0,34,115.0,Eastern
136128,0,17,115.0,Eastern
136129,0,17,115.0,Eastern
136130,0,17,115.0,Eastern
136131,0,17,115.0,Eastern
136132,0,17,115.0,Eastern
136133,0,17,115.0,Eastern
136134,0,17,115.0,Eastern
136135,0,34,115.0,Eastern
136136,0,34,115.0,Eastern
136137,0,17,115.0,Eastern
136139,0,34,115.0,Eastern
136141,0,34,115.0,Eastern
136142,0,34,115.0,Eastern
136143,0,34,115.0,Eastern
136144,0,34,115.0,Eastern
136145,0,34,115.0,Eastern
136146,0,34,115.0,Eastern
136148,0,34,69.0,Eastern
136149,0,34,69.0,Eastern
136150,0,21,69.0,Eastern
136151,0,21,115.0,Eastern
136152,0,21,115.0,Eastern
136153,0,21,115.0,Eastern
136154,0,21,115.0,Eastern
136155,0,21,230.0,Eastern
136156,0,21,230.0,Eastern
136157,0,21,69.0,Eastern
136158,0,21,69.0,Eastern
136159,0,21,69.0,Eastern
136160,0,21,69.0,Eastern
136161,0,21,115.0,Eastern
136162,0,21,69.0,Eastern
136163,0,21,69.0,Eastern
136164,0,21,69.0,Eastern
136165,0,21,69.0,Eastern
136166,0,21,69.0,Eastern
136167,0,21,115.0,Eastern
136168,0,21,115.0,Eastern
136169,0,51,115.0,Eastern
136170,0,51,161.0,Eastern
136171,0,51,161.0,Eastern
136174,0,51,161.0,Eastern
136175,0,21,115.0,Eastern
136176,0,21,115.0,Eastern
136177,0,51,161.0,Eastern
136178,0,51,161.0,Eastern
136179,0,21,115.0,Eastern
136180,0,21,115.0,Eastern
136181,0,21,115.0,Eastern
136182,0,21,115.0,Eastern
136184,0,21,69.0,Eastern
136185,0,51,161.0,Eastern
136186,0,51,161.0,Eastern
136189,0,21,115.0,Eastern
136190,0,21,115.0,Eastern
136191,0,21,115.0,Eastern
136192,0,21,115.0,Eastern
136193,0,21,115.0,Eastern
136194,0,21,115.0,Eastern
136195,0,21,92.0,Eastern
136196,0,21,172.5,Eastern
136197,0,21,149.5,Eastern
136198,0,21,69.0,Eastern
136199,0,21,92.0,Eastern
136200,0,21,172.5,Eastern
136201,0,21,115.0,Eastern
136202,0,17,115.0,Eastern
136203,0,17,115.0,Eastern
136204,0,17,115.0,Eastern
136207,0,17,115.0,Eastern
136208,0,17,115.0,Eastern
136209,0,17,230.0,Eastern
136210,0,17,115.0,Eastern
136211,0,17,115.0,Eastern
136212,0,17,115.0,Eastern
136213,0,17,115.0,Eastern
136214,0,17,115.0,Eastern
136215,0,17,115.0,Eastern
136216,0,17,115.0,Eastern
136217,0,17,115.0,Eastern
136218,0,17,115.0,Eastern
136219,0,17,115.0,Eastern
136220,0,17,115.0,Eastern
136221,0,17,115.0,Eastern
136222,0,17,115.0,Eastern
136225,0,17,115.0,Eastern
136226,0,17,115.0,Eastern
136227,0,17,115.0,Eastern
136228,0,17,115.0,Eastern
136229,0,17,115.0,Eastern
136230,0,17,115.0,Eastern
136231,0,17,115.0,Eastern
136232,0,17,115.0,Eastern
136235,0,17,115.0,Eastern
136236,0,17,115.0,Eastern
136238,0,17,115.0,Eastern
136239,0,17,115.0,Eastern
136240,0,17,115.0,Eastern
136241,0,17,345.0,Eastern
136242,0,17,230.0,Eastern
136243,0,17,115.0,Eastern
136244,0,17,115.0,Eastern
136245,0,17,115.0,Eastern
136246,0,17,115.0,Eastern
136247,0,17,115.0,Eastern
136248,0,17,115.0,Eastern
136249,0,17,115.0,Eastern
136250,0,17,115.0,Eastern
136251,0,17,115.0,Eastern
136252,0,17,115.0,Eastern
136253,0,17,115.0,Eastern
136260,0,17,115.0,Eastern
136261,0,17,115.0,Eastern
136262,0,17,115.0,Eastern
136263,0,17,115.0,Eastern
136264,0,17,115.0,Eastern
136265,0,17,115.0,Eastern
136266,0,17,115.0,Eastern
136267,0,17,115.0,Eastern
136268,0,17,115.0,Eastern
136269,0,17,115.0,Eastern
136270,0,17,115.0,Eastern
136271,0,17,115.0,Eastern
136273,0,17,115.0,Eastern
136275,0,17,115.0,Eastern
136276,0,17,115.0,Eastern
136277,0,17,115.0,Eastern
136278,0,17,115.0,Eastern
136279,0,17,115.0,Eastern
136280,0,17,115.0,Eastern
136281,0,17,115.0,Eastern
136283,0,17,230.0,Eastern
136286,0,17,115.0,Eastern
136287,0,17,115.0,Eastern
136289,0,17,115.0,Eastern
136290,0,17,115.0,Eastern
136291,0,17,230.0,Eastern
136292,0,17,115.0,Eastern
136293,0,17,115.0,Eastern
136294,0,17,115.0,Eastern
136295,0,17,345.0,Eastern
136296,0,17,115.0,Eastern
136299,0,17,115.0,Eastern
136300,0,17,115.0,Eastern
136301,0,17,115.0,Eastern
136302,0,17,115.0,Eastern
136303,0,17,115.0,Eastern
136304,0,6,345.0,Eastern
136305,0,39,115.0,Eastern
136306,0,39,115.0,Eastern
136307,0,39,115.0,Eastern
136308,0,17,115.0,Eastern
136309,0,17,115.0,Eastern
136310,0,39,115.0,Eastern
136311,0,39,115.0,Eastern
136312,0,39,115.0,Eastern
136313,0,39,115.0,Eastern
136314,0,39,115.0,Eastern
136315,0,39,115.0,Eastern
136316,0,39,115.0,Eastern
136317,0,39,115.0,Eastern
136318,0,39,115.0,Eastern
136319,0,17,115.0,Eastern
136321,0,17,115.0,Eastern
136322,0,39,345.0,Eastern
136323,0,39,345.0,Eastern
136325,0,39,230.0,Eastern
136326,0,39,115.0,Eastern
136327,0,39,115.0,Eastern
136328,0,39,115.0,Eastern
136329,0,39,115.0,Eastern
136330,0,39,115.0,Eastern
136331,0,39,115.0,Eastern
136332,0,39,115.0,Eastern
136333,0,6,115.0,Eastern
136334,0,6,230.0,Eastern
136335,0,17,69.0,Eastern
136336,0,17,115.0,Eastern
136337,0,17,115.0,Eastern
136338,0,17,115.0,Eastern
136339,0,17,115.0,Eastern
136340,0,17,115.0,Eastern
136341,0,17,115.0,Eastern
136342,0,17,115.0,Eastern
136343,0,17,345.0,Eastern
136344,0,17,230.0,Eastern
136345,0,17,115.0,Eastern
136346,0,17,115.0,Eastern
136347,0,17,115.0,Eastern
136348,0,17,115.0,Eastern
136349,0,17,115.0,Eastern
136350,0,17,115.0,Eastern
136351,0,17,115.0,Eastern
136352,0,17,115.0,Eastern
136353,0,17,115.0,Eastern
136354,0,17,115.0,Eastern
136355,0,17,115.0,Eastern
136356,0,17,115.0,Eastern
136357,0,17,115.0,Eastern
136358,0,17,69.0,Eastern
136359,0,17,69.0,Eastern
136360,0,17,69.0,Eastern
136361,0,17,69.0,Eastern
136362,0,17,115.0,Eastern
136363,0,17,115.0,Eastern
136364,0,17,115.0,Eastern
136365,0,17,115.0,Eastern
136366,0,17,115.0,Eastern
136367,0,17,115.0,Eastern
136368,0,17,115.0,Eastern
136371,0,17,115.0,Eastern
136372,0,17,69.0,Eastern
136373,0,17,115.0,Eastern
136374,0,17,69.0,Eastern
136375,0,17,115.0,Eastern
136376,0,17,115.0,Eastern
136377,0,17,115.0,Eastern
136378,0,17,115.0,Eastern
136379,0,17,115.0,Eastern
136380,0,17,115.0,Eastern
136381,0,17,287.5,Eastern
136382,0,17,172.5,Eastern
136383,0,17,115.0,Eastern
136384,0,17,115.0,Eastern
136385,0,17,115.0,Eastern
136386,0,17,345.0,Eastern
136387,0,17,115.0,Eastern
136388,0,17,115.0,Eastern
136389,0,17,115.0,Eastern
136390,0,17,115.0,Eastern
136393,0,6,115.0,Eastern
136394,0,6,115.0,Eastern
136395,0,6,115.0,Eastern
136396,0,6,115.0,Eastern
136397,0,6,115.0,Eastern
136398,0,6,115.0,Eastern
136399,0,34,69.0,Eastern
136402,0,34,69.0,Eastern
136403,0,34,138.0,Eastern
136404,0,34,138.0,Eastern
136405,0,34,69.0,Eastern
136406,0,6,115.0,Eastern
136407,0,6,115.0,Eastern
136408,0,6,115.0,Eastern
136409,0,6,115.0,Eastern
136410,0,6,115.0,Eastern
136412,0,6,115.0,Eastern
136413,0,6,115.0,Eastern
136414,0,6,115.0,Eastern
136415,0,6,115.0,Eastern
136416,0,34,69.0,Eastern
136417,0,34,69.0,Eastern
136418,0,34,69.0,Eastern
136419,0,34,69.0,Eastern
136420,0,34,69.0,Eastern
136421,0,34,69.0,Eastern
136422,0,34,69.0,Eastern
136423,0,34,69.0,Eastern
136424,0,34,138.0,Eastern
136425,0,34,69.0,Eastern
136426,0,34,138.0,Eastern
136427,0,34,69.0,Eastern
136428,0,34,69.0,Eastern
136430,0,34,69.0,Eastern
136431,0,34,138.0,Eastern
136432,0,34,69.0,Eastern
136433,0,34,69.0,Eastern
136434,0,6,115.0,Eastern
136435,0,6,115.0,Eastern
136436,0,6,115.0,Eastern
136437,0,6,115.0,Eastern
136438,0,6,115.0,Eastern
136439,0,6,115.0,Eastern
136440,0,6,115.0,Eastern
136441,0,6,115.0,Eastern
136442,0,6,115.0,Eastern
136443,0,6,230.0,Eastern
136444,0,6,115.0,Eastern
136445,0,6,115.0,Eastern
136446,0,6,115.0,Eastern
136447,0,6,230.0,Eastern
136448,0,6,115.0,Eastern
136449,0,6,115.0,Eastern
136450,0,6,115.0,Eastern
136451,0,6,115.0,Eastern
136452,0,6,115.0,Eastern
136453,0,6,115.0,Eastern
136454,0,6,115.0,Eastern
136455,0,6,345.0,Eastern
136456,0,6,115.0,Eastern
136457,0,6,115.0,Eastern
136458,0,6,115.0,Eastern
136459,0,6,230.0,Eastern
136460,0,6,115.0,Eastern
136461,0,6,115.0,Eastern
136462,0,6,115.0,Eastern
136463,0,6,115.0,Eastern
136464,0,6,115.0,Eastern
136465,0,6,115.0,Eastern
136466,0,6,345.0,Eastern
136467,0,6,345.0,Eastern
136468,0,6,115.0,Eastern
136469,0,6,230.0,Eastern
136470,0,6,230.0,Eastern
136471,0,6,115.0,Eastern
136472,0,6,115.0,Eastern
136473,0,6,115.0,Eastern
136474,0,6,115.0,Eastern
136475,0,6,345.0,Eastern
136477,0,6,115.0,Eastern
136480,0,6,115.0,Eastern
136483,0,6,115.0,Eastern
136484,0,6,115.0,Eastern
136485,0,6,115.0,Eastern
136486,0,6,115.0,Eastern
136487,0,6,115.0,Eastern
136488,0,6,115.0,Eastern
136489,0,6,115.0,Eastern
136490,0,6,115.0,Eastern
136491,0,6,115.0,Eastern
136492,0,6,115.0,Eastern
136493,0,6,115.0,Eastern
136494,0,6,115.0,Eastern
136495,0,6,115.0,Eastern
136496,0,6,115.0,Eastern
136497,0,6,115.0,Eastern
136498,0,6,115.0,Eastern
136499,0,6,345.0,Eastern
136500,0,6,115.0,Eastern
136501,0,6,115.0,Eastern
136503,0,6,115.0,Eastern
136504,0,6,115.0,Eastern
136505,0,6,115.0,Eastern
136506,0,6,115.0,Eastern
136507,0,6,115.0,Eastern
136508,0,6,115.0,Eastern
136509,0,6,115.0,Eastern
136510,0,6,115.0,Eastern
136511,0,6,115.0,Eastern
136512,0,6,115.0,Eastern
136513,0,6,115.0,Eastern
136514,0,6,115.0,Eastern
136515,0,6,345.0,Eastern
136519,0,34,345.0,Eastern
136520,0,34,345.0,Eastern
136521,0,34,115.0,Eastern
136522,0,34,115.0,Eastern
136523,0,34,115.0,Eastern
136524,0,34,115.0,Eastern
136525,0,34,115.0,Eastern
136526,0,34,115.0,Eastern
136527,0,34,115.0,Eastern
136528,0,34,115.0,Eastern
136529,0,34,115.0,Eastern
136530,0,34,230.0,Eastern
136531,0,34,115.0,Eastern
136532,0,34,115.0,Eastern
136533,0,6,115.0,Eastern
136534,0,6,115.0,Eastern
136535,0,6,230.0,Eastern
136536,0,6,115.0,Eastern
136537,0,6,115.0,Eastern
136538,0,6,115.0,Eastern
136539,0,6,230.0,Eastern
136540,0,6,115.0,Eastern
136541,0,6,115.0,Eastern
136542,0,6,115.0,Eastern
136543,0,6,115.0,Eastern
136544,0,6,115.0,Eastern
136545,0,6,115.0,Eastern
136546,0,6,115.0,Eastern
136547,0,6,115.0,Eastern
136548,0,6,115.0,Eastern
136552,0,6,115.0,Eastern
136553,0,6,115.0,Eastern
136554,0,6,115.0,Eastern
136555,0,6,115.0,Eastern
136556,0,6,115.0,Eastern
136557,0,6,115.0,Eastern
136558,0,6,115.0,Eastern
136559,0,6,115.0,Eastern
136560,0,6,115.0,Eastern
136561,0,6,115.0,Eastern
136562,0,6,115.0,Eastern
136563,0,6,115.0,Eastern
136564,0,6,115.0,Eastern
136565,0,6,115.0,Eastern
136566,0,34,115.0,Eastern
136567,0,34,115.0,Eastern
136572,0,34,115.0,Eastern
136573,0,34,115.0,Eastern
136574,0,6,115.0,Eastern
136575,0,6,115.0,Eastern
136576,0,6,115.0,Eastern
136577,0,39,115.0,Eastern
136578,0,6,115.0,Eastern
136579,0,6,115.0,Eastern
136581,0,6,115.0,Eastern
136582,0,6,115.0,Eastern
136584,0,39,115.0,Eastern
136585,0,39,115.0,Eastern
136586,0,39,115.0,Eastern
136587,0,6,115.0,Eastern
136588,0,19,69.0,Eastern
136590,0,19,69.0,Eastern
136591,0,19,69.0,Eastern
136592,0,19,69.0,Eastern
136596,0,19,69.0,Eastern
136597,0,19,69.0,Eastern
136598,0,19,69.0,Eastern
136599,0,19,69.0,Eastern
136600,0,19,69.0,Eastern
136601,0,19,115.0,Eastern
136602,0,34,115.0,Eastern
136603,0,34,115.0,Eastern
136604,0,34,115.0,Eastern
136605,0,34,115.0,Eastern
136606,0,34,115.0,Eastern
136607,0,34,115.0,Eastern
136608,0,34,115.0,Eastern
136609,0,34,115.0,Eastern
136610,0,34,115.0,Eastern
136611,0,34,115.0,Eastern
136613,0,49,46.0,Eastern
136614,0,49,69.0,Eastern
136615,0,34,115.0,Eastern
136617,0,34,115.0,Eastern
136618,0,34,115.0,Eastern
136633,0,17,115.0,Eastern
136634,0,17,115.0,Eastern
136635,0,17,115.0,Eastern
136636,0,17,115.0,Eastern
136637,0,17,115.0,Eastern
136638,0,17,115.0,Eastern
136639,0,17,115.0,Eastern
136640,0,17,115.0,Eastern
136641,0,17,115.0,Eastern
136642,0,39,115.0,Eastern
136643,0,39,115.0,Eastern
136644,0,17,115.0,Eastern
136645,0,17,115.0,Eastern
136646,0,17,115.0,Eastern
136647,0,17,115.0,Eastern
136648,0,39,115.0,Eastern
136649,0,39,115.0,Eastern
136650,0,39,115.0,Eastern
136651,0,39,115.0,Eastern
136652,0,39,115.0,Eastern
136653,0,39,115.0,Eastern
136654,0,39,115.0,Eastern
136655,0,17,115.0,Eastern
136656,0,17,115.0,Eastern
136657,0,19,230.0,Eastern
136661,0,29,115.0,Eastern
136662,0,19,115.0,Eastern
136665,0,19,115.0,Eastern
136666,0,19,115.0,Eastern
136667,0,19,115.0,Eastern
136669,0,19,115.0,Eastern
136670,0,19,115.0,Eastern
136671,0,19,115.0,Eastern
136672,0,29,345.0,Eastern
136673,0,19,115.0,Eastern
136674,0,19,115.0,Eastern
136675,0,19,345.0,Eastern
136676,0,19,115.0,Eastern
136677,0,19,115.0,Eastern
136678,0,29,115.0,Eastern
136679,0,19,230.0,Eastern
136680,0,19,115.0,Eastern
136688,0,19,115.0,Eastern
136689,0,19,115.0,Eastern
136690,0,19,115.0,Eastern
136691,0,19,345.0,Eastern
136693,0,19,115.0,Eastern
136694,0,19,345.0,Eastern
136695,0,19,115.0,Eastern
136696,0,19,115.0,Eastern
136697,0,19,115.0,Eastern
136698,0,19,115.0,Eastern
136699,0,49,115.0,Eastern
136700,0,29,172.5,Eastern
136701,0,29,115.0,Eastern
136703,0,29,115.0,Eastern
136704,0,49,115.0,Eastern
136705,0,49,46.0,Eastern
136706,0,49,46.0,Eastern
136709,0,29,230.0,Eastern
136710,0,29,115.0,Eastern
136713,0,29,230.0,Eastern
136714,0,29,230.0,Eastern
136715,0,29,230.0,Eastern
136717,0,29,115.0,Eastern
136719,0,49,46.0,Eastern
136720,0,49,46.0,Eastern
136721,0,49,46.0,Eastern
136723,0,29,340.0,Eastern
136724,0,29,230.0,Eastern
136725,0,29,115.0,Eastern
136726,0,29,115.0,Eastern
136727,0,29,115.0,Eastern
136728,0,29,115.0,Eastern
136729,0,19,230.0,Eastern
136730,0,19,230.0,Eastern
136731,0,19,345.0,Eastern
136732,0,19,230.0,Eastern
136733,0,19,115.0,Eastern
136734,0,19,115.0,Eastern
136736,0,19,115.0,Eastern
136737,0,19,115.0,Eastern
136738,0,19,115.0,Eastern
136739,0,19,115.0,Eastern
136740,0,19,115.0,Eastern
136741,0,19,115.0,Eastern
136742,0,19,115.0,Eastern
136743,0,19,115.0,Eastern
136744,0,19,115.0,Eastern
136745,0,19,115.0,Eastern
136746,0,19,115.0,Eastern
136747,0,19,115.0,Eastern
136748,0,19,115.0,Eastern
136749,0,19,115.0,Eastern
136750,0,19,115.0,Eastern
136751,0,19,115.0,Eastern
136752,0,19,115.0,Eastern
136753,0,19,115.0,Eastern
136754,0,19,115.0,Eastern
136755,0,19,115.0,Eastern
136756,0,19,115.0,Eastern
136757,0,19,115.0,Eastern
136758,0,19,115.0,Eastern
136759,0,19,115.0,Eastern
136760,0,19,115.0,Eastern
136761,0,19,115.0,Eastern
136762,0,19,115.0,Eastern
136763,0,19,115.0,Eastern
136764,0,19,115.0,Eastern
136765,0,19,115.0,Eastern
136766,0,19,115.0,Eastern
136767,0,19,115.0,Eastern
136768,0,19,115.0,Eastern
136769,0,19,115.0,Eastern
136770,0,19,115.0,Eastern
136771,0,19,115.0,Eastern
136772,0,19,115.0,Eastern
136774,0,19,230.0,Eastern
136775,0,19,230.0,Eastern
136776,0,19,115.0,Eastern
136777,0,19,115.0,Eastern
136780,0,19,115.0,Eastern
136781,0,19,115.0,Eastern
136782,0,19,115.0,Eastern
136783,0,19,115.0,Eastern
136784,0,19,115.0,Eastern
136785,0,19,115.0,Eastern
136786,0,19,115.0,Eastern
136787,0,19,115.0,Eastern
136789,0,19,115.0,Eastern
136790,0,19,115.0,Eastern
136791,0,19,115.0,Eastern
136792,0,19,115.0,Eastern
136793,0,19,115.0,Eastern
136794,0,19,115.0,Eastern
136795,0,19,115.0,Eastern
136796,0,19,115.0,Eastern
136797,0,19,115.0,Eastern
136798,0,19,115.0,Eastern
136799,0,19,115.0,Eastern
136800,0,19,115.0,Eastern
136801,0,19,115.0,Eastern
136802,0,19,115.0,Eastern
136803,0,19,115.0,Eastern
136804,0,19,345.0,Eastern
136805,0,19,230.0,Eastern
136806,0,19,115.0,Eastern
136807,0,19,115.0,Eastern
136808,0,19,115.0,Eastern
136809,0,49,115.0,Eastern
136810,0,49,34.5,Eastern
136811,0,49,34.5,Eastern
136812,0,49,40.25,Eastern
136813,0,49,34.5,Eastern
136814,0,49,115.0,Eastern
136815,0,49,115.0,Eastern
136816,0,49,46.0,Eastern
136818,0,49,34.5,Eastern
136819,0,49,115.0,Eastern
136820,0,49,115.0,Eastern
136821,0,49,34.5,Eastern
136823,0,49,34.5,Eastern
136824,0,49,115.0,Eastern
136825,0,49,74.75,Eastern
136826,0,49,115.0,Eastern
136827,0,49,115.0,Eastern
136829,0,49,34.5,Eastern
136830,0,49,74.75,Eastern
136831,0,49,34.5,Eastern
136832,0,49,172.5,Eastern
136833,0,49,80.5,Eastern
136834,0,49,115.0,Eastern
136835,0,49,115.0,Eastern
136836,0,52,69.0,Eastern
136837,0,52,69.0,Eastern
136838,0,52,138.0,Eastern
136839,0,52,138.0,Eastern
136842,0,35,69.0,Eastern
136850,0,35,138.0,Eastern
136852,0,35,69.0,Eastern
136856,0,35,138.0,Eastern
136857,0,35,138.0,Eastern
136858,0,35,138.0,Eastern
136859,0,35,138.0,Eastern
136861,0,35,138.0,Eastern
136862,0,35,138.0,Eastern
136865,0,35,138.0,Eastern
136866,0,35,138.0,Eastern
136867,0,35,138.0,Eastern
136870,0,35,138.0,Eastern
136871,0,35,241.5,Eastern
136872,0,35,138.0,Eastern
136873,0,35,138.0,Eastern
136874,0,35,138.0,Eastern
136875,0,35,69.0,Eastern
136876,0,35,69.0,Eastern
136877,0,35,138.0,Eastern
136878,0,35,138.0,Eastern
136879,0,35,138.0,Eastern
136880,0,35,103.5,Eastern
136881,0,35,138.0,Eastern
