plant_id,type,startup,shutdown,n,c2,c1,c0,interconnect
11470,2,0,0,3,0.0,0.0,0.0,Eastern
11472,2,0,0,3,0.0,0.0,0.0,Eastern
11473,2,0,0,3,1.354316402083433e-26,6.53351682040028,159.76186443936902,Eastern
11474,2,0,0,3,1.354316402083433e-26,6.53351682040028,159.76186443936902,Eastern
11475,2,0,0,3,0.0,0.0,0.0,Eastern
11478,2,0,0,3,0.0,0.0,0.0,Eastern
11479,2,0,0,3,0.0,6029.0,0.0,Western
11480,2,0,0,3,0.0,6029.0,0.0,Western
11483,2,0,0,3,0.0,0.0,0.0,Western
11489,2,0,0,3,0.0,6095.0,0.0,Western
11490,2,0,0,3,0.0,6065.0,0.0,Western
11498,2,0,0,3,0.0,13245.0,0.0,Eastern
11500,2,0,0,3,0.0,0.0,0.0,Eastern
11504,2,0,0,3,0.0,0.0,0.0,Eastern
11505,2,0,0,3,0.0,12095.0,0.0,Eastern
11506,2,0,0,3,0.0,0.0,0.0,Eastern
11509,2,0,0,3,0.0,0.0,0.0,Western
11510,2,0,0,3,0.0,53073.0,0.0,Western
11511,2,0,0,3,0.0,53073.0,0.0,Western
11519,2,0,0,3,0.0,0.0,0.0,Eastern
11526,2,0,0,3,0.0,16047.0,0.0,Western
11530,2,0,0,3,0.0,6109.0,0.0,Western
11532,2,0,0,3,0.0,22033.0,0.0,Eastern
11533,2,0,0,3,0.0,0.0,0.0,Eastern
11539,2,0,0,3,0.0,0.0,0.0,Eastern
11550,2,0,0,3,0.0,17091.0,0.0,Eastern
11554,2,0,0,3,0.0,0.0,0.0,Eastern
11555,2,0,0,3,0.0,0.0,0.0,Eastern
11556,2,0,0,3,0.0,0.0,0.0,Eastern
11557,2,0,0,3,0.0,0.0,0.0,Eastern
11572,2,0,0,3,0.0416108971399493,5.889436157510835,242.7061237629277,Western
11574,2,0,0,3,0.0416108971399493,5.889436157510835,242.7061237629277,Western
11575,2,0,0,3,4.14660613820056e-22,10.902381110132206,245.5388620056397,Eastern
11577,2,0,0,3,0.0,26155.0,0.0,Eastern
11579,2,0,0,3,0.0,0.0,0.0,Eastern
11585,2,0,0,3,0.0,36075.0,0.0,Eastern
11589,2,0,0,3,0.0,36075.0,0.0,Eastern
11591,2,0,0,3,0.0,36045.0,0.0,Eastern
11592,2,0,0,3,0.0,0.0,0.0,Eastern
11599,2,0,0,3,0.0,1097.0,0.0,Eastern
11600,2,0,0,3,0.0,1097.0,0.0,Eastern
11603,2,0,0,3,0.0,6109.0,0.0,Western
11606,2,0,0,3,0.0,6009.0,0.0,Western
11610,2,0,0,3,0.0,0.0,0.0,Eastern
11612,2,0,0,3,0.0,16053.0,0.0,Western
11614,2,0,0,3,0.0,0.0,0.0,Western
11616,2,0,0,3,0.0,36029.0,0.0,Eastern
11620,2,0,0,3,0.0,6113.0,0.0,Western
11637,2,0,0,3,0.0,36027.0,0.0,Eastern
11639,2,0,0,3,0.0,36019.0,0.0,Eastern
11641,2,0,0,3,0.0,36019.0,0.0,Eastern
11642,2,0,0,3,0.0,36091.0,0.0,Eastern
11649,2,0,0,3,0.0275467542223339,4.943545576085258,112.74530618242667,Eastern
11650,2,0,0,3,0.0275467542223339,4.943545576085258,112.74530618242667,Eastern
11651,2,0,0,3,0.154269112880311,1.7917352168396956,241.0161589896347,Eastern
11652,2,0,0,3,0.154269112880311,1.7917352168396956,241.0161589896347,Eastern
11654,2,0,0,3,0.0,36037.0,0.0,Eastern
11655,2,0,0,3,0.0,36037.0,0.0,Eastern
11663,2,0,0,3,0.0,0.0,0.0,Eastern
11665,2,0,0,3,0.0981125998619752,4.693964090427065,92.44387591625843,Eastern
11667,2,0,0,3,0.0,0.0,0.0,Eastern
11669,2,0,0,3,0.0,0.0,0.0,Eastern
11670,2,0,0,3,0.0,0.0,0.0,Eastern
11674,2,0,0,3,0.0,0.0,0.0,Eastern
11678,2,0,0,3,0.0,0.0,0.0,Eastern
11679,2,0,0,3,0.0,0.0,0.0,Western
11680,2,0,0,3,0.0,0.0,0.0,Eastern
11689,2,0,0,3,0.0,8037.0,0.0,Western
11691,2,0,0,3,0.0,0.0,0.0,Eastern
11692,2,0,0,3,0.0,48245.0,0.0,Eastern
11694,2,0,0,3,0.0,0.0,0.0,Eastern
11695,2,0,0,3,0.0,33007.0,0.0,Eastern
11722,2,0,0,3,0.0,6029.0,0.0,Western
11723,2,0,0,3,0.0,6065.0,0.0,Western
11726,2,0,0,3,0.0,6105.0,0.0,Western
11727,2,0,0,3,0.0,51143.0,0.0,Eastern
11730,2,0,0,3,0.0,0.0,0.0,Eastern
11732,2,0,0,3,0.0,55059.0,0.0,Eastern
11743,2,0,0,3,0.0,17089.0,0.0,Eastern
11753,2,0,0,3,0.0,32031.0,0.0,Western
11755,2,0,0,3,0.0,32031.0,0.0,Western
11759,2,0,0,3,0.0,16043.0,0.0,Western
11761,2,0,0,3,0.0,16035.0,0.0,Western
11764,2,0,0,3,0.0,0.0,0.0,Eastern
11768,2,0,0,3,0.0,48039.0,0.0,Texas
11771,2,0,0,3,0.0,48039.0,0.0,Texas
11772,2,0,0,3,0.0,0.0,0.0,Eastern
11774,2,0,0,3,0.0,0.0,0.0,Eastern
11782,2,0,0,3,0.0,0.0,0.0,Western
11783,2,0,0,3,0.0,0.0,0.0,Western
11784,2,0,0,3,0.0,0.0,0.0,Western
11785,2,0,0,3,0.0,0.0,0.0,Western
11786,2,0,0,3,0.0,0.0,0.0,Western
11787,2,0,0,3,0.0,6029.0,0.0,Western
11789,2,0,0,3,0.0,6025.0,0.0,Western
11790,2,0,0,3,0.0,6025.0,0.0,Western
11794,2,0,0,3,0.0,0.0,0.0,Western
11795,2,0,0,3,0.0,36049.0,0.0,Eastern
11797,2,0,0,3,0.0,42133.0,0.0,Eastern
11801,2,0,0,3,0.0,42133.0,0.0,Eastern
11803,2,0,0,3,1.8746742987161795e-24,6.317517921404564,120.29511041267864,Western
11804,2,0,0,3,1.8746742987161795e-24,6.317517921404564,120.29511041267864,Western
11805,2,0,0,3,0.0,19153.0,0.0,Eastern
11852,2,0,0,3,0.0,19113.0,0.0,Eastern
11856,2,0,0,3,0.0,0.0,0.0,Western
11857,2,0,0,3,0.0,51059.0,0.0,Eastern
11861,2,0,0,3,0.0,6025.0,0.0,Western
11863,2,0,0,3,0.0,8103.0,0.0,Western
11864,2,0,0,3,0.0,1097.0,0.0,Eastern
11885,2,0,0,3,0.0,0.0,0.0,Eastern
11886,2,0,0,3,0.0,48245.0,0.0,Eastern
11887,2,0,0,3,0.0,6073.0,0.0,Western
11888,2,0,0,3,0.0,6073.0,0.0,Western
11889,2,0,0,3,0.0,6029.0,0.0,Western
11890,2,0,0,3,0.0,0.0,0.0,Eastern
11891,2,0,0,3,0.0,0.0,0.0,Eastern
11892,2,0,0,3,0.0,0.0,0.0,Eastern
11893,2,0,0,3,0.0,16083.0,0.0,Western
11894,2,0,0,3,0.0,0.0,0.0,Eastern
11901,2,0,0,3,0.0,13024.5,0.0,Eastern
11909,2,0,0,3,0.0,0.0,0.0,Eastern
11910,2,0,0,3,0.0,41059.0,0.0,Western
11911,2,0,0,3,0.0,41059.0,0.0,Western
11914,2,0,0,3,0.0,0.0,0.0,Eastern
11916,2,0,0,3,0.0,51053.0,0.0,Eastern
11950,2,0,0,3,0.0,6029.0,0.0,Western
11955,2,0,0,3,0.0,36091.0,0.0,Eastern
11957,2,0,0,3,0.0,19103.0,0.0,Eastern
11958,2,0,0,3,0.0,0.0,0.0,Eastern
11959,2,0,0,3,0.0,19103.0,0.0,Eastern
11965,2,0,0,3,0.0,0.0,0.0,Eastern
11974,2,0,0,3,0.0,0.0,0.0,Eastern
11976,2,0,0,3,0.0,51800.0,0.0,Eastern
11980,2,0,0,3,0.0,36099.0,0.0,Eastern
11998,2,0,0,3,0.0,0.0,0.0,Eastern
11999,2,0,0,3,0.0,42101.0,0.0,Eastern
12003,2,0,0,3,0.0,0.0,0.0,Eastern
12005,2,0,0,3,0.0,0.0,0.0,Eastern
12006,2,0,0,3,0.0,0.0,0.0,Eastern
12007,2,0,0,3,0.0,19021.0,0.0,Eastern
12011,2,0,0,3,0.0,0.0,0.0,Eastern
12013,2,0,0,3,0.0,0.0,0.0,Western
12015,2,0,0,3,0.0,37157.0,0.0,Eastern
12018,2,0,0,3,0.0,0.0,0.0,Eastern
12020,2,0,0,3,0.0,0.0,0.0,Eastern
12023,2,0,0,3,0.0,25027.0,0.0,Eastern
12024,2,0,0,3,0.0,25027.0,0.0,Eastern
12032,2,0,0,3,0.0,36061.0,0.0,Eastern
12034,2,0,0,3,0.0,36061.0,0.0,Eastern
12040,2,0,0,3,0.0,0.0,0.0,Western
12041,2,0,0,3,0.0,16053.0,0.0,Western
12048,2,0,0,3,0.0041446414135185,5.146214183143959,341.06415506574507,Texas
12049,2,0,0,3,0.0041446414135185,5.146214183143959,341.06415506574507,Texas
12078,2,0,0,3,0.001572164327072,7.270897194806594,50.27431035950102,Eastern
12080,2,0,0,3,0.020688792827221,3.116857136094352,279.93689380768234,Eastern
12088,2,0,0,3,0.0,55087.0,0.0,Eastern
12092,2,0,0,3,0.0,51109.0,0.0,Eastern
12094,2,0,0,3,0.0,51109.0,0.0,Eastern
12102,2,0,0,3,0.0,0.0,0.0,Eastern
12104,2,0,0,3,0.0,0.0,0.0,Eastern
12105,2,0,0,3,0.0,0.0,0.0,Eastern
12111,2,0,0,3,0.0,0.0,0.0,Eastern
12119,2,0,0,3,0.0,53033.0,0.0,Western
12125,2,0,0,3,0.0,0.0,0.0,Eastern
12127,2,0,0,3,0.0,0.0,0.0,Eastern
12128,2,0,0,3,0.0,13247.0,0.0,Eastern
12130,2,0,0,3,0.0,0.0,0.0,Eastern
12133,2,0,0,3,0.0,0.0,0.0,Eastern
12138,2,0,0,3,0.0,55087.0,0.0,Eastern
12154,2,0,0,3,0.0,26145.0,0.0,Eastern
12155,2,0,0,3,0.0,37167.0,0.0,Eastern
12159,2,0,0,3,0.0,37167.0,0.0,Eastern
12162,2,0,0,3,0.0,37057.0,0.0,Eastern
12165,2,0,0,3,0.0,37123.0,0.0,Eastern
12168,2,0,0,3,0.0,37075.0,0.0,Eastern
12170,2,0,0,3,0.0,37075.0,0.0,Eastern
12175,2,0,0,3,0.0,47009.0,0.0,Eastern
12178,2,0,0,3,0.0,47009.0,0.0,Eastern
12181,2,0,0,3,0.0,26091.0,0.0,Eastern
12189,2,0,0,3,0.0,6029.0,0.0,Western
12191,2,0,0,3,0.0,0.0,0.0,Eastern
12196,2,0,0,3,0.0,0.0,0.0,Western
12198,2,0,0,3,0.0,0.0,0.0,Western
12199,2,0,0,3,5.616898699098501e-15,8.656974915650707,278.7114528170207,Eastern
12201,2,0,0,3,5.616898699098501e-15,8.656974915650707,278.7114528170207,Eastern
12203,2,0,0,3,0.0,26105.0,0.0,Eastern
12204,2,0,0,3,0.0,26105.0,0.0,Eastern
12205,2,0,0,3,0.0,0.0,0.0,Eastern
12206,2,0,0,3,0.0,18063.0,0.0,Eastern
12220,2,0,0,3,0.0,18141.0,0.0,Eastern
12228,2,0,0,3,0.0,22051.0,0.0,Eastern
12234,2,0,0,3,0.0,6029.0,0.0,Western
12235,2,0,0,3,0.0,0.0,0.0,Eastern
12236,2,0,0,3,0.0,0.0,0.0,Eastern
12250,2,0,0,3,0.0,27037.0,0.0,Eastern
12253,2,0,0,3,0.0,0.0,0.0,Eastern
12255,2,0,0,3,0.0,41039.0,0.0,Western
12256,2,0,0,3,0.0,41039.0,0.0,Western
12260,2,0,0,3,0.0,36091.0,0.0,Eastern
12262,2,0,0,3,0.0,18091.0,0.0,Eastern
12266,2,0,0,3,0.0,18091.0,0.0,Eastern
12276,2,0,0,3,0.0,17103.0,0.0,Eastern
12281,2,0,0,3,0.0,39051.0,0.0,Eastern
12283,2,0,0,3,0.0,0.0,0.0,Western
12284,2,0,0,3,0.0,48227.0,0.0,Texas
12297,2,0,0,3,0.0,12506.5,0.0,Eastern
12300,2,0,0,3,0.0,37067.0,0.0,Eastern
12301,2,0,0,3,0.0,1069.0,0.0,Eastern
12309,2,0,0,3,0.0,26099.0,0.0,Eastern
12318,2,0,0,3,0.0,0.0,0.0,Eastern
12319,2,0,0,3,0.0,6025.0,0.0,Western
12320,2,0,0,3,0.0,0.0,0.0,Eastern
12325,2,0,0,3,0.0,0.0,0.0,Eastern
12327,2,0,0,3,0.0,0.0,0.0,Eastern
12331,2,0,0,3,0.0,6089.0,0.0,Western
12332,2,0,0,3,0.0,27163.0,0.0,Eastern
12333,2,0,0,3,0.0,27163.0,0.0,Eastern
12334,2,0,0,3,0.0,55055.0,0.0,Eastern
12335,2,0,0,3,0.0,55055.0,0.0,Eastern
12336,2,0,0,3,0.0,17043.0,0.0,Eastern
12338,2,0,0,3,0.0,48039.0,0.0,Texas
12342,2,0,0,3,0.0,48371.0,0.0,Texas
12344,2,0,0,3,0.0,25005.0,0.0,Eastern
12346,2,0,0,3,0.0,0.0,0.0,Eastern
12348,2,0,0,3,0.0,55009.0,0.0,Eastern
12349,2,0,0,3,0.0,23007.0,0.0,Eastern
12352,2,0,0,3,0.0,0.0,0.0,Eastern
12355,2,0,0,3,0.0,0.0,0.0,Eastern
12357,2,0,0,3,0.0,0.0,0.0,Eastern
12358,2,0,0,3,0.0,0.0,0.0,Eastern
12359,2,0,0,3,2.0881148161200182e-27,9.241527710163178,259.7886924046985,Western
12360,2,0,0,3,0.0,13153.0,0.0,Eastern
12362,2,0,0,3,0.0,13153.0,0.0,Eastern
12363,2,0,0,3,0.0095734765588557,2.435038863351032,558.4714221649739,Eastern
12364,2,0,0,3,0.0,9001.0,0.0,Eastern
12366,2,0,0,3,0.0,9001.0,0.0,Eastern
12367,2,0,0,3,0.0208094497907039,7.081531653012863,213.8684730081317,Eastern
12368,2,0,0,3,0.0208094497907039,7.081531653012863,213.8684730081317,Eastern
12369,2,0,0,3,0.0,0.0,0.0,Eastern
12370,2,0,0,3,0.0,48201.0,0.0,Texas
12373,2,0,0,3,0.0,48201.0,0.0,Texas
12375,2,0,0,3,0.0,44005.0,0.0,Eastern
12376,2,0,0,3,0.0,44005.0,0.0,Eastern
12377,2,0,0,3,0.0,22047.0,0.0,Eastern
12380,2,0,0,3,0.0,48081.0,0.0,Texas
12397,2,0,0,3,0.0,17105.0,0.0,Eastern
12400,2,0,0,3,0.0,13149.0,0.0,Eastern
12406,2,0,0,3,0.0,48185.0,0.0,Texas
12409,2,0,0,3,0.0,48185.0,0.0,Texas
12410,2,0,0,3,0.0100872197484744,2.9327600629228145,562.6911343821444,Eastern
12413,2,0,0,3,0.0100872197484744,2.9327600629228145,562.6911343821444,Eastern
12416,2,0,0,3,0.0,48233.0,0.0,Eastern
12418,2,0,0,3,1.822944511353484e-21,4.730461358864452,565.1206774759893,Eastern
12420,2,0,0,3,1.822944511353484e-21,4.730461358864452,565.1206774759893,Eastern
12421,2,0,0,3,0.0,18089.0,0.0,Eastern
12425,2,0,0,3,2.111286776906935e-23,8.579921506026515,347.84179704315795,Eastern
12427,2,0,0,3,2.111286776906935e-23,8.579921506026515,347.84179704315795,Eastern
12428,2,0,0,3,0.0,42049.0,0.0,Eastern
12430,2,0,0,3,0.0072909830864764,3.227711118623384,462.662198221958,Eastern
12431,2,0,0,3,0.0072909830864764,3.227711118623384,462.662198221958,Eastern
12432,2,0,0,3,0.0,0.0,0.0,Eastern
12433,2,0,0,3,0.0062818919991443,3.673550008571254,475.85096199455296,Western
12435,2,0,0,3,0.0062818919991443,3.673550008571254,475.85096199455296,Western
12436,2,0,0,3,0.0060367886797541,5.825602880309483,755.1900414205267,Eastern
12437,2,0,0,3,0.0060367886797541,5.825602880309483,755.1900414205267,Eastern
12438,2,0,0,3,0.0,47075.0,0.0,Eastern
12442,2,0,0,3,0.0,6013.0,0.0,Western
12446,2,0,0,3,1.7490889148798624e-20,4.170331591449707,794.4117029196105,Eastern
12448,2,0,0,3,1.7490889148798624e-20,4.170331591449707,794.4117029196105,Eastern
12450,2,0,0,3,1.7490889148798624e-20,4.170331591449707,794.4117029196105,Eastern
12451,2,0,0,3,6.203418635843692e-16,9.2084333460549,193.40093799161812,Eastern
12454,2,0,0,3,1.8119776499796185e-17,7.384392339427585,474.58164721128816,Eastern
12455,2,0,0,3,3.9348545530621375e-21,11.599967289636403,13.78872206783976,Eastern
12458,2,0,0,3,0.0045969131678961,7.85690144310921,460.5493710836097,Eastern
12459,2,0,0,3,0.0,16009.0,0.0,Western
12460,2,0,0,3,0.0,48139.0,0.0,Texas
12466,2,0,0,3,0.0,25005.0,0.0,Eastern
12470,2,0,0,3,0.0,6073.0,0.0,Western
12474,2,0,0,3,0.0,18127.0,0.0,Eastern
12475,2,0,0,3,0.0,0.0,0.0,Eastern
12476,2,0,0,3,0.0,48277.0,0.0,Texas
12480,2,0,0,3,0.0,48277.0,0.0,Texas
12482,2,0,0,3,0.0,11036.5,0.0,Eastern
12491,2,0,0,3,0.0,23017.0,0.0,Eastern
12492,2,0,0,3,0.0,23017.0,0.0,Eastern
12493,2,0,0,3,7.943950347285724e-19,9.659226994450938,195.2950829212809,Eastern
12494,2,0,0,3,3.379500527679077e-18,11.556351260967956,125.93182793133052,Eastern
12498,2,0,0,3,0.0,41035.0,0.0,Western
12500,2,0,0,3,0.0,41035.0,0.0,Western
12501,2,0,0,3,1.1314053633878137e-21,5.902410306778471,259.96507076706627,Eastern
12504,2,0,0,3,0.0075229198950687,2.340629442159561,649.7433666373774,Eastern
12506,2,0,0,3,0.0075229198950687,2.340629442159561,649.7433666373774,Eastern
12507,2,0,0,3,0.0,17089.0,0.0,Eastern
12511,2,0,0,3,6.543601208808293e-28,9.372369655634513,184.6641501497097,Eastern
12519,2,0,0,3,0.0,18165.0,0.0,Eastern
12527,2,0,0,3,0.0030384993415214,4.663927441957327,305.35772646391433,Western
12529,2,0,0,3,0.0030384993415214,4.663927441957327,305.35772646391433,Western
12535,2,0,0,3,0.0,22019.0,0.0,Eastern
12536,2,0,0,3,0.0,22019.0,0.0,Eastern
12538,2,0,0,3,0.0,48245.0,0.0,Eastern
12540,2,0,0,3,0.0016008827464083,4.698391418459762,433.0586633698488,Texas
12542,2,0,0,3,0.0016008827464083,4.698391418459762,433.0586633698488,Texas
12543,2,0,0,3,0.0,4015.0,0.0,Western
12545,2,0,0,3,0.0,4015.0,0.0,Western
12546,2,0,0,3,0.0,41059.0,0.0,Western
12547,2,0,0,3,0.0,9009.0,0.0,Eastern
12549,2,0,0,3,0.0,8087.0,0.0,Western
12551,2,0,0,3,0.0,13297.0,0.0,Eastern
12554,2,0,0,3,0.0078474287398635,3.658377142327704,505.5480199363142,Western
12556,2,0,0,3,0.0078474287398635,3.658377142327704,505.5480199363142,Western
12557,2,0,0,3,0.0,17093.0,0.0,Eastern
12561,2,0,0,3,0.0,17093.0,0.0,Eastern
12565,2,0,0,3,0.0087520888281314,2.78472920813627,534.1747804666717,Texas
12568,2,0,0,3,0.0087520888281314,2.78472920813627,534.1747804666717,Texas
12576,2,0,0,3,0.0,55139.0,0.0,Eastern
12578,2,0,0,3,0.0008331599057991,5.234573794931332,296.4115754381384,Texas
12581,2,0,0,3,0.0008331599057991,5.234573794931332,296.4115754381384,Texas
12582,2,0,0,3,0.0346808504255495,7.742069330725704,95.80426141143128,Eastern
12584,2,0,0,3,0.0,48221.0,0.0,Texas
12586,2,0,0,3,0.0,48221.0,0.0,Texas
12587,2,0,0,3,0.0,13149.0,0.0,Eastern
12590,2,0,0,3,0.0,48209.0,0.0,Texas
12594,2,0,0,3,0.0,40143.0,0.0,Eastern
12597,2,0,0,3,0.0,40143.0,0.0,Eastern
12600,2,0,0,3,0.0,18055.0,0.0,Eastern
12604,2,0,0,3,0.0,9015.0,0.0,Eastern
12607,2,0,0,3,0.0051125796873276,3.589680326415702,516.1037198721513,Western
12613,2,0,0,3,0.0057724075322994,4.40946678339139,473.43944280428747,Texas
12617,2,0,0,3,0.0057724075322994,4.40946678339139,473.43944280428747,Texas
12619,2,0,0,3,0.0,48021.0,0.0,Texas
12621,2,0,0,3,0.0,48021.0,0.0,Texas
12622,2,0,0,3,0.0,36001.0,0.0,Eastern
12627,2,0,0,3,0.0,51153.0,0.0,Eastern
12634,2,0,0,3,0.0,6037.0,0.0,Western
12638,2,0,0,3,1.8602293341520448e-21,8.356868074776242,409.0676007393607,Eastern
12641,2,0,0,3,0.004547246976887,7.099121369666032,433.0068045872188,Eastern
12643,2,0,0,3,1.0732244356252889e-23,7.138627207629024,524.1390178151753,Eastern
12651,2,0,0,3,0.0010930572389112,7.266251388761424,620.4908749560964,Eastern
12653,2,0,0,3,0.0010930572389112,7.266251388761424,620.4908749560964,Eastern
12654,2,0,0,3,0.0,48035.0,0.0,Texas
12657,2,0,0,3,0.0,48035.0,0.0,Texas
12659,2,0,0,3,0.0,22001.0,0.0,Eastern
12663,2,0,0,3,0.0,22001.0,0.0,Eastern
12665,2,0,0,3,1.5969445508372183e-20,6.959630558177182,448.8124567175328,Eastern
12667,2,0,0,3,1.5969445508372183e-20,6.959630558177182,448.8124567175328,Eastern
12668,2,0,0,3,0.0034639817032239,4.329801147060125,346.6380199971288,Western
12670,2,0,0,3,0.0034639817032239,4.329801147060125,346.6380199971288,Western
12671,2,0,0,3,0.0012052514398695,5.958659482482034,287.9401340682753,Eastern
12673,2,0,0,3,0.0048061692020297,4.273790379732309,416.33195851377553,Eastern
12674,2,0,0,3,0.0,16055.0,0.0,Western
12675,2,0,0,3,0.0,16055.0,0.0,Western
12676,2,0,0,3,0.0,6029.0,0.0,Western
12677,2,0,0,3,0.0,6029.0,0.0,Western
12679,2,0,0,3,0.0050796473325676,3.824530012528227,434.0567034948941,Eastern
12681,2,0,0,3,0.0050796473325676,3.824530012528227,434.0567034948941,Eastern
12683,2,0,0,3,0.0,0.0,0.0,Western
12685,2,0,0,3,0.0,48201.0,0.0,Texas
12689,2,0,0,3,0.0,48201.0,0.0,Texas
12690,2,0,0,3,8.48180575051217e-17,3.858695437135705,634.3048014914575,Eastern
12692,2,0,0,3,8.48180575051217e-17,3.858695437135705,634.3048014914575,Eastern
12696,2,0,0,3,0.0057559266204237,3.512809393431118,494.6682223144859,Eastern
12698,2,0,0,3,0.0057559266204237,3.512809393431118,494.6682223144859,Eastern
12699,2,0,0,3,0.0,42003.0,0.0,Eastern
12701,2,0,0,3,8.005436196829729e-23,4.883257682789756,426.4277893773867,Eastern
12704,2,0,0,3,8.005436196829729e-23,4.883257682789756,426.4277893773867,Eastern
12707,2,0,0,3,0.0,21127.0,0.0,Eastern
12712,2,0,0,3,0.0,17197.0,0.0,Eastern
12721,2,0,0,3,0.0,8031.0,0.0,Western
12723,2,0,0,3,0.0,8031.0,0.0,Western
12724,2,0,0,3,0.0,17053.0,0.0,Eastern
12726,2,0,0,3,1.5946916726391677e-20,7.398590438838442,94.682639149455,Eastern
12735,2,0,0,3,0.0115470118041428,6.393651708625313,330.6467386574187,Eastern
12737,2,0,0,3,0.0048084714225736,4.616016001609525,486.88284240940754,Texas
12739,2,0,0,3,0.0048084714225736,4.616016001609525,486.88284240940754,Texas
12740,2,0,0,3,0.0,8013.0,0.0,Western
12742,2,0,0,3,0.0,27081.0,0.0,Eastern
12743,2,0,0,3,0.001178553987372,4.932199529093477,390.6427595861424,Western
12744,2,0,0,3,0.001178553987372,4.932199529093477,390.6427595861424,Western
12745,2,0,0,3,0.0,25021.0,0.0,Eastern
12749,2,0,0,3,0.0,48135.0,0.0,Texas
12753,2,0,0,3,0.0,48135.0,0.0,Texas
12755,2,0,0,3,0.0,17063.0,0.0,Eastern
12756,2,0,0,3,0.0,17063.0,0.0,Eastern
12759,2,0,0,3,0.0022277800663999,5.058691480119961,285.7341456702964,Western
12761,2,0,0,3,0.0022277800663999,5.058691480119961,285.7341456702964,Western
12762,2,0,0,3,0.0010120917076472,5.904836742173688,150.48029642002575,Eastern
12764,2,0,0,3,0.004361522038687,3.985391250051556,407.1650539374237,Eastern
12765,2,0,0,3,5.117633186015141e-22,5.363804082622886,458.0417214140236,Eastern
12767,2,0,0,3,5.117633186015141e-22,5.363804082622886,458.0417214140236,Eastern
12768,2,0,0,3,0.0,5119.0,0.0,Eastern
12775,2,0,0,3,0.0,5119.0,0.0,Eastern
12777,2,0,0,3,1.3303350305647143e-26,9.255213841915038,262.92903557887644,Eastern
12785,2,0,0,3,0.0,48139.0,0.0,Texas
12786,2,0,0,3,0.0,48139.0,0.0,Texas
12787,2,0,0,3,0.0073163433173285,9.04582818932204,309.7442692326059,Eastern
12791,2,0,0,3,0.00654274682578,3.637499099608215,498.3634336485181,Eastern
12795,2,0,0,3,0.00654274682578,3.637499099608215,498.3634336485181,Eastern
12797,2,0,0,3,0.0,48161.0,0.0,Texas
12801,2,0,0,3,0.0,48161.0,0.0,Texas
12803,2,0,0,3,0.0,39037.0,0.0,Eastern
12807,2,0,0,3,0.0,18179.0,0.0,Eastern
12811,2,0,0,3,0.0078625704187035,3.031607555298329,465.2873024434605,Texas
12815,2,0,0,3,0.0078625704187035,3.031607555298329,465.2873024434605,Texas
12817,2,0,0,3,2.1387989221904702e-16,8.595557127439198,426.5834632597608,Eastern
12819,2,0,0,3,2.1387989221904702e-16,8.595557127439198,426.5834632597608,Eastern
12820,2,0,0,3,0.0,21157.0,0.0,Eastern
12828,2,0,0,3,0.0,42121.0,0.0,Eastern
12833,2,0,0,3,0.0,29007.0,0.0,Eastern
12841,2,0,0,3,0.0,17103.0,0.0,Eastern
12849,2,0,0,3,0.0,17173.0,0.0,Eastern
12857,2,0,0,3,0.0,0.0,0.0,Eastern
12859,2,0,0,3,0.0,0.0,0.0,Eastern
12862,2,0,0,3,0.0,0.0,0.0,Eastern
12863,2,0,0,3,0.0061912086305582,4.123958123328095,406.4603716050521,Eastern
12864,2,0,0,3,0.0061912086305582,4.123958123328095,406.4603716050521,Eastern
12865,2,0,0,3,0.0049805980638705,4.16894105816477,421.55158038324976,Eastern
12866,2,0,0,3,0.0049805980638705,4.16894105816477,421.55158038324976,Eastern
12868,2,0,0,3,0.0,0.0,0.0,Eastern
12880,2,0,0,3,1.8447338561422031e-22,10.091761363611278,156.09508426622273,Eastern
12886,2,0,0,3,0.0,0.0,0.0,Eastern
12887,2,0,0,3,0.0,39129.0,0.0,Eastern
12893,2,0,0,3,0.0250137813645662,10.662788803880566,31.81615999869766,Eastern
12897,2,0,0,3,0.0,17197.0,0.0,Eastern
12903,2,0,0,3,0.0,47183.0,0.0,Eastern
12906,2,0,0,3,0.0,17197.0,0.0,Eastern
12910,2,0,0,3,1.0904303704880916e-16,8.014643242382297,486.582225193456,Eastern
12912,2,0,0,3,1.0904303704880916e-16,8.014643242382297,486.582225193456,Eastern
12913,2,0,0,3,0.0,39173.0,0.0,Eastern
12915,2,0,0,3,0.0,39033.0,0.0,Eastern
12917,2,0,0,3,0.0,39069.0,0.0,Eastern
12919,2,0,0,3,0.0,27117.0,0.0,Eastern
12920,2,0,0,3,0.0,13293.0,0.0,Eastern
12924,2,0,0,3,0.0,28033.0,0.0,Eastern
12927,2,0,0,3,0.0,28033.0,0.0,Eastern
12930,2,0,0,3,1.881263216386787e-19,7.7726630341420035,12.250205511383438,Eastern
12937,2,0,0,3,0.0106797756932188,4.620052201390483,198.238008297259,Eastern
12939,2,0,0,3,0.0119603230229416,2.1162889000282017,518.2324652897308,Eastern
12942,2,0,0,3,0.0119603230229416,2.1162889000282017,518.2324652897308,Eastern
12949,2,0,0,3,4.9442219140381294e-18,12.388654869386988,9.303275487274872,Eastern
12955,2,0,0,3,0.0,56013.0,0.0,Western
12957,2,0,0,3,0.0,56013.0,0.0,Western
12958,2,0,0,3,0.0041023931726395,9.352313179210642,12.235605108075582,Eastern
