State,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
IN,76086463.4471924,88806202.97660862,984099553.302986,518732987.5837541,620025968.0033315,837742922.9222677,313992166.4343608,0.0
KS,26972781.79919226,45308755.65947792,412311945.3286588,217049833.12561718,259774695.19392133,350992281.97104514,131554470.95081525,0.0
KY,60079457.589369796,55297375.50140996,773440370.2366507,407131033.4596078,487301521.21344835,658413129.2019241,246778049.91271955,0.0
LA,68083438.67133757,55098707.57534776,583050103.8238317,307079530.48336476,367347233.308245,496338035.569573,186031121.01339197,0.0
MA,8703478.420929432,4510222.921741141,189208921.6051265,99678804.02809927,119209945.64937261,161069499.02695367,60370024.69630302,0.0
MD,31730897.59925926,15678726.2668997,458164033.92764914,241379754.83249137,288663498.43183535,390025223.19404846,146184302.42007264,0.0
ME,19286652.334197044,11158656.042003509,300302217.77145255,158204833.36887836,189203610.2485294,255640840.62630433,95816054.28232598,0.0
MI,39820715.22427886,52602218.08314211,961194050.9027933,506659168.7792651,605594494.8351799,818243958.1403657,306683812.0125296,0.0
MN,37327160.96317512,31283575.767962795,823775736.3727894,433653179.68200606,519015015.81238604,701262548.4604555,262838325.22547063,0.0
MO,58194634.791527286,93734509.77098767,817940797.9835654,430581543.22318417,515338747.4948922,696295391.0360886,260976598.34241077,0.0
MS,46470763.286376044,66294143.385344625,705682841.849407,371464169.38251466,444611292.0408172,600732604.6143813,225158967.99539778,0.0
MT,11000100.65437385,22997622.87892341,263412810.6791021,138713184.39476427,165961670.61126974,224237665.54607567,84045914.89163679,0.0
NC,76830758.78965262,61071767.46163506,1450205252.5062222,764028082.4880751,913693111.2728409,1234528652.1884437,462710355.909397,0.0
ND,27433982.497649238,33319186.501372967,181141966.2209309,95357008.17243923,114127421.22802417,154202255.8524869,57796131.79576879,0.0
NE,15116783.178939153,36650322.386157036,304603490.2408876,160349796.980936,191913622.02532613,259302393.12075248,97188430.9014378,0.0
NH,14035401.608301459,4096027.4593507866,210987923.40457737,111152390.1247723,132931675.04133266,179609496.39803767,67318951.12820572,0.0
NJ,32492019.84421709,15063715.02647547,667977893.5772694,351911975.8638898,420855461.9342352,568635263.8957044,213128650.25319198,0.0
NM,48756460.940406196,52145269.19941714,366583448.61600584,193042841.66303387,230963715.8265194,312064612.7026213,116964096.1790467,0.0
NV,11784049.371090483,17818927.502813477,259849659.05470827,136836828.7724739,163716728.1777521,221204431.132833,82909036.47863263,0.0
NY,44482540.81324196,35015435.262402594,617004435.6400388,325057538.8057407,388739940.7578192,525242651.6782757,196864782.2519331,0.0
OH,59252741.02402559,112582922.0485717,1122821599.2668083,591855367.4334579,707426953.5473626,955834036.6408309,358253578.40044993,0.0
OK,87590430.3428857,72112170.87415713,618158412.0328486,325570296.0799825,389467013.0701097,526224984.58879447,197232967.80181238,0.0
OR,66605040.80029594,41772387.58572399,427392201.0478383,226766380.47828674,269275614.4845806,363830198.20270044,136366215.72332746,0.0
PA,76465386.4954135,61910360.17891428,964587369.1840808,508175270.8387419,607732481.474607,821132553.1883113,307766478.53496623,0.0
RI,1073810.7105825911,297778.10390763474,11455044.113283053,6034731.806590649,7217181.803961191,9751433.500100696,3654908.5008758996,0.0
SC,36722483.79372972,36129287.86347882,759261987.0537844,400010604.7556187,478368455.7916709,646343457.8764262,242254248.9423406,0.0
SD,11435728.260019349,20270554.27614425,184344127.01152676,97042694.15150106,116144923.63794321,156928186.39091346,58817830.47192648,0.0
TN,28843339.375152107,67098009.91075164,908907574.7727737,478439572.6890775,572651830.5395414,773733442.7971078,290000945.7544806,0.0
TX,213491807.9696579,285213456.65803754,2157430282.6712294,1136270577.6199448,1359276055.6889682,1836574080.6091905,688361379.856362,0.0
UT,63218375.196791075,24802342.52588515,222282811.87912628,117054127.29352167,140047960.1296669,189224581.36447486,70922755.20276695,0.0
VA,21722212.995319165,47788654.48880864,878445578.6548595,462801448.1880523,553459362.0164713,747801895.1893348,280281612.3055534,0.0
VT,15399368.996321155,3519840.0103864144,156715943.9287936,82560894.75293308,98737940.0487817,133408923.65967092,50002639.01419214,0.0
WA,35820434.01925473,26169965.057635214,511419459.45896155,271349686.40826863,322216429.93848085,435360876.5987871,163176436.4504213,0.0
WI,73525499.1250142,53085740.36571928,912059181.1756583,480759474.29962754,574637367.5170813,776416493.3839198,291006572.71157527,0.0
WV,29248215.217152074,20944378.496849976,318299850.8937121,167693520.84078154,200542909.7558101,270961841.59897786,101558477.35236743,0.0
WY,9368853.639279254,24640679.233458444,198718510.43672335,104645166.30682212,125201412.52218184,169164797.89363378,63404201.84006904,0.0
DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
