State,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
ME,79430547.64826614,44323271.209321395,543043393.6138155,311755676.9168823,310241467.42530805,844988244.910377,391291019.8358032,13900344.608640995
MI,163998456.71515802,208941145.73786578,1738149458.0963888,997853922.1607448,993007215.606829,2704601206.926267,1252427085.0887039,44491611.60722291
MN,153728951.3018753,124261417.14032133,1489652351.658111,855194189.740063,851040583.1351491,2317934053.859497,1073372067.966483,38130805.15950684
MO,239669986.8688899,372322624.0340598,1479100900.201723,849136709.3025745,845012523.3731704,2301515747.520314,1065769197.9027493,37860718.42471552
MS,191386152.1174905,263326809.76970816,1276102276.3673704,732597271.3510202,729039114.8958462,1985645126.1462283,919498124.5261675,32664539.05146156
MT,45303041.9184637,91348803.31423819,476335392.99194056,273459286.51060027,272131102.5576741,741189048.6213738,343224441.84646237,12192812.453953857
NC,316421385.17078334,242583022.74443403,2622439468.7061515,1505515772.0088143,1498203412.6248538,4080577252.635389,1889604079.4885051,67126886.50459214
ND,112984680.60719325,132347061.70844151,327563126.7717649,188050643.14267156,187137296.90764487,509695920.31848025,236026285.1807126,8384671.598356674
NE,62257272.32373143,145578658.6588819,550821401.415089,316220936.75100344,314685078.1270103,857091040.4118743,396895494.48165727,14099439.719386062
NH,57803688.10993832,16269820.960359653,381534304.9659134,219034955.420613,217971094.09252298,593676318.5365558,274915318.09081274,9766177.770346038
NJ,133815806.17017642,59834546.74336583,1207919763.7956247,693454424.9030696,690086286.900995,1879551453.7356782,870369037.1977954,30919261.982596155
NM,200799616.5835897,207126100.16016352,662901210.5017537,380564817.81081903,378716425.34803456,1031489838.4006184,477654823.3056834,16968359.383035865
NV,48531672.51842275,70778519.68852615,469892064.647659,269760237.48400277,268450019.7066668,731163078.5261096,338581688.4270522,12027881.828942755
NY,183197815.58551398,139084727.39063334,1115743289.2993722,640536850.3859212,637425735.3219204,1736122699.7468703,803951091.4333409,28559810.097624794
OH,244027713.44896436,447190357.7557326,2030424296.1881318,1165645933.4749806,1159984239.25316,3159387690.433184,1463026307.043365,51973004.25638181
OK,360734238.9091893,286436582.96454746,1117829986.864291,641734790.2643166,638617887.2789,1739369676.090492,805454677.6578014,28613223.96507716
OR,274307576.82721883,165924001.6946073,772864215.5592998,443693669.62100923,441538116.7365419,1202594389.3452415,556888676.1325593,19783087.560099788
PA,314916628.3615639,245913994.8885898,1744285489.6069982,1001376521.2859347,996512792.4025261,2714149090.018188,1256848449.4506505,44648677.53809254
RI,4422404.227244556,1182803.700554419,20714419.212206487,11891936.923247028,11834177.321431713,32232121.66891345,14925816.820846459,530229.3864609466
SC,151238636.34792718,143509058.6666289,1372990891.1149526,788220077.5516222,784391656.3634332,2136405993.433074,989311372.0681589,35144606.699038185
SD,47097139.65442865,80516620.58251715,333353666.7712822,191374932.97280037,190445440.94029218,518706136.5881868,240198670.69536382,8532892.72675899
TN,118789005.10436927,266519846.08945757,1643598166.7563288,943572905.1364728,938990059.7524779,2557477366.510896,1184298045.5369215,42071374.29121475
TX,879249075.0393559,1132895695.0027494,3901330496.511711,2239714032.8591614,2228835751.8910646,6070561750.69614,2811111648.8467255,99862809.70294596
UT,260359863.19985348,98517325.94527662,401959078.14364076,230760603.41684166,229639805.74952996,625457757.49032,289632436.03295267,10288993.272545924
VA,89461211.02059665,189821201.19688776,1588513317.4036915,911949305.9556587,907519926.2114638,2471763938.0648775,1144606493.5747724,40661359.18134289
VT,63421079.595379345,13981148.160362974,283393038.7062721,162693054.83575338,161902848.31800273,440966208.61670154,204199429.42645034,7254044.417136428
WA,147523615.91042486,103949656.1612596,924812849.6202254,530925871.1942227,528346526.76934344,1439029937.9339468,666375532.8905784,23672532.91382145
WI,302808935.4447906,210861743.4501484,1649297735.4815428,946845052.0725163,942246102.2487931,2566345848.560953,1188404797.7984636,42217263.84339948
WV,120456454.14126553,83193116.17206928,575588931.5835806,330439739.4233553,328834778.4031318,895629862.6208055,414741772.3869826,14733416.479112608
WY,38584880.4919303,97875183.56470239,359347214.4335587,206297567.45838806,205295586.0588084,559152697.677572,258928370.4667437,9198252.44124417
DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
