State,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
NV,145304123.31561935,187911333.68634963,521980380.01196384,486797225.4115048,679890608.9455479,1077598932.648363,741103941.3787224,305735612.44347817
NY,548495376.4345298,369258875.91872144,1239425284.6011934,1155884007.2004051,1614377850.9293334,2558723249.4905243,1759726951.8766155,725959163.5208366
OH,730620461.3895571,1187254790.1164694,2255500198.2240014,2103472112.266183,2937836881.697644,4656352191.492124,3202342594.272339,1321096973.9174027
OK,1080040509.931522,760466318.8534347,1241743296.318474,1158045798.234873,1617397171.0180538,2563508691.1313605,1763018073.9757683,727316885.6626707
OR,821278556.896647,440515011.98695135,858537492.0571411,800668935.059891,1118262366.2895803,1772401353.9902322,1218944812.7226112,502864467.51212484
PA,942862304.6983938,652882074.321542,1937642430.9389749,1807039057.0706618,2523820566.1870685,4000152973.1888456,2751050548.335537,1134920592.5063505
RI,13240705.210460845,3140249.6384275397,23010646.959859237,21459654.879693422,29971858.220557794,47504176.46556939,32670348.256619815,13477851.587723522
SC,452809399.00934416,381005123.1474173,1525189209.9849257,1422386517.1299443,1986591450.0451372,3148666673.4702177,2165452480.6012034,893337497.4935278
SD,141009123.1774936,213765216.11586204,370306474.1752493,345346635.31562436,482332123.52882814,764476757.0489756,525758443.68091625,216896808.66772127
TN,355655005.28902775,707588968.4179049,1825793752.3654559,1702729429.4499183,2378135533.3905745,3769247875.5627933,2592248722.581549,1069408360.3574916
TX,2632477089.598866,3007747857.857514,4333799457.604259,4041687414.098196,5644866377.189574,8946883472.717005,6153096856.1662245,2538403496.065973
UT,779519017.2864617,261555655.45955873,446516909.18850136,416420234.96611387,581597824.2049941,921808870.938687,633961455.1877576,261534965.5364181
VA,267847411.05237883,503960173.7338176,1764602654.9047396,1645662720.3997936,2298432564.308105,3642922160.1105685,2505369937.921805,1033567317.0797056
VT,189883098.85340437,37118835.048285894,314807627.37045765,293588574.39558405,410043645.91560656,649902504.236453,446961566.8770389,184389882.11778447
WA,441686605.1768019,275978059.6070632,1027329883.5042858,958084103.9447955,1338117854.0436294,2120863553.8498237,1458594929.2114635,601729918.1539906
WI,906611798.3104528,559821137.959877,1832125125.9122715,1708633903.7226262,2386381863.778253,3782318375.252983,2601237780.1452785,1073116713.3510318
WV,360647357.8684225,220871098.77703753,639393919.8861942,596296698.6830276,832824207.0826831,1319992505.5757802,907806809.0401529,374507346.7372323
WY,115523367.36364532,259850818.57287005,399181449.6525227,372275337.4794212,519942375.7609432,824087495.5275633,566754914.5352479,233809525.52812847
DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
