State,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
SC,657468237.2318044,532846009.3615409,1335377543.646887,1932565636.4970782,3567578874.6188254,3148612227.340175,3046985533.4917526,2506486760.894076
SD,204741818.19533283,298956458.6604602,324221387.4095421,469214966.7764932,866186064.4252669,764463537.8659872,739789206.3473618,608559453.6568277
TN,516402419.8738412,989582384.0243969,1598571523.506032,2313461465.015747,4270724988.0328245,3769182698.4636335,3647526061.0316167,3000498585.0769277
TX,3822292725.014659,4206417042.3372517,3794452839.325701,5491352825.9093075,10137215551.721321,8946728764.95288,8657958221.141327,7122140036.154363
UT,1131842658.9758618,365792685.637048,390947338.0037892,565781120.905642,1044450315.2693851,921792931.1994697,892040531.9687185,733803215.9930351
VA,388907928.0973051,704801985.9494478,1544995691.9395967,2235926159.597022,4127592243.979134,3642859167.411048,3525279831.9423094,2899937374.1969934
VT,275705642.4985646,51911698.62557409,275629432.69542104,398892413.1498574,736368338.766806,649891266.2490985,628914945.2603264,517352959.73557264
WA,641318211.0393854,385962809.418884,899477228.7818629,1301728002.4437354,2403031879.262618,2120826880.290878,2052373667.0951383,1688307137.804636
WI,1316378286.7422962,782925061.0962003,1604114883.7088022,2321483732.1387663,4285534266.201304,3782252972.141293,3660174469.8984823,3010903317.5650525
WV,523651194.429306,308894228.4933708,559820562.9640008,810175360.3209914,1495610004.458564,1319969680.5228088,1277365464.7839227,1050776116.6280178
WY,167737120.443674,363408424.96312296,349502833.847364,505802408.3334297,933727664.8648899,824073245.5673103,797474911.6382408,656012405.1116811
DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
