Area Name,UA,State,UA Number,Census Division,Census Division 2,Census Division 3,Total Number of Census Divisions,Weight Factor - 1st,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck  - 300 mi,Transit Bus,MDV Truck,HDV Truck
"Beloit, WI--IL",Beloit,WI--IL,470,3,0,0,1,1,1136741.6,578065.3202,461595.6733,0.022559841,194.4555004,0.022559841,549.6621276,30.30958344,23.72147929
"Kenosha, WI--IL",Kenosha,WI--IL,471,3,0,0,1,1,1972447.255,1003045.331,800949.9424,0.039145305,337.4146052,0.039145305,953.7607799,52.59247543,41.16095226
"La Crosse, WI--MN",La Crosse,WI--MN,472,3,4,0,2,0.5,1972923.294,1003287.41,801143.2471,0.039154753,337.4960383,0.039154753,953.9909646,52.60516832,41.17088622
"Beckley, WV",Beckley,WV,473,5,0,0,1,1,0,0,0,0,0,0,0,0,0
"Charleston, WV",Charleston,WV,474,5,0,0,1,1,6814039.828,3741866.705,2766971.23,0.04221872,1165.636523,0.04221872,1765.181358,159.395067,125.7790954
"Morgantown, WV",Morgantown,WV,475,5,0,0,1,1,1373156.168,754055.9601,557596.3314,0.00850786,234.8975088,0.00850786,355.7169799,32.12108013,25.34683461
"Huntington, WV--KY--OH",Huntington,WV--KY--OH,476,5,6,3,3,0.333333,5027666.367,2760896.305,2041580.111,0.031150631,860.0524343,0.031150631,1302.420175,117.6079444,92.80475949
"Parkersburg, WV--OH",Parkersburg,WV--OH,477,5,3,0,2,0.5,1591722.937,874079.8722,646349.5494,0.009862065,272.2864023,0.009862065,412.3368408,37.23382759,29.381318
"Wheeling, WV--OH",Wheeling,WV--OH,478,5,3,0,2,0.5,2540063.861,1394852.486,1031441.524,0.015737837,434.5133403,0.015737837,658.0051612,59.41756425,46.88656695
"Weirton--Steubenville, WV--OH--PA",Weirton--Steubenville,WV--OH--PA,479,5,3,2,3,0.333333333,1793033.579,984627.7421,728095.5868,0.011109354,306.7233945,0.011109354,464.4864908,41.94291707,33.09727375
"Casper, WY",Casper,WY,480,8,0,0,1,1,1009739.787,477227.4598,410024.1575,0.042750625,172.7300694,0.042750625,557.85383,13.81379188,39.70752541
"Cheyenne, WY",Cheyenne,WY,481,8,0,0,1,1,1665625.4,787214.8736,676359.0583,0.070519681,284.9284486,0.070519681,920.2128319,22.78666537,65.49990775
