State,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
MD,19451407.792797733,9280771.472357536,323389023.1851633,189802533.53670642,222744911.94111827,138607754.3612261,58090573.3802388,0.0
ME,11822941.293634785,6605188.132093978,211964350.35774678,124386381.41504805,145997475.0114538,90850029.01106928,38075288.7974114,0.0
MI,24410559.7077846,31137042.42667987,678446027.4995213,398930079.49619836,467302162.8395201,290788776.7582918,121869709.61527096,0.0
MN,22881982.060887825,18517812.77370661,581451312.2880131,340290061.3234882,400493913.363131,249215746.263093,104446433.48075897,0.0
MO,35673985.242363796,55484645.20964056,577332797.4620333,337879731.11513495,397657149.41567296,247450510.33678046,103706622.29498903,0.0
MS,28487116.202693745,39241758.816467166,498096996.4602726,291444570.5659651,343080861.2332623,213489262.6053119,89473447.80542946,0.0
MT,6743189.124124919,13613075.368076693,185926467.51840955,108944485.34610847,128063027.04579063,79689921.10308075,33398082.458212942,0.0
NC,47098145.13039496,36150456.84042506,1023608195.5312084,600773108.9546555,705044083.2225081,438728661.63144624,183871383.17021105,0.0
ND,16817349.06089476,19722760.01890103,127856683.94817546,74827174.52324067,88065539.83435462,54800631.164601505,22966969.637603514,0.0
NE,9266763.198520895,21694572.675348632,215000383.36638168,125827377.27845994,148088658.6533733,92151277.08055304,38620642.459727064,0.0
NH,8603863.76920939,2424578.0012749024,148923036.4319762,87392042.95368849,102575679.60560894,63829894.779129714,26751138.156792793,0.0
NJ,19917984.545646682,8916725.396283213,471483362.73745495,276703630.07956433,324749799.2990899,202082461.06168607,84692852.05046946,0.0
NM,29888275.34168453,30866558.83686468,258748105.21240032,151614665.37223652,178221347.6012054,110901994.56355588,46479076.75078292,0.0
NV,7223758.768579348,10547629.394184165,183411463.81358576,107470807.13384177,126330734.74889523,78611965.66464096,32946310.83990853,0.0
NY,27268312.795486018,20726827.36744711,435504421.5334349,255588349.19294003,299968110.5727679,186661528.83050835,78229932.2845785,0.0
OH,36322616.61977894,66641661.665392905,792528681.2769345,466011321.47545505,545880367.5776929,339685747.18280673,142362452.3309068,0.0
OK,53693948.43043736,42685647.21813905,436318969.3747589,255798467.2477507,300529169.3877055,187010631.7876123,78376241.49390353,0.0
OR,40829661.55022135,24726497.321169786,301668647.61800414,181553434.04542756,207784082.0729661,129298526.71755512,54189071.8081212,0.0
PA,46874167.68162586,36646848.39895895,680841238.6844615,399571346.81921554,468951978.1431689,291815330.0400919,122299938.56616879,0.0
RI,658258.4043983531,176264.99020351746,8085391.449354095,4744725.153130308,5569081.4709764905,3465479.2020446225,1452383.9218939056,0.0
SC,22511307.951556906,21386154.61562437,535915030.7588818,314537672.2950701,369129246.127688,229698516.69759426,96266753.62461717,0.0
SD,7010233.892609798,11998830.686398268,130116887.19481081,76149941.68387288,89622329.92857437,55769376.48671628,23372971.246102367,0.0
TN,17681301.152515765,39717594.76063646,641540513.9621068,375375681.68666434,441882351.4502046,274970562.42162484,115240288.7368851,0.0
TX,130872951.33234523,168827548.0434048,1522793735.5691674,892760413.4453747,1048874719.2339644,652684477.5488293,273540363.6825626,0.0
UT,38753596.30480732,14681350.324218124,156895398.88434866,91933594.56977421,108066914.72636612,67246918.23283383,28183214.25234869,0.0
VA,13315968.19195645,28287730.37631378,620039192.4421136,363911577.63627464,427072551.6910401,265754969.76946336,111378029.6326244,0.0
VT,9439991.577994311,2083513.0481626887,110615877.2055716,64912371.67679451,76190353.4294028,47411065.28644983,19869999.191244703,0.0
WA,21958340.99063728,15490892.627690546,360978081.30861765,217247668.24193412,248635381.453857,154719207.51153496,64842890.77982082,0.0
WI,45071982.668496326,31423255.715310674,643764833.6794271,378537342.4959321,443414342.40122,275924069.0016097,115639903.78157298,0.0
WV,17929494.733663563,12397690.166336548,224667739.58244747,131861328.36765346,154747354.67644113,96294829.5344752,40357207.192260996,0.0
WY,5743215.807828614,14585656.32159692,140262846.6731265,82187672.62100992,96610692.20949738,60118042.0101738,25195498.9600871,0.0
DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
