bus_id,lat,lon,County,BA
54044,42.0061,-92.6106,Tama__IA,LRZ3_5
54045,42.0061,-92.6106,Tama__IA,LRZ3_5
54046,41.9646,-92.582,Tama__IA,LRZ3_5
54047,41.9646,-92.582,Tama__IA,LRZ3_5
54048,41.9646,-92.582,Tama__IA,LRZ3_5
54049,40.7859,-94.4033,Ringgold__IA,LRZ3_5
54050,40.7859,-94.4033,Ringgold__IA,LRZ3_5
54051,40.8669,-94.0689,Ringgold__IA,LRZ3_5
54052,40.7868,-94.2003,Ringgold__IA,LRZ3_5
54053,40.7868,-94.2003,Ringgold__IA,LRZ3_5
54054,40.7518,-94.2437,Ringgold__IA,LRZ3_5
54055,40.6142,-94.351,Ringgold__IA,LRZ3_5
54056,42.2335,-95.0282,Sac__IA,LRZ3_5
54057,42.3388,-95.2962,Sac__IA,LRZ3_5
54058,42.3388,-95.2962,Sac__IA,LRZ3_5
54059,42.4113,-95.1459,Sac__IA,LRZ3_5
54060,42.4113,-95.1459,Sac__IA,LRZ3_5
54061,42.4113,-95.1459,Sac__IA,LRZ3_5
54062,42.4113,-95.1459,Sac__IA,LRZ3_5
54063,42.4113,-95.1459,Sac__IA,LRZ3_5
54064,42.4326,-94.9691,Sac__IA,LRZ3_5
54065,42.3506,-94.9489,Sac__IA,LRZ3_5
54066,42.3506,-94.9489,Sac__IA,LRZ3_5
54067,42.3506,-94.9489,Sac__IA,LRZ3_5
54068,42.4684,-95.0062,Sac__IA,LRZ3_5
54069,42.4684,-95.0062,Sac__IA,LRZ3_5
54070,42.2985,-95.1204,Sac__IA,LRZ3_5
54071,41.5886,-90.4174,Scott__IA,LRZ3_5
54072,41.5886,-90.4174,Scott__IA,LRZ3_5
54073,41.5886,-90.4174,Scott__IA,LRZ3_5
54074,41.5886,-90.4174,Scott__IA,LRZ3_5
54075,41.5886,-90.4174,Scott__IA,LRZ3_5
54076,41.7001,-90.5566,Scott__IA,LRZ3_5
54077,41.7001,-90.5566,Scott__IA,LRZ3_5
54078,41.7001,-90.5566,Scott__IA,LRZ3_5
54079,41.5762,-90.4817,Scott__IA,LRZ3_5
54080,41.4489,-90.4986,Rock Island__IL,LRZ4
54081,41.4489,-90.4986,Rock Island__IL,LRZ4
54082,41.4489,-90.4986,Rock Island__IL,LRZ4
54083,41.4489,-90.4986,Rock Island__IL,LRZ4
54084,41.4489,-90.4986,Rock Island__IL,LRZ4
54085,41.4489,-90.4986,Rock Island__IL,LRZ4
54086,41.4489,-90.4986,Rock Island__IL,LRZ4
54087,41.4614,-90.6412,Rock Island__IL,LRZ4
54088,41.5395,-90.6745,Scott__IA,LRZ3_5
54089,41.4922,-90.615,Scott__IA,LRZ3_5
54090,41.5296,-90.5852,Scott__IA,LRZ3_5
54091,41.5296,-90.5852,Scott__IA,LRZ3_5
54092,41.5296,-90.5852,Scott__IA,LRZ3_5
54093,41.5296,-90.5852,Scott__IA,LRZ3_5
54094,41.5296,-90.5852,Scott__IA,LRZ3_5
54095,41.537,-90.6189,Scott__IA,LRZ3_5
54096,41.537,-90.6189,Scott__IA,LRZ3_5
54097,41.4949,-90.5532,Rock Island__IL,LRZ4
54098,41.4949,-90.5532,Rock Island__IL,LRZ4
54099,41.4949,-90.5532,Rock Island__IL,LRZ4
54100,41.4949,-90.5532,Rock Island__IL,LRZ4
54101,41.4949,-90.5532,Rock Island__IL,LRZ4
54102,41.4949,-90.5532,Rock Island__IL,LRZ4
54103,41.4949,-90.5532,Rock Island__IL,LRZ4
54104,41.6167,-90.5508,Scott__IA,LRZ3_5
54105,41.6167,-90.5508,Scott__IA,LRZ3_5
54106,41.6167,-90.5508,Scott__IA,LRZ3_5
54107,41.5775,-90.6172,Scott__IA,LRZ3_5
54108,41.5058,-90.7728,Scott__IA,LRZ3_5
54109,41.5058,-90.7728,Scott__IA,LRZ3_5
54110,41.5058,-90.7728,Scott__IA,LRZ3_5
54111,41.5029,-90.6251,Scott__IA,LRZ3_5
54112,41.5029,-90.6251,Scott__IA,LRZ3_5
54113,41.5029,-90.6251,Scott__IA,LRZ3_5
54114,41.5029,-90.6251,Scott__IA,LRZ3_5
54115,41.5029,-90.6251,Scott__IA,LRZ3_5
54116,41.5286,-90.6495,Scott__IA,LRZ3_5
54117,41.5286,-90.6495,Scott__IA,LRZ3_5
54118,41.6046,-90.6094,Scott__IA,LRZ3_5
54119,41.6046,-90.6094,Scott__IA,LRZ3_5
54120,41.6046,-90.6094,Scott__IA,LRZ3_5
54121,41.6298,-90.7334,Scott__IA,LRZ3_5
54122,41.6298,-90.7334,Scott__IA,LRZ3_5
54123,41.6298,-90.7334,Scott__IA,LRZ3_5
54124,41.5463,-90.6517,Scott__IA,LRZ3_5
54125,41.5424,-90.6444,Scott__IA,LRZ3_5
54126,41.5424,-90.6444,Scott__IA,LRZ3_5
54127,41.5424,-90.6444,Scott__IA,LRZ3_5
54128,41.5741,-90.4351,Scott__IA,LRZ3_5
54129,41.5741,-90.4351,Scott__IA,LRZ3_5
54130,41.596,-90.532,Scott__IA,LRZ3_5
54131,41.596,-90.532,Scott__IA,LRZ3_5
54132,41.6536,-90.4789,Scott__IA,LRZ3_5
54133,41.6843,-90.823,Scott__IA,LRZ3_5
54134,41.7279,-90.6034,Scott__IA,LRZ3_5
54135,41.7279,-90.6034,Scott__IA,LRZ3_5
54136,41.6673,-90.5834,Scott__IA,LRZ3_5
54137,41.6673,-90.5834,Scott__IA,LRZ3_5
54138,41.6693,-90.511,Scott__IA,LRZ3_5
54139,41.6693,-90.511,Scott__IA,LRZ3_5
54140,41.5111,-90.4179,Rock Island__IL,LRZ4
54141,41.7348,-90.3046,Rock Island__IL,LRZ4
54142,41.7348,-90.3046,Rock Island__IL,LRZ4
54143,41.7348,-90.3046,Rock Island__IL,LRZ4
54144,41.7348,-90.3046,Rock Island__IL,LRZ4
54145,41.7348,-90.3046,Rock Island__IL,LRZ4
54146,41.7307,-90.4668,Scott__IA,LRZ3_5
54147,41.6626,-90.3593,Scott__IA,LRZ3_5
54148,41.7775,-95.5056,Shelby__IA,LRZ3_5
54149,41.7775,-95.5056,Shelby__IA,LRZ3_5
54150,41.8683,-95.406,Crawford__IA,LRZ3_5
54151,41.8683,-95.406,Crawford__IA,LRZ3_5
54152,41.8683,-95.406,Crawford__IA,LRZ3_5
54153,41.598,-95.3154,Shelby__IA,LRZ3_5
54154,41.6653,-95.2641,Shelby__IA,LRZ3_5
54155,41.7108,-95.3622,Shelby__IA,LRZ3_5
54156,42.9994,-95.922,Sioux__IA,LRZ3_5
54157,42.9994,-95.922,Sioux__IA,LRZ3_5
54158,43.2047,-96.0282,Sioux__IA,LRZ3_5
54159,43.0719,-96.4105,Sioux__IA,LRZ3_5
54160,43.0719,-96.4105,Sioux__IA,LRZ3_5
54161,43.0719,-96.4105,Sioux__IA,LRZ3_5
54162,43.0267,-96.4467,Sioux__IA,LRZ3_5
54163,43.0499,-96.5288,Union__SD,LRZ1
54164,43.0228,-96.0889,Sioux__IA,LRZ3_5
54165,43.0106,-96.1753,Sioux__IA,LRZ3_5
54166,43.021,-96.1442,Sioux__IA,LRZ3_5
54167,43.021,-96.1442,Sioux__IA,LRZ3_5
54168,43.0243,-96.1867,Sioux__IA,LRZ3_5
54169,43.0243,-96.1867,Sioux__IA,LRZ3_5
54170,43.0243,-96.1867,Sioux__IA,LRZ3_5
54171,43.1754,-96.2821,Sioux__IA,LRZ3_5
54172,43.0856,-96.1886,Sioux__IA,LRZ3_5
54173,42.0733,-93.5583,Story__IA,LRZ3_5
54174,42.0733,-93.5583,Story__IA,LRZ3_5
54175,42.0993,-93.6351,Story__IA,LRZ3_5
54176,42.0993,-93.6351,Story__IA,LRZ3_5
54177,42.0887,-93.5024,Story__IA,LRZ3_5
54178,42.0887,-93.5024,Story__IA,LRZ3_5
54179,42.0887,-93.5024,Story__IA,LRZ3_5
54180,42.0863,-93.5922,Story__IA,LRZ3_5
54181,42.0863,-93.5922,Story__IA,LRZ3_5
54182,42.0863,-93.5922,Story__IA,LRZ3_5
54183,42.0863,-93.5922,Story__IA,LRZ3_5
54184,42.0863,-93.5922,Story__IA,LRZ3_5
54185,42.016,-93.6628,Story__IA,LRZ3_5
54186,42.016,-93.6628,Story__IA,LRZ3_5
54187,42.0678,-93.6366,Story__IA,LRZ3_5
54188,42.0678,-93.6366,Story__IA,LRZ3_5
54189,41.9932,-93.7085,Boone__IA,LRZ3_5
54190,41.9932,-93.7085,Boone__IA,LRZ3_5
54191,41.9727,-93.241,Story__IA,LRZ3_5
54192,42.0568,-93.2545,Story__IA,LRZ3_5
54193,42.0568,-93.2545,Story__IA,LRZ3_5
54194,42.1476,-93.618,Story__IA,LRZ3_5
54195,42.1476,-93.618,Story__IA,LRZ3_5
54196,41.9974,-93.4057,Story__IA,LRZ3_5
54197,41.9974,-93.4057,Story__IA,LRZ3_5
54198,42.0619,-93.4099,Story__IA,LRZ3_5
54199,42.0619,-93.4099,Story__IA,LRZ3_5
54200,42.1114,-93.4148,Story__IA,LRZ3_5
54201,42.223,-93.5385,Hamilton__IA,LRZ3_5
54202,42.1595,-93.3009,Story__IA,LRZ3_5
54203,41.9554,-92.7231,Tama__IA,LRZ3_5
54204,42.1552,-92.6466,Tama__IA,LRZ3_5
54205,42.0573,-92.5589,Tama__IA,LRZ3_5
54206,40.708,-94.6529,Taylor__IA,LRZ3_5
54207,40.7802,-94.6788,Taylor__IA,LRZ3_5
54208,40.7802,-94.6788,Taylor__IA,LRZ3_5
54209,40.7802,-94.6788,Taylor__IA,LRZ3_5
54210,40.5983,-94.7248,Taylor__IA,LRZ3_5
54211,40.5983,-94.7248,Taylor__IA,LRZ3_5
54212,40.7708,-94.9032,Taylor__IA,LRZ3_5
54213,41.0578,-94.1158,Union__IA,LRZ3_5
54214,41.0578,-94.1158,Union__IA,LRZ3_5
54215,41.0578,-94.1158,Union__IA,LRZ3_5
54216,40.9737,-94.2073,Union__IA,LRZ3_5
54217,40.9737,-94.2073,Union__IA,LRZ3_5
54218,41.1112,-94.2081,Union__IA,LRZ3_5
54219,41.1112,-94.2081,Union__IA,LRZ3_5
54220,40.5883,-92.0283,Scotland__MO,LRZ3_5
54221,40.5883,-92.0283,Scotland__MO,LRZ3_5
54222,40.8499,-92.079,Van Buren__IA,LRZ3_5
54223,40.6957,-91.9271,Van Buren__IA,LRZ3_5
54224,40.6957,-91.9271,Van Buren__IA,LRZ3_5
54225,40.6957,-91.9271,Van Buren__IA,LRZ3_5
54226,40.6936,-91.8405,Van Buren__IA,LRZ3_5
54227,41.0351,-92.436,Wapello__IA,LRZ3_5
54228,41.0351,-92.436,Wapello__IA,LRZ3_5
54229,41.0351,-92.436,Wapello__IA,LRZ3_5
54230,41.0351,-92.436,Wapello__IA,LRZ3_5
54231,41.0351,-92.436,Wapello__IA,LRZ3_5
54232,40.9994,-92.4078,Wapello__IA,LRZ3_5
54233,41.0112,-92.4668,Wapello__IA,LRZ3_5
54234,41.0112,-92.4668,Wapello__IA,LRZ3_5
54235,41.0112,-92.4668,Wapello__IA,LRZ3_5
54236,41.0732,-92.4364,Wapello__IA,LRZ3_5
54237,41.0732,-92.4364,Wapello__IA,LRZ3_5
54238,41.0732,-92.4364,Wapello__IA,LRZ3_5
54239,41.402,-93.6021,Warren__IA,LRZ3_5
54240,41.3372,-93.5853,Warren__IA,LRZ3_5
54241,41.3372,-93.5853,Warren__IA,LRZ3_5
54242,41.3372,-93.5853,Warren__IA,LRZ3_5
54243,41.2651,-93.6598,Warren__IA,LRZ3_5
54244,41.4331,-93.5917,Warren__IA,LRZ3_5
54245,41.2454,-93.5112,Warren__IA,LRZ3_5
54246,41.2454,-93.5112,Warren__IA,LRZ3_5
54247,41.3239,-93.4219,Warren__IA,LRZ3_5
54248,41.4096,-91.597,Washington__IA,LRZ3_5
54249,41.4096,-91.597,Washington__IA,LRZ3_5
54250,41.2902,-91.5238,Washington__IA,LRZ3_5
54251,41.3157,-91.6708,Washington__IA,LRZ3_5
54252,41.2662,-91.7315,Washington__IA,LRZ3_5
54253,41.2662,-91.7315,Washington__IA,LRZ3_5
54254,41.2662,-91.7315,Washington__IA,LRZ3_5
54255,41.2662,-91.7315,Washington__IA,LRZ3_5
54256,41.2662,-91.7315,Washington__IA,LRZ3_5
54257,40.5724,-93.3385,Putnam__MO,KCPL_INDN
54258,40.7574,-93.1847,Wayne__IA,LRZ3_5
54259,40.7195,-93.318,Wayne__IA,LRZ3_5
54260,40.7195,-93.318,Wayne__IA,LRZ3_5
54261,40.7195,-93.318,Wayne__IA,LRZ3_5
54262,42.5012,-94.2691,Webster__IA,LRZ3_5
54263,42.5012,-94.2691,Webster__IA,LRZ3_5
54264,42.5012,-94.2691,Webster__IA,LRZ3_5
54265,42.5012,-94.2691,Webster__IA,LRZ3_5
54266,42.5012,-94.2691,Webster__IA,LRZ3_5
54267,42.5138,-94.2347,Webster__IA,LRZ3_5
54268,42.5138,-94.2347,Webster__IA,LRZ3_5
54269,42.5004,-94.1909,Webster__IA,LRZ3_5
54270,42.5004,-94.1909,Webster__IA,LRZ3_5
54271,42.5004,-94.1909,Webster__IA,LRZ3_5
54272,42.5004,-94.1909,Webster__IA,LRZ3_5
54273,42.5004,-94.1909,Webster__IA,LRZ3_5
54274,42.4346,-94.2002,Webster__IA,LRZ3_5
54275,42.4346,-94.2002,Webster__IA,LRZ3_5
54276,42.3257,-94.3029,Webster__IA,LRZ3_5
54277,42.2562,-94.3198,Webster__IA,LRZ3_5
54278,42.2859,-94.1928,Webster__IA,LRZ3_5
54279,42.2859,-94.1928,Webster__IA,LRZ3_5
54280,42.4567,-94.3744,Webster__IA,LRZ3_5
54281,42.363,-94.0647,Webster__IA,LRZ3_5
54282,43.3205,-93.4817,Worth__IA,LRZ3_5
54283,43.3998,-93.4391,Worth__IA,LRZ3_5
54284,43.3998,-93.4391,Worth__IA,LRZ3_5
54285,43.4787,-93.52,Winnebago__IA,LRZ3_5
54286,43.2918,-91.9213,Winneshiek__IA,LRZ3_5
54287,43.2918,-91.9213,Winneshiek__IA,LRZ3_5
54288,42.4721,-96.1426,Woodbury__IA,LRZ3_5
54289,42.5817,-96.1516,Plymouth__IA,LRZ3_5
54290,42.3551,-95.9385,Woodbury__IA,LRZ3_5
54291,42.3604,-96.0374,Woodbury__IA,LRZ3_5
54292,42.3604,-96.0374,Woodbury__IA,LRZ3_5
54293,42.3847,-96.2524,Woodbury__IA,LRZ3_5
54294,42.2613,-96.3009,Woodbury__IA,LRZ3_5
54295,42.5159,-96.437,Woodbury__IA,LRZ3_5
54296,42.5159,-96.437,Woodbury__IA,LRZ3_5
54297,42.5159,-96.437,Woodbury__IA,LRZ3_5
54298,42.4883,-96.401,Woodbury__IA,LRZ3_5
54299,42.4883,-96.401,Woodbury__IA,LRZ3_5
54300,42.4883,-96.401,Woodbury__IA,LRZ3_5
54301,42.4665,-96.3993,Dakota__NE,NPPD
54302,42.4665,-96.3993,Dakota__NE,NPPD
54303,42.5029,-96.4157,Woodbury__IA,LRZ3_5
54304,42.5056,-96.2266,Woodbury__IA,LRZ3_5
54305,42.5519,-96.3915,Woodbury__IA,LRZ3_5
54306,42.5089,-96.3582,Woodbury__IA,LRZ3_5
54307,42.5617,-96.3934,Woodbury__IA,LRZ3_5
54308,42.5382,-96.4363,Woodbury__IA,LRZ3_5
54309,42.5784,-96.3916,Plymouth__IA,LRZ3_5
54310,42.4347,-96.3059,Woodbury__IA,LRZ3_5
54311,42.4085,-96.3141,Woodbury__IA,LRZ3_5
54312,42.4265,-96.2927,Woodbury__IA,LRZ3_5
54313,42.4934,-96.2496,Woodbury__IA,LRZ3_5
54314,42.4934,-96.2496,Woodbury__IA,LRZ3_5
54315,42.4934,-96.2496,Woodbury__IA,LRZ3_5
54316,42.4819,-96.316,Woodbury__IA,LRZ3_5
54317,42.4819,-96.316,Woodbury__IA,LRZ3_5
54318,42.4819,-96.316,Woodbury__IA,LRZ3_5
54319,42.4819,-96.316,Woodbury__IA,LRZ3_5
54320,42.4819,-96.316,Woodbury__IA,LRZ3_5
54321,43.2212,-93.1767,Cerro Gordo__IA,LRZ3_5
54322,43.5217,-93.2521,Freeborn__MN,LRZ3_5
54323,42.8908,-93.541,Wright__IA,LRZ3_5
54324,42.9024,-93.6219,Wright__IA,LRZ3_5
54325,42.8197,-93.6689,Wright__IA,LRZ3_5
54326,42.8072,-93.753,Wright__IA,LRZ3_5
54327,42.7305,-93.8255,Wright__IA,LRZ3_5
54328,42.7305,-93.8255,Wright__IA,LRZ3_5
54329,42.7537,-93.6501,Wright__IA,LRZ3_5
54330,42.0142,-94.2395,Greene__IA,LRZ3_5
54331,42.0142,-94.2395,Greene__IA,LRZ3_5
54332,42.0142,-94.2395,Greene__IA,LRZ3_5
54333,42.0142,-94.2395,Greene__IA,LRZ3_5
54334,42.0142,-94.2395,Greene__IA,LRZ3_5
54335,42.0142,-94.2395,Greene__IA,LRZ3_5
54336,41.5839,-93.5282,Polk__IA,LRZ3_5
54337,41.5839,-93.5282,Polk__IA,LRZ3_5
54338,41.5839,-93.5282,Polk__IA,LRZ3_5
54339,41.5839,-93.5282,Polk__IA,LRZ3_5
54340,41.5839,-93.5282,Polk__IA,LRZ3_5
54341,41.5839,-93.5282,Polk__IA,LRZ3_5
54342,41.5839,-93.5282,Polk__IA,LRZ3_5
54343,41.5839,-93.5282,Polk__IA,LRZ3_5
54344,41.5839,-93.5282,Polk__IA,LRZ3_5
54345,41.5882,-92.5264,Poweshiek__IA,LRZ3_5
54346,41.5882,-92.5264,Poweshiek__IA,LRZ3_5
54347,41.5882,-92.5264,Poweshiek__IA,LRZ3_5
54348,41.5882,-92.5264,Poweshiek__IA,LRZ3_5
54349,41.5882,-92.5264,Poweshiek__IA,LRZ3_5
54350,41.5882,-92.5264,Poweshiek__IA,LRZ3_5
54351,41.5882,-92.5264,Poweshiek__IA,LRZ3_5
54352,41.5882,-92.5264,Poweshiek__IA,LRZ3_5
54353,41.5882,-92.5264,Poweshiek__IA,LRZ3_5
54354,41.2958,-94.4782,Adair__IA,LRZ3_5
54355,41.2958,-94.4782,Adair__IA,LRZ3_5
54356,41.2958,-94.4782,Adair__IA,LRZ3_5
54357,41.2958,-94.4782,Adair__IA,LRZ3_5
54358,41.2958,-94.4782,Adair__IA,LRZ3_5
54359,41.2958,-94.4782,Adair__IA,LRZ3_5
54360,42.8701,-92.1214,Bremer__IA,LRZ3_5
54361,42.8701,-92.1214,Bremer__IA,LRZ3_5
54362,42.8701,-92.1214,Bremer__IA,LRZ3_5
54363,42.8701,-92.1214,Bremer__IA,LRZ3_5
54364,42.8701,-92.1214,Bremer__IA,LRZ3_5
54365,42.8701,-92.1214,Bremer__IA,LRZ3_5
54366,42.8701,-92.1214,Bremer__IA,LRZ3_5
54367,42.8701,-92.1214,Bremer__IA,LRZ3_5
54368,42.8701,-92.1214,Bremer__IA,LRZ3_5
54369,42.8701,-92.1214,Bremer__IA,LRZ3_5
54370,43.3514,-91.1656,Crawford__WI,LRZ1
54371,43.3514,-91.1656,Crawford__WI,LRZ1
54372,43.3514,-91.1656,Crawford__WI,LRZ1
54373,43.3514,-91.1656,Crawford__WI,LRZ1
54374,43.3514,-91.1656,Crawford__WI,LRZ1
54375,43.3514,-91.1656,Crawford__WI,LRZ1
54376,43.0715,-94.2327,Kossuth__IA,LRZ3_5
54377,43.0715,-94.2327,Kossuth__IA,LRZ3_5
54378,43.0715,-94.2327,Kossuth__IA,LRZ3_5
54379,43.0715,-94.2327,Kossuth__IA,LRZ3_5
54380,43.0715,-94.2327,Kossuth__IA,LRZ3_5
54381,43.0715,-94.2327,Kossuth__IA,LRZ3_5
54382,43.0715,-94.2327,Kossuth__IA,LRZ3_5
54383,43.0715,-94.2327,Kossuth__IA,LRZ3_5
54384,43.0715,-94.2327,Kossuth__IA,LRZ3_5
54385,43.0563,-94.9584,Clay__IA,LRZ3_5
54386,43.0563,-94.9584,Clay__IA,LRZ3_5
54387,43.0563,-94.9584,Clay__IA,LRZ3_5
54388,43.0563,-94.9584,Clay__IA,LRZ3_5
54389,43.0563,-94.9584,Clay__IA,LRZ3_5
54390,43.0563,-94.9584,Clay__IA,LRZ3_5
54391,43.0563,-94.9584,Clay__IA,LRZ3_5
54392,42.547,-95.3467,Sac__IA,LRZ3_5
54393,42.547,-95.3467,Sac__IA,LRZ3_5
54394,42.547,-95.3467,Sac__IA,LRZ3_5
54395,42.547,-95.3467,Sac__IA,LRZ3_5
54396,42.547,-95.3467,Sac__IA,LRZ3_5
54397,42.547,-95.3467,Sac__IA,LRZ3_5
54398,42.8489,-94.8107,Pocahontas__IA,LRZ3_5
54399,42.8489,-94.8107,Pocahontas__IA,LRZ3_5
54400,41.868,-94.6767,Carroll__IA,LRZ3_5
54401,41.868,-94.6767,Carroll__IA,LRZ3_5
54402,41.868,-94.6767,Carroll__IA,LRZ3_5
54403,41.868,-94.6767,Carroll__IA,LRZ3_5
54404,41.868,-94.6767,Carroll__IA,LRZ3_5
54405,41.868,-94.6767,Carroll__IA,LRZ3_5
54406,41.868,-94.6767,Carroll__IA,LRZ3_5
54407,41.868,-94.6767,Carroll__IA,LRZ3_5
54408,40.7637,-92.4451,Davis__IA,LRZ3_5
54409,40.7637,-92.4451,Davis__IA,LRZ3_5
54410,40.7637,-92.4451,Davis__IA,LRZ3_5
54411,40.7637,-92.4451,Davis__IA,LRZ3_5
54412,41.4146,-94.439,Adair__IA,LRZ3_5
54413,41.4146,-94.439,Adair__IA,LRZ3_5
54414,41.4146,-94.439,Adair__IA,LRZ3_5
54415,41.3181,-91.1037,Louisa__IA,LRZ3_5
54416,41.3181,-91.1037,Louisa__IA,LRZ3_5
54417,41.3181,-91.1037,Louisa__IA,LRZ3_5
54418,41.3181,-91.1037,Louisa__IA,LRZ3_5
54419,41.3181,-91.1037,Louisa__IA,LRZ3_5
54420,41.3181,-91.1037,Louisa__IA,LRZ3_5
54421,41.3181,-91.1037,Louisa__IA,LRZ3_5
54422,42.0252,-92.8998,Marshall__IA,LRZ3_5
54423,42.0252,-92.8998,Marshall__IA,LRZ3_5
54424,42.0252,-92.8998,Marshall__IA,LRZ3_5
54425,42.0252,-92.8998,Marshall__IA,LRZ3_5
54426,42.0252,-92.8998,Marshall__IA,LRZ3_5
54427,42.0252,-92.8998,Marshall__IA,LRZ3_5
54428,42.6378,-93.875,Wright__IA,LRZ3_5
54429,42.6378,-93.875,Wright__IA,LRZ3_5
54430,42.6378,-93.875,Wright__IA,LRZ3_5
54431,42.6378,-93.875,Wright__IA,LRZ3_5
54432,41.9937,-91.6674,Linn__IA,LRZ3_5
54433,41.9937,-91.6674,Linn__IA,LRZ3_5
54434,42.2891,-91.5809,Linn__IA,LRZ3_5
54435,42.2891,-91.5809,Linn__IA,LRZ3_5
54436,42.2891,-91.5809,Linn__IA,LRZ3_5
54437,42.2891,-91.5809,Linn__IA,LRZ3_5
54438,42.2891,-91.5809,Linn__IA,LRZ3_5
54439,42.2891,-91.5809,Linn__IA,LRZ3_5
54440,42.2891,-91.5809,Linn__IA,LRZ3_5
54441,42.2891,-91.5809,Linn__IA,LRZ3_5
54442,41.5823,-91.2436,Muscatine__IA,LRZ3_5
54443,41.5823,-91.2436,Muscatine__IA,LRZ3_5
54444,41.5823,-91.2436,Muscatine__IA,LRZ3_5
54445,41.5823,-91.2436,Muscatine__IA,LRZ3_5
54446,41.5823,-91.2436,Muscatine__IA,LRZ3_5
54447,41.5823,-91.2436,Muscatine__IA,LRZ3_5
54448,42.1654,-94.9086,Carroll__IA,LRZ3_5
54449,42.1654,-94.9086,Carroll__IA,LRZ3_5
54450,42.1654,-94.9086,Carroll__IA,LRZ3_5
54451,42.1654,-94.9086,Carroll__IA,LRZ3_5
54452,42.1654,-94.9086,Carroll__IA,LRZ3_5
54453,42.1654,-94.9086,Carroll__IA,LRZ3_5
54454,42.1654,-94.9086,Carroll__IA,LRZ3_5
54455,42.1654,-94.9086,Carroll__IA,LRZ3_5
54456,41.3489,-94.4387,Adair__IA,LRZ3_5
54457,41.3489,-94.4387,Adair__IA,LRZ3_5
54458,41.3489,-94.4387,Adair__IA,LRZ3_5
54459,41.3489,-94.4387,Adair__IA,LRZ3_5
54460,41.3489,-94.4387,Adair__IA,LRZ3_5
54461,41.3489,-94.4387,Adair__IA,LRZ3_5
54462,43.275,-92.7822,Mitchell__IA,LRZ3_5
54463,43.275,-92.7822,Mitchell__IA,LRZ3_5
54464,43.275,-92.7822,Mitchell__IA,LRZ3_5
54465,43.275,-92.7822,Mitchell__IA,LRZ3_5
54466,43.275,-92.7822,Mitchell__IA,LRZ3_5
54467,43.275,-92.7822,Mitchell__IA,LRZ3_5
54468,43.4176,-94.8105,Emmet__IA,LRZ3_5
54469,43.4176,-94.8105,Emmet__IA,LRZ3_5
54470,43.4176,-94.8105,Emmet__IA,LRZ3_5
54471,43.4176,-94.8105,Emmet__IA,LRZ3_5
54472,43.3529,-93.3091,Worth__IA,LRZ3_5
54473,43.3529,-93.3091,Worth__IA,LRZ3_5
54474,41.1633,-92.6279,Mahaska__IA,LRZ3_5
54475,41.1633,-92.6279,Mahaska__IA,LRZ3_5
54476,41.1633,-92.6279,Mahaska__IA,LRZ3_5
54477,41.1633,-92.6279,Mahaska__IA,LRZ3_5
54478,41.1633,-92.6279,Mahaska__IA,LRZ3_5
54479,41.1633,-92.6279,Mahaska__IA,LRZ3_5
54480,41.1633,-92.6279,Mahaska__IA,LRZ3_5
54481,41.6386,-95.2734,Shelby__IA,LRZ3_5
54482,41.6386,-95.2734,Shelby__IA,LRZ3_5
54483,43.3977,-95.7515,Osceola__IA,LRZ3_5
54484,43.3977,-95.7515,Osceola__IA,LRZ3_5
54485,43.3977,-95.7515,Osceola__IA,LRZ3_5
54486,43.3977,-95.7515,Osceola__IA,LRZ3_5
54487,43.3977,-95.7515,Osceola__IA,LRZ3_5
54488,43.3977,-95.7515,Osceola__IA,LRZ3_5
54489,43.3977,-95.7515,Osceola__IA,LRZ3_5
54490,43.3977,-95.7515,Osceola__IA,LRZ3_5
54491,43.3977,-95.7515,Osceola__IA,LRZ3_5
54492,42.2636,-90.4538,Jackson__IA,LRZ3_5
54493,42.2636,-90.4538,Jackson__IA,LRZ3_5
54494,42.2636,-90.4538,Jackson__IA,LRZ3_5
54495,42.2636,-90.4538,Jackson__IA,LRZ3_5
54496,42.2636,-90.4538,Jackson__IA,LRZ3_5
54497,42.2636,-90.4538,Jackson__IA,LRZ3_5
54498,42.2636,-90.4538,Jackson__IA,LRZ3_5
54499,42.2636,-90.4538,Jackson__IA,LRZ3_5
54500,40.8408,-94.5751,Taylor__IA,LRZ3_5
54501,40.8408,-94.5751,Taylor__IA,LRZ3_5
54502,40.8408,-94.5751,Taylor__IA,LRZ3_5
54503,40.8408,-94.5751,Taylor__IA,LRZ3_5
54504,42.5068,-90.6991,Dubuque__IA,LRZ3_5
54505,42.5068,-90.6991,Dubuque__IA,LRZ3_5
54506,42.5068,-90.6991,Dubuque__IA,LRZ3_5
54507,42.5068,-90.6991,Dubuque__IA,LRZ3_5
54508,42.5068,-90.6991,Dubuque__IA,LRZ3_5
54509,42.5068,-90.6991,Dubuque__IA,LRZ3_5
54510,41.3242,-93.9894,Madison__IA,LRZ3_5
54511,41.3242,-93.9894,Madison__IA,LRZ3_5
54512,41.3242,-93.9894,Madison__IA,LRZ3_5
54513,41.3242,-93.9894,Madison__IA,LRZ3_5
54514,41.3242,-93.9894,Madison__IA,LRZ3_5
54515,41.3242,-93.9894,Madison__IA,LRZ3_5
54516,41.3242,-93.9894,Madison__IA,LRZ3_5
54517,41.3242,-93.9894,Madison__IA,LRZ3_5
54518,41.3242,-93.9894,Madison__IA,LRZ3_5
