puma,state,frac_hp_res,frac_hp_com
puma_2503602,MA,0.007163531489994576,0.06180187490512299
puma_2503603,MA,0.03949236502655719,0.249530582078223
puma_2503900,MA,0.008336488659756999,0.07192131841925756
puma_2504000,MA,0.004324150073258807,0.03730570351673313
puma_2504200,MA,0.0035127362333882413,0.030305399728300403
puma_2504301,MA,0.0,0.0
puma_2504302,MA,0.0,0.0
puma_2504303,MA,0.007249470406831058,0.06254329499872183
puma_2504500,MA,0.0,0.0
puma_2504700,MA,0.0,0.0
puma_2504800,MA,0.001109953892386717,0.009575895869732566
puma_2504901,MA,0.002057543663034205,0.01775102911912582
puma_2504902,MA,0.0,0.0
puma_2504903,MA,0.0,0.0
puma_2600100,MI,0.0,0.0
puma_2600200,MI,0.0,0.0
puma_2600300,MI,0.0,0.0
puma_2600400,MI,0.0,0.0
puma_2600500,MI,0.0,0.0
puma_2600600,MI,0.0,0.0
puma_2600700,MI,0.0,0.0
puma_2600801,MI,0.0,0.0
puma_2600802,MI,0.0,0.0
puma_2600900,MI,0.0,0.0
puma_2601001,MI,0.0,0.0
puma_2601002,MI,0.0,0.0
puma_2601003,MI,0.0,0.0
puma_2601004,MI,0.0,0.0
puma_2601100,MI,0.0,0.0
puma_2601200,MI,0.0,0.0
puma_2601300,MI,0.0,0.0
puma_2601400,MI,0.0,0.0
puma_2601500,MI,0.0,0.0
puma_2601600,MI,0.0,0.0
puma_2601701,MI,0.0,0.0
puma_2601702,MI,0.0011865458233952038,0.004387206257092421
puma_2601703,MI,0.00036538671960661213,0.0013510029456171128
puma_2601704,MI,0.0,0.0
puma_2601801,MI,0.014619369980928441,0.054054542345066944
puma_2601802,MI,0.001936236384235781,0.00715915745741907
puma_2601900,MI,0.0,0.0
puma_2602000,MI,0.0,0.0
puma_2602101,MI,0.0,0.0
puma_2602102,MI,0.020262245299985403,0.07491885067571408
puma_2602200,MI,0.0,0.0
puma_2602300,MI,0.0,0.0
puma_2602400,MI,0.03295829395263535,0.12186198847200595
puma_2602500,MI,0.0,0.0
puma_2602600,MI,0.0,0.0
puma_2602701,MI,0.0,0.0
puma_2602702,MI,0.03578969116948185,0.13233096770663735
puma_2602703,MI,0.013255375043320064,0.04901122500583873
puma_2602800,MI,0.0,0.0
puma_2602901,MI,0.0,0.0
puma_2602902,MI,0.0,0.0
puma_2602903,MI,0.0,0.0
puma_2602904,MI,0.003258339842720503,0.01204758270929051
puma_2602905,MI,0.0,0.0
puma_2602906,MI,0.0,0.0
puma_2602907,MI,0.00939876187575189,0.034751550338133416
puma_2602908,MI,0.0,0.0
puma_2603001,MI,0.0,0.0
puma_2603002,MI,0.0,0.0
puma_2603003,MI,0.0,0.0
puma_2603004,MI,0.0,0.0
puma_2603005,MI,0.0,0.0
puma_2603006,MI,0.0,0.0
puma_2603100,MI,0.0,0.0
puma_2603201,MI,0.0,0.0
puma_2603202,MI,0.0,0.0
puma_2603203,MI,0.0,0.0
puma_2603204,MI,0.0,0.0
puma_2603205,MI,0.0,0.0
puma_2603206,MI,0.0,0.0
puma_2603207,MI,0.0,0.0
puma_2603208,MI,0.0,0.0
puma_2603209,MI,0.0,0.0
puma_2603210,MI,0.0,0.0
puma_2603211,MI,0.03239552626320713,0.11978117719639574
puma_2603212,MI,0.0,0.0
puma_2603213,MI,0.0,0.0
puma_2603300,MI,0.0,0.0
puma_2700100,MN,0.08948336621451947,0.22230265328234686
puma_2700200,MN,0.0798555412406421,0.19838434167234284
puma_2700300,MN,0.018644438493776293,0.04631819657063233
puma_2700400,MN,0.021462230237908518,0.0533184090974611
puma_2700500,MN,0.011963149301298793,0.029719935042632064
puma_2700600,MN,0.0001892946869933176,0.0004702629432825012
puma_2700700,MN,0.018204608010310954,0.04522552999353459
puma_2700800,MN,0.03903186812082043,0.09696648900113827
puma_2700900,MN,0.04136620546052445,0.1027656604698135
puma_2701000,MN,0.007657942170648076,0.01902455098902633
puma_2701101,MN,0.0,0.0
puma_2701102,MN,0.0006752100230790593,0.0016774176699328764
puma_2701103,MN,0.0,0.0
puma_2701201,MN,0.004750856690891872,0.011802506906340403
puma_2701202,MN,0.002206121185296597,0.005480645327737496
puma_2701301,MN,0.005987908681272577,0.014875703091769754
puma_2701302,MN,0.014070707538744646,0.0349557214010498
puma_2701303,MN,0.023532599244468645,0.05846180661257573
puma_2701304,MN,0.014176399732052071,0.03521829148527244
puma_2701401,MN,0.0,0.0
puma_2701402,MN,0.0007275372960356845,0.00180741380339751
puma_2701403,MN,0.0,0.0
puma_2701404,MN,0.005861459819679258,0.014561567419120394
puma_2701405,MN,0.009358749156357676,0.023249849182860324
puma_2701406,MN,0.010290513954700112,0.02556462337687142
puma_2701407,MN,0.02137479585742601,0.05310119671943361
puma_2701408,MN,0.01899115406330197,0.04717953867587995
puma_2701409,MN,0.005273564051129271,0.013101063699481368
puma_2701410,MN,0.009448821726426124,0.02347361558952605
puma_2701501,MN,0.002608093035683097,0.006479260072197501
puma_2701502,MN,0.0,0.0
puma_2701503,MN,0.0016387738728622914,0.004071189937062998
puma_2701600,MN,0.0010148817628862694,0.0025212608577623663
puma_2701700,MN,0.0007341877776204744,0.0018239355298864306
puma_2701800,MN,0.0023126317257044383,0.0057452484236742
puma_2701900,MN,0.010371042994325555,0.025764680884007428
puma_2702000,MN,0.031426210337927786,0.07807182760628985
puma_2702100,MN,0.008272432517739885,0.02055112336055983
puma_2702200,MN,0.005645773481679304,0.014025739954838402
puma_2702300,MN,0.004548491307498687,0.011299772559568532
puma_2702400,MN,0.00028923244321016155,0.0007185373356073169
puma_2702500,MN,0.012586527477701939,0.03126858736177386
puma_2702600,MN,0.013330856962795594,0.03311771783654755
puma_2800100,MS,0.030665773848312736,0.0149070184999794
puma_2800200,MS,0.062334228726581814,0.03030145286420773
puma_2800300,MS,0.042285148237891985,0.02055534258403557
puma_2800400,MS,0.23342326796217092,0.11346998745408096
puma_2800500,MS,0.23399200764739647,0.11374645897086927
puma_2800600,MS,0.23203361287254368,0.11279445863057458
puma_2800700,MS,0.0890004150126326,0.043264221527941536
puma_2800800,MS,0.05964049014721819,0.02899199264855134
puma_2800900,MS,0.03383080913861477,0.01644558197660975
puma_2801000,MS,0.14788273759360374,0.07188765938338594
puma_2801100,MS,0.1405642279141734,0.06833003974778853
puma_2801200,MS,0.2283419407240917,0.11099989035112906
puma_2801300,MS,0.15384766688088614,0.07478728655980822
puma_2801400,MS,0.22699204300018425,0.11034368808332046
puma_2801500,MS,0.31719468232602005,0.15419232597612184
puma_2801600,MS,0.29075103549478815,0.1413377365413346
puma_2801700,MS,0.24333310546013479,0.11828728414597793
puma_2801800,MS,0.35361900452021244,0.17189864728025264
puma_2801900,MS,0.454221788965265,0.22080292656862127
puma_2802000,MS,0.33606553654910803,0.1633656856443131
puma_2802100,MS,0.4030945900245023,0.195949351888522
puma_2900100,MO,0.10568551932581785,0.26255350411527
puma_2900200,MO,0.11846372502730648,0.2942982758175176
puma_2900300,MO,0.1039372705217461,0.25821034667513587
puma_2900400,MO,0.2419215013749878,0.5835242007230877
puma_2900500,MO,0.17093500440005815,0.4246521630161566
puma_2900600,MO,0.1309815577262626,0.32539620541095016
puma_2900700,MO,0.11389022817017906,0.28293638221507367
puma_2900800,MO,0.12236211587103844,0.30398301014027046
puma_2900901,MO,0.05986609514841525,0.14872475585285636
puma_2900902,MO,0.0360238488568205,0.08949369610342212
puma_2900903,MO,0.07797606245265941,0.1937151708640519
puma_2901001,MO,0.07388340264563462,0.18354781605195716
puma_2901002,MO,0.01333181888605441,0.03312010753311056
puma_2901003,MO,0.05325193617384253,0.13229326526997093
puma_2901004,MO,0.02485684863499364,0.06175162644809139
puma_2901005,MO,0.020192710311806916,0.050164553136224324
puma_2901100,MO,0.07864130832234838,0.19536783468497312
puma_2901200,MO,0.10197193209368861,0.25332787560104203
puma_2901300,MO,0.237849773518207,0.5902782525466603
puma_2901400,MO,0.2878172876086745,0.6794043040667703
puma_2901500,MO,0.18675894372000404,0.4639634210187869
puma_2901600,MO,0.29103200264279944,0.6826808001367756
puma_2901701,MO,0.055241380812415336,0.13723562316755877
puma_2901702,MO,0.05295546317199096,0.1315567402852024
puma_2901703,MO,0.05208842872686814,0.12940277507589276
puma_2901801,MO,0.005956375565940414,0.014797365681129734
puma_2901802,MO,0.018654055712860697,0.04634208853413463
puma_2901803,MO,0.007993819396419882,0.019858967502674105
puma_2901804,MO,0.04948285174008516,0.12292976559941987
puma_2901805,MO,0.03272046215656452,0.08128712476675545
puma_2901806,MO,0.025177075446090654,0.0625471627893188
puma_2901807,MO,0.014517599878235286,0.036065931678143794
puma_2901808,MO,0.03553064412584346,0.08826843240419158
puma_2901901,MO,0.12474783574758318,0.3099098307436987
puma_2901902,MO,0.02191981371198872,0.05445517925586488
puma_2902001,MO,0.22040580437498264,0.5475519885330192
puma_2902002,MO,0.2609331874271101,0.6263353569579745
puma_2902100,MO,0.23226913456988718,0.5770239439439228
puma_2902200,MO,0.15803087830432228,0.3925945685075294
puma_2902300,MO,0.12364027643394263,0.30715833195117875
puma_2902400,MO,0.20805264863539205,0.5168631643024054
puma_2902500,MO,0.08739668054579708,0.21711872044268166
puma_2902601,MO,0.10036933602406557,0.24934656182745207
puma_2902602,MO,0.15492570440767878,0.38488041530421674
puma_2902603,MO,0.11460949163926733,0.2847232414309425
puma_2902700,MO,0.2306300893201751,0.5729520798280006
puma_2902800,MO,0.13961142141281813,0.3468352915354838
puma_3000100,MT,0.06812737341279254,0.1821777834328557
puma_3000200,MT,0.023862480736526016,0.06381009027677023
puma_3000300,MT,0.01268570997583623,0.033922554311127374
puma_3000400,MT,0.004373804637619376,0.011695886603786527
puma_3000500,MT,0.020869480271370453,0.05580657915868034
puma_3000600,MT,0.021726030786589867,0.05809706045047255
puma_3000700,MT,0.01604703546657796,0.042910994590327975
puma_3100100,NE,0.05357808563145649,0.13310351518413227
puma_3100200,NE,0.1016078398492461,0.25242336479190397
puma_3100300,NE,0.04759580210551697,0.11824178661085198
puma_3100400,NE,0.08070595337394054,0.20049701223462965
puma_3100500,NE,0.0721181825264502,0.17916249693933753
puma_3100600,NE,0.050805430050321274,0.12621543398648444
puma_3100701,NE,0.061113590045552904,0.15182389524961376
puma_3100702,NE,0.036676026279825254,0.09111389410980059
puma_3100801,NE,0.07539916683377568,0.18731341422990597
puma_3100802,NE,0.059209634971528126,0.1470939182428098
puma_3100901,NE,0.03932951856029862,0.09770593908271022
puma_3100902,NE,0.034384829948968576,0.08542189742832604
puma_3100903,NE,0.011635675923399567,0.0289063961262282
puma_3100904,NE,0.04118896377168969,0.10232534067221277
puma_3200101,NV,0.07641722455297051,0.1366556953917155
puma_3200102,NV,0.010101383130046755,0.01806414122116953
puma_3200103,NV,0.031535641511010584,0.056394681245243945
puma_3200200,NV,0.004956957160699187,0.00886444688072565
puma_3200300,NV,0.13818707429445404,0.24711772564790435
puma_3200401,NV,0.0,0.0
puma_3200402,NV,0.04161690786915338,0.07442284796629713
puma_3200403,NV,0.0,0.0
puma_3200404,NV,0.10491806544570297,0.1876232914308155
puma_3200405,NV,0.2080749058379082,0.372097012384098
puma_3200406,NV,0.15690865152338518,0.2805972215340166
puma_3200407,NV,0.0,0.0
puma_3200408,NV,0.05220791865873984,0.09336258246750048
puma_3200409,NV,0.2549213689790079,0.4558717900554823
puma_3200410,NV,0.10993515531220066,0.196595272663577
puma_3200411,NV,0.0,0.0
puma_3200412,NV,0.0,0.0
puma_3200413,NV,0.000821213581623105,0.0014685630591573789
puma_3300100,NH,0.0,0.0
puma_3300200,NH,0.0,0.0
puma_3300300,NH,0.0,0.0
puma_3300400,NH,0.0,0.0
puma_3300500,NH,0.0,0.0
puma_3300600,NH,0.0,0.0
puma_3300700,NH,0.0,0.0
puma_3300800,NH,0.003910827374048566,0.033739848074104455
puma_3300900,NH,0.0,0.0
puma_3301000,NH,0.0,0.0
puma_3400101,NJ,0.023999304199476216,0.09343836436121053
puma_3400102,NJ,0.0,0.0
puma_3400301,NJ,0.026031783263144485,0.10135157374966074
puma_3400302,NJ,0.0,0.0
puma_3400303,NJ,0.039291470764678205,0.1529765501150646
puma_3400304,NJ,0.0,0.0
puma_3400305,NJ,0.0,0.0
puma_3400306,NJ,0.0,0.0
puma_3400307,NJ,0.0,0.0
puma_3400308,NJ,0.0,0.0
puma_3400400,NJ,0.0,0.0
puma_3400501,NJ,0.0,0.0
puma_3400502,NJ,0.0,0.0
puma_3400503,NJ,0.0,0.0
puma_3400601,NJ,0.11437851334587217,0.32547911301381316
puma_3400602,NJ,0.013074931422213313,0.05090565110022113
puma_3400701,NJ,0.0311992991967431,0.12147066689638983
puma_3400702,NJ,0.05056066406383547,0.19685178002971146
puma_3400703,NJ,0.0,0.0
puma_3400800,NJ,0.0,0.0
puma_3400901,NJ,0.015051863086470435,0.05860259346266274
puma_3400902,NJ,0.019920362017897302,0.07755750037437047
puma_3400903,NJ,0.0,0.0
puma_3400904,NJ,0.0,0.0
puma_3400905,NJ,0.0,0.0
puma_3400906,NJ,0.0,0.0
puma_3400907,NJ,0.0,0.0
puma_3401001,NJ,0.0,0.0
puma_3401002,NJ,0.0,0.0
puma_3401003,NJ,0.0,0.0
puma_3401101,NJ,0.005450018609264337,0.02121898286530045
puma_3401102,NJ,0.0,0.0
puma_3401103,NJ,0.026504393375122996,0.10319162358930586
puma_3401104,NJ,0.0,0.0
puma_3401105,NJ,0.0,0.0
puma_3401106,NJ,0.0,0.0
puma_3401201,NJ,0.0,0.0
puma_3401202,NJ,0.0,0.0
puma_3401203,NJ,0.023294413113199425,0.09069395687309938
puma_3401204,NJ,0.0648400726023995,0.2524469159052776
puma_3401205,NJ,0.0,0.0
puma_3401301,NJ,0.02485234044243116,0.0967595569516308
puma_3401302,NJ,0.04560403035297768,0.17755373110168055
puma_3401401,NJ,0.0,0.0
puma_3401402,NJ,0.01746127657274193,0.06798335106112528
puma_3401403,NJ,0.0,0.0
puma_3401404,NJ,0.0,0.0
puma_3401501,NJ,0.0,0.0
puma_3401502,NJ,0.0,0.0
puma_3401503,NJ,0.0,0.0
puma_3401504,NJ,0.0,0.0
puma_3401600,NJ,0.00922586414611498,0.03591977702630788
puma_3401700,NJ,0.0,0.0
puma_3401800,NJ,0.0,0.0
puma_3401901,NJ,0.0,0.0
puma_3401902,NJ,0.0,0.0
puma_3401903,NJ,0.0,0.0
puma_3401904,NJ,0.0,0.0
puma_3402001,NJ,0.018910435055382587,0.07362547289901891
puma_3402002,NJ,0.03034484949236525,0.11814397116628075
puma_3402003,NJ,0.0655166330028366,0.2113040458412919
puma_3402101,NJ,0.03146431730320401,0.12250248257687747
puma_3402102,NJ,0.0103076789325998,0.040131690978093194
puma_3402103,NJ,0.0,0.0
puma_3402104,NJ,0.029362567894910742,0.11431957754864122
puma_3402201,NJ,0.0034954463059508746,0.013609093948132606
puma_3402202,NJ,0.0,0.0
puma_3402301,NJ,0.012781014528501859,0.049761321515569036
puma_3402302,NJ,0.012750994569054146,0.04964444246417364
puma_3402303,NJ,0.0035628191281307105,0.013871401815667364
puma_3402400,NJ,0.0021961553083944133,0.008550462888171668
puma_3402500,NJ,0.0006021219452216974,0.002344288369357546
puma_3402600,NJ,0.030112714185590944,0.11724018065655621
puma_3500100,NM,0.0,0.0
puma_3500200,NM,0.0,0.0
puma_3500300,NM,0.0,0.0
puma_3500400,NM,0.04181574254194023,0.07477842081831605
puma_3500500,NM,0.0008634044362144717,0.0015440122868293073
puma_3500600,NM,0.0,0.0
puma_3500700,NM,0.0,0.0
puma_3500801,NM,0.016784609350116733,0.030015647336531413
puma_3500802,NM,0.004961687220900564,0.008872905571418031
puma_3500803,NM,0.019082299011722235,0.034124568857011435
puma_3500804,NM,0.0087748949285163,0.015692003674046277
puma_3500805,NM,0.004241211581405927,0.0075844905562968985
puma_3500806,NM,0.0019965585302136,0.003570413554439867
puma_3500900,NM,0.0,0.0
puma_3501001,NM,0.0420756057066367,0.07524312994228682
puma_3501002,NM,0.0,0.0
puma_3501100,NM,0.0,0.0
puma_3501200,NM,0.052672141885638006,0.09419274540864184
puma_3600100,NY,0.0,0.0
puma_3600200,NY,0.043191928374592674,0.168162506187016
puma_3600300,NY,0.0016293920913065714,0.006343839415065252
puma_3600401,NY,0.0,0.0
puma_3600402,NY,0.0030890749965396635,0.012026936808946226
puma_3600403,NY,0.0,0.0
puma_3600500,NY,0.024899430150217245,0.09694289498665079
puma_3600600,NY,0.0018612217402798608,0.007246439883414268
puma_3600701,NY,0.0527787286362796,0.20548754396578633
puma_3600702,NY,0.03026094290352399,0.11781729109442154
puma_3600703,NY,0.018976515069701917,0.07388274737679723
puma_3600704,NY,0.0,0.0
puma_3600800,NY,0.019752810731059233,0.07690515987071925
puma_3600901,NY,0.004635988049277285,0.0180496541450582
puma_3600902,NY,0.02216316258050657,0.08628957087178041
puma_3600903,NY,0.022143513889873987,0.08621307109081643
puma_3600904,NY,0.0,0.0
puma_3600905,NY,0.016478976321776168,0.06415888481831435
puma_3600906,NY,0.07666274099893856,0.21907997832486342
puma_3601000,NY,0.0,0.0
puma_3601101,NY,0.0,0.0
puma_3601102,NY,0.0,0.0
puma_3601201,NY,0.0,0.0
puma_3601202,NY,0.0,0.0
puma_3601203,NY,0.0,0.0
puma_3601204,NY,0.0,0.0
puma_3601205,NY,0.0,0.0
puma_3601206,NY,0.0,0.0
puma_3601207,NY,0.0,0.0
puma_3601300,NY,0.013975076795879188,0.054410257346450795
puma_3601400,NY,0.019865952398687162,0.07734566315683052
puma_3601500,NY,0.0,0.0
puma_3601600,NY,0.0,0.0
puma_3601700,NY,0.009010499607125855,0.03508128145588259
puma_3601801,NY,0.016445064108003858,0.06402685174933807
puma_3601802,NY,0.0,0.0
puma_3601900,NY,0.00798707758238181,0.03109671260136517
puma_3602001,NY,0.05430043328439939,0.21141211545249916
puma_3602002,NY,0.011300939945897176,0.043998831612457545
puma_3602100,NY,0.00843730533983693,0.03284961947303774
puma_3602201,NY,0.018117218342719177,0.07053718035523494
puma_3602202,NY,0.0,0.0
puma_3602203,NY,0.01052403501453387,0.040974047000063234
puma_3602300,NY,0.042097371242870246,0.16390098146788376
puma_3602401,NY,0.0,0.0
puma_3602402,NY,0.0022130668295032596,0.008616305833372771
puma_3602500,NY,0.0024029646005751045,0.009355649648398042
puma_3602600,NY,0.011687343498498669,0.04550324672542704
puma_3602701,NY,0.012620740600138123,0.04913731451971704
puma_3602702,NY,5.680959336008984e-05,0.00022118122423349807
puma_3602801,NY,0.004724897923542245,0.01839581389860056
puma_3602802,NY,0.012935586912916875,0.05036313024531823
puma_3602901,NY,0.00693212959914541,0.02698940127181761
puma_3602902,NY,0.0,0.0
puma_3602903,NY,0.0,0.0
puma_3603001,NY,0.0,0.0
puma_3603002,NY,0.0,0.0
puma_3603003,NY,0.0,0.0
puma_3603101,NY,0.05074200527722459,0.1975578099308086
puma_3603102,NY,0.0,0.0
puma_3603103,NY,0.010410996301402643,0.04053394455473032
puma_3603104,NY,0.0,0.0
puma_3603105,NY,0.0,0.0
puma_3603106,NY,0.0032202033807396026,0.012537469182682216
puma_3603107,NY,0.0,0.0
puma_3603201,NY,0.0,0.0
puma_3603202,NY,0.0,0.0
puma_3603203,NY,0.0,0.0
puma_3603204,NY,0.0,0.0
puma_3603205,NY,0.0,0.0
puma_3603206,NY,0.0,0.0
puma_3603207,NY,0.0,0.0
puma_3603208,NY,0.0,0.0
puma_3603209,NY,0.0,0.0
puma_3603210,NY,0.0,0.0
puma_3603211,NY,0.0,0.0
puma_3603212,NY,0.0,0.0
puma_3603301,NY,0.0,0.0
puma_3603302,NY,0.0,0.0
puma_3603303,NY,0.0,0.0
puma_3603304,NY,0.0,0.0
puma_3603305,NY,0.0,0.0
puma_3603306,NY,0.0,0.0
puma_3603307,NY,0.0,0.0
puma_3603308,NY,0.0,0.0
puma_3603309,NY,0.0,0.0
puma_3603310,NY,0.0,0.0
puma_3603311,NY,0.0,0.0
puma_3603312,NY,0.0,0.0
puma_3603313,NY,0.0,0.0
puma_3603701,NY,0.0,0.0
puma_3603702,NY,0.0021317523107609107,0.008299717670359698
puma_3603703,NY,0.013060962452481199,0.050851264619982746
puma_3603704,NY,0.0,0.0
puma_3603705,NY,0.0,0.0
puma_3603706,NY,0.0,0.0
puma_3603707,NY,0.0,0.0
puma_3603708,NY,0.0,0.0
puma_3603709,NY,0.0,0.0
puma_3603710,NY,0.0,0.0
puma_3603801,NY,0.0,0.0
puma_3603802,NY,0.0,0.0
puma_3603803,NY,0.005574722984785993,0.021704504144608377
puma_3603804,NY,0.04107699228206175,0.15992826041172004
puma_3603805,NY,0.1629098392714146,0.2719371235280285
puma_3603806,NY,0.03131610635564405,0.12192544132579278
puma_3603807,NY,0.3072192820387204,0.41055223122612555
puma_3603808,NY,0.21072301312720929,0.3178636278254336
puma_3603809,NY,0.28759547691927323,0.39170276574475177
puma_3603810,NY,0.23315203503866797,0.3394076569914737
puma_3603901,NY,0.0,0.0
puma_3603902,NY,0.0,0.0
puma_3603903,NY,0.0,0.0
puma_3604001,NY,0.027023051380265846,0.10521095528578286
puma_3604002,NY,0.0,0.0
puma_3604003,NY,0.0,0.0
puma_3604004,NY,0.045308127540180626,0.17640166958323697
puma_3604005,NY,0.0,0.0
puma_3604006,NY,0.0,0.0
puma_3604007,NY,0.0,0.0
puma_3604008,NY,0.0,0.0
puma_3604009,NY,0.0,0.0
puma_3604010,NY,0.0,0.0
puma_3604011,NY,0.0,0.0
puma_3604012,NY,0.0,0.0
puma_3604013,NY,0.0,0.0
puma_3604014,NY,0.0,0.0
puma_3604015,NY,0.0,0.0
puma_3604016,NY,0.0,0.0
puma_3604017,NY,0.0,0.0
puma_3604018,NY,0.0,0.0
puma_3604101,NY,0.004236945103626602,0.01649602909653313
puma_3604102,NY,0.0,0.0
puma_3604103,NY,0.0,0.0
puma_3604104,NY,0.0,0.0
puma_3604105,NY,0.0,0.0
puma_3604106,NY,0.0,0.0
puma_3604107,NY,0.0,0.0
puma_3604108,NY,0.0,0.0
puma_3604109,NY,0.0,0.0
puma_3604110,NY,0.0,0.0
puma_3604111,NY,0.0,0.0
puma_3604112,NY,0.0,0.0
puma_3604113,NY,0.0,0.0
puma_3604114,NY,0.0,0.0
puma_3700100,NC,0.21957747251582632,0.16799761251720804
puma_3700200,NC,0.3471815767343936,0.2656268666046062
puma_3700300,NC,0.3095053904133282,0.23680100720212918
puma_3700400,NC,0.28982503810699856,0.22174366929273776
puma_3700500,NC,0.4584290473211302,0.3507417431127281
puma_3700600,NC,0.27901005798294076,0.21346918275527288
puma_3700700,NC,0.3349421380201401,0.2562625340117121
puma_3700800,NC,0.3207894138659493,0.24543435641554584
puma_3700900,NC,0.2661808137180925,0.2036535929217609
puma_3701000,NC,0.23558998584408036,0.1802487053944738
puma_3701100,NC,0.49968407654154984,0.3823057570980818
puma_3701201,NC,0.33415066067161275,0.25565697869954557
puma_3701202,NC,0.3645246350521854,0.27889595271691553
puma_3701203,NC,0.28712961528168607,0.21968141493581939
puma_3701204,NC,0.37634450322746166,0.2879392740146931
puma_3701205,NC,0.4352104328227399,0.3329772987141532
puma_3701206,NC,0.25133600197832245,0.19229590261785673
puma_3701207,NC,0.28152397680277064,0.21539256931653794
puma_3701208,NC,0.17445187780745597,0.13347224847341269
puma_3701301,NC,0.26533544168726164,0.2030068030610289
puma_3701302,NC,0.24881092825325757,0.1903639814950728
puma_3701400,NC,0.24633497427592074,0.18846964164258592
puma_3701500,NC,0.2738330885032736,0.20950830961699654
puma_3701600,NC,0.19543737681877357,0.14952814751892832
puma_3701701,NC,0.19788983092294413,0.1514045077374338
puma_3701702,NC,0.2684087482367869,0.20535817434214484
puma_3701703,NC,0.24123987441232658,0.18457140653306722
puma_3701704,NC,0.22232383539882822,0.1700988408543588
puma_3701801,NC,0.2674265749340299,0.2046067185208769
puma_3701802,NC,0.2798422906930403,0.21410591978823681
puma_3701803,NC,0.32795330693877733,0.250915414735301
puma_3701900,NC,0.36648602426386717,0.28039660167240343
puma_3702000,NC,0.3302351004802269,0.2526612034213106
puma_3702100,NC,0.3332235660361986,0.2549476632878025
puma_3702201,NC,0.28525895690950404,0.21825018368626914
puma_3702202,NC,0.3171800578498586,0.24267285640153982
puma_3702300,NC,0.25801330850533966,0.19740467603496403
puma_3702400,NC,0.2913813245892263,0.22293437620092574
puma_3702500,NC,0.2970628473185148,0.2272812804759712
puma_3702600,NC,0.32568136426053756,0.24917716289485897
puma_3702700,NC,0.3431651092530609,0.26255388766971904
puma_3702800,NC,0.349341562854769,0.26727946104945405
puma_3702900,NC,0.29040278048496965,0.22218569706105612
puma_3703001,NC,0.2880710499824543,0.22040170185896227
puma_3703002,NC,0.17240737551283103,0.13190801011896042
puma_3703101,NC,0.2650432199046535,0.20278322565465284
puma_3703102,NC,0.20855942739773525,0.15956776198091152
puma_3703103,NC,0.24798139442942047,0.18972930936632398
puma_3703104,NC,0.17022786800916212,0.13024047996259008
puma_3703105,NC,0.24692225917877839,0.1889189703483819
puma_3703106,NC,0.11740153157810045,0.08982331741505456
puma_3703107,NC,0.1742018190810237,0.13328092980784836
puma_3703108,NC,0.14318398059321558,0.10954933862186934
puma_3703200,NC,0.1832160099230462,0.1401776415828922
puma_3703300,NC,0.3165052099099037,0.24215653365938603
puma_3703400,NC,0.31240212469673273,0.2390172839364086
puma_3703500,NC,0.34456880102992576,0.2636278451414098
puma_3703600,NC,0.3127773132630382,0.2393043388089367
puma_3703700,NC,0.38116607125125906,0.29162823129845494
puma_3703800,NC,0.3792398515690013,0.29015449037186863
puma_3703900,NC,0.3379238544798003,0.2585438301787862
puma_3704000,NC,0.3538014287910798,0.27069168189735104
puma_3704100,NC,0.3477530856044645,0.26606412514759
puma_3704200,NC,0.37114568723342684,0.2839616862188814
puma_3704300,NC,0.336736791745231,0.25763561449057887
puma_3704400,NC,0.3291888882199265,0.2518607517178507
puma_3704500,NC,0.4443339718267904,0.3399576722143429
puma_3704600,NC,0.4103565001948604,0.313961680694202
puma_3704700,NC,0.3988527840437592,0.3051602457094662
puma_3704800,NC,0.3954554731596607,0.30256098035237844
puma_3704900,NC,0.31891950872913954,0.24400370146256536
puma_3705001,NC,0.30451905964139403,0.2329859907739496
puma_3705002,NC,0.3878964492840883,0.2967776094559619
puma_3705003,NC,0.34798066599820265,0.26623824575461613
puma_3705100,NC,0.33085359031778333,0.25313440686465627
puma_3705200,NC,0.35132537926726376,0.26879726894273664
puma_3705300,NC,0.26869647502621274,0.20557831265199492
puma_3705400,NC,0.08552863070833316,0.06543752232975676
puma_3800100,ND,0.09149088846473484,0.2272899212140914
puma_3800200,ND,0.13158479213804403,0.32689481477225585
puma_3800300,ND,0.03712860721185841,0.09223823650182432
puma_3800400,ND,0.16084104211425762,0.39957583103188543
puma_3800500,ND,0.1862504599975669,0.46270019987020294
puma_3900100,OH,0.05094880153942803,0.18838117879471875
puma_3900200,OH,0.024933842239264488,0.09219189560875635
puma_3900300,OH,0.003445147035921212,0.01273829491839417
puma_3900400,OH,0.059080846953218434,0.2184490951102086
puma_3900500,OH,0.017448039669332772,0.06451343665115036
puma_3900600,OH,0.022726187798220127,0.08402918062019096
puma_3900700,OH,0.03927855966630984,0.14523092099766022
puma_3900801,OH,0.04716114315455933,0.17437646170905602
puma_3900802,OH,0.0332346826238486,0.1228839246533382
puma_3900901,OH,0.016894793429655934,0.062467830559446436
puma_3900902,OH,0.00528391940496979,0.019537083034115908
puma_3900903,OH,0.036411982144503,0.13463186397673077
puma_3900904,OH,0.0,0.0
puma_3900905,OH,0.0,0.0
puma_3900906,OH,0.05403632887892614,0.1981562647154707
puma_3900907,OH,0.013605383245194242,0.05030536649032197
puma_3900908,OH,0.02231081677296028,0.08249336268117494
