puma,state,hh_total,moe_total,hh_utilgas,moe_utilgas,hh_othergas,moe_othergas,hh_elec,moe_elec,hh_fok,moe_fok,hh_coal,moe_coal,hh_wood,moe_wood,hh_solar,moe_solar,hh_other,moe_other,hh_none,moe_none
puma_2701000,MN,45389,650,30060,747,4709,308,6834,563,1079,180,0,20,1638,210,10,15,574,121,485,151
puma_2701101,MN,36024,371,29866,437,1587,201,3258,297,581,142,0,20,289,100,10,16,239,74,194,91
puma_2701102,MN,45679,521,38890,631,408,119,5548,471,184,90,0,20,121,74,0,20,259,93,269,113
puma_2701103,MN,39893,364,35220,503,613,125,3107,332,202,84,0,20,559,148,0,20,101,64,91,69
puma_2701201,MN,47117,482,39102,591,1016,143,5519,368,742,139,0,20,348,94,0,20,306,97,84,61
puma_2701202,MN,41099,413,35941,569,405,107,4208,435,213,61,11,19,73,38,0,20,161,64,87,58
puma_2701301,MN,50940,580,44042,686,423,128,5143,450,427,120,0,20,162,85,0,20,455,108,288,84
puma_2701302,MN,41958,615,34207,657,451,130,6280,472,352,96,0,20,39,34,0,20,437,126,192,90
puma_2701303,MN,48069,586,35982,713,559,142,9722,574,318,97,15,25,188,102,0,20,793,189,492,119
puma_2701304,MN,63820,674,49441,813,1048,183,11375,597,582,164,8,14,64,38,0,20,800,172,502,140
puma_2701401,MN,41056,428,34209,541,1911,204,3521,304,594,131,0,20,274,96,3,5,359,108,185,75
puma_2701402,MN,40787,445,35830,549,468,159,3848,384,242,125,0,20,22,32,0,20,268,111,109,52
puma_2701403,MN,38906,652,34621,722,356,107,3620,416,109,54,6,9,61,61,0,20,98,54,35,29
puma_2701404,MN,43150,535,36323,578,613,154,5496,428,96,51,25,39,72,59,0,20,274,96,251,90
puma_2701405,MN,51378,710,44150,765,775,166,5706,431,171,66,13,22,33,33,8,10,304,101,218,87
puma_2701406,MN,50818,562,42031,671,304,104,7742,463,137,48,5,9,117,85,0,20,209,69,273,89
puma_2701407,MN,66217,717,49916,962,1124,199,12390,714,591,165,28,31,78,70,0,20,1378,223,712,176
puma_2701408,MN,50159,682,39928,752,489,129,8458,513,327,122,0,20,98,60,9,15,441,115,409,117
puma_2701409,MN,45259,549,38109,580,520,132,6121,474,156,73,0,20,52,37,0,20,152,64,149,68
puma_2701410,MN,50833,669,41958,698,547,139,6903,455,341,96,0,20,80,61,9,14,516,127,479,130
puma_2701501,MN,61168,526,51147,721,594,123,8026,541,349,116,0,20,98,52,0,20,472,116,482,132
puma_2701502,MN,48402,463,40714,581,2877,196,3716,311,304,66,2,3,410,106,7,14,284,97,88,62
puma_2701503,MN,43590,477,37600,571,302,94,4928,437,96,69,0,20,54,42,0,20,227,101,383,124
puma_2701600,MN,39765,383,34575,509,1269,161,3344,343,178,84,0,20,187,65,3,4,104,46,105,54
puma_2701700,MN,38385,361,29618,455,3027,182,4302,408,676,88,0,20,448,72,0,20,208,70,106,73
puma_2701800,MN,44816,374,30558,542,5763,265,6096,432,844,134,0,20,1051,136,4,5,357,125,143,83
puma_2701900,MN,54155,404,25477,524,12042,326,10252,464,3566,181,41,28,1549,120,19,21,824,135,385,95
puma_2702000,MN,42485,420,18740,372,9879,276,9073,393,2941,158,1,3,759,84,17,12,687,127,388,102
puma_2702100,MN,48684,475,23563,493,13681,291,6578,357,3259,167,11,13,748,85,6,5,658,88,180,50
puma_2702200,MN,43789,504,29585,620,6139,245,5460,391,897,81,0,20,866,106,26,25,670,146,146,61
puma_2702300,MN,52114,573,33288,580,9427,316,6067,429,862,100,25,23,1556,132,5,7,666,118,218,87
puma_2702400,MN,50835,398,33716,532,8084,228,6069,370,969,139,1,3,971,104,34,28,814,112,177,79
puma_2702500,MN,56835,491,42782,622,4583,255,7566,547,431,98,11,16,661,121,15,17,430,109,356,101
puma_2702600,MN,44441,384,23318,497,8024,222,6222,415,1757,154,5,6,2934,165,9,8,2041,197,131,43
puma_2800100,MS,57518,608,34542,776,3454,403,18851,821,56,54,0,29,425,133,19,29,32,23,139,72
puma_2800200,MS,56133,859,18432,690,12518,658,23144,761,112,77,0,29,1718,339,17,24,150,100,42,30
puma_2800300,MS,43230,706,13030,543,13183,635,16011,765,135,79,0,29,764,179,0,29,73,45,34,35
puma_2800400,MS,51269,934,13162,686,10903,619,25620,910,107,56,0,29,1287,188,8,14,78,54,104,76
puma_2800500,MS,52007,646,20329,786,6769,530,23658,872,242,127,0,29,948,198,0,29,16,19,45,36
puma_2800600,MS,68807,790,19988,687,11480,559,35821,951,123,59,2,3,1291,200,0,29,35,34,67,49
puma_2800700,MS,46024,873,20612,766,11160,553,12756,757,89,56,0,29,1264,235,0,29,31,29,112,84
puma_2800800,MS,44484,575,25187,693,6021,338,12889,564,31,26,0,29,205,109,8,11,86,42,57,61
puma_2800900,MS,35353,608,15915,546,4710,403,14118,663,83,60,0,29,385,119,0,29,54,39,88,66
puma_2801000,MS,40302,679,17223,700,1070,227,21785,746,22,24,0,29,86,52,8,14,29,34,79,62
puma_2801100,MS,47409,877,22709,775,284,100,24295,963,20,24,0,29,20,21,6,9,27,27,48,31
puma_2801200,MS,38279,659,10281,657,7269,414,19985,859,50,41,0,29,590,162,0,29,50,35,54,40
puma_2801300,MS,62849,777,23942,846,6990,493,30645,950,63,46,7,10,960,264,0,29,95,58,147,95
puma_2801400,MS,45277,587,7275,473,13368,697,22520,774,141,81,0,29,1674,263,34,52,214,79,51,36
puma_2801500,MS,44138,871,10993,602,5807,508,26241,855,33,28,0,29,894,216,0,29,45,41,125,78
puma_2801600,MS,68371,887,16844,734,11870,750,36944,1020,28,32,0,29,2426,286,0,29,139,69,120,81
puma_2801700,MS,48756,708,10211,571,8910,582,28068,782,122,108,0,29,1326,279,0,29,42,37,77,52
puma_2801800,MS,63852,811,13333,706,5605,443,43939,1058,62,61,0,29,606,157,0,29,105,70,202,82
puma_2801900,MS,52135,812,4063,424,3568,457,43412,993,142,83,10,16,678,186,4,6,73,68,185,82
puma_2802000,MS,71418,832,17320,831,2070,280,51721,1074,0,29,0,29,140,92,0,29,16,25,151,81
puma_2802100,MS,50180,760,8289,622,1754,289,39732,844,12,21,0,29,267,128,0,29,0,29,126,79
puma_2900100,MO,44864,521,15970,531,11341,372,13235,407,235,59,5,8,3547,251,50,42,432,67,49,25
puma_2900200,MO,44103,576,23418,555,4621,341,14695,506,99,42,0,27,967,154,0,27,189,73,114,73
puma_2900300,MO,49649,654,18575,610,12050,426,14624,474,173,62,0,27,3690,277,12,13,351,104,174,80
puma_2900400,MO,52265,524,12799,476,8899,550,27088,781,223,89,0,27,2910,285,30,29,186,72,130,73
puma_2900500,MO,57114,582,18693,681,9268,461,24009,787,240,79,0,27,4497,360,26,26,206,74,175,91
puma_2900600,MO,64577,751,36016,763,4368,397,22494,823,34,28,24,39,1405,254,0,27,113,65,123,72
puma_2900700,MO,51094,627,23706,552,8037,372,16115,666,137,50,0,27,2717,259,11,12,256,73,115,55
puma_2900800,MO,53836,533,21126,662,11822,588,18103,664,106,48,0,27,2324,307,9,16,245,74,101,58
puma_2900901,MO,37632,540,25878,589,2216,255,9049,559,144,73,0,27,259,103,0,27,19,26,67,67
puma_2900902,MO,44303,628,35033,716,647,175,8391,500,10,15,0,27,97,57,47,64,15,22,63,48
puma_2900903,MO,40870,544,26045,579,2019,194,12372,484,21,27,0,27,239,104,35,56,89,62,50,61
puma_2901001,MO,72440,914,50681,928,681,142,20194,734,20,22,3,6,157,79,27,23,416,145,261,86
puma_2901002,MO,53145,700,44343,844,434,138,8063,505,18,19,0,27,200,97,0,27,36,27,51,41
puma_2901003,MO,46809,582,31442,626,2195,216,12488,606,41,30,0,27,567,115,11,19,53,38,12,19
puma_2901004,MO,37393,555,29447,669,469,140,7366,461,8,12,0,27,64,41,0,27,39,36,0,27
puma_2901005,MO,60858,794,50313,878,683,151,9469,587,20,24,39,61,171,65,0,27,119,87,44,31
puma_2901100,MO,43953,479,24414,611,5039,341,12757,497,43,27,0,27,1546,174,0,27,114,47,40,34
puma_2901200,MO,51117,550,16445,515,11380,455,16931,596,92,43,0,27,5719,419,0,27,465,109,85,57
puma_2901300,MO,44870,688,1622,226,12613,624,23900,718,170,89,0,27,6158,427,0,27,315,116,92,53
puma_2901400,MO,51769,769,4104,358,9638,540,32493,737,108,56,31,35,5105,434,16,18,124,61,150,68
puma_2901500,MO,42148,731,5295,383,10854,586,18397,716,577,127,0,27,6665,446,11,16,227,79,122,60
puma_2901600,MO,39038,534,4730,435,5886,453,24886,732,1200,206,9,14,2145,235,0,27,69,44,113,64
puma_2901701,MO,38239,526,26372,563,1694,271,9450,462,329,138,0,27,305,107,0,27,46,36,43,38
puma_2901702,MO,45464,567,31976,696,2022,222,10875,607,139,82,0,27,399,137,0,27,43,33,10,15
puma_2901703,MO,50990,633,36070,688,850,140,13582,690,252,88,0,27,200,87,0,27,20,22,16,25
puma_2901801,MO,47035,840,38705,920,642,141,7404,525,146,105,0,27,57,54,0,27,34,37,47,42
puma_2901802,MO,51042,822,41344,862,452,153,8980,553,59,39,0,27,122,72,9,14,17,15,59,46
puma_2901803,MO,47223,794,41043,786,565,158,5331,443,69,49,0,27,80,62,0,27,67,48,68,62
puma_2901804,MO,46207,601,33020,703,594,137,12316,577,137,76,0,27,77,71,0,27,44,42,19,23
puma_2901805,MO,49191,580,38609,749,489,159,9581,576,95,60,0,27,89,53,0,27,257,138,71,54
puma_2901806,MO,44703,524,35727,699,404,121,8432,515,68,41,0,27,51,43,0,27,13,22,8,13
puma_2901807,MO,67616,769,56236,913,521,154,10477,532,100,58,0,27,217,94,0,27,40,36,25,23
puma_2901808,MO,51134,680,39077,573,680,149,11111,501,113,60,0,27,73,52,0,27,4,7,76,58
puma_2901901,MO,56638,930,35942,855,673,157,19308,731,127,68,0,27,57,38,0,27,302,114,229,104
puma_2901902,MO,83202,1035,68325,1141,869,174,13524,735,26,27,0,27,183,81,0,27,93,69,182,87
puma_2902001,MO,40620,536,15849,520,3572,336,20425,733,166,71,0,27,484,132,0,27,18,19,106,62
puma_2902002,MO,40539,544,9553,457,3897,347,24928,633,230,76,0,27,1721,238,12,21,119,84,79,48
puma_2902100,MO,48732,631,10830,602,5892,431,27349,832,218,133,0,27,4152,353,6,11,170,71,115,63
puma_2902200,MO,49589,548,19227,578,5269,345,22309,719,21,22,0,27,2571,304,0,27,107,58,85,51
puma_2902300,MO,44554,447,19940,544,6481,325,17351,581,57,35,0,27,591,112,0,27,81,46,53,28
puma_2902400,MO,42350,641,7904,456,8614,560,20631,685,41,27,12,17,4910,448,2,4,159,80,77,40
puma_2902500,MO,49816,617,4939,411,17049,660,15459,684,191,70,0,27,11673,584,31,28,367,107,107,58
puma_2902601,MO,56914,632,17207,507,14792,781,17889,721,258,83,0,27,6249,511,5,9,450,125,64,46
puma_2902602,MO,48846,625,33283,737,1059,170,13823,626,41,39,0,27,533,163,0,27,63,44,44,38
puma_2902603,MO,51366,654,34041,749,1412,233,15196,733,34,40,0,27,502,146,13,22,119,79,49,37
puma_2902700,MO,55555,895,5929,380,13600,763,30350,872,60,42,0,27,5267,469,0,27,266,98,83,59
puma_2902800,MO,66858,759,30096,860,6881,416,26068,910,94,52,0,27,3362,293,0,27,256,93,101,84
puma_3000100,MT,50132,757,19865,755,4766,407,15277,925,917,191,0,24,8506,529,5,5,724,167,72,60
puma_3000200,MT,81089,716,35596,898,11699,657,20102,771,1808,219,44,44,10746,500,118,75,769,184,207,76
puma_3000300,MT,64128,608,37908,752,7337,402,10597,589,507,109,8,12,6477,381,14,19,1092,138,188,82
puma_3000400,MT,59110,600,39415,624,6469,281,7886,374,1920,195,46,30,2606,201,33,33,606,107,129,58
puma_3000500,MT,52439,637,30047,793,6268,346,10965,602,424,111,153,53,4044,306,6,7,442,112,90,45
puma_3000600,MT,54905,676,27220,625,13121,441,9707,496,1058,147,586,111,2379,254,15,14,666,116,153,58
puma_3000700,MT,43705,531,35066,705,562,150,7214,553,13,18,0,24,471,135,0,24,208,115,171,83
puma_3100100,NE,46931,497,23330,580,7347,333,12723,547,656,106,6,11,1973,220,7,9,723,120,166,72
puma_3100200,NE,70929,540,30170,762,10944,377,25755,621,1215,139,8,7,1755,186,11,9,867,115,204,87
puma_3100300,NE,42007,440,24970,587,4845,207,10126,501,221,61,11,14,1343,139,7,8,418,81,66,36
puma_3100400,NE,43683,430,21657,622,6912,331,12904,600,279,91,0,23,1326,151,51,29,466,99,88,59
puma_3100500,NE,45669,484,28774,560,3026,219,12526,527,90,33,0,23,737,131,4,5,437,104,75,35
puma_3100600,NE,56240,608,26252,583,9742,361,16437,667,1046,163,17,15,1766,140,7,8,873,143,100,40
puma_3100701,NE,40752,411,19596,565,6868,342,12006,463,597,150,0,23,844,154,0,23,670,130,171,76
puma_3100702,NE,58876,433,45400,650,1126,208,12002,625,73,36,0,23,171,70,24,39,14,14,66,49
puma_3100801,NE,62054,738,40977,810,1562,229,18317,740,83,46,9,15,264,88,0,23,632,198,210,81
puma_3100802,NE,51670,476,35341,651,1860,220,13450,564,142,94,0,23,320,115,4,6,468,150,85,63
puma_3100901,NE,65171,582,52170,799,744,127,11914,682,68,43,0,23,106,61,0,23,159,73,10,16
puma_3100902,NE,55038,540,45268,697,509,113,8899,560,37,47,0,23,83,50,18,21,156,80,68,67
puma_3100903,NE,40830,663,33905,880,429,116,5957,503,140,78,0,23,94,69,0,23,168,86,137,67
puma_3100904,NE,41176,600,34116,589,376,97,5946,433,121,54,0,23,30,26,18,22,301,91,268,102
puma_3200101,NV,72417,882,48145,1181,1280,237,18555,890,2898,303,0,31,530,167,24,29,690,199,295,123
puma_3200102,NV,40187,697,28692,723,3193,368,4976,438,1737,235,0,31,971,220,43,43,566,197,9,17
puma_3200103,NV,49288,849,34714,941,2411,287,9384,614,759,180,11,17,1568,270,10,16,342,140,89,64
puma_3200200,NV,60735,811,43993,846,5617,440,6276,589,826,185,66,68,3203,410,191,99,504,164,59,39
puma_3200300,NV,64232,845,18251,714,12379,732,23986,952,1184,249,34,45,6660,494,47,20,1456,245,235,111
puma_3200401,NV,45558,813,32858,899,445,127,11933,735,63,82,0,31,79,56,40,42,75,89,65,37
puma_3200402,NV,41077,644,34020,886,319,136,6636,639,9,14,0,31,31,28,0,31,38,44,24,29
puma_3200403,NV,53208,891,39943,833,457,139,12545,700,15,19,35,37,24,27,0,31,0,31,189,94
puma_3200404,NV,45773,794,23755,650,618,144,20893,693,56,53,0,31,244,82,50,50,58,54,99,48
puma_3200405,NV,41850,773,16085,769,316,127,24944,747,6,10,0,31,152,76,0,31,50,57,297,104
puma_3200406,NV,48065,806,21261,761,268,110,26353,1015,0,31,0,31,14,23,0,31,18,28,151,68
puma_3200407,NV,59546,808,44627,813,514,167,14011,663,41,53,0,31,92,51,30,34,131,81,100,58
puma_3200408,NV,74983,1042,56268,1099,611,153,17872,908,65,40,0,31,19,21,51,52,23,28,74,62
puma_3200409,NV,62688,1022,19369,717,318,106,42496,1051,30,23,0,31,85,63,9,16,69,49,312,117
puma_3200410,NV,50700,819,29210,717,412,135,20866,787,31,30,0,31,59,37,0,31,51,57,71,48
puma_3200411,NV,78558,1053,58862,1291,567,172,18854,888,5,18,0,31,76,49,7,10,65,59,122,94
puma_3200412,NV,50398,897,35966,1142,753,190,13173,885,145,123,0,31,156,101,0,31,59,64,146,84
puma_3200413,NV,53633,877,39071,941,431,121,13948,891,21,34,0,31,55,50,0,31,22,26,85,56
puma_3300100,NH,49520,632,1077,203,6617,443,2923,324,29614,638,106,38,7288,362,19,21,608,112,1268,222
puma_3300200,NH,51378,908,3377,316,8766,580,2962,304,29714,950,50,38,5647,372,19,19,527,156,316,148
puma_3300300,NH,57099,629,8201,567,6870,527,5013,429,32388,808,83,82,3342,328,55,57,473,147,674,223
puma_3300400,NH,44215,538,11235,469,6126,412,4294,394,18337,717,46,42,3561,310,18,17,480,138,118,57
puma_3300500,NH,48222,665,1099,167,6366,398,2562,297,30103,763,109,60,6877,443,47,32,910,195,149,75
puma_3300600,NH,40366,586,5170,387,9039,580,2326,292,19029,701,67,50,3933,331,53,35,641,147,108,89
puma_3300700,NH,54495,661,5746,423,9242,528,4051,443,31532,779,64,47,2864,386,16,18,841,212,139,79
puma_3300800,NH,44495,533,22150,736,1429,295,4446,452,15273,608,29,35,401,121,0,27,441,118,326,121
puma_3300900,NH,50900,659,29343,854,4691,363,4286,466,10821,613,30,27,1000,180,15,25,466,126,248,107
puma_3301000,NH,76155,614,14527,655,10353,650,7023,571,41001,842,77,50,2262,259,18,25,806,167,88,77
puma_3400101,NJ,43341,690,31531,704,759,168,7883,480,2426,270,0,29,227,82,23,21,175,81,317,130
puma_3400102,NJ,53057,716,34670,743,2193,283,6340,514,8530,503,15,17,906,201,40,47,198,82,165,94
puma_3400301,NJ,41437,726,29918,893,376,135,6619,567,4307,405,5,9,36,40,0,29,52,44,124,60
puma_3400302,NJ,45104,677,36782,788,700,159,2919,323,4401,463,0,29,0,29,0,29,152,72,150,70
puma_3400303,NJ,56805,810,41350,892,744,163,9336,611,4983,501,0,29,0,29,0,29,163,86,229,90
puma_3400304,NJ,44335,638,36686,708,476,140,2618,354,4318,420,9,14,48,46,0,29,75,52,105,59
puma_3400305,NJ,35477,506,31918,588,208,78,1704,242,1498,218,0,29,48,38,0,29,42,34,59,52
puma_3400306,NJ,36421,533,32788,590,222,86,1406,232,1893,251,0,29,53,36,0,29,18,20,41,30
puma_3400307,NJ,39761,681,34147,690,471,116,1866,225,3062,303,0,29,50,50,0,29,96,51,69,38
puma_3400308,NJ,35187,433,30600,494,223,86,1757,230,2470,328,0,29,36,32,5,8,62,41,34,35
puma_3400400,NJ,43619,803,38743,756,405,110,2334,280,1935,243,0,29,0,29,14,26,105,50,83,51
puma_3400501,NJ,43686,609,37161,675,578,138,2402,313,3193,387,0,29,7,12,0,29,126,59,219,88
puma_3400502,NJ,38134,591,32533,630,393,131,2576,283,2489,327,0,29,36,54,0,29,32,43,75,52
puma_3400503,NJ,36626,604,26603,649,1114,178,2509,314,5946,387,0,29,270,89,9,14,125,81,50,35
puma_3400601,NJ,54332,928,36766,923,593,151,12991,605,3468,306,9,14,0,29,22,25,182,72,301,104
puma_3400602,NJ,38663,637,28242,730,449,121,4656,380,4968,437,10,18,0,29,5,8,209,107,124,70
puma_3400701,NJ,50211,842,35432,941,1020,253,8878,631,4456,480,27,29,10,16,0,29,150,60,238,103
puma_3400702,NJ,52456,902,36990,852,1071,188,10982,647,2863,342,43,55,8,12,0,29,211,89,288,108
puma_3400703,NJ,47494,677,38022,641,665,161,3474,348,5022,366,0,29,0,29,0,29,142,67,169,74
puma_3400800,NJ,47422,399,19011,585,4230,364,4184,388,18638,544,102,58,991,156,43,31,190,91,33,25
puma_3400901,NJ,44042,571,34696,608,446,119,6807,369,1920,226,10,15,31,34,0,29,69,39,63,44
puma_3400902,NJ,39874,478,32144,536,487,137,5933,405,1135,195,0,29,84,66,8,13,17,27,66,42
puma_3400903,NJ,38423,599,33826,728,251,105,1979,251,2174,291,0,29,43,30,0,29,34,33,116,50
puma_3400904,NJ,37383,478,32201,544,232,85,1537,232,3177,332,0,29,7,11,0,29,71,43,158,64
puma_3400905,NJ,36839,580,28910,584,531,131,2608,349,4535,396,0,29,22,23,0,29,128,76,105,60
puma_3400906,NJ,45450,685,38088,685,409,115,3916,343,2806,301,9,15,0,29,0,29,123,59,99,55
puma_3400907,NJ,38130,635,31303,678,400,115,3278,344,2930,305,16,25,33,43,0,29,34,32,136,76
puma_3401001,NJ,38541,552,29431,622,424,117,4039,353,4476,376,0,29,130,62,0,29,41,39,0,29
puma_3401002,NJ,36317,567,30742,629,473,130,2951,344,1965,258,20,30,52,41,0,29,95,63,19,23
puma_3401003,NJ,40274,593,33199,588,361,114,3019,306,3428,348,12,19,56,41,0,29,96,54,103,74
puma_3401101,NJ,42957,644,35041,691,333,118,5026,433,2375,289,0,29,62,42,0,29,45,39,75,46
puma_3401102,NJ,36894,485,29711,639,522,171,3292,323,3131,347,10,17,157,81,40,45,16,17,15,24
puma_3401103,NJ,41882,621,32052,616,386,119,6436,493,2585,349,0,29,40,37,0,29,214,81,169,73
puma_3401104,NJ,38128,524,31280,583,259,77,3786,388,2642,283,0,29,52,43,4,8,57,48,48,45
puma_3401105,NJ,39921,537,32718,616,532,129,4210,373,2287,309,16,27,21,22,0,29,60,40,77,48
puma_3401106,NJ,33879,373,27436,477,467,140,1909,251,3842,326,0,29,148,51,0,29,44,39,33,38
puma_3401201,NJ,45834,592,37128,739,666,165,5164,402,2209,326,69,68,443,146,0,29,68,42,87,40
puma_3401202,NJ,45414,697,38259,775,219,83,3599,370,2900,287,0,29,191,67,0,29,50,35,196,109
puma_3401203,NJ,43759,640,31837,661,245,103,7985,501,3463,359,0,29,65,54,0,29,60,43,104,69
puma_3401204,NJ,46310,583,24825,698,1553,239,12583,503,6954,482,0,29,252,101,0,29,90,64,53,43
puma_3401205,NJ,41653,496,35185,611,198,70,3924,381,2222,310,0,29,42,37,0,29,34,31,48,37
puma_3401301,NJ,50116,803,39124,908,737,164,5540,418,4292,404,0,29,0,29,0,29,113,67,310,106
puma_3401302,NJ,42187,727,30584,823,576,134,5624,475,5098,483,10,16,0,29,0,29,115,54,180,70
puma_3401401,NJ,42329,707,33063,734,499,124,3066,294,5449,409,0,29,0,29,6,10,111,58,135,54
puma_3401402,NJ,69200,921,48169,1061,1281,241,8358,597,10701,686,81,59,12,18,0,29,365,105,233,86
puma_3401403,NJ,39134,571,30950,607,401,112,2388,292,5187,383,13,20,0,29,0,29,49,35,146,72
puma_3401404,NJ,34487,490,29644,553,329,118,2327,285,2043,234,12,19,29,29,0,29,14,15,89,55
puma_3401501,NJ,47079,543,24858,686,1669,243,4713,456,15241,520,0,29,274,98,0,29,240,119,84,56
puma_3401502,NJ,46952,613,25724,657,1108,190,4320,450,15204,671,27,31,237,92,0,29,214,100,118,78
puma_3401503,NJ,41190,564,28774,629,649,146,3150,319,8285,509,31,37,90,66,7,13,71,45,133,71
puma_3401504,NJ,44491,578,37350,700,210,70,3528,435,3221,377,0,29,42,35,15,20,46,39,79,60
puma_3401600,NJ,55179,596,8538,461,5979,471,7487,438,30982,737,134,109,1515,238,23,22,453,113,68,42
puma_3401700,NJ,41638,439,18656,610,2330,276,3698,368,15310,550,144,87,1182,212,4,7,269,93,45,34
puma_3401800,NJ,39057,641,32154,715,642,147,2102,334,3934,394,0,29,0,29,0,29,90,62,135,64
puma_3401901,NJ,37168,579,29397,742,297,100,3127,430,4107,363,0,29,10,15,12,18,165,90,53,45
puma_3401902,NJ,36928,524,29986,668,378,115,2284,369,4167,403,0,29,24,26,0,29,40,37,49,42
puma_3401903,NJ,33287,585,25876,545,320,107,2632,383,4332,384,0,29,21,22,10,16,49,41,47,39
puma_3401904,NJ,38303,628,29670,661,422,117,2940,308,5049,438,0,29,29,30,0,29,115,57,78,67
puma_3402001,NJ,47815,591,37196,690,255,98,4971,423,5041,383,20,24,60,38,0,29,39,45,233,102
puma_3402002,NJ,60241,651,45974,803,651,153,8725,527,4605,357,0,29,157,73,36,37,33,33,60,57
puma_3402003,NJ,57564,667,30835,728,2691,310,11311,574,11749,552,54,38,663,133,4,6,172,57,85,53
puma_3402101,NJ,42049,734,31361,870,598,145,4823,385,4804,455,58,61,19,21,12,18,127,85,247,112
puma_3402102,NJ,50009,732,37368,828,343,111,5692,483,5935,462,29,45,187,83,0,29,302,132,153,79
puma_3402103,NJ,52853,741,40675,931,730,165,6193,542,4888,416,11,17,262,113,26,28,44,34,24,27
puma_3402104,NJ,43950,537,35194,648,334,104,5433,430,2703,277,10,16,33,29,10,15,92,50,141,95
puma_3402201,NJ,49096,560,37052,675,503,157,5070,467,6154,434,0,29,151,70,0,29,108,51,58,43
puma_3402202,NJ,54995,517,37678,753,1824,242,4671,463,9808,575,19,23,600,170,0,29,315,125,80,59
puma_3402301,NJ,40806,818,27331,853,363,118,6627,535,6064,467,13,21,14,17,9,14,141,78,244,122
puma_3402302,NJ,50309,640,36712,856,926,170,6177,536,5955,392,0,29,113,77,0,29,334,140,92,59
puma_3402303,NJ,39177,545,31510,630,264,103,3703,398,3455,384,0,29,9,14,0,29,211,125,25,30
puma_3402400,NJ,37953,594,22841,705,1370,256,3375,392,9601,506,10,11,495,142,0,29,159,80,102,73
puma_3402500,NJ,37730,593,14302,588,2318,224,3799,423,15921,677,41,47,937,178,18,18,318,123,76,50
puma_3402600,NJ,48134,951,27059,823,5738,428,9980,614,4424,461,0,29,546,138,15,21,148,59,224,100
puma_3500100,NM,33953,603,12815,594,4490,327,2973,322,38,34,276,78,12489,550,23,21,817,180,32,24
puma_3500200,NM,33383,569,24059,666,5085,483,1898,315,79,69,42,38,1806,275,15,17,338,126,61,65
puma_3500300,NM,49260,870,24451,703,8988,602,3141,330,82,38,36,26,11279,628,650,197,503,153,130,68
puma_3500400,NM,37824,625,17111,657,5621,357,12722,577,67,40,7,10,1914,242,52,37,220,77,110,56
puma_3500500,NM,60954,702,42458,771,6711,489,7157,565,226,127,0,28,3246,354,623,180,459,138,74,53
puma_3500600,NM,46795,500,35937,650,3595,387,3623,380,53,38,14,15,2543,226,61,46,961,218,8,9
puma_3500700,NM,37544,540,21118,518,8066,533,3158,391,81,54,0,28,4189,420,306,123,559,133,67,76
puma_3500801,NM,44472,639,37020,669,384,99,6670,580,0,28,0,28,235,84,46,35,101,53,16,18
puma_3500802,NM,45469,530,38781,679,269,101,5857,451,89,95,0,28,309,101,28,27,80,63,56,37
puma_3500803,NM,42054,575,35193,694,542,145,5628,511,0,28,0,28,478,170,28,32,55,36,130,115
puma_3500804,NM,43301,641,36841,633,649,169,4960,445,30,37,10,15,463,134,96,53,143,85,109,59
puma_3500805,NM,42964,487,36289,628,469,152,5317,522,0,28,17,19,577,130,0,28,246,118,49,55
puma_3500806,NM,35172,513,30051,695,784,185,3441,406,51,54,0,28,697,181,0,28,130,73,18,24
puma_3500900,NM,40226,689,20276,805,8812,509,4909,485,110,57,35,44,5324,415,221,109,420,120,119,92
puma_3501001,NM,32759,751,20497,756,7306,654,3878,371,35,30,0,28,810,220,57,50,107,55,69,44
puma_3501002,NM,40424,752,30276,882,1681,269,7932,631,13,21,0,28,387,137,45,41,54,36,36,48
puma_3501100,NM,56344,925,30571,974,7399,494,14302,599,44,38,0,28,3591,384,11,17,355,112,71,53
puma_3501200,NM,40946,632,21739,823,2529,290,16076,694,14,23,0,28,240,94,59,72,155,91,134,85
puma_3600100,NY,42076,591,14139,581,3049,304,4578,413,13678,539,66,37,5907,329,51,69,500,143,108,74
puma_3600200,NY,69322,806,5776,459,4615,427,14284,589,34818,726,310,105,8676,431,11,14,647,142,185,77
puma_3600300,NY,53105,543,17630,590,5218,413,5641,363,18136,544,260,95,5437,335,54,49,630,154,99,48
puma_3600401,NY,47090,577,15854,520,4121,363,5002,355,16635,621,265,67,4457,332,74,71,526,107,156,83
puma_3600402,NY,63664,776,49105,726,1091,230,6733,443,5427,413,56,63,611,160,14,21,291,87,336,108
puma_3600403,NY,44689,498,6443,383,5341,311,4440,265,21085,545,388,92,6236,346,25,29,667,110,64,27
puma_3600500,NY,55819,623,20069,669,6279,443,7950,538,13868,599,112,71,6903,396,5,6,499,115,134,55
puma_3600600,NY,45753,596,19776,607,7784,425,4344,366,7534,426,322,100,5132,413,0,28,607,148,254,124
puma_3600701,NY,56013,695,44770,783,580,139,8296,471,1377,215,48,33,205,79,0,28,440,122,297,97
puma_3600702,NY,49180,496,35892,727,1488,243,8095,524,2231,226,166,63,839,179,0,28,390,109,79,42
puma_3600703,NY,66427,634,54308,835,851,163,7942,480,1991,266,147,72,559,131,31,28,405,147,193,84
