puma,state,htg_slope_com_btu_m2_degC
puma_4700200,TN,9.579980796307
puma_4700300,TN,9.579980796307
puma_4700400,TN,9.579980796307
puma_4700500,TN,9.579980796307
puma_4700600,TN,9.579980796307
puma_4700700,TN,9.579980796307
puma_4700800,TN,9.579980796307
puma_4700900,TN,9.579980796307
puma_4701000,TN,9.579980796307
puma_4701100,TN,9.579980796307
puma_4701200,TN,9.579980796307
puma_4701300,TN,9.579980796307
puma_4701400,TN,9.579980796307
puma_4701500,TN,9.579980796307
puma_4701601,TN,9.579980796307
puma_4701602,TN,9.579980796307
puma_4701603,TN,9.579980796307
puma_4701604,TN,9.579980796307
puma_4701700,TN,9.579980796307
puma_4701800,TN,9.579980796307
puma_4701900,TN,9.579980796307
puma_4702001,TN,9.579980796307
puma_4702002,TN,9.579980796307
puma_4702003,TN,9.579980796307
puma_4702100,TN,9.579980796307
puma_4702200,TN,9.579980796307
puma_4702300,TN,9.579980796307
puma_4702401,TN,9.579980796307
puma_4702402,TN,9.579980796307
puma_4702501,TN,9.579980796307
puma_4702502,TN,9.579980796307
puma_4702503,TN,9.579980796307
puma_4702504,TN,9.579980796307
puma_4702505,TN,9.579980796307
puma_4702600,TN,9.579980796307
puma_4702700,TN,9.579980796307
puma_4702800,TN,9.579980796307
puma_4702900,TN,9.579980796307
puma_4703000,TN,9.579980796307
puma_4703100,TN,9.579980796307
puma_4703201,TN,9.579980796307
puma_4703202,TN,9.579980796307
puma_4703203,TN,9.579980796307
puma_4703204,TN,9.579980796307
puma_4703205,TN,9.579980796307
puma_4703206,TN,9.579980796307
puma_4703207,TN,9.579980796307
puma_4703208,TN,9.579980796307
puma_4800100,TX,6.325139341391290
puma_4800200,TX,6.325139341391290
puma_4800300,TX,6.325139341391290
puma_4800400,TX,6.325139341391290
puma_4800501,TX,6.325139341391290
puma_4800502,TX,6.325139341391290
puma_4800600,TX,6.325139341391290
puma_4800700,TX,6.325139341391290
puma_4800800,TX,6.325139341391290
puma_4800900,TX,6.325139341391290
puma_4801000,TX,6.325139341391290
puma_4801100,TX,6.325139341391290
puma_4801200,TX,6.325139341391290
puma_4801300,TX,6.325139341391290
puma_4801400,TX,6.325139341391290
puma_4801501,TX,6.325139341391290
puma_4801502,TX,6.325139341391290
puma_4801600,TX,6.325139341391290
puma_4801700,TX,6.325139341391290
puma_4801800,TX,6.325139341391290
puma_4801901,TX,6.325139341391290
puma_4801902,TX,6.325139341391290
puma_4801903,TX,6.325139341391290
puma_4801904,TX,6.325139341391290
puma_4801905,TX,6.325139341391290
puma_4801906,TX,6.325139341391290
puma_4801907,TX,6.325139341391290
puma_4802001,TX,6.325139341391290
puma_4802002,TX,6.325139341391290
puma_4802003,TX,6.325139341391290
puma_4802004,TX,6.325139341391290
puma_4802005,TX,6.325139341391290
puma_4802006,TX,6.325139341391290
puma_4802101,TX,6.325139341391290
puma_4802102,TX,6.325139341391290
puma_4802200,TX,6.325139341391290
puma_4802301,TX,6.325139341391290
puma_4802302,TX,6.325139341391290
puma_4802303,TX,6.325139341391290
puma_4802304,TX,6.325139341391290
puma_4802305,TX,6.325139341391290
puma_4802306,TX,6.325139341391290
puma_4802307,TX,6.325139341391290
puma_4802308,TX,6.325139341391290
puma_4802309,TX,6.325139341391290
puma_4802310,TX,6.325139341391290
puma_4802311,TX,6.325139341391290
puma_4802312,TX,6.325139341391290
puma_4802313,TX,6.325139341391290
puma_4802314,TX,6.325139341391290
puma_4802315,TX,6.325139341391290
puma_4802316,TX,6.325139341391290
puma_4802317,TX,6.325139341391290
puma_4802318,TX,6.325139341391290
puma_4802319,TX,6.325139341391290
puma_4802320,TX,6.325139341391290
puma_4802321,TX,6.325139341391290
puma_4802322,TX,6.325139341391290
puma_4802400,TX,6.325139341391290
puma_4802501,TX,6.325139341391290
puma_4802502,TX,6.325139341391290
puma_4802503,TX,6.325139341391290
puma_4802504,TX,6.325139341391290
puma_4802505,TX,6.325139341391290
puma_4802506,TX,6.325139341391290
puma_4802507,TX,6.325139341391290
puma_4802508,TX,6.325139341391290
puma_4802509,TX,6.325139341391290
puma_4802510,TX,6.325139341391290
puma_4802511,TX,6.325139341391290
puma_4802512,TX,6.325139341391290
puma_4802513,TX,6.325139341391290
puma_4802514,TX,6.325139341391290
puma_4802515,TX,6.325139341391290
puma_4802516,TX,6.325139341391290
puma_4802600,TX,6.325139341391290
puma_4802700,TX,6.325139341391290
puma_4802800,TX,6.325139341391290
puma_4802900,TX,6.325139341391290
puma_4803000,TX,6.325139341391290
puma_4803100,TX,6.325139341391290
puma_4803200,TX,6.325139341391290
puma_4803301,TX,6.325139341391290
puma_4803302,TX,6.325139341391290
puma_4803303,TX,6.325139341391290
puma_4803304,TX,6.325139341391290
puma_4803305,TX,6.325139341391290
puma_4803306,TX,6.325139341391290
puma_4803400,TX,6.325139341391290
puma_4803501,TX,6.325139341391290
puma_4803502,TX,6.325139341391290
puma_4803601,TX,6.325139341391290
puma_4803602,TX,6.325139341391290
puma_4803700,TX,6.325139341391290
puma_4803801,TX,6.325139341391290
puma_4803802,TX,6.325139341391290
puma_4803900,TX,6.325139341391290
puma_4804000,TX,6.325139341391290
puma_4804100,TX,6.325139341391290
puma_4804200,TX,6.325139341391290
puma_4804301,TX,6.325139341391290
puma_4804302,TX,6.325139341391290
puma_4804400,TX,6.325139341391290
puma_4804501,TX,6.325139341391290
puma_4804502,TX,6.325139341391290
puma_4804503,TX,6.325139341391290
puma_4804504,TX,6.325139341391290
puma_4804601,TX,6.325139341391290
puma_4804602,TX,6.325139341391290
puma_4804603,TX,6.325139341391290
puma_4804604,TX,6.325139341391290
puma_4804605,TX,6.325139341391290
puma_4804606,TX,6.325139341391290
puma_4804607,TX,6.325139341391290
puma_4804608,TX,6.325139341391290
puma_4804609,TX,6.325139341391290
puma_4804610,TX,6.325139341391290
puma_4804611,TX,6.325139341391290
puma_4804612,TX,6.325139341391290
puma_4804613,TX,6.325139341391290
puma_4804614,TX,6.325139341391290
puma_4804615,TX,6.325139341391290
puma_4804616,TX,6.325139341391290
puma_4804617,TX,6.325139341391290
puma_4804618,TX,6.325139341391290
puma_4804619,TX,6.325139341391290
puma_4804620,TX,6.325139341391290
puma_4804621,TX,6.325139341391290
puma_4804622,TX,6.325139341391290
puma_4804623,TX,6.325139341391290
puma_4804624,TX,6.325139341391290
puma_4804625,TX,6.325139341391290
puma_4804626,TX,6.325139341391290
puma_4804627,TX,6.325139341391290
puma_4804628,TX,6.325139341391290
puma_4804629,TX,6.325139341391290
puma_4804630,TX,6.325139341391290
puma_4804631,TX,6.325139341391290
puma_4804632,TX,6.325139341391290
puma_4804633,TX,6.325139341391290
puma_4804634,TX,6.325139341391290
puma_4804635,TX,6.325139341391290
puma_4804636,TX,6.325139341391290
puma_4804637,TX,6.325139341391290
puma_4804638,TX,6.325139341391290
puma_4804701,TX,6.325139341391290
puma_4804702,TX,6.325139341391290
puma_4804801,TX,6.325139341391290
puma_4804802,TX,6.325139341391290
puma_4804803,TX,6.325139341391290
puma_4804901,TX,6.325139341391290
puma_4804902,TX,6.325139341391290
puma_4804903,TX,6.325139341391290
puma_4804904,TX,6.325139341391290
puma_4804905,TX,6.325139341391290
puma_4805000,TX,6.325139341391290
puma_4805100,TX,6.325139341391290
puma_4805201,TX,6.325139341391290
puma_4805202,TX,6.325139341391290
puma_4805203,TX,6.325139341391290
puma_4805204,TX,6.325139341391290
puma_4805301,TX,6.325139341391290
puma_4805302,TX,6.325139341391290
puma_4805303,TX,6.325139341391290
puma_4805304,TX,6.325139341391290
puma_4805305,TX,6.325139341391290
puma_4805306,TX,6.325139341391290
puma_4805307,TX,6.325139341391290
puma_4805308,TX,6.325139341391290
puma_4805309,TX,6.325139341391290
puma_4805400,TX,6.325139341391290
puma_4805500,TX,6.325139341391290
puma_4805600,TX,6.325139341391290
puma_4805700,TX,6.325139341391290
puma_4805800,TX,6.325139341391290
puma_4805901,TX,6.325139341391290
puma_4805902,TX,6.325139341391290
puma_4805903,TX,6.325139341391290
puma_4805904,TX,6.325139341391290
puma_4805905,TX,6.325139341391290
puma_4805906,TX,6.325139341391290
puma_4805907,TX,6.325139341391290
puma_4805908,TX,6.325139341391290
puma_4805909,TX,6.325139341391290
puma_4805910,TX,6.325139341391290
puma_4805911,TX,6.325139341391290
puma_4805912,TX,6.325139341391290
puma_4805913,TX,6.325139341391290
puma_4805914,TX,6.325139341391290
puma_4805915,TX,6.325139341391290
puma_4805916,TX,6.325139341391290
puma_4806000,TX,6.325139341391290
puma_4806100,TX,6.325139341391290
puma_4806200,TX,6.325139341391290
puma_4806301,TX,6.325139341391290
puma_4806302,TX,6.325139341391290
puma_4806400,TX,6.325139341391290
puma_4806500,TX,6.325139341391290
puma_4806601,TX,6.325139341391290
puma_4806602,TX,6.325139341391290
puma_4806603,TX,6.325139341391290
puma_4806701,TX,6.325139341391290
puma_4806702,TX,6.325139341391290
puma_4806703,TX,6.325139341391290
puma_4806801,TX,6.325139341391290
puma_4806802,TX,6.325139341391290
puma_4806803,TX,6.325139341391290
puma_4806804,TX,6.325139341391290
puma_4806805,TX,6.325139341391290
puma_4806806,TX,6.325139341391290
puma_4806807,TX,6.325139341391290
puma_4806900,TX,6.325139341391290
puma_4903001,UT,6.715364525924890
puma_4905001,UT,6.715364525924890
puma_4911001,UT,6.715364525924890
puma_4911002,UT,6.715364525924890
puma_4913001,UT,6.715364525924890
puma_4921001,UT,6.715364525924890
puma_4935001,UT,6.715364525924890
puma_4935002,UT,6.715364525924890
puma_4935003,UT,6.715364525924890
puma_4935004,UT,6.715364525924890
puma_4935005,UT,6.715364525924890
puma_4935006,UT,6.715364525924890
puma_4935007,UT,6.715364525924890
puma_4935008,UT,6.715364525924890
puma_4935009,UT,6.715364525924890
puma_4949001,UT,6.715364525924890
puma_4949002,UT,6.715364525924890
puma_4949003,UT,6.715364525924890
puma_4949004,UT,6.715364525924890
puma_4953001,UT,6.715364525924890
puma_4957001,UT,6.715364525924890
puma_4957002,UT,6.715364525924890
puma_5000100,VT,3.6092728551157200
puma_5000200,VT,3.6092728551157200
puma_5000300,VT,3.6092728551157200
puma_5000400,VT,3.6092728551157200
puma_5101301,VA,7.5335442348342400
puma_5101302,VA,7.5335442348342400
puma_5104101,VA,7.5335442348342400
puma_5104102,VA,7.5335442348342400
puma_5104103,VA,7.5335442348342400
puma_5110701,VA,7.5335442348342400
puma_5110702,VA,7.5335442348342400
puma_5110703,VA,7.5335442348342400
puma_5151010,VA,7.5335442348342400
puma_5151020,VA,7.5335442348342400
puma_5151040,VA,7.5335442348342400
puma_5151044,VA,7.5335442348342400
puma_5151045,VA,7.5335442348342400
puma_5151080,VA,7.5335442348342400
puma_5151084,VA,7.5335442348342400
puma_5151085,VA,7.5335442348342400
puma_5151087,VA,7.5335442348342400
puma_5151089,VA,7.5335442348342400
puma_5151090,VA,7.5335442348342400
puma_5151095,VA,7.5335442348342400
puma_5151096,VA,7.5335442348342400
puma_5151097,VA,7.5335442348342400
puma_5151105,VA,7.5335442348342400
puma_5151110,VA,7.5335442348342400
puma_5151115,VA,7.5335442348342400
puma_5151120,VA,7.5335442348342400
puma_5151125,VA,7.5335442348342400
puma_5151135,VA,7.5335442348342400
puma_5151145,VA,7.5335442348342400
puma_5151154,VA,7.5335442348342400
puma_5151155,VA,7.5335442348342400
puma_5151164,VA,7.5335442348342400
puma_5151165,VA,7.5335442348342400
puma_5151167,VA,7.5335442348342400
puma_5151175,VA,7.5335442348342400
puma_5151186,VA,7.5335442348342400
puma_5151206,VA,7.5335442348342400
puma_5151215,VA,7.5335442348342400
puma_5151224,VA,7.5335442348342400
puma_5151225,VA,7.5335442348342400
puma_5151235,VA,7.5335442348342400
puma_5151244,VA,7.5335442348342400
puma_5151245,VA,7.5335442348342400
puma_5151246,VA,7.5335442348342400
puma_5151255,VA,7.5335442348342400
puma_5155001,VA,7.5335442348342400
puma_5155002,VA,7.5335442348342400
puma_5159301,VA,7.5335442348342400
puma_5159302,VA,7.5335442348342400
puma_5159303,VA,7.5335442348342400
puma_5159304,VA,7.5335442348342400
puma_5159305,VA,7.5335442348342400
puma_5159306,VA,7.5335442348342400
puma_5159307,VA,7.5335442348342400
puma_5159308,VA,7.5335442348342400
puma_5159309,VA,7.5335442348342400
puma_5310100,WA,8.264273792341300
puma_5310200,WA,8.264273792341300
puma_5310300,WA,8.264273792341300
puma_5310400,WA,8.264273792341300
puma_5310501,WA,8.264273792341300
puma_5310502,WA,8.264273792341300
puma_5310503,WA,8.264273792341300
puma_5310504,WA,8.264273792341300
puma_5310600,WA,8.264273792341300
puma_5310701,WA,8.264273792341300
puma_5310702,WA,8.264273792341300
puma_5310703,WA,8.264273792341300
puma_5310800,WA,8.264273792341300
puma_5310901,WA,8.264273792341300
puma_5310902,WA,8.264273792341300
puma_5311000,WA,8.264273792341300
puma_5311101,WA,8.264273792341300
puma_5311102,WA,8.264273792341300
puma_5311103,WA,8.264273792341300
puma_5311104,WA,8.264273792341300
puma_5311200,WA,8.264273792341300
puma_5311300,WA,8.264273792341300
puma_5311401,WA,8.264273792341300
puma_5311402,WA,8.264273792341300
puma_5311501,WA,8.264273792341300
puma_5311502,WA,8.264273792341300
puma_5311503,WA,8.264273792341300
puma_5311504,WA,8.264273792341300
puma_5311505,WA,8.264273792341300
puma_5311506,WA,8.264273792341300
puma_5311507,WA,8.264273792341300
puma_5311601,WA,8.264273792341300
puma_5311602,WA,8.264273792341300
puma_5311603,WA,8.264273792341300
puma_5311604,WA,8.264273792341300
puma_5311605,WA,8.264273792341300
puma_5311606,WA,8.264273792341300
puma_5311607,WA,8.264273792341300
puma_5311608,WA,8.264273792341300
puma_5311609,WA,8.264273792341300
puma_5311610,WA,8.264273792341300
puma_5311611,WA,8.264273792341300
puma_5311612,WA,8.264273792341300
puma_5311613,WA,8.264273792341300
puma_5311614,WA,8.264273792341300
puma_5311615,WA,8.264273792341300
puma_5311616,WA,8.264273792341300
puma_5311701,WA,8.264273792341300
puma_5311702,WA,8.264273792341300
puma_5311703,WA,8.264273792341300
puma_5311704,WA,8.264273792341300
puma_5311705,WA,8.264273792341300
puma_5311706,WA,8.264273792341300
puma_5311801,WA,8.264273792341300
puma_5311802,WA,8.264273792341300
puma_5311900,WA,8.264273792341300
puma_5400100,WV,7.008600330547170
puma_5400200,WV,7.008600330547170
puma_5400300,WV,7.008600330547170
puma_5400400,WV,7.008600330547170
puma_5400500,WV,7.008600330547170
puma_5400600,WV,7.008600330547170
puma_5400700,WV,7.008600330547170
puma_5400800,WV,7.008600330547170
puma_5400900,WV,7.008600330547170
puma_5401000,WV,7.008600330547170
puma_5401100,WV,7.008600330547170
puma_5401200,WV,7.008600330547170
puma_5401300,WV,7.008600330547170
puma_5500100,WI,5.520662858389700
puma_5500101,WI,5.520662858389700
puma_5500102,WI,5.520662858389700
puma_5500103,WI,5.520662858389700
puma_5500200,WI,5.520662858389700
puma_5500300,WI,5.520662858389700
puma_5500600,WI,5.520662858389700
puma_5500700,WI,5.520662858389700
puma_5500800,WI,5.520662858389700
puma_5500900,WI,5.520662858389700
puma_5501000,WI,5.520662858389700
puma_5501001,WI,5.520662858389700
puma_5501300,WI,5.520662858389700
puma_5501301,WI,5.520662858389700
puma_5501400,WI,5.520662858389700
puma_5501401,WI,5.520662858389700
puma_5501500,WI,5.520662858389700
puma_5501501,WI,5.520662858389700
puma_5501600,WI,5.520662858389700
puma_5501601,WI,5.520662858389700
puma_5502400,WI,5.520662858389700
puma_5502500,WI,5.520662858389700
puma_5510000,WI,5.520662858389700
puma_5520000,WI,5.520662858389700
puma_5530000,WI,5.520662858389700
puma_5540101,WI,5.520662858389700
puma_5540301,WI,5.520662858389700
puma_5540701,WI,5.520662858389700
puma_5541001,WI,5.520662858389700
puma_5541002,WI,5.520662858389700
puma_5541003,WI,5.520662858389700
puma_5541004,WI,5.520662858389700
puma_5541005,WI,5.520662858389700
puma_5550000,WI,5.520662858389700
puma_5555101,WI,5.520662858389700
puma_5555102,WI,5.520662858389700
puma_5555103,WI,5.520662858389700
puma_5570101,WI,5.520662858389700
puma_5570201,WI,5.520662858389700
puma_5570301,WI,5.520662858389700
puma_5600100,WY,7.195273180699820
puma_5600200,WY,7.195273180699820
puma_5600300,WY,7.195273180699820
puma_5600400,WY,7.195273180699820
puma_5600500,WY,7.195273180699820
