puma,state,pop_2010,h_units_2010,res_area_gbs_m2,com_area_gbs_m2,ind_area_gbs_m2,hdd65_normals_2010,cdd65_normals_2010,acpen_res_2010,res_area_2010_m2,com_area_2010_m2,frac_hh_natgas,frac_hh_fok,frac_hh_othergas,frac_hh_coal,frac_hh_wood,frac_hh_solar,frac_hh_elec,frac_hh_other,frac_hh_none,frac_ff_sh_res_2010_fitting,frac_ff_dhw_res_2010_fitting,frac_ff_other_res_2010_fitting,frac_ff_sh_com_2010_fitting,frac_ff_dhw_com_2010_fitting,frac_ff_other_com_2010_fitting,frac_ff_sh_res_2010,frac_ff_dhw_res_2010,frac_ff_other_res_2010,frac_ff_sh_com_2010,frac_ff_dhw_com_2010,frac_ff_other_com_2010,frac_elec_sh_res_2010,frac_elec_dhw_res_2010,frac_elec_other_res_2010,frac_elec_sh_com_2010,frac_elec_dhw_com_2010,frac_elec_other_com_2010
puma_4802506,TX,107178,38275,5999185.2,889823.36,543500.5984,2467.158316,2433.648902,0.999437089,6351250.059,2024201.713,0.198966924,0.000313918,0.023258469,0,0.003510174,0,0.770212037,0.001369824,0.002368654,0.222539311,0.222539311,0.222539311,0.227419309,0.227419309,0.227419309,0.222539311,0.222539311,0.222539311,0.227419309,0.227419309,0.227419309,0.770212037,0.770212037,0.770212037,0.770212037,0.770212037,0.770212037
puma_4802507,TX,112707,48882,7245231.4,1369535.17,164979.4444,2319.153735,2626.335001,0.999734537,7670421.036,3115467.139,0.338285436,0.000354249,0.006310056,0,0.0008192,0,0.653146172,0.000332108,0.000752779,0.344949741,0.344949741,0.344949741,0.346101049,0.346101049,0.346101049,0.344949741,0.344949741,0.344949741,0.346101049,0.346101049,0.346101049,0.653146172,0.653146172,0.653146172,0.653146172,0.653146172,0.653146172
puma_4802508,TX,105740,38145,5145947.11,1154771.33,231270.3233,2345.942954,2617.794817,0.999723128,5447939.311,2626914.745,0.494029618,0,0.008542479,0,0.000685892,0,0.491098987,0.000748246,0.004894778,0.502572097,0.502572097,0.502572097,0.504006235,0.504006235,0.504006235,0.502572097,0.502572097,0.502572097,0.504006235,0.504006235,0.504006235,0.491098987,0.491098987,0.491098987,0.491098987,0.491098987,0.491098987
puma_4802509,TX,132854,57848,8114672.76,2543914.77,385756.7886,2402.053389,2631.688877,0.999738701,8590885.95,5786987.471,0.383368381,0.000267635,0.007455553,0,0.001701396,0,0.605161537,0.000191168,0.00185433,0.391091569,0.391091569,0.391091569,0.392984133,0.392984133,0.392984133,0.391091569,0.391091569,0.391091569,0.392984133,0.392984133,0.392984133,0.605161537,0.605161537,0.605161537,0.605161537,0.605161537,0.605161537
puma_4802510,TX,112976,42590,7738096.5,1041442.02,202006.4234,2367.775952,2619.834018,0.999727811,8192210.144,2369109.214,0.388879248,0.000322269,0.006742854,0,9.92E-05,0,0.603287141,0,0.000669327,0.395944371,0.395944371,0.395944371,0.396043531,0.396043531,0.396043531,0.395944371,0.395944371,0.395944371,0.396043531,0.396043531,0.396043531,0.603287141,0.603287141,0.603287141,0.603287141,0.603287141,0.603287141
puma_4802511,TX,106900,36781,6590331.8,327406.396,46749.7367,2417.025931,2601.365276,0.999709304,6977088.361,744795.6724,0.405649422,0,0.010480172,0,0.000987052,0,0.58183824,0,0.001045114,0.416129594,0.416129594,0.416129594,0.417116646,0.417116646,0.417116646,0.416129594,0.416129594,0.416129594,0.417116646,0.417116646,0.417116646,0.58183824,0.58183824,0.58183824,0.58183824,0.58183824,0.58183824
puma_4802512,TX,106319,38413,5337923.35,1554149.27,627620.6542,2353.764304,2635.504087,0.999743099,5651181.763,3535433.836,0.467088786,0,0.00486844,0,0.001153792,0,0.522583369,0.00022513,0.004080484,0.471957225,0.471957225,0.471957225,0.473336147,0.473336147,0.473336147,0.471957225,0.471957225,0.471957225,0.473336147,0.473336147,0.473336147,0.522583369,0.522583369,0.522583369,0.522583369,0.522583369,0.522583369
puma_4802513,TX,124611,48631,7160759.1,2052601.51,310195.9973,2423.615186,2549.205768,0.999628074,7580991.442,4669330.656,0.441393462,0.00078388,0.002098031,0,0,0,0.553027159,0,0.002697469,0.444275372,0.444275372,0.444275372,0.444275372,0.444275372,0.444275372,0.444275372,0.444275372,0.444275372,0.444275372,0.444275372,0.444275372,0.553027159,0.553027159,0.553027159,0.553027159,0.553027159,0.553027159
puma_4802514,TX,124433,59537,8123127.1,1596414.926,132070.5964,2357.284515,2612.322519,0.999672635,8599836.437,3631581.248,0.300586894,0.000299054,0.008672573,0,0.00084109,0,0.686086501,0.000467272,0.003046615,0.309558521,0.309558521,0.309558521,0.310866883,0.310866883,0.310866883,0.309558521,0.309558521,0.309558521,0.310866883,0.310866883,0.310866883,0.686086501,0.686086501,0.686086501,0.686086501,0.686086501,0.686086501
puma_4802515,TX,103222,44594,6426642.4,2532123.92,306825.9023,2218.629682,2774.019783,0.999830211,6803792.776,5760165.227,0.40225545,0.000730001,0.016890701,0,0.001686553,0,0.57599557,0.00010069,0.002341036,0.419876152,0.419876152,0.419876152,0.421663394,0.421663394,0.421663394,0.419876152,0.419876152,0.419876152,0.421663394,0.421663394,0.421663394,0.57599557,0.57599557,0.57599557,0.57599557,0.57599557,0.57599557
puma_4802516,TX,118032,42744,7190849.7,676955.509,266617.2919,2431.545115,2588.823251,0.999689824,7612847.922,1539962.382,0.299547126,0,0.038656892,0,0.002101734,0,0.65666675,0.001276053,0.001751445,0.338204018,0.338204018,0.338204018,0.341581805,0.341581805,0.341581805,0.338204018,0.338204018,0.338204018,0.341581805,0.341581805,0.341581805,0.65666675,0.65666675,0.65666675,0.65666675,0.65666675,0.65666675
puma_4802600,TX,195884,95709,13816658.51,2813819.592,646307.0258,2696.016219,2314.121613,0.999098664,14627495.27,6400976.525,0.379781691,0.004278634,0.122484714,0.000296539,0.0184419,0,0.462600788,0.009432763,0.002682972,0.506545039,0.506545039,0.506545039,0.534419701,0.534419701,0.534419701,0.506841578,0.506841578,0.506841578,0.53471624,0.53471624,0.53471624,0.462600788,0.462600788,0.462600788,0.462600788,0.462600788,0.462600788
puma_4802700,TX,131506,55750,8157815.9,2286480.056,294753.2744,2575.459249,2395.61747,0.999387932,8636560.965,5201365.86,0.463690994,0.001193776,0.030694211,0,0.006090282,0.000202335,0.494567307,0.001517512,0.002043583,0.495578981,0.495578981,0.495578981,0.50338911,0.50338911,0.50338911,0.495578981,0.495578981,0.495578981,0.50338911,0.50338911,0.50338911,0.494567307,0.494567307,0.494567307,0.494567307,0.494567307,0.494567307
puma_4802800,TX,102834,47350,7025744.782,1393562.824,306930.0845,2667.611986,2204.247681,0.998312668,7438053.749,3170126.097,0.436544563,0.01006634,0.091145082,0.000980675,0.012777618,0,0.440323046,0.005595616,0.002567061,0.537755985,0.537755985,0.537755985,0.556129218,0.556129218,0.556129218,0.53873666,0.53873666,0.53873666,0.557109893,0.557109893,0.557109893,0.440323046,0.440323046,0.440323046,0.440323046,0.440323046,0.440323046
puma_4802900,TX,110224,46571,6663791.358,2043914.753,256917.7734,2500.582078,2387.682955,0.999380527,7054858.926,4649569.713,0.384342999,0.001579098,0.041654704,0.000287109,0.006053211,0,0.56254187,0.001220212,0.002320796,0.427576802,0.427576802,0.427576802,0.434850225,0.434850225,0.434850225,0.42786391,0.42786391,0.42786391,0.435137334,0.435137334,0.435137334,0.56254187,0.56254187,0.56254187,0.56254187,0.56254187,0.56254187
puma_4803000,TX,136872,54351,8175894.8,1971107.288,2325310.964,2441.683763,2399.987667,0.999372994,8655700.833,4483944.711,0.490941521,0.004469117,0.025071145,0,0.001483025,0.000200409,0.472163213,0.003687523,0.001984047,0.520481783,0.520481783,0.520481783,0.52585274,0.52585274,0.52585274,0.520481783,0.520481783,0.520481783,0.52585274,0.52585274,0.52585274,0.472163213,0.472163213,0.472163213,0.472163213,0.472163213,0.472163213
puma_4803100,TX,137130,53027,7410331.3,1932306.551,359560.1148,2384.838628,2498.814213,0.999572927,7845209.897,4395679.42,0.426617752,0.001569347,0.027025375,0,0.000978294,0,0.506043004,0.033547335,0.004218893,0.455212473,0.455212473,0.455212473,0.489738103,0.489738103,0.489738103,0.455212473,0.455212473,0.455212473,0.489738103,0.489738103,0.489738103,0.506043004,0.506043004,0.506043004,0.506043004,0.506043004,0.506043004
puma_4803200,TX,110077,45928,6564279.959,1266923.042,237690.1861,2596.564786,2187.350155,0.994227408,6949507.656,2882041.433,0.412207968,0.05347738,0.080945307,0.000351114,0.012883187,0.001566509,0.424199865,0.012451047,0.001917623,0.546630655,0.546630655,0.546630655,0.573531398,0.573531398,0.573531398,0.546981769,0.546981769,0.546981769,0.573882512,0.573882512,0.573882512,0.424199865,0.424199865,0.424199865,0.424199865,0.424199865,0.424199865
puma_4803301,TX,138813,37975,5452375.75,956619.291,107164.7763,2560.910858,2140.456542,0.997951115,5772350.853,2176151.464,0.732971227,0.000733999,0.131738109,0,0.004110393,0,0.12495596,0.002671756,0.002818555,0.865443335,0.865443335,0.865443335,0.872225484,0.872225484,0.872225484,0.865443335,0.865443335,0.865443335,0.872225484,0.872225484,0.872225484,0.12495596,0.12495596,0.12495596,0.12495596,0.12495596,0.12495596
puma_4803302,TX,158701,52954,7909714.6,1069446.113,230493.0982,2496,2233,0.9989527,8373899.729,2432813.917,0.858776344,0.000462775,0.012321398,0,0.00075201,0,0.126009911,0.00025067,0.001426891,0.871560518,0.871560518,0.871560518,0.872563198,0.872563198,0.872563198,0.871560518,0.871560518,0.871560518,0.872563198,0.872563198,0.872563198,0.126009911,0.126009911,0.126009911,0.126009911,0.126009911,0.126009911
puma_4803303,TX,130806,41580,5520142.93,1486218.73,401880.8135,2493.630476,2243.096234,0.998983761,5844094.98,3380903.036,0.8714942,2.54E-05,0.014010508,0,0.001243686,0,0.109469783,0.000355339,0.003401102,0.88553009,0.88553009,0.88553009,0.887129115,0.887129115,0.887129115,0.88553009,0.88553009,0.88553009,0.887129115,0.887129115,0.887129115,0.109469783,0.109469783,0.109469783,0.109469783,0.109469783,0.109469783
puma_4803304,TX,109954,42781,5164737.87,2916991.373,313857.1671,2474.331211,2325.327883,0.99923675,5467832.815,6635675.349,0.818638291,0.000182116,0.006998465,0,0.000286183,0,0.167989177,0.000390249,0.005515519,0.825818872,0.825818872,0.825818872,0.826495304,0.826495304,0.826495304,0.825818872,0.825818872,0.825818872,0.826495304,0.826495304,0.826495304,0.167989177,0.167989177,0.167989177,0.167989177,0.167989177,0.167989177
puma_4803305,TX,128877,46139,6514610.2,621610.05,189981.5971,2525.571801,2283.356805,0.999031561,6896923.005,1414060.571,0.857371238,0.000231691,0.011213827,0.000417043,0.00025486,0,0.128704154,0,0.001807187,0.868816756,0.868816756,0.868816756,0.869071616,0.869071616,0.869071616,0.869233799,0.869233799,0.869233799,0.869488659,0.869488659,0.869488659,0.128704154,0.128704154,0.128704154,0.128704154,0.128704154,0.128704154
puma_4803306,TX,133496,48878,7229892.78,1203161.939,279473.7109,2578.31971,2199.351486,0.998588938,7654182.262,2736995.417,0.773798014,0.000329612,0.020787554,0.000131845,0.000219742,0,0.202360025,0.000703173,0.001670036,0.79491518,0.79491518,0.79491518,0.795838094,0.795838094,0.795838094,0.795047025,0.795047025,0.795047025,0.795969939,0.795969939,0.795969939,0.202360025,0.202360025,0.202360025,0.202360025,0.202360025,0.202360025
puma_4803400,TX,176700,79635,11686626.89,1989443.664,227396.0755,2060.812603,2620.684171,0.999636691,12372461.8,4525656.949,0.204339601,0.000770145,0.094778081,5.02E-05,0.024778583,0,0.671884679,0.001423094,0.00197559,0.299887827,0.299887827,0.299887827,0.326089504,0.326089504,0.326089504,0.299938054,0.299938054,0.299938054,0.326139731,0.326139731,0.326139731,0.671884679,0.671884679,0.671884679,0.671884679,0.671884679,0.671884679
puma_4803501,TX,153455,63024,8754772.91,961395.7755,39104.37598,1965.137252,2684.170024,0.999762753,9268550.663,2187017.18,0.119013034,0.000832801,0.00693355,0,0.000968373,0,0.869657002,0,0.002595239,0.126779385,0.126779385,0.126779385,0.127747758,0.127747758,0.127747758,0.126779385,0.126779385,0.126779385,0.127747758,0.127747758,0.127747758,0.869657002,0.869657002,0.869657002,0.869657002,0.869657002,0.869657002
puma_4803502,TX,156780,62446,8854967.654,2101199.94,539314.323,2071.651607,2586.28503,0.999675728,9374625.381,4779884.086,0.188568027,0,0.035789716,0,0.007987404,0.000307208,0.763776353,0.001248032,0.002323259,0.224357744,0.224357744,0.224357744,0.233900388,0.233900388,0.233900388,0.224357744,0.224357744,0.224357744,0.233900388,0.233900388,0.233900388,0.763776353,0.763776353,0.763776353,0.763776353,0.763776353,0.763776353
puma_4803601,TX,149353,69657,9982203.346,1701693.467,381705.6033,1988.000241,2602.776483,0.999305928,10568013.4,3871072.605,0.196292009,0.001328349,0.195419094,0,0.027572727,0.000436457,0.573106628,0.003112132,0.002732603,0.393039452,0.393039452,0.393039452,0.424160768,0.424160768,0.424160768,0.393039452,0.393039452,0.393039452,0.424160768,0.424160768,0.424160768,0.573106628,0.573106628,0.573106628,0.573106628,0.573106628,0.573106628
puma_4803602,TX,194851,77700,10186562.78,2696623.324,374845.8371,1616.88426,3073.823167,0.999942766,10784365.76,6134374.3,0.360319717,0.00030463,0.031217361,0,0.002306487,0,0.601862597,0.001363584,0.002625624,0.391841708,0.391841708,0.391841708,0.395511779,0.395511779,0.395511779,0.391841708,0.391841708,0.391841708,0.395511779,0.395511779,0.395511779,0.601862597,0.601862597,0.601862597,0.601862597,0.601862597,0.601862597
puma_4803700,TX,162102,73500,10679984.21,1995876.023,396651.7628,2247.844586,2547.640029,0.999628807,11306743.85,4540289.507,0.273474479,0.001896755,0.155533911,0,0.017156235,0,0.545821158,0.001999282,0.00411818,0.430905145,0.430905145,0.430905145,0.450060662,0.450060662,0.450060662,0.430905145,0.430905145,0.430905145,0.450060662,0.450060662,0.450060662,0.545821158,0.545821158,0.545821158,0.545821158,0.545821158,0.545821158
puma_4803801,TX,103636,42748,5365166.914,2113879.56,281288.6619,2138,2740,0.9998225,5680024.127,4808728.135,0.477686083,0,0.009481078,0,0,0,0.508292605,0.000186951,0.004353284,0.487167161,0.487167161,0.487167161,0.487354112,0.487354112,0.487354112,0.487167161,0.487167161,0.487167161,0.487354112,0.487354112,0.487354112,0.508292605,0.508292605,0.508292605,0.508292605,0.508292605,0.508292605
puma_4803802,TX,131270,52376,8058945.46,1570959.62,390473.1554,2179.552891,2682.752982,0.999761319,8531888.269,3573674.616,0.197730155,0.001053242,0.081164155,0.000236442,0.007523161,0,0.708961159,0.00126819,0.002063495,0.279947553,0.279947553,0.279947553,0.288738903,0.288738903,0.288738903,0.280183995,0.280183995,0.280183995,0.288975346,0.288975346,0.288975346,0.708961159,0.708961159,0.708961159,0.708961159,0.708961159,0.708961159
puma_4803900,TX,177975,80173,10985585.1,1805913.311,200662.858,1852.634145,2704.635454,0.999757019,11630279.06,4108155.598,0.122456241,0.001304709,0.12840368,0,0.020400901,0,0.723842283,0.001846925,0.00174526,0.252164631,0.252164631,0.252164631,0.274412457,0.274412457,0.274412457,0.252164631,0.252164631,0.252164631,0.274412457,0.274412457,0.274412457,0.723842283,0.723842283,0.723842283,0.723842283,0.723842283,0.723842283
puma_4804000,TX,151295,62995,8545644.078,2474037.01,351442.8068,2111.875634,2501.565359,0.999547508,9047149.012,5628027.067,0.273491949,0.000573087,0.055848261,0,0.019022794,0,0.646183425,0.000776441,0.004104043,0.329913297,0.329913297,0.329913297,0.349712532,0.349712532,0.349712532,0.329913297,0.329913297,0.329913297,0.349712532,0.349712532,0.349712532,0.646183425,0.646183425,0.646183425,0.646183425,0.646183425,0.646183425
puma_4804100,TX,117068,59722,8308247.5,1115427.99,232385.4362,2011.252896,2475.938771,0.999539592,8795820.71,2537415.121,0.162662111,0.002247646,0.120473804,0.000247241,0.044233665,0.000427053,0.665752624,0.001640781,0.002315075,0.285383561,0.285383561,0.285383561,0.33168506,0.33168506,0.33168506,0.285630802,0.285630802,0.285630802,0.331932301,0.331932301,0.331932301,0.665752624,0.665752624,0.665752624,0.665752624,0.665752624,0.665752624
puma_4804200,TX,136472,57910,8480778.8,1367073.062,254344.184,1674.739382,2644.469884,0.999701643,8978477.086,3109866.248,0.25431912,0.001240959,0.045915498,0,0.010528765,0,0.685649468,0.00069804,0.001648149,0.301475578,0.301475578,0.301475578,0.312702383,0.312702383,0.312702383,0.301475578,0.301475578,0.301475578,0.312702383,0.312702383,0.312702383,0.685649468,0.685649468,0.685649468,0.685649468,0.685649468,0.685649468
puma_4804301,TX,116114,50568,7054640.2,2385973.04,233032.1191,1540.508871,2838.679625,0.999872088,7468644.907,5427696.026,0.400369775,0.000682323,0.008936236,0,0.001364647,0,0.584575089,0.000748355,0.003323575,0.409988334,0.409988334,0.409988334,0.412101336,0.412101336,0.412101336,0.409988334,0.409988334,0.409988334,0.412101336,0.412101336,0.412101336,0.584575089,0.584575089,0.584575089,0.584575089,0.584575089,0.584575089
puma_4804302,TX,136159,53856,7949250.29,1642360.401,192675.5955,1416.210386,2876.180451,0.99989057,8415755.589,3736099.643,0.52754591,0.000274719,0.020265844,0,0.002387946,0,0.447729338,0.000401513,0.00139473,0.548086473,0.548086473,0.548086473,0.550875932,0.550875932,0.550875932,0.548086473,0.548086473,0.548086473,0.550875932,0.550875932,0.550875932,0.447729338,0.447729338,0.447729338,0.447729338,0.447729338,0.447729338
puma_4804400,TX,110739,42050,6099584.422,1045247.086,373377.9579,1590.822267,2722.887727,0.999776053,6457541.254,2377765.114,0.194526362,0.002287573,0.155334454,0,0.015268859,0,0.623542706,0.004464901,0.004575145,0.352148389,0.352148389,0.352148389,0.371882149,0.371882149,0.371882149,0.352148389,0.352148389,0.352148389,0.371882149,0.371882149,0.371882149,0.623542706,0.623542706,0.623542706,0.623542706,0.623542706,0.623542706
puma_4804501,TX,136891,51278,7443523.2,1264511.83,355181.424,1724.16527,2700.240987,0.999778642,7880349.679,2876556.323,0.227915432,0.000448873,0.108784451,0,0.00807972,0,0.649631924,0.001660831,0.003478768,0.337148757,0.337148757,0.337148757,0.346889308,0.346889308,0.346889308,0.337148757,0.337148757,0.337148757,0.346889308,0.346889308,0.346889308,0.649631924,0.649631924,0.649631924,0.649631924,0.649631924,0.649631924
puma_4804502,TX,114481,45621,7364348.6,955232.48,208429.915,1626.695609,2785.722915,0.999847753,7796528.682,2172996.697,0.360473922,0.001074875,0.098888482,0,0.003224624,0,0.531208013,0.00046415,0.004665934,0.460437279,0.460437279,0.460437279,0.464126053,0.464126053,0.464126053,0.460437279,0.460437279,0.460437279,0.464126053,0.464126053,0.464126053,0.531208013,0.531208013,0.531208013,0.531208013,0.531208013,0.531208013
puma_4804503,TX,103838,43252,7664877.61,1091911.72,139910.4929,1606.954198,2768.506568,0.999838388,8114694.371,2483919.476,0.634624066,0,0.005417064,0,0.002683453,0,0.355494809,0.000175553,0.001605056,0.64004113,0.64004113,0.64004113,0.642900135,0.642900135,0.642900135,0.64004113,0.64004113,0.64004113,0.642900135,0.642900135,0.642900135,0.355494809,0.355494809,0.355494809,0.355494809,0.355494809,0.355494809
puma_4804504,TX,100536,37496,5706212.4,660569.7626,96686.69274,1477.399151,2981.731241,0.999878802,6041084.02,1502687.505,0.446547021,0.00097631,0.056970567,0,0.002440775,0,0.489763101,0.002325915,0.00097631,0.504493898,0.504493898,0.504493898,0.509260589,0.509260589,0.509260589,0.504493898,0.504493898,0.504493898,0.509260589,0.509260589,0.509260589,0.489763101,0.489763101,0.489763101,0.489763101,0.489763101,0.489763101
puma_4804601,TX,112805,51184,7330844.09,2257657,554512.6826,1237,3322,0.999978,7761057.945,5135798.151,0.588390621,0.000113817,0.005622581,0,0.000409743,0,0.395014796,0,0.010448441,0.59412702,0.59412702,0.59412702,0.594536763,0.594536763,0.594536763,0.59412702,0.59412702,0.59412702,0.594536763,0.594536763,0.594536763,0.395014796,0.395014796,0.395014796,0.395014796,0.395014796,0.395014796
puma_4804602,TX,117002,39701,5104856.805,4456516.65,1590823.595,1237,3322,0.999978,5404437.603,10137842.01,0.499912157,0.001493324,0.003982197,0,0.00067346,0,0.478010073,0.00067346,0.015255329,0.505387679,0.505387679,0.505387679,0.506734598,0.506734598,0.506734598,0.505387679,0.505387679,0.505387679,0.506734598,0.506734598,0.506734598,0.478010073,0.478010073,0.478010073,0.478010073,0.478010073,0.478010073
puma_4804603,TX,115745,60487,7272111.08,3790237.01,211291.5178,1230.832883,3257.426653,0.999970781,7698878.162,8622165.47,0.366668694,0.000729971,0.003487641,0,0.000223047,0,0.622645335,0.000750248,0.005495063,0.370886307,0.370886307,0.370886307,0.371859602,0.371859602,0.371859602,0.370886307,0.370886307,0.370886307,0.371859602,0.371859602,0.371859602,0.622645335,0.622645335,0.622645335,0.622645335,0.622645335,0.622645335
puma_4804604,TX,123499,73068,10190433.3,3962440.06,517765.4153,1237,3322,0.999978,10788463.42,9013899.071,0.391756494,0.000965541,0.005255077,0.000237428,0,0.000490685,0.598635579,0,0.002659196,0.397977112,0.397977112,0.397977112,0.398467797,0.398467797,0.398467797,0.39821454,0.39821454,0.39821454,0.398705225,0.398705225,0.398705225,0.598635579,0.598635579,0.598635579,0.598635579,0.598635579,0.598635579
puma_4804605,TX,117068,40914,5415064.76,1175914.051,155186.2556,1226.823351,3215.444494,0.999966087,5732850.251,2675010.956,0.473264475,0,0.003378285,0,0.001246089,0,0.515077673,0.000886107,0.006147371,0.47664276,0.47664276,0.47664276,0.478774956,0.478774956,0.478774956,0.47664276,0.47664276,0.47664276,0.478774956,0.478774956,0.478774956,0.515077673,0.515077673,0.515077673,0.515077673,0.515077673,0.515077673
puma_4804606,TX,107861,36499,4968384.67,1300631.84,315000.1806,1280.984526,3243.665653,0.99995806,5259956.54,2958723.402,0.452106219,0,0.006154036,0,0,0,0.535093387,0.000246161,0.006400197,0.458260254,0.458260254,0.458260254,0.458506416,0.458506416,0.458506416,0.458260254,0.458260254,0.458260254,0.458506416,0.458506416,0.458506416,0.535093387,0.535093387,0.535093387,0.535093387,0.535093387,0.535093387
puma_4804607,TX,103796,37223,5404081.7,845002.83,112490.9071,1376.455278,3082.321111,0.999920124,5721222.645,1922242.383,0.546405307,0.000747027,0.004512042,0,0.00083667,0,0.439699994,0.001255005,0.006543955,0.551664376,0.551664376,0.551664376,0.553756051,0.553756051,0.553756051,0.551664376,0.551664376,0.551664376,0.553756051,0.553756051,0.553756051,0.439699994,0.439699994,0.439699994,0.439699994,0.439699994,0.439699994
puma_4804608,TX,101053,30856,4069634.83,1206759.094,514969.5041,1349.562121,3179.132693,0.999962414,4308463.165,2745178.353,0.4186421,0.000149796,0.007040407,0.00037449,0.000149796,0.000112347,0.563307494,0,0.01022357,0.425832303,0.425832303,0.425832303,0.426094446,0.426094446,0.426094446,0.426206793,0.426206793,0.426206793,0.426468936,0.426468936,0.426468936,0.563307494,0.563307494,0.563307494,0.563307494,0.563307494,0.563307494
puma_4804609,TX,125811,47020,6402035.56,1896847.694,306871.0826,1329.431425,3204.683191,0.999965202,6777741.872,4315016.355,0.54578465,0.000345824,0.00671887,0,0.001086876,0.000296421,0.438109824,0,0.007657535,0.552849344,0.552849344,0.552849344,0.554232641,0.554232641,0.554232641,0.552849344,0.552849344,0.552849344,0.554232641,0.554232641,0.554232641,0.438109824,0.438109824,0.438109824,0.438109824,0.438109824,0.438109824
puma_4804610,TX,104048,34212,4689442.61,749055.565,163870.9273,1381.505978,3128.941489,0.999950847,4964644.641,1703978.145,0.425622776,0,0.00585571,0,0.001649951,0,0.560724685,0.000517632,0.005629246,0.431478486,0.431478486,0.431478486,0.433646069,0.433646069,0.433646069,0.431478486,0.431478486,0.431478486,0.433646069,0.433646069,0.433646069,0.560724685,0.560724685,0.560724685,0.560724685,0.560724685,0.560724685
puma_4804611,TX,103124,39472,5063134.64,2559010.817,872298.651,1413.008078,3062.78233,0.9999271,5360266.955,5821328.494,0.327191577,0,0.008468757,0,0.001487755,0.000457771,0.660448615,0.00042916,0.001516365,0.335660334,0.335660334,0.335660334,0.338035019,0.338035019,0.338035019,0.335660334,0.335660334,0.335660334,0.338035019,0.338035019,0.338035019,0.660448615,0.660448615,0.660448615,0.660448615,0.660448615,0.660448615
puma_4804612,TX,102895,39974,5409476.68,1863719.19,351053.366,1230.472083,3404.666408,0.999981251,5726934.232,4239654.461,0.399565168,0.000169415,0.005901288,0,0.000225887,0,0.590608764,0,0.003529478,0.405635871,0.405635871,0.405635871,0.405861757,0.405861757,0.405861757,0.405635871,0.405635871,0.405635871,0.405861757,0.405861757,0.405861757,0.590608764,0.590608764,0.590608764,0.590608764,0.590608764,0.590608764
puma_4804613,TX,106705,60529,7753828.34,2893630.078,677017.5804,1200.426737,3453.663746,0.999985754,8208865.214,6582532.247,0.272422911,0.00116038,0.002967528,0.000323385,0.000323385,0,0.721033309,0.000399475,0.001369628,0.276550819,0.276550819,0.276550819,0.277273678,0.277273678,0.277273678,0.276874203,0.276874203,0.276874203,0.277597063,0.277597063,0.277597063,0.721033309,0.721033309,0.721033309,0.721033309,0.721033309,0.721033309
puma_4804614,TX,105109,46853,4407524.4,2508317.496,289235.968,1191.762675,3484.85437,0.99998759,4666181.935,5706009.53,0.09478811,0,0.004155748,0,0.000794092,0,0.89533868,0.001376426,0.003546944,0.098943858,0.098943858,0.098943858,0.101114376,0.101114376,0.101114376,0.098943858,0.098943858,0.098943858,0.101114376,0.101114376,0.101114376,0.89533868,0.89533868,0.89533868,0.89533868,0.89533868,0.89533868
puma_4804615,TX,102526,40723,5008257.01,1325177.04,91876.3655,1187,3502,0.9999886,5302168.806,3014559.693,0.341070453,0,0.00330724,0,0.000576491,0,0.649887736,0.001031616,0.004126464,0.344377693,0.344377693,0.344377693,0.3459858,0.3459858,0.3459858,0.344377693,0.344377693,0.344377693,0.3459858,0.3459858,0.3459858,0.649887736,0.649887736,0.649887736,0.649887736,0.649887736,0.649887736
puma_4804616,TX,107154,44284,6066960.2,816922.203,90656.0884,1190.822806,3460.528342,0.999985067,6423002.465,1858363.578,0.391432527,0,0.005409147,0.000333265,0,0,0.598979696,0.000410172,0.003435193,0.396841674,0.396841674,0.396841674,0.397251846,0.397251846,0.397251846,0.397174938,0.397174938,0.397174938,0.397585111,0.397585111,0.397585111,0.598979696,0.598979696,0.598979696,0.598979696,0.598979696,0.598979696
puma_4804617,TX,105537,39142,5469842.7,1005856.48,450093.0893,1218.271781,3162.748553,0.999959697,5790842.858,2288157.967,0.500113993,0,0.007181533,0,0.001168424,0,0.483955543,0.001054431,0.006526076,0.507295526,0.507295526,0.507295526,0.509518381,0.509518381,0.509518381,0.507295526,0.507295526,0.507295526,0.509518381,0.509518381,0.509518381,0.483955543,0.483955543,0.483955543,0.483955543,0.483955543,0.483955543
puma_4804618,TX,102844,35520,4766350.6,1203435.01,362780.5026,1222.339971,3168.500875,0.999960839,5046066.011,2737616.608,0.483190426,0.000246746,0.004873234,0,0.000246746,0,0.504811548,0.000678552,0.005952748,0.488310407,0.488310407,0.488310407,0.489235704,0.489235704,0.489235704,0.488310407,0.488310407,0.488310407,0.489235704,0.489235704,0.489235704,0.504811548,0.504811548,0.504811548,0.504811548,0.504811548,0.504811548
puma_4804619,TX,101828,35212,4654848.544,1264259.52,299999.0515,1220,3144,0.9999581,4928020.407,2875982.359,0.476800883,0.000245331,0.004262627,0,0.000275997,0,0.515563188,0.000551995,0.002299979,0.481308841,0.481308841,0.481308841,0.482136833,0.482136833,0.482136833,0.481308841,0.481308841,0.481308841,0.482136833,0.482136833,0.482136833,0.515563188,0.515563188,0.515563188,0.515563188,0.515563188,0.515563188
