"puma","state","hh_total","moe_total","hh_utilgas","moe_utilgas","hh_othergas","moe_othergas","hh_elec","moe_elec","hh_fok","moe_fok","hh_coal","moe_coal","hh_wood","moe_wood","hh_solar","moe_solar","hh_other","moe_other","hh_none","moe_none"
"puma_4201802","PA","64597","768","54226","920","904","183","7274","567","1426","225","30","38","374","109","25","40","193","76","145","69"
"puma_4201803","PA","56517","682","48196","762","410","112","7060","442","435","129","45","43","122","60","0","24","96","48","153","64"
"puma_4201804","PA","80615","790","67986","834","702","157","10574","639","716","173","35","44","144","67","29","34","182","81","247","98"
"puma_4201805","PA","51466","718","43168","810","481","167","5835","451","1271","195","64","71","280","87","30","48","144","67","193","100"
"puma_4201806","PA","54698","741","45514","795","607","146","7641","537","363","89","30","31","78","62","0","24","193","75","272","97"
"puma_4201807","PA","47046","434","38832","549","394","119","6783","367","742","193","30","35","120","56","0","24","50","32","95","49"
"puma_4201900","PA","61383","624","39071","617","2720","278","7691","472","8098","396","662","105","2098","225","13","11","938","136","92","44"
"puma_4202001","PA","42585","557","34236","646","558","179","4253","374","2798","284","80","50","328","126","0","24","155","87","177","121"
"puma_4202002","PA","65244","676","45724","722","1159","233","10513","543","6309","450","172","74","799","167","6","9","368","139","194","83"
"puma_4202003","PA","44454","509","20431","591","1680","249","8723","499","10858","520","245","78","1773","242","8","14","544","167","192","83"
"puma_4202100","PA","56674","605","26049","605","1143","151","6925","446","17268","497","2840","174","1843","176","4","5","373","113","229","77"
"puma_4202200","PA","68905","621","30769","760","1567","240","10613","568","19468","640","1162","190","4062","277","25","18","679","155","560","161"
"puma_4202301","PA","55157","473","8978","606","4822","396","18841","788","15007","643","1261","156","5125","361","85","45","745","171","293","87"
"puma_4202302","PA","62933","578","26561","672","1921","289","23689","863","8942","534","346","156","778","208","20","22","383","118","293","108"
"puma_4202401","PA","66230","761","29942","862","1040","206","25188","900","8873","620","203","88","429","150","36","35","198","69","321","110"
"puma_4202402","PA","45982","1973","10970","942","3066","337","15636","1133","12882","668","1227","177","1592","253","25","25","389","101","195","76"
"puma_4202500","PA","53579","507","16605","600","2993","363","12486","678","18566","711","602","148","1711","258","40","39","317","77","259","83"
"puma_4202600","PA","58749","642","4050","275","2730","264","13841","668","28655","785","7102","388","1361","191","38","28","655","122","317","136"
"puma_4202701","PA","46784","597","20336","518","2387","281","9790","562","11772","508","542","135","1361","146","67","44","391","138","138","60"
"puma_4202702","PA","50821","674","24605","742","1870","226","11867","616","11239","638","112","54","655","147","17","19","251","100","205","76"
"puma_4202703","PA","57107","613","16808","609","5000","463","12027","691","18852","712","900","211","2805","340","9","9","491","116","215","87"
"puma_4202801","PA","51562","783","7674","476","2997","295","16298","828","19507","604","2330","277","1982","284","69","41","581","160","124","73"
"puma_4202802","PA","62450","571","18278","718","1813","283","26767","704","13567","603","336","112","993","190","55","82","427","121","214","87"
"puma_4202803","PA","42245","812","17521","805","374","126","17254","734","6717","431","61","47","96","73","0","24","57","38","165","72"
"puma_4202901","PA","65110","699","29668","857","1378","205","20099","625","12528","627","219","105","639","139","49","44","285","117","245","103"
"puma_4202902","PA","57575","553","16097","602","3090","265","15710","645","19743","674","841","198","1068","180","6","7","768","161","252","96"
"puma_4203001","PA","51703","657","10433","492","5028","394","16418","655","16679","676","220","89","2343","307","38","36","362","114","182","67"
"puma_4203002","PA","53967","666","25344","718","2308","291","13792","611","11557","505","48","43","489","134","37","34","182","95","210","96"
"puma_4203003","PA","65407","638","25362","606","1154","226","18134","715","19723","696","30","27","353","94","14","15","431","138","206","101"
"puma_4203004","PA","67753","691","26362","753","1749","254","22156","781","16605","634","45","36","348","108","0","24","266","85","222","76"
"puma_4203101","PA","52929","628","21184","580","2673","264","13794","647","14087","615","107","56","534","151","0","24","425","130","125","58"
"puma_4203102","PA","46634","526","14496","554","3340","306","15151","485","11942","535","74","57","906","202","34","33","482","158","209","74"
"puma_4203103","PA","54438","587","32135","641","1337","217","13115","607","7129","433","27","30","160","85","13","20","346","110","176","74"
"puma_4203104","PA","47812","598","25515","787","1567","249","12543","636","7403","567","28","45","254","90","51","59","269","107","182","76"
"puma_4203105","PA","49355","552","26489","680","1018","186","13013","620","8249","451","6","10","120","52","9","16","303","103","148","70"
"puma_4203106","PA","65038","687","43483","765","673","139","13170","584","6916","407","50","38","213","84","69","53","168","75","296","112"
"puma_4203201","PA","59490","807","50325","954","638","173","6953","555","1171","214","0","24","9","15","0","24","101","78","293","113"
"puma_4203202","PA","49035","590","40259","787","840","190","5778","524","1504","308","39","55","150","128","0","24","95","67","370","167"
"puma_4203203","PA","47065","720","38815","863","497","145","5213","627","2298","393","34","40","34","47","0","24","22","28","152","89"
"puma_4203204","PA","59747","774","47034","986","740","179","8875","838","2504","344","12","20","68","56","77","122","127","68","310","110"
"puma_4203205","PA","57481","1060","41493","1068","504","158","12105","841","2878","412","73","80","161","132","0","24","132","83","135","87"
"puma_4203206","PA","59415","756","43976","1021","645","148","11187","684","2957","316","0","24","124","67","15","17","164","85","347","103"
"puma_4203207","PA","41706","908","28801","1010","479","173","10049","786","1748","362","0","24","58","37","19","26","97","70","455","134"
"puma_4203208","PA","49128","885","33278","920","357","113","12784","730","2180","349","0","24","57","49","15","18","175","97","282","106"
"puma_4203209","PA","73919","828","38745","935","738","161","31371","883","1412","268","36","28","55","45","29","28","505","125","1028","201"
"puma_4203210","PA","54157","899","39683","931","552","129","10949","745","2256","328","42","52","22","28","20","27","255","103","378","118"
"puma_4203211","PA","50194","716","40147","780","825","210","6895","544","2052","321","20","23","40","39","0","24","13","21","202","90"
"puma_4203301","PA","47417","589","29983","644","1119","195","7965","453","7658","356","33","26","78","41","39","34","319","102","223","94"
"puma_4203302","PA","60588","735","43574","870","855","182","10177","690","5379","460","15","21","80","46","11","16","129","67","368","97"
"puma_4203303","PA","54017","662","34817","781","634","158","10648","657","7232","546","80","72","103","51","10","11","236","108","257","89"
"puma_4203304","PA","45235","509","21052","708","2031","274","10321","631","10821","693","157","117","206","88","14","24","381","159","252","89"
"puma_4203401","PA","42746","513","16431","572","3508","322","10515","648","10938","521","43","35","680","192","17","22","427","115","187","68"
"puma_4203402","PA","52050","575","20710","647","2786","245","17943","614","9650","454","54","51","270","94","30","35","383","112","224","95"
"puma_4203403","PA","55565","599","15194","611","6865","434","19460","685","12288","658","309","125","765","209","25","38","509","150","150","80"
"puma_4203404","PA","40619","533","12059","562","8646","461","9430","538","8659","443","263","88","812","153","133","82","449","93","168","58"
"puma_4203501","PA","46053","696","24247","729","1045","192","14067","652","5588","451","305","111","306","132","26","38","316","131","153","88"
"puma_4203502","PA","43682","558","13507","655","2819","367","16234","693","8613","494","739","223","915","199","19","17","616","183","220","92"
"puma_4203503","PA","59982","728","6722","409","8685","597","21168","777","15734","617","3295","296","3154","313","73","40","947","202","204","63"
"puma_4203504","PA","51903","568","19482","783","2750","324","18925","701","8053","538","813","207","1029","211","70","50","559","188","222","91"
"puma_4203601","PA","63907","831","47531","818","1044","217","11158","683","3222","325","114","67","328","133","39","47","179","66","292","110"
"puma_4203602","PA","51265","608","16947","706","5626","394","14832","646","10448","587","433","117","2212","259","76","45","453","130","238","90"
"puma_4203603","PA","57249","609","25362","675","6875","437","10684","580","10084","464","501","149","2974","276","59","42","563","135","147","62"
"puma_4203701","PA","50073","487","14526","508","5777","458","16682","572","8737","461","388","89","3042","275","43","29","585","133","293","89"
"puma_4203702","PA","49655","585","9082","468","2144","312","23597","754","10302","617","442","146","3468","339","39","37","299","126","282","102"
"puma_4203800","PA","55515","549","6653","366","2727","239","11533","494","23792","485","3970","296","5987","297","31","17","550","110","272","70"
"puma_4203900","PA","54837","623","24564","701","2402","245","10002","577","14423","612","528","135","2316","275","0","24","512","138","90","45"
"puma_4204001","PA","58984","618","39707","764","1203","204","11996","617","4399","332","43","29","1268","209","0","24","199","68","169","72"
"puma_4204002","PA","40194","518","23994","638","1201","141","8099","435","4594","321","137","61","1583","168","0","24","361","113","225","110"
"puma_4400101","RI","56171","1019","22824","945","1683","243","4632","517","24286","812","119","87","1754","268","17","24","656","180","200","84"
"puma_4400102","RI","69795","767","46434","949","1831","243","8175","658","12254","600","28","24","351","112","0","30","350","117","372","131"
"puma_4400103","RI","61644","923","46819","1034","1011","208","7559","610","5710","535","92","101","60","57","0","30","95","51","298","92"
"puma_4400104","RI","50339","801","32958","963","889","223","3938","414","11968","613","0","30","164","70","32","35","278","140","112","74"
"puma_4400201","RI","69422","583","36794","1007","1604","259","6560","566","22933","741","0","30","977","207","20","21","421","139","113","56"
"puma_4400300","RI","54016","761","21601","791","2551","358","5604","449","22876","697","8","14","793","218","28","27","455","137","100","62"
"puma_4400400","RI","49102","768","14591","673","2773","323","6549","593","22556","788","47","37","1921","263","45","39","459","119","161","85"
"puma_4500101","SC","79904","902","19881","900","5213","464","50964","1176","1297","262","0","30","2040","283","28","31","119","48","362","110"
"puma_4500102","SC","41194","462","13452","620","2191","260","24348","710","457","132","0","30","528","165","56","46","41","35","121","52"
"puma_4500103","SC","64799","912","24610","731","1478","254","37394","833","648","149","0","30","150","90","111","53","50","38","358","133"
"puma_4500104","SC","50013","672","19486","693","622","157","28989","845","473","126","8","14","235","79","42","38","0","30","158","81"
"puma_4500105","SC","62532","746","24215","896","1514","280","34755","978","932","223","0","30","646","159","64","50","85","81","321","128"
"puma_4500200","SC","76806","746","23312","794","2205","301","49474","1095","558","148","7","11","638","170","79","63","62","47","471","179"
"puma_4500301","SC","47548","769","15417","761","1113","227","29869","710","752","163","14","18","112","94","0","30","27","29","244","82"
"puma_4500302","SC","69097","789","14085","671","2980","379","48786","995","1457","310","11","17","901","197","124","74","227","137","526","155"
"puma_4500400","SC","59594","746","15212","665","3360","355","38091","781","1112","199","0","30","1424","234","22","32","158","84","215","81"
"puma_4500501","SC","48341","647","18095","672","1588","298","27191","799","386","137","0","30","830","188","0","30","53","49","198","86"
"puma_4500502","SC","52870","720","27774","799","678","162","23888","940","166","73","0","30","207","93","0","30","28","28","129","72"
"puma_4500601","SC","66089","651","10792","561","3706","369","49771","823","404","112","16","22","953","203","51","42","102","54","294","97"
"puma_4500602","SC","53945","705","14478","542","807","141","38107","819","75","59","0","30","248","98","19","18","65","37","146","56"
"puma_4500603","SC","72844","1011","18822","989","2276","369","50447","1285","366","128","10","17","505","138","47","40","69","49","302","124"
"puma_4500604","SC","77902","1079","20745","746","818","205","55652","1019","176","75","0","30","89","41","54","36","37","23","331","129"
"puma_4500605","SC","41621","707","5469","467","2695","348","32059","798","416","161","15","23","546","125","57","55","133","100","231","89"
"puma_4500700","SC","61412","834","21691","835","3594","484","34175","1021","778","191","0","30","880","190","27","28","24","23","243","95"
"puma_4500800","SC","74046","930","5163","489","4643","433","61486","1021","1389","254","17","26","705","213","84","71","97","53","462","120"
"puma_4500900","SC","78672","822","7511","496","3904","429","65371","926","787","182","0","30","521","151","6","9","147","95","425","143"
"puma_4501000","SC","48042","890","3083","326","2685","354","41014","913","728","201","0","30","137","78","92","97","73","51","230","90"
"puma_4501101","SC","58030","759","2542","318","2002","278","52679","738","290","112","0","30","179","94","17","23","28","30","293","90"
"puma_4501102","SC","73198","1040","4441","353","976","184","67278","1088","20","22","0","30","57","49","118","66","30","28","278","91"
"puma_4501201","SC","59462","808","8940","554","1184","255","48479","912","86","67","0","30","229","89","117","67","27","35","400","130"
"puma_4501202","SC","86798","968","20786","838","2091","318","62839","1154","235","122","0","30","140","68","150","88","125","71","432","115"
"puma_4501203","SC","64958","841","7581","679","2311","403","54254","1099","273","148","0","30","250","135","68","60","39","32","182","85"
"puma_4501204","SC","80209","1148","13071","625","564","157","65916","1259","73","50","0","30","49","30","118","66","46","39","372","130"
"puma_4501300","SC","72187","932","6291","538","6367","578","58067","1064","320","129","0","30","660","139","61","52","74","66","347","106"
"puma_4501400","SC","81746","1044","11088","618","2579","346","67288","1022","221","129","0","30","112","80","33","32","86","51","339","103"
"puma_4501500","SC","76774","986","23025","794","3001","364","49286","1054","244","138","21","33","772","182","56","39","41","37","328","112"
"puma_4501600","SC","41229","525","11427","649","1596","260","26804","858","429","154","0","30","674","147","31","39","79","50","189","100"
"puma_4600100","SD","76005","805","39304","1066","8676","536","23804","1016","300","110","28","20","2907","371","13","19","740","133","233","89"
"puma_4600200","SD","35041","382","4584","294","14504","447","12757","531","1316","160","16","11","1328","145","28","25","390","77","118","40"
"puma_4600300","SD","55524","676","20821","675","10430","430","20623","664","1953","186","28","20","582","93","8","7","762","144","317","90"
"puma_4600400","SD","54236","621","19457","623","10572","389","19711","677","1940","183","47","41","634","120","43","31","1276","227","556","132"
"puma_4600500","SD","52091","642","26620","772","9120","399","14129","589","906","159","0","23","303","81","10","13","660","128","343","109"
"puma_4600600","SD","71500","663","49835","919","1152","194","18465","941","110","73","35","45","76","43","0","23","920","234","907","207"
"puma_4700100","TN","54891","697","21683","754","2561","242","29822","866","158","81","4","8","396","119","0","29","103","59","164","68"
"puma_4700200","TN","54399","770","19688","698","2871","260","30001","873","145","66","0","29","1523","217","0","29","48","31","123","49"
"puma_4700300","TN","77795","792","14587","620","2180","312","60047","904","73","48","0","29","541","128","5","9","84","54","278","124"
"puma_4700400","TN","68636","774","20553","691","4125","374","42075","808","214","106","0","29","1324","196","4","8","191","100","150","67"
"puma_4700500","TN","67089","633","27026","693","2165","258","36966","793","49","31","9","13","511","151","13","22","86","65","264","113"
"puma_4700600","TN","48881","693","12921","675","2652","335","31400","955","236","94","4","5","1458","227","0","29","72","44","138","76"
"puma_4700700","TN","50450","561","9679","627","2820","299","34997","797","133","90","45","49","2603","323","0","29","12","19","161","75"
"puma_4700800","TN","45433","638","16263","696","3187","293","22511","711","346","141","0","29","2825","313","29","41","119","61","153","97"
"puma_4700900","TN","48504","609","12694","589","2815","330","29372","803","541","140","109","60","2686","297","0","29","138","69","149","68"
"puma_4701000","TN","45416","618","6311","400","881","175","36800","744","201","93","39","46","916","231","0","29","36","51","232","86"
"puma_4701100","TN","44230","624","3790","367","1063","218","37626","708","374","122","39","36","877","210","12","20","129","75","320","101"
"puma_4701200","TN","65632","841","6391","450","4214","398","48441","893","2132","300","0","29","3895","422","0","29","145","66","414","140"
"puma_4701300","TN","53859","710","7272","502","1503","302","43593","919","299","135","12","20","846","227","0","29","124","113","210","85"
"puma_4701400","TN","47475","584","5339","428","2719","296","36827","691","428","167","7","12","2003","320","0","29","42","49","110","70"
"puma_4701500","TN","57364","924","8667","628","2455","387","43966","884","378","153","18","24","1619","325","0","29","85","92","176","81"
"puma_4701601","TN","42403","650","13598","619","1313","195","26108","786","97","59","12","13","1186","211","0","29","26","35","63","49"
"puma_4701602","TN","43588","581","12750","646","1214","197","28688","768","133","54","41","43","654","165","0","29","24","29","84","54"
"puma_4701603","TN","77471","1104","21641","841","497","127","54545","1148","169","76","0","29","203","69","13","22","75","45","328","112"
"puma_4701604","TN","61803","649","29674","701","798","174","30883","834","68","41","10","15","194","78","0","29","65","47","111","60"
"puma_4701700","TN","50557","600","12736","643","3356","337","33104","769","160","65","9","14","956","171","28","32","24","27","184","71"
"puma_4701800","TN","59557","863","14138","731","3315","338","39513","1024","330","199","16","24","1744","288","0","29","237","109","264","133"
"puma_4701900","TN","68379","878","9899","610","3942","451","52057","1107","425","136","0","29","1620","290","58","71","78","68","300","95"
"puma_4702001","TN","48702","740","9703","546","380","154","38088","846","240","87","0","29","96","52","0","29","49","33","146","70"
"puma_4702002","TN","49510","788","15496","676","609","182","33079","868","120","72","0","29","103","79","0","29","0","29","103","53"
"puma_4702003","TN","47001","807","16369","808","1763","273","28132","914","106","71","0","29","524","158","19","31","22","24","66","42"
"puma_4702100","TN","43834","700","8386","607","4291","411","28020","775","561","168","0","29","2378","286","0","29","73","44","125","63"
"puma_4702200","TN","54112","710","13149","664","4663","455","34901","904","140","82","0","29","1056","181","7","11","9","13","187","76"
"puma_4702300","TN","49653","621","16973","686","1930","286","30060","790","48","40","0","29","512","172","0","29","0","29","130","88"
"puma_4702401","TN","48316","726","11451","535","813","193","35754","891","31","49","0","29","124","61","14","22","0","29","129","67"
"puma_4702402","TN","63360","771","15630","624","1183","207","45888","955","16","24","0","29","322","104","0","29","85","71","236","101"
"puma_4702501","TN","66934","756","20864","838","656","166","44909","1000","108","98","50","84","64","48","0","29","46","39","237","125"
"puma_4702502","TN","45452","617","9557","603","874","160","34492","780","60","47","12","18","229","77","0","29","32","24","196","91"
"puma_4702503","TN","52606","858","12919","660","325","114","38881","871","94","65","11","18","52","50","31","33","6","9","287","89"
"puma_4702504","TN","51674","701","16778","680","543","172","34042","744","13","17","0","29","105","58","0","29","42","34","151","95"
"puma_4702505","TN","65752","761","30779","866","754","179","33885","883","37","34","0","29","42","29","30","38","83","95","142","59"
"puma_4702600","TN","77814","527","44042","1048","2946","336","30153","1002","58","47","0","29","300","133","19","30","74","53","222","94"
"puma_4702700","TN","64041","669","15421","651","4905","401","41661","921","313","138","0","29","1571","282","0","29","49","38","121","64"
"puma_4702800","TN","41416","587","10704","567","4398","449","23433","811","45","38","0","29","2642","241","26","38","47","28","121","86"
"puma_4702900","TN","51382","728","21072","807","5529","421","22736","941","132","87","48","57","1687","255","8","13","42","42","128","60"
"puma_4703000","TN","44004","614","21544","837","2001","300","19897","879","38","45","0","29","416","155","0","29","40","31","68","43"
"puma_4703100","TN","46723","503","25443","644","3070","265","17208","737","83","65","5","7","762","161","0","29","82","54","70","45"
"puma_4703201","TN","58848","848","31870","860","418","152","25932","790","60","46","41","39","52","38","24","38","106","65","345","101"
"puma_4703202","TN","49956","752","30420","877","337","125","18907","781","26","30","0","29","29","27","0","29","74","58","163","80"
"puma_4703203","TN","41087","700","18174","731","205","92","22426","822","44","43","0","29","55","49","0","29","0","29","183","118"
"puma_4703204","TN","34855","628","20291","635","485","120","13847","782","8","13","0","29","131","58","0","29","35","35","58","39"
"puma_4703205","TN","41416","807","22007","954","508","177","18672","908","0","29","0","29","109","80","0","29","0","29","120","84"
"puma_4703206","TN","46953","813","27688","931","550","164","18602","946","27","26","33","51","0","29","0","29","12","19","41","38"
"puma_4703207","TN","41193","569","16976","661","239","119","23866","705","17","19","0","29","0","29","0","29","0","29","95","50"
"puma_4703208","TN","36886","675","18083","659","186","109","18367","743","11","17","0","29","90","73","0","29","49","41","100","62"
"puma_4800100","TX","61509","896","37483","853","1834","199","20512","799","590","118","23","29","419","116","0","32","471","109","177","94"
"puma_4800200","TX","44380","487","28286","665","448","119","15147","752","231","135","0","32","104","84","0","32","89","63","75","54"
"puma_4800300","TX","49389","608","28730","848","513","150","19734","702","33","29","0","32","128","79","23","24","96","90","132","67"
"puma_4800400","TX","42828","675","23192","736","2101","207","16688","677","339","119","0","32","123","46","0","32","273","88","112","63"
"puma_4800501","TX","42711","774","23263","804","460","150","18499","830","105","107","8","13","49","50","6","11","62","37","259","128"
"puma_4800502","TX","70777","949","33723","1046","1360","261","34872","1067","62","51","0","32","220","98","9","14","310","127","221","103"
"puma_4800600","TX","57747","520","16176","641","6490","472","33912","860","7","10","33","39","799","184","28","25","157","56","145","73"
"puma_4800700","TX","48356","844","21778","841","1055","182","24920","884","43","47","0","32","202","104","37","25","56","38","265","88"
"puma_4800800","TX","76258","714","23123","876","7212","497","44135","1130","141","83","8","14","1041","197","30","24","357","114","211","129"
"puma_4800900","TX","66221","626","21900","778","4537","331","38806","984","20","18","0","32","600","176","6","9","64","47","288","106"
"puma_4801000","TX","60154","698","15613","630","6127","449","36667","873","57","51","5","9","1355","231","32","29","105","49","193","102"
"puma_4801100","TX","46010","712","14577","698","2586","353","28136","957","71","54","0","32","570","129","0","32","2","4","68","46"
"puma_4801200","TX","42115","753","9687","633","2007","249","29584","864","43","51","0","32","636","163","0","32","99","52","59","43"
"puma_4801300","TX","45601","598","6214","420","4159","437","33637","747","32","33","0","32","1279","214","16","24","139","114","125","68"
"puma_4801400","TX","38015","526","9949","523","1445","200","26279","613","0","32","0","32","185","105","5","8","21","26","131","86"
"puma_4801501","TX","36696","808","7563","516","1641","282","27076","963","88","82","0","32","232","109","26","31","24","26","46","39"
"puma_4801502","TX","40982","1007","20387","747","469","133","19802","807","48","66","23","21","52","39","33","45","0","32","168","110"
"puma_4801600","TX","45460","706","14840","656","932","231","29478","848","2","4","0","32","82","45","16","26","3","7","107","55"
"puma_4801700","TX","44883","753","11354","584","3733","337","28378","749","54","38","0","32","1045","233","26","33","109","58","184","69"
"puma_4801800","TX","47434","798","6198","501","3207","368","36915","813","17","25","0","32","774","184","8","13","27","21","288","153"
"puma_4801901","TX","53685","1131","20198","754","397","115","32824","1085","18","20","0","32","46","49","53","40","31","26","118","65"
"puma_4801902","TX","44826","551","21749","650","328","130","22616","740","15","24","0","32","30","38","18","28","31","28","39","31"
"puma_4801903","TX","39107","505","18766","611","285","124","19934","610","8","14","29","46","0","32","22","17","0","32","63","49"
"puma_4801904","TX","45008","720","26879","967","446","163","17400","973","0","32","0","32","18","29","50","48","25","28","190","153"
"puma_4801905","TX","53242","778","27088","889","422","138","25450","884","14","20","0","32","59","57","26","41","59","54","124","89"
"puma_4801906","TX","58762","894","33683","941","972","209","23788","827","56","50","17","28","51","75","34","33","38","43","123","63"
"puma_4801907","TX","46894","984","15569","785","3463","331","27413","1006","15","17","0","32","146","66","62","44","81","54","145","80"
"puma_4802001","TX","51734","854","19505","667","407","118","31494","857","31","39","0","32","38","45","27","28","77","65","155","94"
"puma_4802002","TX","41593","692","13203","642","376","114","27786","813","25","21","0","32","0","32","39","33","16","18","148","73"
"puma_4802003","TX","47583","708","29078","767","1214","185","16979","828","85","113","31","37","0","32","17","27","79","45","100","60"
"puma_4802004","TX","55252","881","28338","1058","698","192","25875","1118","32","42","0","32","0","32","96","75","40","46","173","85"
"puma_4802005","TX","42832","838","16753","732","339","133","25459","853","21","33","0","32","52","46","24","30","77","92","107","59"
"puma_4802006","TX","51235","761","14850","704","3472","354","32361","838","48","39","24","36","249","109","45","40","52","56","134","72"
"puma_4802101","TX","57307","535","12786","642","3310","387","40471","744","49","38","3","4","186","87","84","65","99","71","319","122"
"puma_4802102","TX","57310","619","7016","535","2393","280","47380","801","0","32","6","11","260","96","0","32","73","56","182","86"
"puma_4802200","TX","49125","865","7000","535","4186","426","36982","843","33","30","0","32","495","147","9","14","284","124","136","70"
"puma_4802301","TX","35766","635","20107","803","422","151","15003","767","7","11","0","32","11","17","44","58","6","12","166","115"
"puma_4802302","TX","33938","447","14663","531","233","94","18949","587","0","32","0","32","25","30","0","32","8","12","60","30"
"puma_4802303","TX","39236","764","15144","684","228","93","23630","721","36","38","0","32","21","26","0","32","24","36","153","76"
"puma_4802304","TX","34718","626","8557","505","466","178","25318","830","26","40","0","32","92","74","39","36","59","71","161","82"
"puma_4802305","TX","39611","469","15886","656","220","89","23272","710","0","32","0","32","93","58","45","44","11","17","84","60"
"puma_4802306","TX","49823","592","25216","713","323","127","23996","778","0","32","0","32","0","32","25","27","51","43","212","90"
"puma_4802307","TX","54053","753","13452","570","211","87","40016","980","37","41","0","32","54","47","14","16","62","52","207","91"
"puma_4802308","TX","37255","512","17187","566","258","103","19664","633","20","22","0","32","0","32","19","20","0","32","107","57"
"puma_4802309","TX","46426","705","21350","676","383","180","24634","929","17","25","0","32","0","32","14","21","0","32","28","27"
"puma_4802310","TX","53128","722","12220","550","349","130","40292","857","53","49","0","32","20","26","8","14","26","30","160","63"
"puma_4802311","TX","41892","558","20459","658","272","100","20893","673","123","108","0","32","0","32","20","21","27","28","98","44"
"puma_4802312","TX","47148","828","17347","652","269","116","29212","944","31","51","0","32","0","32","8","11","45","34","236","104"
"puma_4802313","TX","67168","1044","17524","596","421","144","48694","1102","34","38","0","32","9","15","71","57","107","63","308","106"
"puma_4802314","TX","41255","634","17156","687","230","84","23520","764","85","71","0","32","17","25","46","36","19","18","182","93"
"puma_4802315","TX","36428","480","15855","675","133","67","20238","670","22","23","19","30","2","12","22","20","8","14","129","55"
"puma_4802316","TX","36928","424","12705","626","118","61","23919","695","7","11","0","32","4","8","24","29","0","32","151","73"
"puma_4802317","TX","37511","988","12391","721","352","133","24459","1235","10","16","4","14","24","28","11","18","18","27","242","160"
"puma_4802318","TX","37978","683","10163","591","621","129","26917","809","20","31","0","32","47","37","41","66","32","52","137","72"
"puma_4802319","TX","35701","681","10140","557","206","96","25132","835","0","32","0","32","0","32","5","11","11","16","207","91"
"puma_4802320","TX","31353","521","12246","573","262","92","18619","624","0","32","0","32","23","37","18","20","23","25","162","65"
"puma_4802321","TX","44478","615","11585","538","248","97","32418","699","20","25","0","32","0","32","37","39","15","19","155","77"
"puma_4802322","TX","46186","525","18745","569","308","96","26866","619","0","32","0","32","0","32","18","20","18","21","231","92"
"puma_4802400","TX","44263","640","5110","502","4253","457","34136","800","45","43","4","7","401","159","16","22","129","74","169","87"
"puma_4802501","TX","43755","805","22161","749","190","72","21172","848","0","32","18","30","88","83","25","34","19","30","82","72"
"puma_4802502","TX","54101","776","10913","573","330","115","42367","827","26","28","0","32","106","93","62","39","73","89","224","87"
"puma_4802503","TX","42995","682","10753","614","214","86","31808","921","0","32","0","32","0","32","0","32","41","39","179","79"
"puma_4802504","TX","35021","551","10193","747","333","140","24197","775","27","38","0","32","7","11","72","63","0","32","192","90"
"puma_4802505","TX","39970","590","16565","660","373","130","22876","676","13","22","0","32","0","32","36","38","0","32","107","68"
"puma_4802506","TX","40365","763","8186","634","501","166","31536","945","34","37","0","32","18","22","35","31","0","32","55","46"
"puma_4802507","TX","45476","722","14078","578","287","96","30875","839","0","32","0","32","92","79","23","44","29","29","92","48"
"puma_4802508","TX","34933","619","15817","619","219","82","18651","631","27","42","0","32","25","28","5","8","33","35","156","76"
"puma_4802509","TX","52712","732","18639","719","370","115","33401","780","27","32","0","32","51","60","59","52","8","12","157","82"
"puma_4802510","TX","44180","745","17890","678","379","100","25725","700","8","17","9","13","32","32","0","32","17","23","120","61"
"puma_4802511","TX","41038","591","18045","1097","378","220","22286","1076","31","50","0","32","133","191","76","49","0","32","89","59"
"puma_4802512","TX","35155","567","14189","655","342","146","20450","765","0","32","0","32","0","32","103","99","14","24","57","45"
"puma_4802513","TX","45316","629","18891","674","144","60","26091","735","13","15","0","32","0","32","25","28","6","9","146","62"
"puma_4802514","TX","57275","706","15535","569","505","135","40881","893","34","40","0","32","38","42","30","28","19","22","233","89"
"puma_4802515","TX","43383","818","13288","663","717","168","29117","813","109","93","7","11","24","30","22","27","7","10","92","61"
"puma_4802516","TX","52577","826","15613","849","1515","326","34814","1026","0","32","15","26","80","76","282","232","30","33","228","142"
"puma_4802600","TX","69707","1053","24315","944","6924","443","36486","1059","69","47","0","32","1182","178","15","17","421","113","295","122"
"puma_4802700","TX","49868","737","21724","697","898","195","26787","859","18","19","0","32","145","87","35","31","130","113","131","87"
"puma_4802800","TX","35299","598","13220","554","3003","253","18376","679","116","54","25","30","320","95","0","32","175","93","64","38"
"puma_4802900","TX","43314","596","13496","626","1357","200","28039","816","65","82","0","32","97","54","12","15","80","56","168","94"
"puma_4803000","TX","56998","638","25119","914","1358","347","29994","1007","12","14","0","32","140","99","0","32","123","103","252","139"
"puma_4803100","TX","52530","593","22941","802","1747","361","27088","962","94","68","0","32","37","33","10","15","457","186","156","74"
"puma_4803200","TX","37268","561","13247","697","2737","325","19367","711","1088","234","26","30","494","160","29","33","157","73","123","66"
"puma_4803301","TX","46038","1025","34335","1004","3521","388","7676","670","90","111","17","18","120","67","118","83","101","68","60","47"
"puma_4803302","TX","52305","631","39530","870","632","156","11911","804","17","20","0","32","0","32","110","93","9","14","96","69"
"puma_4803303","TX","39861","617","32860","737","599","182","6165","527","16","22","0","32","32","40","29","34","13","21","147","66"
"puma_4803304","TX","36503","646","28341","756","332","118","7508","598","17","21","0","32","26","30","44","38","79","50","156","78"
