bus_id,Pmax,bus_capacity,true_load
119103,0.0,86.0,0.0
119105,0.0,172.0,8.211820726316887
119106,0.0,86.0,0.0
119107,0.0,382.0,0.0
119108,0.0,1879.0,8.809885299247728
119109,0.0,1879.0,0.0
119110,0.0,172.0,0.0
119111,0.0,786.0,5.591646709092655
119112,0.0,872.0,11.567151482186766
119113,0.0,3310.0,18.687375838999507
119114,0.0,764.0,0.0
119115,0.0,86.0,0.0
119116,0.0,172.0,0.0
119117,0.0,86.0,5.281475684162905
119119,0.0,446.0,0.0
119120,0.0,4200.0,10.969086909255925
119121,370.5,1338.0,53.64867920024178
119122,0.0,1658.0,7.167289567167908
119123,0.0,2100.0,6.760357421811376
119124,0.0,1082.0,6.760357421811376
119125,0.0,86.0,0.0
119126,0.0,172.0,8.210107074245451
119127,49.98,700.0,8.210107074245451
119128,0.0,86.0,0.0
119129,0.0,1793.0,0.0
119130,0.0,872.0,6.760357421811376
119131,0.0,382.0,0.0
119132,0.0,1793.0,1.322939399147879
119133,99.1,1082.0,17.011424113136002
119134,4.0,382.0,0.0
119159,0.0,172.0,13.167702516907127
119160,0.0,786.0,2.8583716551537073
119161,0.0,958.0,13.167702516907127
119162,0.0,86.0,0.0
119163,0.0,786.0,0.0
119164,0.0,1146.0,4.352676261445095
119165,0.0,2800.0,10.456704939896838
119166,0.0,446.0,0.0
119167,0.0,86.0,0.0
119168,0.0,1400.0,0.0
119169,0.0,2800.0,10.456704939896838
119170,0.0,786.0,0.0
119171,0.0,786.0,0.0
119172,0.0,1879.0,4.347535305230789
119173,0.0,430.0,4.347535305230789
119174,0.0,86.0,0.0
119175,0.0,1464.0,4.347535305230789
119176,0.0,786.0,3.0862873806545728
119178,0.0,382.0,4.518900512374296
119179,0.0,764.0,31.15419465868969
119180,0.0,764.0,0.0
119181,0.0,1146.0,45.34494746224355
119182,0.0,86.0,0.0
119183,343.20000000000005,1793.0,0.0
119184,343.20000000000005,2546.0,4.390376607016665
119185,0.0,258.0,13.947414209410086
119186,0.0,786.0,13.947414209410086
119187,0.0,700.0,0.0
119188,0.0,86.0,0.0
119189,0.0,172.0,0.0
119190,0.0,86.0,0.0
119191,0.0,172.0,11.157588637113783
119192,0.0,446.0,0.0
119193,0.0,892.0,0.0
119194,0.0,892.0,8.112428906173651
119195,0.0,764.0,1.679379030006375
119196,0.0,86.0,1.2201202748617743
119197,0.0,86.0,0.0
119198,3.0,382.0,0.0
119199,0.0,1146.0,0.5483686628592245
119200,0.0,382.0,0.0
119201,0.0,382.0,0.0
119202,0.0,764.0,4.040791584443911
119203,0.0,1146.0,4.685124763303499
119204,0.0,764.0,0.0
119205,0.0,764.0,0.3787171077871519
119206,150.0,764.0,3.5541143961563484
119207,0.0,382.0,0.0
119208,0.0,1082.0,0.0
119209,0.0,764.0,0.0
119210,0.0,382.0,0.0
119211,0.0,764.0,1.8730217140785386
119212,0.0,764.0,0.0
119213,0.0,1082.0,6.104028678451742
119214,0.0,1082.0,2.4128221165805877
119215,0.0,764.0,0.0
119216,0.0,1318.0,12.065824234974373
119217,0.0,258.0,12.065824234974373
119219,0.0,172.0,0.0
119220,0.0,382.0,0.0
119221,0.0,1254.0,12.065824234974373
119228,0.0,939.0,21.83812094024898
119229,0.0,2100.0,0.0
119230,0.0,958.0,12.663888807905215
119234,0.0,1793.0,0.0
119235,0.0,172.0,10.489264329254103
119236,0.0,2800.0,12.663888807905215
119237,0.0,86.0,0.0
119238,0.0,1793.0,2.0032592715076043
119239,0.0,3500.0,2.8309532220107463
119240,0.0,1400.0,1.879876322364279
119241,0.0,2100.0,23.782063447375993
119242,0.0,872.0,23.782063447375993
119243,0.0,86.0,5.336312550448828
119244,0.0,700.0,6.234266235880808
119245,0.0,700.0,3.47014544465603
119246,0.0,1793.0,0.0
119247,0.0,86.0,0.0
119248,0.0,2100.0,6.295957710452471
119249,0.0,382.0,0.0
119250,0.0,850.0,2.8309532220107463
119251,0.0,86.0,0.0
119252,0.0,258.0,2.8309532220107463
119253,0.0,1879.0,0.0
119254,0.0,86.0,0.0
119255,0.0,764.0,0.0
119256,0.0,2100.0,0.0
119257,0.0,3946.0,11.337522104614465
119258,0.0,1793.0,0.0
119259,0.0,86.0,0.0
119260,0.0,786.0,11.337522104614465
119261,0.0,172.0,4.534323381017212
119262,0.0,86.0,0.0
119263,0.0,1793.0,0.0
119264,0.0,1793.0,0.0
119265,0.0,172.0,2.534491413652478
119266,0.0,786.0,3.6209468269423164
119267,0.0,2800.0,2.57904636750979
119268,0.0,764.0,0.0
119269,0.0,764.0,0.0
119270,0.0,3586.0,0.0
119271,0.0,764.0,0.0
119272,0.0,764.0,0.0
119273,0.0,764.0,0.0
119274,0.0,764.0,6.648970037168096
119275,0.0,1146.0,27.857128073248603
119276,0.0,764.0,17.679748420995683
119277,0.0,764.0,34.252477603844305
119278,0.0,764.0,2.1677698703653716
119279,0.0,2228.0,31.93904730740696
119280,0.0,764.0,0.0
119281,0.0,86.0,0.0
119282,0.0,478.0,4.934136112022783
119283,0.0,478.0,0.0
119284,0.0,239.0,0.0
119285,12.7,239.0,2.9677914984907403
119286,0.0,3882.0,23.517554676155992
119287,0.0,239.0,0.0
119288,0.0,786.0,16.45260274686708
119289,0.0,1082.0,8.025032650530463
119290,0.0,1082.0,14.578038171698195
119291,0.0,382.0,0.0
119292,0.0,382.0,0.0
119293,0.0,764.0,0.0
119294,0.0,764.0,0.0
119295,0.0,86.0,0.0
119296,0.0,86.0,0.0
119297,0.0,872.0,6.744934553168461
119298,0.0,86.0,0.0
119299,0.0,172.0,6.988273147312242
119300,0.0,172.0,8.025032650530463
119301,0.0,1793.0,0.0
119302,0.0,258.0,0.4558314510017304
119303,60.98,4200.0,2.8635126113680127
119304,200.0,1793.0,2.1163603082223195
119305,0.0,258.0,4.450354429516894
119306,0.0,86.0,0.0
119308,0.0,1082.0,0.0
119309,0.0,1793.0,0.0
119310,0.0,86.0,0.0
119311,0.0,2482.0,4.450354429516894
119312,0.0,382.0,0.4506904947874251
119313,0.0,382.0,0.0
119314,0.0,1400.0,4.075064625872612
119315,0.0,1082.0,0.20563824857220916
119316,0.0,1232.0,4.075064625872612
119317,0.0,764.0,1.1584288002901117
119318,0.0,764.0,0.0
119319,30.9,1793.0,0.0
119320,0.0,172.0,5.343167158734568
119321,0.0,86.0,0.0
119322,0.0,1793.0,0.0
119323,0.0,86.0,0.0
119324,0.0,786.0,1.9158630158644157
119325,0.0,2800.0,4.914754140875799
119326,0.0,1793.0,0.0
119327,0.0,86.0,0.0
119328,100.0,764.0,6.744934553168461
119329,0.0,764.0,3.0143139936542993
119330,0.0,1082.0,10.509828154111323
119331,0.0,382.0,0.0
119332,0.0,3182.0,3.35875806001275
119333,0.0,3182.0,3.516414050584777
119334,0.0,872.0,1.7085111152207713
119335,0.0,172.0,5.560800971806823
119336,0.0,344.0,5.560800971806823
119337,0.0,1793.0,0.0
119338,0.0,172.0,18.222976127640603
119339,0.0,1793.0,0.0
119340,0.0,2100.0,22.71445820687194
119341,0.0,382.0,1.837035020578402
119342,0.0,764.0,0.0
119352,0.0,382.0,0.0
119353,0.0,939.0,0.0
119354,0.0,1146.0,8.83387642824782
119355,0.0,1232.0,41.50979412637186
119356,0.0,1910.0,39.27005086900621
119357,0.0,382.0,1.6690971175777645
119358,0.0,1793.0,0.0
119359,0.0,382.0,0.0
119360,0.0,1793.0,0.0
119361,0.0,258.0,7.147642789955705
119362,0.0,1793.0,0.0
119363,0.0,86.0,5.4888275848065495
119364,0.0,86.0,0.0
119365,0.0,86.0,1.6639561613634593
119366,0.0,1400.0,0.0
119367,0.0,172.0,16.617284136705933
119368,0.0,172.0,1.7205066797208168
119369,30.08,172.0,0.0
119370,0.0,172.0,0.9956318535037794
119371,0.0,86.0,0.0
119373,0.0,786.0,0.0
119374,0.0,2100.0,2.8703672196537533
119375,0.0,382.0,0.0
119376,0.0,382.0,0.0
119377,0.0,172.0,0.0
119378,0.0,86.0,0.0
119379,0.0,1400.0,10.97422786547023
119380,0.0,86.0,0.44040858235881464
119381,0.0,1793.0,0.0
119382,0.0,872.0,9.671852291179572
119383,0.0,382.0,0.0
119384,0.0,1793.0,16.106615819418284
119385,0.0,764.0,9.839790194180209
119386,0.0,700.0,3.1342696386547546
119387,0.0,258.0,13.363058853050726
119388,0.0,258.0,9.162897625963355
119389,0.0,2864.0,31.93904730740696
119390,0.0,2100.0,0.0
119391,0.0,86.0,0.0
119392,0.0,172.0,4.075064625872612
119393,56.400000000000006,958.0,31.93904730740696
119394,0.0,86.0,0.0
119395,0.0,2800.0,97.85296058308573
119396,0.0,764.0,18.258962821140738
119397,0.0,172.0,0.4781089279303864
119398,0.0,1793.0,0.0
119399,0.0,1793.0,0.0
119400,0.0,86.0,0.0
119401,0.0,786.0,19.945196459432854
119402,0.0,3500.0,24.417828365878407
119403,0.0,764.0,0.0
119404,0.0,1082.0,2.335707773366009
119405,0.0,172.0,0.0
119406,0.0,86.0,0.0
119407,0.0,2579.0,16.144316164989853
119408,0.0,700.0,0.0
119409,0.0,764.0,0.0
119410,0.0,86.0,2.3528442940803598
119411,0.0,172.0,2.873794523796623
119412,0.0,86.0,0.0
119413,0.0,86.0,0.0
119414,0.0,1082.0,2.9200631297253703
119415,0.0,1793.0,0.0
119416,0.0,1146.0,0.0
119417,0.0,1146.0,101.52360332009967
119418,0.0,1464.0,33.77094137177105
119419,0.0,764.0,27.28476828138929
119420,0.0,764.0,84.2894044376771
119421,0.0,1146.0,38.51433030550334
119422,0.0,764.0,0.0
119423,0.0,1464.0,9.27942596682094
119424,0.0,764.0,0.0
119425,0.0,764.0,21.991297032726337
119426,0.0,764.0,11.616847392258384
119427,0.0,172.0,0.0
119428,0.0,1146.0,39.76358266557951
119429,0.0,764.0,12.298880916689543
119430,0.0,786.0,46.75699676910606
119431,0.0,764.0,0.0
119432,0.0,1782.0,0.0
119433,0.0,172.0,6.981418539026501
119434,0.0,1793.0,0.0
119435,0.0,86.0,0.0
119436,0.0,258.0,18.687375838999507
119437,0.0,382.0,0.0
119438,0.0,1146.0,38.54346239071774
119439,0.0,382.0,11.462618705829227
119440,0.0,764.0,0.5689324877164454
119441,0.0,764.0,0.0
119442,0.0,764.0,0.6066328332880171
119443,0.0,1793.0,0.0
119444,0.0,764.0,3.838580640014572
119445,0.0,764.0,3.1137058137975338
119446,0.0,764.0,1.544000516363004
119447,0.0,382.0,0.0
119448,0.0,764.0,0.0
119454,0.0,786.0,43.897364276629354
119455,0.0,86.0,0.0
119456,0.0,172.0,5.619432794248169
119457,0.0,786.0,12.479709447779102
119458,0.0,382.0,2.1143686968927256
119459,0.0,172.0,14.394677400054643
119460,0.0,86.0,0.18937469354915237
119461,0.0,700.0,0.0
119462,0.0,172.0,6.813480636025864
119463,0.0,172.0,0.0
119464,0.0,86.0,5.4288497623063225
119465,0.0,786.0,17.97449657728252
119466,0.0,1879.0,9.233157360892191
119467,0.0,1793.0,4.297839395159172
119468,0.0,1932.0,3.744329776085642
119469,0.0,1793.0,5.475118368235069
119470,0.0,86.0,0.0
119471,0.0,86.0,0.0
119472,0.0,382.0,0.0
119473,39.72,2100.0,0.4696566595517982
119474,0.0,2950.0,9.906648838250186
119475,0.0,1793.0,0.0
119476,0.0,172.0,0.0
119477,0.0,786.0,0.0
119483,0.0,86.0,0.0
119484,0.0,786.0,2.507072980509517
119485,0.0,86.0,0.0
119486,0.0,1082.0,2.9149221735110653
119487,0.0,1082.0,19.945196459432854
119488,0.0,172.0,19.945196459432854
119489,0.0,258.0,21.845636606654352
119490,0.0,258.0,26.744967878887238
119491,0.0,172.0,0.0
119492,0.0,86.0,0.0
119493,0.0,382.0,0.0
119494,0.0,446.0,0.0
119495,0.0,1793.0,0.0
119496,0.0,478.0,0.0
119497,0.0,1793.0,0.0
119498,0.0,2100.0,1.1348513057652398
119499,5.1000000000000005,239.0,2.3501107555782585
119500,2.0,86.0,0.4696566595517982
119501,0.0,717.0,1.7232927235694382
119502,0.0,478.0,3.4538952784159473
119503,0.0,939.0,2.2349809129643936
119504,0.0,239.0,0.0
119505,19.0,239.0,0.0
119506,0.0,382.0,0.0
119507,178.6,382.0,0.0
119508,0.0,1793.0,0.0
119509,0.0,1400.0,0.0
119510,0.0,764.0,8.498000622246543
119511,0.0,382.0,0.0
119512,0.0,764.0,0.0
119513,0.0,764.0,6.964282018312151
119514,0.0,172.0,0.0
119515,0.0,86.0,0.0
119516,0.0,86.0,0.0
119517,0.0,172.0,0.0
119518,0.0,86.0,6.335371708095478
119519,0.0,1793.0,0.0
119520,0.0,717.0,1.4510015084985517
119521,0.0,717.0,4.287216044002018
119522,0.0,1793.0,0.802253982658519
119523,0.0,1793.0,0.0
119524,0.0,717.0,2.1582276845551505
119525,6.0,1793.0,0.0
119526,0.0,939.0,0.0
119527,0.0,1725.0,3.4283108689461996
119528,0.0,1793.0,0.0
119529,0.0,2664.0,3.4283108689461996
119530,0.0,1793.0,0.0
119531,0.0,239.0,0.0
119532,0.0,803.0,3.335110520163547
119533,0.0,239.0,1.1421611370423106
119534,0.0,239.0,0.4221427562508381
119535,0.0,239.0,3.2839417012240517
119536,0.0,764.0,0.0
119537,0.0,764.0,0.0
119538,0.0,2175.0,33.17630410298308
119539,0.0,764.0,0.0
119540,0.0,764.0,0.0
119541,0.0,764.0,0.0
119542,0.0,764.0,0.0
119543,16.8,86.0,0.0
119544,0.0,1793.0,0.0
119545,0.0,1400.0,0.0
119546,0.0,764.0,0.0
119547,0.0,86.0,0.0
119548,0.0,764.0,12.396559084761343
119549,0.0,764.0,0.0
119550,0.0,1146.0,71.52612380962866
119551,0.0,764.0,0.0
119552,0.0,172.0,5.310607769377302
119553,0.0,86.0,0.0
119559,0.0,2186.0,5.188152748900992
119560,0.0,700.0,0.0
119561,0.0,86.0,0.0
119562,0.0,2800.0,5.498820578176501
119563,0.0,2339.0,3.4283108689461996
119564,0.0,700.0,0.0
119565,120.0,700.0,0.0
119566,0.0,478.0,0.0
119567,0.0,1417.0,3.49958172389764
119568,4.4,1793.0,2.2751849849882833
119569,0.0,764.0,0.0
119570,0.0,764.0,70.89207254319768
119571,0.0,717.0,8.192493403777085
119572,0.0,239.0,59.21511571773119
119573,0.0,1878.0,3.4228284954883965
119574,0.0,478.0,13.196072912932042
119575,0.0,1878.0,12.108735510467762
119576,0.0,1178.0,15.27571991125868
119577,0.0,717.0,70.32240434324025
119578,0.0,1793.0,1.2042947028974125
119579,0.0,1793.0,0.0
119580,379.6,478.0,0.7894617779236451
119581,0.0,478.0,1.3450089549810251
119582,0.0,325.0,0.0
119583,0.0,1264.0,3.360694929633295
119584,0.0,239.0,0.0
119585,0.0,1793.0,0.0
119586,0.0,1793.0,0.0
119588,0.0,1793.0,0.0
119591,14.7,239.0,0.0
119592,16.0,478.0,5.489683289080162
119593,1.0,717.0,5.489683289080162
119594,0.0,478.0,2.6132646815528067
119595,0.0,717.0,2.6132646815528067
119596,0.0,172.0,1.4838957492453702
119597,0.0,86.0,1.0453058726211226
119598,0.0,939.0,0.0
119599,0.0,239.0,0.0
119600,0.0,939.0,0.6834692244061187
119601,0.0,2100.0,1.3651109909929697
119602,0.0,478.0,0.42031529843157034
119603,0.0,239.0,1.4674486288719608
119604,0.0,700.0,0.0
119605,0.0,786.0,2.141780564181741
119606,0.0,1793.0,0.0
119607,0.0,1793.0,0.0
119608,0.0,86.0,1.569786266750952
119609,0.0,939.0,0.3508719012993979
119610,0.0,478.0,0.7748421153695035
119611,0.0,86.0,5.138811387780764
119612,0.0,786.0,4.323765200387371
119613,0.0,1725.0,10.809413000968428
119614,240.3,3039.0,10.809413000968428
119615,0.0,700.0,0.0
119616,0.0,239.0,0.0
119617,0.0,1793.0,0.0
119618,0.0,478.0,10.809413000968428
119619,0.0,2100.0,10.809413000968428
119620,0.0,786.0,0.38742105768475177
119621,29.6,86.0,10.809413000968428
119622,0.0,1793.0,0.0
119623,0.0,239.0,0.5482373457803091
119624,0.0,1400.0,4.5649896325307076
119625,0.0,700.0,0.0
119626,0.0,239.0,0.0
119627,0.0,2100.0,0.44407225008205037
119628,0.0,1178.0,0.7401204168034173
119629,0.0,2800.0,2.1618826001936857
119630,0.0,564.0,0.7401204168034173
119631,0.0,86.0,0.0
119632,3.0,1264.0,18.82464299627655
119635,0.0,700.0,0.0
119636,0.0,700.0,0.0
119639,0.0,172.0,1.266428268752514
119640,210.9,325.0,5.871621973307111
119641,0.0,956.0,11.631769019638893
119642,0.0,1195.0,11.631769019638893
119643,0.0,478.0,2.7137748616125306
119644,0.0,478.0,0.0
119645,149.0,478.0,11.631769019638893
119646,0.0,956.0,11.631769019638893
119647,0.0,86.0,0.3106678292755085
119648,0.0,1025.0,2.1746748049285594
119650,0.0,239.0,1.3175970876920096
119651,0.0,239.0,0.0
119652,0.0,86.0,1.381558111366379
119653,0.0,1793.0,1.1841926668854679
119654,0.0,1793.0,0.0
119655,35.64,1793.0,0.0
119656,0.0,1793.0,0.0
119657,0.0,86.0,0.0
119658,0.0,2493.0,0.0
119659,0.0,478.0,0.0
119660,0.0,239.0,0.0
119661,0.0,2356.0,11.631769019638893
119662,167.9,2579.0,2.1691924314707567
119663,108.0,797.0,0.0
119664,0.0,1400.0,1.8767991803879247
119665,0.0,1639.0,0.0
119666,0.0,2100.0,7.805072346092334
119667,0.0,939.0,0.0
119668,0.0,86.0,0.0
119669,0.0,86.0,0.0
119670,0.0,382.0,2.1403514372224106
119671,0.0,86.0,0.0
119672,0.0,382.0,0.0
119673,0.0,478.0,7.0101281947108856
119674,0.0,478.0,6.185944718221155
119675,0.0,717.0,20.74895607996543
119676,8.9,1793.0,5.186325291081725
119677,85.0,939.0,8.378894101342391
119678,0.0,1793.0,0.0
119679,0.0,958.0,9.906648838250186
119680,0.0,86.0,4.914034076010838
119681,0.0,172.0,7.220285843926671
119682,0.0,1793.0,0.0
119683,0.0,786.0,3.709739373113425
119684,0.0,872.0,25.540550482085337
119685,0.0,86.0,0.0
119686,0.0,86.0,0.0
119687,37.0,86.0,2.0683780502221376
119688,0.0,258.0,10.343603903182121
119689,0.0,1793.0,0.0
119690,0.0,382.0,0.0
119691,0.0,764.0,4.978159267518897
119692,0.0,382.0,0.0
119693,0.0,764.0,0.0
119694,0.0,764.0,0.0
119695,0.0,86.0,8.177547684888186
119696,0.0,86.0,0.0
119697,0.0,382.0,0.0
119698,0.0,764.0,16.648129873991767
119699,0.0,382.0,0.0
119700,0.0,382.0,0.0
119701,30.9,1793.0,0.0
119702,0.0,172.0,8.828735472033514
119703,0.0,382.0,0.0
119704,0.0,172.0,6.775780290454293
119705,0.0,468.0,12.634756722690819
119706,0.0,86.0,0.0
119707,0.0,382.0,0.0
119708,0.0,382.0,2.834380526153616
119709,0.0,1793.0,0.0
119754,0.0,786.0,4.183050948303759
119755,0.0,86.0,3.600091903957363
119756,0.0,939.0,6.450926102014971
119757,0.0,478.0,4.146501791918405
119758,0.0,478.0,6.814590208049243
119759,10.3,939.0,24.11878829869507
119772,0.0,172.0,9.79151899563632
119773,0.0,786.0,7.070434302746721
119774,0.0,86.0,0.0
119775,22.400000000000002,382.0,35.357653887191404
119776,0.0,717.0,32.983786179962664
119777,0.0,1178.0,40.604285286308965
119778,0.0,1793.0,0.0
119795,0.0,2800.0,1.0197214631513751
119796,0.0,1400.0,1.7232927235694382
119797,0.0,786.0,0.0
119798,0.0,2493.0,0.0
119799,0.0,1400.0,0.0
119801,0.0,478.0,1.9864466495439868
119802,0.0,1793.0,0.0
119803,0.0,1178.0,3.5927820726802926
119804,0.0,478.0,3.5927820726802926
119805,0.0,717.0,40.604285286308965
119806,0.0,700.0,0.0
119807,0.0,1793.0,0.0
119808,0.0,172.0,0.0
119809,0.0,1400.0,0.0
119810,0.0,382.0,0.0
119811,0.0,86.0,0.0
119812,0.0,86.0,0.0
119813,0.0,86.0,0.0
119814,0.0,172.0,0.0
119815,0.0,1486.0,10.442093979295622
119817,0.0,786.0,51.22364267407355
119818,0.0,478.0,0.0
119819,214.8,478.0,21.59324159246711
119820,0.0,700.0,0.0
119822,0.0,172.0,0.34538952784159477
119861,0.0,2664.0,3.7974573484382743
119865,0.0,478.0,2.437828730903108
119866,0.0,1793.0,0.0
119867,0.0,1264.0,9.955990199370415
119868,0.0,939.0,5.677911444464735
119869,0.0,786.0,0.26132646815528066
119870,6.9,86.0,3.0372348956229125
119871,0.0,939.0,0.0
119872,0.0,2493.0,1.0105841740550365
119873,0.0,172.0,1.4272445568480716
119874,0.0,86.0,0.0
119875,0.0,86.0,1.1001296071991535
119876,0.0,2493.0,1.43638184594441
119877,0.0,239.0,7.035712604180634
119878,0.0,258.0,5.540852108019657
119879,0.0,86.0,0.0
119880,16.4,86.0,4.678292017325305
119881,0.0,86.0,0.0
119882,0.0,86.0,1.3230794611498127
119883,0.0,939.0,0.23939697432406834
119884,0.0,2800.0,0.26863629943235146
119885,0.0,1793.0,0.12426713171020341
119886,0.0,1793.0,0.4002132624196257
119887,0.0,258.0,5.350796494815817
119888,0.0,1178.0,2.1015764921578515
119889,5.5,239.0,5.138811387780764
119890,39.72,239.0,1.1476435105001137
119891,0.0,2100.0,18.63275992525344
119892,0.0,2800.0,18.63275992525344
119893,107.50000000000004,700.0,0.0
119894,130.0,382.0,0.28103893971535254
119895,0.0,86.0,0.0
119896,40.2,939.0,7.14170515769816
119897,0.0,2100.0,4.809868980312579
119900,0.0,382.0,6.194852238237802
119901,14.3,86.0,9.325517251723058
119919,6.0,86.0,8.727938544822521
119920,1.7,86.0,3.8979675284979978
119921,0.0,86.0,0.0
119922,0.0,86.0,0.0
119923,0.0,478.0,12.965813227704311
119924,0.0,478.0,1.0051018005972334
119925,30.7,478.0,8.947233483134646
119926,0.0,239.0,0.0
119927,0.0,939.0,2.5036172123967453
119933,16.0,478.0,0.0
119934,15.5,239.0,6.041575550499007
119935,84.62,478.0,1.3486638706195604
119936,0.0,239.0,0.5391000566839707
119937,0.0,239.0,0.0
119939,0.0,786.0,3.0134779439724326
119940,0.0,172.0,8.344172402776305
119941,0.0,1793.0,0.0
119942,0.0,958.0,5.350796494815817
119943,0.0,478.0,0.0
119944,0.0,478.0,0.0
119945,0.0,1793.0,2.7229121507088685
119946,0.0,1879.0,2.7229121507088685
119947,0.0,86.0,1.014239089693572
119948,0.0,1793.0,0.39473088896182257
119949,0.0,258.0,0.6524024414785679
119950,0.0,1793.0,0.0
119951,0.0,939.0,0.0
119953,0.0,1178.0,18.63275992525344
119954,0.0,239.0,3.7791827702455976
119955,0.0,478.0,9.83355052547948
119956,0.0,258.0,2.9824111610448814
119957,0.0,786.0,0.7145360073336696
119958,0.0,86.0,0.0
119959,0.0,172.0,0.0
119960,0.0,86.0,0.0
119961,64.0,344.0,8.081018476801756
119962,0.0,872.0,0.0
119963,0.0,3182.0,8.081018476801756
119964,0.0,1400.0,2.9824111610448814
119965,62.7,86.0,4.596056415458259
119966,0.0,2040.0,5.719942974307892
119967,23.5,1793.0,3.004340654876094
119968,0.0,86.0,19.29795457146688
119969,0.0,86.0,6.710425112350984
119970,0.0,86.0,0.0
119971,20.7,86.0,0.0
119972,0.0,258.0,9.056880952290708
119976,0.0,86.0,0.0
119977,0.0,258.0,1.2097770763552156
119978,8.5,86.0,1.8073557832557525
119979,0.0,1195.0,9.095257566495329
119980,40.2,478.0,11.595219863253538
119981,40.2,478.0,11.595219863253538
119982,40.2,478.0,6.496612547496664
119983,29.9,239.0,0.0
119984,0.0,478.0,15.900710485448233
119985,0.0,478.0,0.0
119986,0.0,2358.0,11.814514801565661
119988,0.0,3946.0,14.69641578255082
119989,0.0,86.0,1.7561869643162569
119991,39.2,446.0,28.912210158634235
119992,34.8,86.0,0.0
119993,1466.7,1793.0,0.0
119994,0.0,786.0,0.0
119995,0.0,172.0,7.445415583221937
119996,0.0,700.0,2.459023276386362
119997,0.0,239.0,0.056651192397298614
119998,0.0,172.0,0.46782920173253045
119999,0.0,86.0,3.3935891703801135
120000,0.0,86.0,0.0
120001,0.0,700.0,0.0
120002,0.0,700.0,0.0
120003,0.0,700.0,18.879466730854578
120004,0.0,2100.0,15.93360472619505
120005,0.0,1400.0,6.679358329423432
120006,0.0,325.0,16.666415311721398
120007,0.0,382.0,0.0
120008,0.0,11531.15783965725,3.8467987095585023
120009,0.0,239.0,0.7492577058997558
120010,0.0,700.0,2.13447073290467
120011,0.0,86.0,2.1490903954588116
120012,14.4,258.0,5.113226978311016
120013,0.0,86.0,3.861418372112644
120014,0.0,786.0,0.0
120015,0.0,172.0,0.0
120016,2.5,172.0,0.0
120017,0.0,172.0,0.0
120018,0.0,1879.0,0.0
120019,0.0,86.0,3.4941766764633075
120020,0.0,786.0,0.0
120021,0.0,2800.0,4.603371310108343
120022,0.0,872.0,3.7732551722199528
120023,0.0,172.0,4.09647363414219
120024,0.0,172.0,9.228100668361327
120025,0.0,86.0,7.893934594259402
120026,0.0,86.0,0.0
120027,0.0,172.0,25.46306499804129
120028,0.0,872.0,10.183517355364945
120029,0.0,258.0,8.405103879854483
120030,0.0,3586.0,0.0
120031,0.0,86.0,6.779868509483157
120032,0.0,446.0,0.0
120033,0.0,446.0,0.0
120034,0.0,446.0,0.0
120035,45.7,86.0,0.0
120036,0.0,446.0,0.0
120037,0.0,446.0,0.0
120038,0.0,446.0,0.0
120039,0.0,446.0,0.0
120040,0.0,172.0,0.0
120041,0.0,446.0,0.0
120042,0.0,786.0,12.247372889695383
120062,0.0,1146.0,15.442692106421067
120065,1.0,1594.0,115.00760593303107
120066,0.0,172.0,139.142927617205
120071,0.0,172.0,43.44286309771119
120074,0.0,172.0,103.95000836308795
120079,0.0,764.0,11.963253829313677
120081,0.0,1082.0,64.1285770798558
120087,0.0,1082.0,57.533633541593616
120091,0.0,786.0,0.0
120092,0.0,1497.0,20.080749919561132
120095,0.0,172.0,117.64820843894282
120097,0.0,172.0,0.0
120099,0.0,172.0,31.947352685621826
120100,0.0,786.0,59.094369229678826
120102,0.0,1400.0,0.0
120105,0.0,1594.0,0.0
120108,0.0,2250.0,35.35281113653557
120111,0.0,172.0,128.96831506957307
120113,0.0,1082.0,158.58053033808272
120114,0.0,786.0,54.603077845922925
120121,0.0,468.0,0.0
120122,0.0,883.0,84.14847262625766
120124,0.0,1082.0,61.987935012252706
120125,0.0,764.0,0.0
120130,243.18000000000004,1594.0,36.75126849619602
120132,66.0,700.0,44.015610139210345
120138,0.0,764.0,38.100803712728414
120139,0.0,1082.0,35.32298056145749
120144,0.0,1400.0,63.93050206133735
120148,0.0,1497.0,53.20820015527185
120151,0.0,883.0,22.40634155264834
120152,0.0,883.0,24.249871092473757
120153,0.0,969.0,29.995239852512196
120157,0.0,1594.0,20.756114139328886
120169,0.0,239.0,0.0
120170,0.0,700.0,12.426224354525498
120171,0.0,86.0,4.133324482818929
120173,0.0,344.0,13.072951222218297
120174,0.0,3500.0,8.390744157962676
120176,0.0,258.0,42.81642102107149
120180,259.0,1400.0,18.657234876835094
120183,0.0,239.0,57.32481951604705
120184,0.0,325.0,23.591211994749724
120186,0.0,239.0,17.349462465412017
120188,0.0,786.0,10.149554864566342
120189,0.0,86.0,6.514997597052931
120191,0.0,786.0,7.5005997976327325
120192,0.0,786.0,61.76241586466241
120194,0.0,872.0,0.0
120195,0.0,786.0,0.0
120198,0.0,258.0,26.34875035496755
120200,3.2,86.0,7.103256537592692
120201,0.0,786.0,35.07240373080161
120203,0.0,172.0,77.02970418962435
120207,0.0,872.0,0.0
120209,1423.1399999999999,4997.0,11.105326490068064
120211,0.0,86.0,25.433548311572018
120212,0.0,4200.0,11.105326490068064
120219,0.0,1400.0,0.0
120222,0.0,172.0,18.228867818713848
120225,38.0,1400.0,22.23451744019859
