plant_id,bus_id,distance,plant_Pmax,bus_capacity,true_load
1235,116534,824.8915530992613,300.0,939.0,0.0
1246,110909,1431.8919071849457,1.0,1793.0,23.830919685940714
1248,158160,32069.17226360823,14.4,1497.0,10.328173743898404
1254,307764,4166.918861004254,1.8,86.0,22.747929522584442
1255,111818,46.59513716773485,498.5999999999999,1878.0,11.984890987825047
1264,111818,46.59513716773485,4.0,1878.0,11.984890987825047
1265,111521,111.31452596075432,16.8,939.0,118.88524767012252
1272,110325,8657.96498300818,6.0,325.0,13.205630009665732
1274,113431,404.442446686527,29.6,1178.0,51.24247482689623
1278,113432,163.70332439658003,60.0,717.0,0.0
1282,113528,12414.321497231747,45.0,1594.0,19.231149713529604
1284,154624,81.45778378275536,72.0,478.0,0.0
1290,154624,3511.678693452927,16.6,478.0,0.0
1292,133858,38.32843457383717,44.8,717.0,0.0
1296,116413,127.07656918095827,807.4,5794.0,27.825934181341417
1298,133858,3658.8154674101024,22.5,717.0,0.0
1301,151752,33.17830094884178,28.0,4900.0,38.38412402171966
1302,113494,215.75271886636003,17.599999999999998,2562.0,53.796705859048096
1310,309096,1843.9749521522767,23.9,6300.0,0.0
1311,302314,1399.2565613391796,2.9,2339.0,7.872754012283061
1312,111900,440.6798849180194,17.2,239.0,0.0
1316,111900,88.33286082410253,12.5,239.0,0.0
1317,111900,88.33286082410253,5.0,239.0,0.0
1318,110768,179.06749997915347,335.0,2197.0,8.331694161380632
1323,109918,223.2628077666897,23.5,86.0,20.805181432577875
1325,109921,51.27393426681726,15.9,172.0,19.91819125660989
1327,152064,2763.021053165828,131.2,717.0,0.0
1332,150133,5567.0433844563895,4.0,717.0,0.0
1333,109005,153.3911319103898,168.0,956.0,1.3690169452814633
1337,118662,43.839457472335965,48.0,172.0,5.341395716114842
1366,306312,16006.0841868975,12.1,700.0,0.0
1367,132857,26.411944503122022,50.0,700.0,3.4876597442267054
1368,133381,3695.285581932109,2.2,786.0,3.2079405075571215
1374,204692,21.01692502804708,46.8,446.0,0.0
1375,303386,27870.936288893747,6.0,1082.0,17.066902942771858
1388,304049,7019.060791787287,2.8,1082.0,136.4643892282034
1389,136747,1584.488195110146,28.4,478.0,23.503952551964076
1391,124324,5664.162767549775,9.0,344.0,2.790152957273334
1393,201582,385.726464995451,92.4,3564.0,2.9872957523972556
1396,201301,14504.04666227964,75.0,1400.0,7.81319270113139
1399,204652,461.8423935287548,675.0,9309.553828392665,1.3694646809488573
1404,204653,29.943484381278594,82.80000000000001,764.0,1.8092801641251275
1409,204836,7616.803921371167,2.5,786.0,39.38159579358345
1410,201300,2651.277314786639,13.5,478.0,7.733853437499592
1411,201300,153.36156096897193,60.0,478.0,7.733853437499592
1417,206494,32.28156832186073,11.5,700.0,0.0
1418,204904,20055.29662953524,25.0,1464.0,56.93282072221767
1421,201305,20055.29662953524,52.7,382.0,27.70665067350434
1423,204655,63.17454176404213,18.0,1782.0,7.733853437499592
1425,201300,2849.4792156101653,8.3,478.0,7.733853437499592
1426,204720,75.260172393661,6.7,3193.0,1.3056483167232809
