plant_id,bus_id,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,mu_Pmax,mu_Pmin,mu_Qmax,mu_Qmin,type,interconnect,GenFuelCost,GenIOB,GenIOC,GenIOD,distance
12437,140736,65.0,0.0,0.0,0.0,0.0,0.0,1,132.3,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,119.8498256649954
12438,149450,84.0,0.0,0.0,0.0,0.0,0.0,1,460.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,153.80937105020573
12442,308410,120.0,0.0,0.0,0.0,0.0,0.0,1,247.4,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,1660.5720143465196
12446,128758,120.0,0.0,0.0,0.0,0.0,0.0,1,377.4,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,89.55042132852907
12448,128758,120.0,0.0,0.0,0.0,0.0,0.0,1,377.4,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,89.55042132852907
12450,128758,120.0,0.0,0.0,0.0,0.0,0.0,1,240.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,89.55042132852907
12451,132771,95.0,0.0,0.0,0.0,0.0,0.0,1,509.9,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,81.95176250735265
12454,132771,30.0,0.0,0.0,0.0,0.0,0.0,1,238.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,other,Eastern,0.0,0.0,0.0,0.0,81.95176250735265
12455,111975,75.0,0.0,0.0,0.0,0.0,0.0,1,535.5,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,144.37483578437588
12458,111975,75.0,0.0,0.0,0.0,0.0,0.0,1,358.7,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,144.37483578437588
12459,205009,1.5,0.0,0.0,0.0,0.0,0.0,1,6.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,other,Western,0.0,0.0,0.0,0.0,828.3620519593162
12460,301942,110.0,0.0,0.0,0.0,0.0,0.0,1,1734.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,207.90085287899703
12466,133441,0.7,0.0,0.0,0.0,0.0,0.0,1,3.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,2489.025225253145
12470,302006,1.3,0.0,0.0,0.0,0.0,0.0,1,6.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,1771.538591365247
12474,122715,2.0,0.0,0.0,0.0,0.0,0.0,1,42.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,198.96119754010635
12475,122715,2.0,0.0,0.0,0.0,0.0,0.0,1,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,198.96119754010635
12476,303917,65.0,0.0,0.0,0.0,0.0,0.0,1,704.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,8702.554299106878
12480,303917,65.0,0.0,0.0,0.0,0.0,0.0,1,408.6,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,8702.554299106878
12482,116944,7.0,0.0,0.0,0.0,0.0,0.0,1,133.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,302.16637135469153
12491,136671,0.0,0.0,0.0,0.0,0.0,0.0,1,179.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,164.7754726934595
12492,136671,0.0,0.0,0.0,0.0,0.0,0.0,1,95.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,164.7754726934595
12493,128677,55.0,0.0,0.0,0.0,0.0,0.0,1,110.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,169.15316015359662
12494,133163,28.4,0.0,0.0,0.0,0.0,0.0,1,170.1,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,45.75882849008544
12498,203348,50.0,0.0,0.0,0.0,0.0,0.0,1,323.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,3731.509826015664
12500,203348,50.0,0.0,0.0,0.0,0.0,0.0,1,178.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,3731.509826015664
12501,301882,1.5,0.0,0.0,0.0,0.0,0.0,1,74.8,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,660.3698742479701
12504,130059,145.0,0.0,0.0,0.0,0.0,0.0,1,392.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,109.84571508293696
12506,130059,145.0,0.0,0.0,0.0,0.0,0.0,1,290.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,109.84571508293696
12507,121894,18.0,0.0,0.0,0.0,0.0,0.0,1,415.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,60.67278254892963
12511,113595,50.0,0.0,0.0,0.0,0.0,0.0,1,692.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,315.9752510710023
12519,124558,50.0,0.0,0.0,0.0,0.0,0.0,1,692.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,256.0151328641134
12527,304115,55.0,0.0,0.0,0.0,0.0,0.0,1,424.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,347.73110474224563
12529,304115,55.0,0.0,0.0,0.0,0.0,0.0,1,212.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,347.73110474224563
12535,111772,100.0,0.0,0.0,0.0,0.0,0.0,1,200.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,627.8511784726868
12536,111772,100.0,0.0,0.0,0.0,0.0,0.0,1,390.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,627.8511784726868
12538,308713,27.0,0.0,0.0,0.0,0.0,0.0,1,83.2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,1031.3509716112071
12540,310446,170.0,0.0,0.0,0.0,0.0,0.0,1,534.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,7773.3706541336305
12542,310446,170.0,0.0,0.0,0.0,0.0,0.0,1,340.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,7773.3706541336305
12543,303516,50.0,0.0,0.0,0.0,0.0,0.0,1,353.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,166.95808095215787
12545,303516,50.0,0.0,0.0,0.0,0.0,0.0,1,301.8,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,166.95808095215787
12546,202433,1.2,0.0,0.0,0.0,0.0,0.0,1,25.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,wind,Western,0.0,0.0,0.0,0.0,5071.359531107471
12547,140837,160.0,0.0,0.0,0.0,0.0,0.0,1,578.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,2067.484651473212
12549,201328,80.0,0.0,0.0,0.0,0.0,0.0,1,300.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,40.577805708703536
12551,116153,100.0,0.0,0.0,0.0,0.0,0.0,1,494.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,120.33528314840366
12554,302017,70.0,0.0,0.0,0.0,0.0,0.0,1,374.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,30937.61895024037
12556,302017,70.0,0.0,0.0,0.0,0.0,0.0,1,272.1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,30937.61895024037
12557,121976,65.0,0.0,0.0,0.0,0.0,0.0,1,720.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,276.998368388955
12561,121976,65.0,0.0,0.0,0.0,0.0,0.0,1,536.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,276.998368388955
12565,303409,190.0,0.0,0.0,0.0,0.0,0.0,1,549.5999999999999,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,141.83360416901203
12568,303409,190.0,0.0,0.0,0.0,0.0,0.0,1,390.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,141.83360416901203
12576,133290,100.0,0.0,0.0,0.0,0.0,0.0,1,371.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,433413.6988967609
12578,302295,50.0,0.0,0.0,0.0,0.0,0.0,1,567.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,139.16492772465125
12581,302295,50.0,0.0,0.0,0.0,0.0,0.0,1,373.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,139.16492772465125
12582,109352,50.0,0.0,0.0,0.0,0.0,0.0,1,103.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,68.25450768679649
12584,301163,84.0,0.0,0.0,0.0,0.0,0.0,1,487.8,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,165.61158963351042
12586,301163,84.0,0.0,0.0,0.0,0.0,0.0,1,300.6,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,165.61158963351042
12587,115703,107.0,0.0,0.0,0.0,0.0,0.0,1,495.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,326.6348667617441
12590,307571,150.0,0.0,0.0,0.0,0.0,0.0,1,989.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,192.8550860307216
12594,148869,72.0,0.0,0.0,0.0,0.0,0.0,1,537.9000000000001,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,585.2472708089449
12597,148869,72.0,0.0,0.0,0.0,0.0,0.0,1,366.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,585.2472708089449
12600,158602,20.0,0.0,0.0,0.0,0.0,0.0,1,242.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,63.54778650021608
12604,136304,145.0,0.0,0.0,0.0,0.0,0.0,1,840.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,302.72241544770765
12607,300098,140.0,0.0,0.0,0.0,0.0,0.0,1,600.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,302.72241544770765
12613,305046,138.8,0.0,0.0,0.0,0.0,0.0,1,684.4,138.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.8,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,164.7567895776116
12617,305046,138.8,0.0,0.0,0.0,0.0,0.0,1,403.8,138.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.8,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,164.7567895776116
12619,304183,65.0,0.0,0.0,0.0,0.0,0.0,1,405.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,220.2309291556277
12621,304183,65.0,0.0,0.0,0.0,0.0,0.0,1,204.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,220.2309291556277
12622,140507,1.2,0.0,0.0,0.0,0.0,0.0,1,5.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,371720.1201858277
12627,139236,0.8,0.0,0.0,0.0,0.0,0.0,1,6.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,2295.1557977613656
12634,306152,2.4,0.0,0.0,0.0,0.0,0.0,1,4.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,5878.740590829369
12638,125223,117.0,0.0,0.0,0.0,0.0,0.0,1,624.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,255.38580420059156
12641,112076,125.0,0.0,0.0,0.0,0.0,0.0,1,358.8,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,88.77383997852267
12643,152645,100.0,0.0,0.0,0.0,0.0,0.0,1,985.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,142.76075267302136
12651,132742,85.0,0.0,0.0,0.0,0.0,0.0,1,520.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,95.79263000118584
12653,132742,85.0,0.0,0.0,0.0,0.0,0.0,1,270.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,95.79263000118584
12654,301937,65.0,0.0,0.0,0.0,0.0,0.0,1,462.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,180.09011146352725
12657,301937,65.0,0.0,0.0,0.0,0.0,0.0,1,345.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,180.09011146352725
12659,143278,72.0,0.0,0.0,0.0,0.0,0.0,1,860.4,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,237.39377635975225
12663,143278,72.0,0.0,0.0,0.0,0.0,0.0,1,528.8,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,237.39377635975225
12665,301415,18.0,0.0,0.0,0.0,0.0,0.0,1,340.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,236.3129776008654
12667,301415,18.0,0.0,0.0,0.0,0.0,0.0,1,127.7,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,236.3129776008654
12668,309124,60.0,0.0,0.0,0.0,0.0,0.0,1,236.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,97.0565168713753
12670,309124,60.0,0.0,0.0,0.0,0.0,0.0,1,236.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,97.0565168713753
12671,149377,80.0,0.0,0.0,0.0,0.0,0.0,1,360.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,302.7792013204529
12673,149377,80.0,0.0,0.0,0.0,0.0,0.0,1,270.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,302.7792013204529
12674,201425,65.0,0.0,0.0,0.0,0.0,0.0,1,179.4,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,260.1880262735493
12675,201425,65.0,0.0,0.0,0.0,0.0,0.0,1,130.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,260.1880262735493
12676,307326,90.0,0.0,0.0,0.0,0.0,0.0,1,270.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,1614.4518376687652
12677,307326,90.0,0.0,0.0,0.0,0.0,0.0,1,335.4,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,1614.4518376687652
12679,122194,60.0,0.0,0.0,0.0,0.0,0.0,1,361.3,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,108.98354697543542
12681,122194,60.0,0.0,0.0,0.0,0.0,0.0,1,266.2,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,108.98354697543542
12683,304976,2.5,0.0,0.0,0.0,0.0,0.0,1,6.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,867.7462327799088
12685,308780,80.0,0.0,0.0,0.0,0.0,0.0,1,768.4,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,197.2642389010109
12689,308780,80.0,0.0,0.0,0.0,0.0,0.0,1,160.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,197.2642389010109
12690,122188,134.0,0.0,0.0,0.0,0.0,0.0,1,420.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,137.9041553247218
12692,122188,134.0,0.0,0.0,0.0,0.0,0.0,1,268.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,137.9041553247218
12696,123860,95.0,0.0,0.0,0.0,0.0,0.0,1,500.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,111.81373501694166
12698,123860,95.0,0.0,0.0,0.0,0.0,0.0,1,228.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,111.81373501694166
12699,125734,4.0,0.0,0.0,0.0,0.0,0.0,1,87.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,50.01592111172711
12701,153552,73.7,0.0,0.0,0.0,0.0,0.0,1,483.0,73.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.7,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,164.5608319506754
12704,153552,73.7,0.0,0.0,0.0,0.0,0.0,1,318.0,73.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.7,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,164.5608319506754
12707,121265,120.0,0.0,0.0,0.0,0.0,0.0,1,1150.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,8484.61155218283
12712,134645,100.0,0.0,0.0,0.0,0.0,0.0,1,1728.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,301.92107015941053
12721,203680,15.0,0.0,0.0,0.0,0.0,0.0,1,142.2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,113.45320623822096
12723,203680,15.0,0.0,0.0,0.0,0.0,0.0,1,51.8,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,113.45320623822096
