plant_id,bus_id,distance,plant_Pmax,bus_capacity
4214,124157,97.84684235435682,36.0,956.0
4217,125582,184.3757226556912,12.0,478.0
4224,124528,3899.7407757334327,6.0,803.0
4228,125638,56975.06660645634,2.5,478.0
4231,124528,2490.3534742976035,3.0,803.0
4235,144844,2343.7975659077965,2.0,700.0
4237,127905,12858.814615972686,4.0,478.0
4241,127601,1237.4036351342809,4.0,325.0
4242,125639,6677.635833004262,24.0,478.0
4243,125638,23.172953051756952,5.0,478.0
4245,135995,17.433683253098017,2.0,1400.0
4247,144689,1366.4456075028777,1.3,700.0
4249,140506,9468.434544652016,1.5,478.0
4252,144689,1383.9627694604412,10.0,700.0
4254,140319,2519.24576492037,8.0,2271.0
4256,139308,2624.683452071776,5.4,717.0
4259,124158,7172.782524513017,1.0,1400.0
4261,141059,842.1225503759022,11.9,2271.0
4265,144842,4312.857981304581,6.0,86.0
4268,125639,52.93024566769146,6.0,478.0
4272,145182,586.417678830579,3.6,700.0
4273,143762,3248.088670474123,6.0,700.0
4275,135560,10093.425203352648,4.0,717.0
4277,124161,45.46862750854108,6.0,86.0
4280,124162,49.85744147416122,8.0,1195.0
4282,135972,19.61420345202495,1.2,700.0
4283,173533,4823.702099403033,10.0,717.0
4288,124528,10385.673613791982,8.0,803.0
4290,144058,148.3945767823939,1901.1,3500.0
4292,127601,44.81868998460427,5.0,325.0
4293,124321,90.42599054353992,2.0,86.0
4294,124322,180.9865852479119,1803.6,939.0
4296,144689,455.8886444204217,6.0,700.0
4299,144689,534.722983844392,3.0,700.0
4303,141235,19664.324522072067,3.0,717.0
4304,143490,91.69745968890312,2.7,1400.0
4307,144409,10145.488219029328,19.0,700.0
4308,125640,7828.026591046893,25.0,939.0
4309,140339,2629.006321323557,2.0,717.0
4310,125648,39.02965656995829,4.0,86.0
4314,125061,91.47031969238444,42.0,1400.0
4319,136609,1036.9596999926075,16.0,478.0
4323,127727,35.20756248180041,2.0,86.0
4324,125596,38.89801219683191,2.0,172.0
4326,127712,20.03820483706152,36.3,239.0
4332,124528,405.9495729413719,16.0,803.0
4334,125639,4440.761479684015,21.0,478.0
4335,135781,11880.720168340313,56.0,86.0
4337,125639,16069.311033249924,26.0,478.0
4338,135769,6893.940801795774,38.5,717.0
4340,125646,30.701231144799625,4.0,1793.0
4342,144842,22.069536471364696,4.0,86.0
4346,124324,101.90331610024138,21.9,2800.0
4349,125479,854.2622439142895,8.0,3672.0
4353,125192,38712.996136285205,4.0,1400.0
4355,140343,4354.86214478793,2.0,172.0
4357,124326,126.41325435526844,1242.0,700.0
4359,129050,3234.4651761171185,18.0,86.0
4360,129180,149.5437764660733,46.5,4264.0
4361,128156,63.35566233015055,7.299999999999999,786.0
4365,124328,56.0425757881938,10.8,172.0
4367,129092,96.62677738654274,41.9,4264.0
4368,128156,4560.209131271205,6.8,786.0
4369,125117,3608.460825812895,3.0,939.0
4370,125198,3664.448260767156,8.5,956.0
4371,125198,2113.607328358946,43.6,956.0
4376,140035,369.08158383367976,11.1,1965.0
4379,140035,2744.139137727164,18.1,1965.0
4380,140035,2744.139137727164,60.5,1965.0
4382,135934,74.56508831639222,6.8,700.0
4386,146128,45.405094472819385,49.0,700.0
4388,146128,45.405094472819385,47.3,700.0
4389,125061,2551.1986512714534,11.6,1400.0
4393,129917,56.07340239901661,11.6,700.0
4397,143730,299.60352165785474,1000.0,4286.0
4401,145555,498.82160100112526,240.0,13693.0
4413,166944,1035.522240328046,2429.1000000000004,700.0
4426,143768,386.3304548492159,912.0,7894.000100866351
4442,140039,132.05298098259937,29.4,1965.0
4447,140039,132.05298098259937,4.4,1965.0
4450,145502,32.96031526974304,8.100000000000001,86.0
4453,109908,141.8296524710877,413.6,1981.0
4455,109908,141.8296524710877,423.5,1981.0
4457,114393,100.27378291779242,24.6,2100.0
4463,114393,100.27378291779242,70.0,2100.0
4467,110127,217.4185387244024,5.0,478.0
4469,113943,11460.072640474777,2558.2,797.0
4473,114167,98164.31518826948,84.0,797.0
4477,170345,17145.774013699527,108.0,700.0
4480,167535,93.63238419885208,163.0,1639.0
4484,112329,193.5929706807955,1148.4,2872.0
4489,110532,74.83197179636754,27.7,810.0
4492,169920,138.1062167323834,510.0,700.0
4494,169920,138.1062167323834,510.0,700.0
4495,111316,134.2809689386335,1530.5,2598.0
4497,169796,2603.0108873882546,350.0,543.0
4501,113576,120.0871603814748,600.0,2124.0
4503,113576,120.0871603814748,600.0,2124.0
4504,114331,63.64954388300667,25.8,181.0
4507,152722,271.8132179978115,2119.0,7194.0
4511,112747,441.6815714087427,60.0,700.0
4515,110960,44.829099918990686,36.0,724.0
4517,111150,36.27178257418475,25.5,700.0
4520,110350,80.8876920803708,5.4,2100.0
4522,110592,3166.620350536876,5.0,2240.0
4524,109543,9.501141417105789,18.0,700.0
4525,109544,16.11805586378048,12.8,700.0
4526,144705,486.1583606778039,1.0,1338.0
4528,109533,8629.875933489539,1.7999999999999998,1338.0
4531,109554,131.51208715832496,86.4,2676.0
4532,109818,11.449070081812128,19.6,700.0
4533,109817,88.46109656423276,39.4,3946.0
4534,109558,28.77335763117979,5.0,700.0
4535,111422,12711.937550968996,177.6,700.0
4539,111422,52.752646154504525,100.0,700.0
4543,110863,159.40274727476503,3.6,700.0
4545,109538,19.52321033815653,15.8,700.0
4546,109546,103.78158135359264,254.7,1784.0
4549,109534,70.6847378231883,113.4,2484.0
4550,109534,70.6847378231883,113.4,2484.0
4551,111633,26.8944069073572,15.0,1793.0
4556,134996,56.03762208395871,115.0,4997.0
4558,134996,56.03762208395871,88.0,4997.0
4565,134142,221.64593101555832,614.0,1975.0
4570,132778,39632.33592813399,656.0,2897.0
4572,133420,113.08081172354862,734.0,3091.0
4574,151030,209.3910361375919,1880.4,3500.0
4579,137601,557.6415699124011,116.5,1464.0
4581,137601,557.6415699124011,42.6,1464.0
4583,140123,9596.842222682417,1114.8000000000002,872.0
4585,140123,9596.842222682417,66.0,872.0
4590,113653,289.01823991735256,680.0,5686.0
4591,148088,226.6681336495436,32.0,10586.0
4592,153977,180.9689606683513,1729.3000000000002,4200.000033733904
4595,113791,120.81238050232184,293.8,344.0
4598,113791,120.81238050232184,10.8,344.0
4602,153931,67.56304757207246,50.0,1388.0
4603,113795,181.0911342387563,13.5,1846.0
4608,113768,155.19402315110852,13.5,1082.0
4613,113889,64.29998264449596,125.5,258.0
4620,113889,64.29998264449596,1.1,258.0
4621,115882,3950.3837518402297,27.0,700.0
4622,113592,174.3564357316831,2455.6,8486.000033506702
4629,113592,174.3564357316831,12.5,8486.000033506702
4634,114073,188.87317107952805,130.6,1400.0
4636,114073,188.87317107952805,425.0,1400.0
4641,108807,311.332203838005,1086.5,10758.0
4646,113614,126.0627863752135,260.0,3756.0
4647,113614,126.0627863752135,16.0,3756.0
4648,158927,908690.4440840768,15.0,2557.0
4649,158927,908690.4440840768,435.0,2557.0
4654,114782,71.30493762555481,19.0,1082.0
4655,156489,31.254697249595058,1.2,86.0
4657,137544,2786.7932563709574,36.8,382.0
4659,137544,2786.7932563709574,2.5,382.0
4661,148688,15.993855505070137,16.0,764.0
4662,153997,67.38778881823566,32.0,382.0
4665,152287,44.12833945842815,19.5,700.0
4666,152287,44.12833945842815,2.6,700.0
4667,152287,44.12833945842815,19.5,700.0
4672,113007,119.29885870940252,16.3,2272.0
4673,137603,3086.2923621459304,10.6,1146.0
4675,137603,3086.2923621459304,20.0,1146.0
4678,152254,38.95703697130024,1.8,700.0
4679,152254,38.95703697130024,17.4,700.0
4687,154012,38.990956191534,47.0,1793.0
4688,154012,38.990956191534,25.0,1793.0
4693,113786,774.3796717270357,38.5,764.0
4697,153899,195.1632249922793,36.3,786.0
4701,156467,1765.2195453406234,3.0,700.0
4708,118585,107.44376981724209,150.0,430.0
4709,118585,107.44376981724209,826.0,430.0
4713,118413,3561.117902434179,1716.0,1400.0
4716,118469,132.03648849284022,544.0,2800.0
4725,118469,132.03648849284022,2.5,2800.0
4726,149160,525.7429270192374,1701.0,5993.000035307987
4729,149312,345.5260616495446,320.0,2100.0
4730,149312,345.5260616495446,357.0,2100.0
4732,149312,345.5260616495446,473.0,2100.0
4733,149312,345.5260616495446,473.0,2100.0
4734,149312,345.5260616495446,5.0,2100.0
4735,118665,130.89424260900225,483.0,4392.0
4738,118665,130.89424260900225,173.0,4392.0
4741,118374,325.8012149889598,340.0,5600.0
4743,118374,325.8012149889598,16.6,5600.0
4744,118666,105.7584369366876,159.0,3628.0
4747,118666,105.7584369366876,8.0,3628.0
4748,118667,38.80406631227136,24.6,86.0
4759,118397,233.68631347120984,128.4,4138.0
4763,118668,288.81248409852657,129.6,2546.0
4770,149281,452.86066889731205,259.2,892.0
4776,118403,203.2824833643734,70.0,1400.0
4778,118349,11591.295187863336,110.0,786.0
4782,118671,56.29827715452449,9.1,86.0
4787,148808,71.65205145876475,70.0,446.0
4791,118672,64.75509894023519,5.6,86.0
4795,168521,2157.255707457872,7.6,382.0
4798,118673,119.3380919956366,6.0,786.0
4801,118674,76.01475665605085,44.8,1146.0
4805,118675,49.315251737798185,39.0,446.0
4808,118678,59.17553326050961,135.0,1130.0
4812,118678,59.17553326050961,315.29999999999995,1130.0
4816,118359,76.25350977846705,305.0,5282.0
4819,205023,31166.602769204,391.5,1400.0
4822,201306,31166.602769204,190.0,4787.0
4826,201780,11.679265875327244,15.0,239.0
4827,201340,20.08980321864189,26.0,239.0
4828,205353,16.506001626542428,2.8,1793.0
4829,203370,324.40341902583395,3.2,86.0
4830,205351,15.154067989272324,11.0,1793.0
4831,203350,22099.44515248184,98.7,700.0
4833,205349,20.96528881987553,32.0,239.0
4834,201345,379.2965976733745,3.8,2100.0
4835,201345,353.54946604484064,32.0,2100.0
4837,201345,7999.62316904477,7.2,2100.0
4838,201345,133.59154663357856,1.0,2100.0
4839,201779,21.509660604685948,18.0,239.0
4840,205352,2587.912466918454,11.0,717.0
4841,201343,65.60274272636964,42.6,717.0
4844,205321,17720.760062651512,1.1,939.0
4845,206323,91.71728680525982,36.6,478.0
4851,206323,4114.077771739028,40.8,478.0
4853,203158,0.0,109.8,700.0
4856,201386,77.2817668075653,18.8,700.0
4861,201383,797.6031918403031,372.5,2800.0
4864,201387,136.1374759713301,15.399999999999997,700.0
4877,201085,26774.974512035635,114.3,239.0
4880,202058,22487.49343133973,15.9,1400.0
4882,202058,10565.404772604166,8.0,1400.0
4883,200987,100287.72118608133,36.0,1178.0
4885,200957,7798.52130462739,1108.5,239.0
4904,200987,47632.86569383293,26.0,1178.0
4906,200987,98348.38695865269,100.0,1178.0
4908,200987,3975.682618248999,30.0,1178.0
4909,200987,61615.79323305025,80.0,1178.0
4911,200987,35210.77571058095,30.0,1178.0
4914,200949,34704.47856323073,1080.0,8696.0
4929,200987,339.5013072766199,120.0,1178.0
4932,200993,1640.3669181285672,990.5,10998.0
4946,146453,172.42397094533163,30.0,5357.0
4947,146453,172.42397094533163,195.9,5357.0
4950,146453,172.42397094533163,144.0,5357.0
4951,171514,14067.40603584586,36.0,717.0
4952,123463,215.3120419822464,60.0,2356.0
4955,125613,33.40618329987261,54.0,239.0
4957,125615,79.01919697218052,36.0,939.0
4958,144386,193.392325101856,194.0,4588.0
4961,143611,158.6560443051384,34.0,1594.0
4962,146542,513.7617148084506,36.0,2800.0
4966,124870,90.9326042379442,19.6,239.0
4967,162048,174.26954988623746,1951.0,700.0
4973,124305,11495.423836577347,32.0,717.0
4974,146706,456.1247594126008,2012.0,5293.000019539923
4977,124306,1656.042572363748,30.0,239.0
4980,147447,2828.913048236844,585.0,2598.0000196493784
4981,146615,148.049295273776,626.0,4394.0
4988,146123,129.24533828670874,53.1,3500.0
4989,146704,332.2785561483295,1872.0,6596.0
4991,146704,332.2785561483295,11.2,6596.0
4995,123539,86.79719834098965,348.0,1254.0
4998,123539,86.79719834098965,3.2,1254.0
5000,123713,55.25682012339685,64.0,700.0
5004,124870,2354.504075208704,730.0,239.0
5005,124870,2354.504075208704,1252.8,239.0
5007,147481,356.6673152979768,37.0,1879.0
5009,123402,70.6581656105048,48.0,602.0
5012,123460,86.36832893477445,32.0,2186.0
5014,146762,522.9457282425082,247.3,4678.0
5028,123676,151.38647196245708,32.0,7291.0
5030,138453,3079.9917854590685,28.0,86.0
5031,123651,363.73062297254233,1701.0,3500.0
5033,123651,363.73062297254233,92.8,3500.0
5037,147518,405.24365057949103,1775.1,4782.0
5043,125623,38.76649862619069,40.0,172.0
5045,171548,7718.541048936054,37.0,1400.0
5047,125624,56.45553933191044,32.0,86.0
5049,125626,194.9052469856369,55.8,786.0
5052,144043,73.6352715529112,77.0,786.0
5056,144027,193.59771834967307,79.60000000000001,5794.0
5058,144027,193.59771834967307,782.0,5794.0
5062,124954,64.56188751745233,63.6,1400.0
5065,124985,68.16829760483688,63.6,1400.0
5068,146762,3170.215437780639,1072.0,4678.0
5076,125000,108.68490530272568,2876.4,797.0
5078,143959,190.36526006277745,131.6,1680.0
5080,144011,120.35968634989558,39.8,5288.0
5082,144025,120.18156610780122,74.4,958.0
5086,170905,6737.509581121517,417.5,2391.0
5100,123663,74.69268937935804,60.0,1486.0
5101,123663,74.69268937935804,96.0,1486.0
5103,140912,112.41708128852044,375.0,717.0
5105,140912,112.41708128852044,140.0,717.0
5109,120865,209.69906398760904,516.4,5482.0
5110,120865,209.69906398760904,329.0,5482.0
5119,121495,106.8111536050017,1518.0,6882.0
5120,115992,109.34741543319969,1.4,362.0
5122,116986,42.47259894709524,15.0,2100.0
5125,154219,2071.432678650097,45.0,1400.0
5128,114769,186.44155588402387,45.0,4444.0
5131,114551,87.32288610585444,42.3,362.0
5136,123518,90.06357082394642,6.699999999999999,700.0
5140,114769,139.65373292665873,12.0,4444.0
5144,115993,14195.550169209882,4.0,181.0
5148,152513,433.27058961614335,774.0,2897.0
5152,162065,4412.415014159381,626.0,700.0
5153,162065,4412.415014159381,626.0,700.0
5155,162065,4412.415014159381,626.0,700.0
5157,162065,4412.415014159381,626.0,700.0
5158,152510,267.09970661416907,2666.7,7076.0
5161,113060,4834.265940052199,2.4,1762.0
5165,120902,100.24152242036656,76.7,1725.0
5170,170277,204.9721664678288,60.0,2510.0
5174,116036,96.3909527959795,12.0,2800.0
5178,116610,56.58536549370469,18.0,700.0
5183,122473,56.56663636029732,39.2,4917.0
5192,147134,112.9417465918728,177.3,956.0
5195,121078,3039.051814868147,16.3,939.0
5196,118222,52.48757096094001,293.6,1878.0
5198,116610,12782.970140713802,4.4,700.0
5202,117362,79.68529430494118,15.0,700.0
5208,117342,85.75787190052084,83.8,3295.0
5212,118222,241.25239842811587,207.3,1878.0
5217,120772,138.88893038883106,150.0,1497.0
5219,120772,138.88893038883106,100.0,1497.0
5220,120772,138.88893038883106,397.8,1497.0
5222,120772,138.88893038883106,111.1,1497.0
5226,150417,108.53760125761453,771.8,4588.0
5228,173160,156.8595320096851,53.8,700.0
5230,173160,156.8595320096851,780.0,700.0
5231,116969,7488.999967917676,2.6,181.0
5233,116969,7488.999967917676,1.3,181.0
5234,123224,51.75988534442035,117.9,956.0
5237,147887,217.3292792987365,145.2,5094.0
5242,146876,191.7603547303304,111.5,1895.0
5247,151897,4569.557706023069,3.0,717.0
5248,116807,164.68061394438968,310.2,1434.0
5255,131498,37155.32724619119,10.0,1793.0
5260,131498,37155.32724619119,100.0,1793.0
5264,143510,89.00920221752152,82.2,956.0
5265,143510,89.00920221752152,28.8,956.0
5273,144248,332.67373745475066,784.0,6300.0
5280,131242,1717.496134815441,320.0,1400.0
5288,131199,24558.27948733773,494.1,86.0
5296,154358,140.030243579078,694.0,7514.0
5298,154358,140.030243579078,620.7999999999998,7514.0
5318,154358,140.030243579078,476.9,7514.0
5319,147748,224.0740192154801,93.6,2124.0
5321,147785,223.0754707694768,105.9,4900.000097592319
5324,116074,238.32306998851936,1144.0,1146.0
5325,153156,113.62127257765032,135.0,1338.0
5329,148522,223.13531426410512,159.6,2676.0
5333,155135,230.80378186659016,2600.0,3500.0
5335,153150,130.11179340792367,150.8,2930.0
5339,116895,87.24666467202279,59.4,258.0
5341,115843,1870.276481045468,153.3,786.0
5345,115354,196.0800994451753,1255.2,5160.0
5349,115354,196.0800994451753,663.2,5160.0
5357,148133,139.75626183794765,33.7,2930.0
5359,148505,293.9280884178371,573.9000000000001,10376.0
5362,148505,293.9280884178371,423.0,10376.0
5363,115312,130.86211406373496,1426.0,7006.000189138307
5383,115537,233.4458162222261,1700.0,5160.0
5392,153387,71.10412270148116,72.0,872.0
5394,148525,136.96356639397138,103.9,1846.0
5398,115899,55148.791078325536,131.4,2100.0
5400,148674,135.84187407540904,19.0,786.0
5405,148674,10484.429666212896,23.0,786.0
5407,148674,15327.832242553151,28.8,786.0
5408,149157,342.77887896335267,240.0,2676.0
5414,147768,117.97831417171696,38.5,2546.0
5415,120035,27.065558970801263,45.7,700.0
5417,147816,157.31870450063877,57.6,2378.0
5419,155458,202.64254138934123,174.60000000000002,4522.0
5424,147817,48.52385514933993,10.6,700.0
5428,115356,186.7033321548511,99.9,1338.0
5431,115293,72.28983447264454,54.0,2886.0
5434,115351,98.07662480321648,53.7,344.0
5438,115598,22.83624528357416,56.0,700.0
5439,303114,40.14386458598821,9.6,2493.0
5442,309352,177.5713017845836,263.6,3628.0
5444,300933,184.0230461385871,351.0,4838.0
5445,300933,184.0230461385871,379.2,4838.0
5447,308445,176.2700768656303,240.0,11478.0
5448,308445,176.2700768656303,240.0,11478.0
5449,305580,6167.828377200927,927.5,764.0
5451,303914,70.25100933960556,852.2,5114.0
5457,310484,334.0272443284647,254.0,9664.0
5459,310484,334.0272443284647,343.0,9664.0
5463,307057,27194.680623502943,542.8,382.0
5465,304498,216.5094390425304,1811.8,8788.0
5469,305875,25853.45852147001,1530.0,700.0
5483,300638,140.37221391330925,226.2,4646.0
5484,300638,140.37221391330925,437.4,4646.0
5493,300638,140.37221391330925,526.3,4646.0
5500,304958,86646.1716660279,1255.3,382.0
5504,304958,86646.1716660279,2736.8,382.0
5508,305819,174.02081610099697,16.3,8093.0
5509,303824,64.90877105679407,427.0,958.0
5512,306317,44.98606379940856,40.0,172.0
5513,301295,138.91447574351727,882.0,4657.0
5520,305332,41913.285277057286,474.7,478.0
5523,307442,167363.64759385618,434.4,239.0
5527,306212,88.60153781479958,634.7,3500.0
5529,310169,144.80287183824908,1314.8,5982.0
5532,300812,191.59188410194488,536.4,13558.0
5538,303267,110.15146064060012,447.0,4582.0
5543,310573,24146.83368346928,10.0,1400.0
5548,304259,70241.59693754539,703.4000000000001,4582.0
5551,303219,70241.59693754539,4.0,11765.000032930835
5555,310362,184.84681274534856,206.0,8486.0
5559,306520,113.28340918304824,64.0,1528.0
5560,306520,113.28340918304824,64.0,1528.0
5561,306520,113.28340918304824,64.0,1528.0
5574,309566,86.86061467974325,110.0,3500.0
5575,306594,1057.4920595380663,2.8,1614.0
5577,303541,3054.224023797028,3.6,8572.00003575793
5579,308446,23408.496946993284,2.4,1400.0
5580,308446,36098.0447932925,2.4,1400.0
5581,309789,40.30289535346611,2.4,382.0
5583,300831,3458.6822524582617,2.4,764.0
5584,309644,85.56336945855206,18.0,764.0
5586,301363,85.56336945855206,54.900000000000006,1528.0
5589,307824,406.545170438864,54.0,4224.0
5591,301363,3642.196816549927,15.0,1528.0
5592,302081,92.76898586273693,39.6,764.0
5594,305917,10524.929320507525,108.0,764.0
5597,303472,177.99217222587916,623.0,6068.0
5607,301307,222.2457784517742,229.6,3321.0
5611,303008,248.28959137469,892.0,6556.0
5613,310535,147.6383981204146,894.0,3692.0
5616,310535,147.6383981204146,244.0,3692.0
5620,309220,37352.54240333984,366.0,700.0
5623,309220,37352.54240333984,237.6,700.0
5625,300773,36.50970036377353,201.60000000000008,6750.0
5649,303502,91.56434194606176,22.4,1400.0
5650,303502,91.56434194606176,42.0,1400.0
5652,303502,91.56434194606176,3.2,1400.0
5654,303502,91.56434194606176,147.60000000000002,1400.0
5657,201607,10089.126594022726,2.5,1782.0
5659,201346,10089.126594022726,30.0,2100.0
5661,201348,314.6013362160524,279.1,2950.0
5664,201348,314.6013362160524,213.0,2950.0
5667,201693,4802.604629331642,2.0,4200.0
5671,206375,21.17869317190153,5.0,1400.0
5673,205956,3597.872697649216,1.2,939.0
5675,201693,5809.07185065563,1.0,4200.0
5676,201353,25.67633056982052,3.8,2897.0
5677,201904,69.97065705248201,30.4,1400.0
5680,201489,74.25238801074578,1.7999999999999998,1793.0
5683,201317,31.381679746805023,1.4,86.0
5685,201331,2338.526680071248,1.6,86.0
5687,205498,8008.274122698395,1.0,1793.0
5688,201445,23.81436620344936,3.6,2800.0
5691,201469,25.986267735330333,4.0,1497.0
5693,201470,19.55873331484927,1.9,86.0
5694,201505,28.5456732049242,4.199999999999999,700.0
5697,202511,19342.60542912177,1.2,172.0
5700,161197,392.84197676962106,1.5,700.0
5702,136054,378.3568753037529,1.7,258.0
5705,139877,7462.695198177469,3.0,717.0
5708,132825,372.1414244691832,2.0,3500.0
5710,133368,66.09834581239983,2.4000000000000004,700.0
5713,139877,8020.996735049456,7.4,717.0
5715,139877,4734.136370732555,6.3,717.0
5719,133346,24.30420437349456,14.0,86.0
5720,133375,18.752399277584185,1.3,86.0
5721,161270,1170.9099824464902,2.2,258.0
5722,133367,92.09598309763672,3.0,700.0
5723,133365,175.51215065159332,4.0,2100.0
5726,133754,9000.386277095824,48.0,1639.0
5728,132791,780.3817786100719,8.0,1400.0
5733,132791,780.3817786100719,8.0,1400.0
5737,133359,14.42282721732925,5.0,172.0
5738,132796,495.1490733359599,3.2,478.0
5740,133377,21.23026611552856,1.0,172.0
5741,133338,54.55029875163338,40.8,700.0
5748,136721,1206.4741987917932,1.4,172.0
5750,139876,2804.941788221068,25.5,478.0
5751,133765,3905.9280788998,1.9,478.0
5754,133372,24.87926869833925,1.7999999999999998,86.0
5756,171591,100.1242979399668,1.6,172.0
5758,121139,12.251678656030776,8.399999999999999,1400.0
5761,117062,208.4023133757442,21.6,2800.0
5765,121138,16.75074923787365,74.8,1400.0
5769,151631,327.384722055023,475.0,4584.0
5771,167399,10463.03011050058,46.0,700.0
5773,146410,1712.648122573504,3.6,764.0
5775,121384,63.620185140301686,7.5,700.0
5780,148698,88907.61606366363,247.3,1782.0
5781,148698,88907.61606366363,300.2,1782.0
5792,146606,4169.442168336825,1.6,1464.0
5795,147470,133020.86663540555,1.4,2800.0
5802,147875,6129.385443591591,1052.9,1639.0
5804,147875,6129.385443591591,293.0,1639.0
5806,147875,6129.385443591591,153.60000000000002,1639.0
5808,121389,2327.186476402685,7.5,700.0
5813,146407,107.5018654035743,82.8,2482.0
5817,147943,127.96514876851404,82.8,2294.0
5821,147042,203.50173413041907,67.39999999999999,5139.0
5827,116661,108.86172848800474,882.0,3375.0
5828,116661,108.86172848800474,348.0,3375.0
5830,116661,108.86172848800474,265.0,3375.0
5831,116661,108.86172848800474,96.0,3375.0
5837,147921,499.3332242203245,1695.0,8898.0
5839,147940,176.51791904582964,375.0,7000.0
5841,147940,176.51791904582964,882.0,7000.0
5842,121389,53.542557376590445,5.0,700.0
5844,133866,14.011538487413656,11.1,86.0
5847,114456,1090.9682644030495,1.3,1400.0
5850,148027,186.5321046631768,295.70000000000005,1434.0
5859,147807,547.207417205965,7.3,764.0
5862,201455,529.5063233443691,1459.8,1400.0
5864,201355,907.10939450813,136.0,1793.0
5868,201357,4583.153666280136,240.0,1594.0
5871,203251,2683.9719987500275,134.0,478.0
5874,200801,554.9302111338163,22.8,2100.0
5878,200745,242.40006883677177,111.2,1178.0
5880,200644,119.83721933607026,12.8,1560.0
5885,201279,214.6813816144245,104.8,239.0
5887,201466,214.6813816144245,26.8,939.0
5891,201466,135.92298580563778,70.0,939.0
5895,203492,4699.245934444539,1.6,1178.0
5899,206568,101.5844878481168,37.6,1082.0
5903,200894,27.870843816313467,12.0,700.0
5907,202006,7229.403315764756,1060.2,1793.0
5917,202563,14497.964115632874,696.5999999999999,1793.0
5927,201376,881.5020454401716,955.6,1497.0
5937,200474,2381.933184973838,1201.8,8198.0
5947,201379,128.59449568192855,90.0,478.0
5951,200948,1367.1222044291655,1483.7,9800.0
5975,203020,20955.256057545048,50.0,939.0
5977,203446,5022.894884007506,43.2,2732.0
5979,201448,116.05936231203202,84.6,1400.0
5984,203020,17783.11855427637,64.0,939.0
5989,200422,243.43990435579093,162.0,1400.0
5993,200896,504.2284281523437,300.0,2100.0
5995,200457,1107.018247926868,2273.0,1400.0
6022,203483,428.9725189826255,402.0,1400.0
6030,201420,25050.085250011703,405.0,239.0
6035,200543,1519.2836446159624,540.0,11792.0
6040,206436,55.61053565216101,27.5,700.0
6041,153933,585.4257496383634,2932.6,12000.0
6044,132844,2419.963328474629,1152.0,2598.0
6046,161974,198.1787700647417,2052.0,382.0
6049,151797,957.5374497097304,1632.6,3500.0
6051,146689,714.175312635146,1662.4,7296.00002915898
6054,146689,714.175312635146,18.5,7296.00002915898
6055,133228,66.38214986147526,4.0,3500.0
6063,144261,3528.419596543443,7.2,239.0
6067,132911,59.679304991315966,4.0,325.0
6073,133224,153.9526854267185,8.799999999999997,1400.0
6084,133303,251.2043694835912,3.3999999999999995,700.0
6097,133225,80.30268254955006,40.0,700.0
6099,133225,80.30268254955006,30.0,700.0
6100,132503,31530.49472015603,7.7,1400.0
6103,133307,177.4233459697281,3.4000000000000004,86.0
6106,170868,7415.810010426726,1.4,86.0
6108,173402,51.12247848368557,1.0,2271.0
6110,143906,79.48037846026658,57.6,3246.0
6112,133230,110.76613551752234,100.0,4200.0
6114,143913,75.35794313415117,41.6,2164.0
6116,139693,4323.264739888293,1.4,700.0
6119,132918,64.54033629824481,6.0,344.0
6122,132892,142.98270459348535,21.6,1400.0
6128,143569,2114.116679741372,12.3,86.0
6133,159053,2374.1109083203423,30.4,700.0
6135,159053,2374.1109083203423,157.6,700.0
6137,107657,58.924565364992496,33.900000000000006,1178.0
6140,131985,334.7816912559997,59.8,2100.0
6143,133295,91.32515621006634,5.4,172.0
6145,156292,3007.453082569584,23.2,1146.0
6153,163448,13276.037793549987,1.2,1879.0
6155,143569,8094.1889645798,145.5,86.0
6160,143569,8094.1889645798,53.1,86.0
6161,132880,71.37402546189081,39.4,786.0
6167,156963,39.7524952894561,1.2000000000000002,86.0
6170,132910,724.3379029048253,1.0,172.0
6173,132900,40.12876280322295,13.7,258.0
6182,132916,73.97811395676383,6.4,86.0
6187,130981,89.56291831327029,671.6,2864.0
6191,130981,89.56291831327029,537.2,2864.0
6193,137905,4743.866308178696,1240.0,3193.0
6197,143687,2078.8266144893373,272.0,1146.0
6200,134684,1982.436687918348,2.2,1846.0
6203,131579,2020.0538161991367,1.1,1400.0
6206,171298,10879.45301272863,3.2,2493.0
6208,144346,151.18839239372622,1286.0,7172.0
6210,144346,151.18839239372622,25.0,7172.0
6211,144349,167.05599296880712,413.7,4900.0
6212,143879,158.71052692089893,9.7,3500.0
6216,132883,162.77154444869393,33.4,344.0
6224,131338,96.27744825527954,168.9,3374.0
6228,131003,28791.483710065702,41.7,3246.0
6229,133302,43.42340700891578,4.199999999999999,1400.0
6232,132917,28.762751839511,6.4,172.0
6234,139528,21109.04918955497,17.2,717.0
6236,133913,7805.819058828431,1.7000000000000002,1195.0
6239,132914,73.84476222273733,7.0,872.0
6244,143663,1429.4605383111516,3.4,172.0
6246,133315,68.01853013693142,2.3,1400.0
6249,143843,7360.430732791224,1.3,1082.0
6252,143711,121.22505263397476,110.0,5474.0
6253,133306,52.638883738243976,3.8,172.0
6255,132895,140.55229172423955,2.6,478.0
6257,143854,82.59869860197229,187.1,1868.0
6260,133296,70.0223974817455,5.4,2800.0
6263,133208,102.1106178613914,81.6,3193.0
6264,133208,102.1106178613914,945.5,3193.0
