state,id,pop.2010,h.units.2010,res.area.m2,com.area.m2,hdd65,cdd65
SD,46099000100,5174,1326,160154.61749327302,550006.9955282729,7706,691
SD,46099000201,4298,2066,207926.94719064198,95024.01697083759,7706,691
SD,46099000202,2264,1274,109568.54434975,94134.8418161334,7706,691
SD,46099000300,3722,1659,188252.869658256,58617.9164395972,7706,691
SD,46099000401,2942,1242,139866.17207747098,17441.9881949732,7706,691
SD,46099000405,4929,1911,203939.366190955,49602.7912124901,7706,691
SD,46099000406,2987,1363,146942.882373364,42275.9932276638,7706,691
SD,46099000407,3012,1277,151039.44035210198,28170.9892855733,7706,691
SD,46099000408,3971,1572,187964.769727102,18446.3631908127,7706,691
SD,46099000500,3558,1469,162363.487085228,206472.92091170602,7706,691
SD,46099000600,2566,1374,141891.74108593698,53146.76265532019,7706,691
SD,46099000700,4154,2455,242285.92577298603,226859.749574768,7706,691
SD,46099000900,3549,1727,210605.71022133698,46447.71048669,7706,691
SD,46099001001,3296,1388,162638.106552091,53933.651816609694,7706,691
SD,46099001002,4788,2411,250683.432918686,50011.191873571,7706,691
SD,46099001101,4521,2960,236728.92701748302,379172.240699266,7706,691
SD,46099001105,6085,2463,326848.041647435,9072.81784400544,7706,691
SD,46099001106,9727,3523,496275.866320605,35796.284213946405,7706,691
SD,46099001107,3511,1527,186050.697550506,31967.2856488879,7706,691
SD,46099001108,4883,2329,249867.183420143,57690.464987148895,7706,691
SD,46099001200,4529,2193,272645.346333817,111402.72876189,7706,691
SD,46099001500,5648,2325,261757.007199364,236195.667112134,7706,691
SD,46099001600,3089,1380,192583.912533495,18469.7749975116,7706,691
SD,46099001700,2174,993,134382.290912094,15094.0498750141,7706,691
SD,46099001801,6493,2850,351072.40637414396,68818.6692542572,7706,691
SD,46099001803,6580,2392,323746.849118168,18187.442302203897,7706,691
SD,46099001804,3915,1556,208381.89597509103,25799.0813820695,7706,691
SD,46099001901,1808,775,108460.76462116,28189.476559463197,7706,691
SD,46099001902,5182,2155,315410.645205629,39966.1444861318,7706,691
SD,46099010101,4601,1768,241861.359794352,62442.3617003172,7884,579
SD,46099010102,4056,1642,214825.08899092398,50937.528666055,7884,579
SD,46099010200,2712,1094,150675.63502686302,23580.8358861823,7706,691
SD,46099010300,5590,2109,292874.967435268,53890.2662511487,7706,691
SD,46099010401,1281,463,66585.838349915,16391.0694338472,7706,691
SD,46099010402,2474,972,144218.776242335,16293.428260768602,7884,579
SD,46099010403,1566,566,76077.5589082166,8696.932319752192,7706,691
SD,46099010404,4656,1757,244979.182222333,54269.589347675195,7706,691
SD,46099010405,3540,1426,191293.115653726,72103.1643114733,7706,691
SD,46099010406,1697,692,98282.8707453493,10801.0932225445,7706,691
SD,46099010501,4957,1885,247768.413626878,46365.2134381619,7884,579
SD,46099010502,3677,1290,182694.47723823698,19555.9038667979,7884,579
SD,46099010600,5306,1958,253754.623438693,275810.915082615,7706,691
SD,46101959600,3313,1384,193935.558753758,38727.3749419984,8366,505
SD,46101959700,3173,1440,194931.294904011,53272.645932637,8366,505
SD,46103010200,5375,2365,241961.970081698,322726.398032571,6860,664
SD,46103010300,3389,1462,133569.397285961,32304.0590676236,6860,664
SD,46103010400,3829,1648,183051.41080803302,74331.7217419366,6860,664
SD,46103010500,3484,1472,146410.08347148,189596.247796888,6860,664
SD,46103010600,3451,1558,184648.59804616898,35086.3192277889,6860,664
SD,46103010700,4208,1832,233709.67053895,28870.1770592207,6860,664
SD,46103010800,3835,1989,249233.586222102,83827.7142653716,6860,664
SD,46103010903,7796,3022,371055.10395365,34201.5114895886,7152,636
SD,46103010904,4605,1910,234435.623854008,109655.129710825,6860,664
SD,46103010905,4905,2145,248010.982051263,44231.5095405201,6860,664
SD,46103010906,5297,2082,277379.683395085,71684.9146618839,6860,664
SD,46103010907,2047,915,117696.442935211,88309.6346746226,6860,664
SD,46103011001,2588,1058,140050.03517586,105534.693592075,6860,664
SD,46103011002,6124,2897,370776.321561022,30663.019595334903,6860,664
SD,46103011004,6605,2563,367683.482612983,53293.6439539183,7324,517
SD,46103011005,2263,1243,167231.321055553,60532.18309477231,7541,421
SD,46103011100,2879,1533,164152.239267716,36900.344577692296,7324,517
SD,46103011200,2866,1389,172446.899348815,112595.975948346,7324,517
SD,46103011300,6335,2816,375589.163666209,53230.0046217908,7324,517
SD,46103011400,7499,3183,360652.37868977396,301004.736917013,6860,664
SD,46103011500,744,257,26647.2850419427,16270.0162543282,7152,636
SD,46103011600,6720,2797,354323.83717067604,77131.3549415235,7025,849
SD,46103011700,4104,2813,350140.32248998,64775.99427784269,9928,45
SD,46105968300,2982,1739,197768.826892626,72190.8652903419,7598,654
SD,46107000100,2329,1500,181862.34499417,98610.7241762475,8504,545
