"state","id","lat","lon","a.land.m2","pop.2010","h.units.2010","res.area.m2","com.area.m2","ind.area.m2","res.area.natgas.m2","res.area.fok.m2","res.area.othergas.m2","res.area.elec.m2","res.area.other.m2","frac.natgas.res","frac.fok.res","frac.othergas.res","frac.elec.res","frac.other.res","frac.natgas.com","frac.fok.com","frac.othergas.com","frac.elec.com","frac.other.com","hdd65","cdd65","acpen","frac.ff.res","frac.ff.com","acpen.res","acpen.com","t.min","t.max","tadj.rcp26","tadj.rcp45","nerc.subregion","hd_183C_10yr","hd_167C_10yr","hd_183C_2010","hd_167C_2010","res.area.adj.m2","htg.slope.res.btu.m2.degC.adj"
"MD",24013513001,39.399685,-77.140079,10897399,4701,1805,304981.909329516,106952.489293561,11352.4729135894,98232.5452142744,37590.7934754985,6560.65735185587,157987.721635232,4610.19165265548,0.322093023255814,0.123255813953488,0.0215116279069767,0.518023255813953,0.0151162790697674,0.333025684619588,0.127439431659481,0.0215116279069767,0.518023255813953,0,5115,926,0.921950533588837,0.466860465116279,0.481976744186046,0.921950533588837,1,-18,41,0.899056603773584,1.35121126760563,19,651997.364047619,564634.310714286,65433.35,57168.25,375669.906109023,4.65310522854889
"MD",24013513002,39.3845572,-77.1149795,30980434,5277,1727,329011.28431098,48473.5548514061,4356.59516333418,153453.583509385,45483.4721205101,19128.563041336,106482.334263437,4463.33137631174,0.46640826873385,0.138242894056848,0.0581395348837209,0.323643410852713,0.0135658914728682,0.476872556814417,0.141344497449149,0.0581395348837209,0.323643410852713,0,5115,926,0.921950533588837,0.662790697674419,0.676356589147287,0.921950533588837,1,-18,41,0.899056603773584,1.35121126760563,19,651870.095238095,564299.076190476,64582.3833333333,56355.6833333333,405268.753670147,4.65310522854889
"MD",24013514100,39.4453298,-76.9943458,31693498,3651,1281,245322.192066996,52501.9225784997,12850.5342124802,57559.4139963016,92095.0623940826,9527.07542007751,71453.0656505813,14687.5746059528,0.23462783171521,0.375404530744337,0.0388349514563107,0.29126213592233,0.0598705501618123,0.25765496639283,0.412247946228529,0.0388349514563107,0.29126213592233,0,5021,1007,0.939346294861064,0.648867313915858,0.70873786407767,0.939346294861064,1,-18,41,0.880528301886793,1.32870422535211,19,641990.469047619,555775.069047619,64398.05,56188.2833333333,302182.398499886,4.70155244966649
"MD",24013514201,39.3994025,-77.047887,46651577,5139,1882,361523.623245604,46388.7173888829,10286.1320062755,25610.4049416161,135794.705271825,27000.1168376728,141750.613397782,29183.9498171905,0.070840197693575,0.375617792421746,0.0746842394288852,0.392092257001647,0.0807248764415156,0.0836489419259926,0.443533924630844,0.0746842394288852,0.392092257001647,0,5115,926,0.921950533588837,0.521142229544206,0.601867105985722,0.921950533588837,1,-18,41,0.899056603773584,1.35121126760563,19,646200.795238095,559264.176190476,64432.6833333333,56205.9833333333,445316.72681651,4.65310522854889
"MD",24013514202,39.3902265,-76.9920103,20076106,3487,1258,225529.75360901,14691.5940813208,1423.55329957158,22463.8331657986,76484.0033978382,19254.7141421131,92707.8829064705,14619.3199967896,0.0996047430830039,0.339130434782609,0.0853754940711463,0.411067193675889,0.0648221343873518,0.114321119538511,0.389236192714454,0.0853754940711463,0.411067193675889,0,4681,1147,0.961004013078866,0.524110671936759,0.588932806324111,0.961004013078866,1,-18,40.6,0.880528301886793,1.32870422535211,19,641909.414285714,554809.809523809,64895.2,56538.5,277802.514743743,4.87678707924077
"MD",24015030100,39.4218947,-75.9026171,176341238,5149,2880,430820.960099324,85608.6659044935,10436.2632222963,6470.12317083398,136765.017369697,158183.356142113,114900.46320619,14502.0002104899,0.0150181253236665,0.317452097358881,0.367167270844122,0.266701191092698,0.0336613153806318,0.0165386520308913,0.349592886032288,0.367167270844122,0.266701191092698,0,4502,1207,0.967797782419582,0.699637493526669,0.733298808907301,0.967797782419582,1,-17.2,38.3,0.846056603773585,1.28253521126761,19,615963.799523809,531027.054761905,62065.1595238095,53823.3261904762,530675.639044039,4.96904295775194
"MD",24015030200,39.5023448,-75.8221356,109854431,5240,2554,440863.758379417,53010.752905766,11339.930717048,31996.4442272446,118537.162506302,112739.149122842,152466.277861367,25124.7246616618,0.0725767169995129,0.268874817340477,0.255723331709693,0.345835362883585,0.0569897710667316,0.0846900920194031,0.313751213387318,0.255723331709693,0.345835362883585,0,5045,1020,0.941766001582751,0.597174866049683,0.654164637116414,0.941766001582751,1,-16.7,38.3,0.846056603773585,1.28253521126761,19,615518.45,530688.35,62656.55,54340.75,543046.133724358,4.68918294640242
"MD",24015030400,39.6086938,-75.8355541,4762652,4901,1985,252254.06005469,184906.965310698,26314.0423781584,124545.73591954,33583.6748610125,5572.17923702898,85540.4812603367,3011.98877677242,0.493731343283582,0.133134328358209,0.022089552238806,0.33910447761194,0.0119402985074627,0.503135749822317,0.135670220326937,0.022089552238806,0.33910447761194,0,4652,1223,0.969406534811691,0.648955223880597,0.66089552238806,0.969406534811691,1,-16.7,38.3,0.846056603773585,1.28253521126761,19,621367.9,536219.516666667,63459.3,55145.9,310720.918708584,4.89173356235152
"MD",24015030501,39.6585504,-75.8806095,29238929,4209,1555,260179.055032127,27087.0895141771,10305.3625370014,13027.5635566873,79095.921594173,66440.5741391053,93426.241506529,8188.75423563203,0.050071530758226,0.304005722460658,0.255364806866953,0.359084406294707,0.0314735336194564,0.0545223334922905,0.33102845334605,0.255364806866953,0.359084406294707,0,4652,1223,0.969406534811691,0.609442060085837,0.640915593705293,0.969406534811691,1,-16.7,38.3,0.846056603773585,1.28253521126761,19,621375.4,536219.516666667,63459.3,55145.9,320482.750568163,4.89173356235152
"MD",24015030503,39.6210604,-75.8565829,41919856,5751,2222,314177.087158788,99070.9672801208,62133.7393176148,156854.664854462,54415.7833342021,30871.9916910373,64238.6897813503,4365.73619873254,0.499255583126551,0.173200992555831,0.0982630272952854,0.204466501240695,0.0138957816377171,0.509572303663483,0.176780053656616,0.0982630272952854,0.204466501240695,0,4652,1223,0.969406534811691,0.770719602977667,0.784615384615384,0.969406534811691,1,-16.7,38.3,0.846056603773585,1.28253521126761,19,621367.9,536219.516666667,63459.3,55145.9,386996.320844154,4.89173356235152
"MD",24015030505,39.5909945,-75.8122388,17684291,3918,1489,223008.17870368,61455.0824914989,6391.72899220677,75809.681894129,37659.2372260252,28653.7674545844,75482.2102660766,5403.28186286448,0.339941262848752,0.168869309838473,0.12848751835536,0.338472834067548,0.0242290748898678,0.356128942032026,0.176910705545067,0.12848751835536,0.338472834067548,0,5045,1020,0.941766001582751,0.637298091042585,0.661527165932453,0.941766001582751,1,-16.7,38.3,0.846056603773585,1.28253521126761,19,621367.9,536219.516666667,63459.3,55145.9,274696.495078463,4.68918294640242
