"state","id","lat","lon","a.land.m2","pop.2010","h.units.2010","res.area.m2","com.area.m2","ind.area.m2","res.area.natgas.m2","res.area.fok.m2","res.area.othergas.m2","res.area.elec.m2","res.area.other.m2","frac.natgas.res","frac.fok.res","frac.othergas.res","frac.elec.res","frac.other.res","frac.natgas.com","frac.fok.com","frac.othergas.com","frac.elec.com","frac.other.com","hdd65","cdd65","acpen","frac.ff.res","frac.ff.com","acpen.res","acpen.com","t.min","t.max","tadj.rcp26","tadj.rcp45","nerc.subregion","hd_183C_10yr","hd_167C_10yr","hd_183C_2010","hd_167C_2010","res.area.adj.m2","htg.slope.res.btu.m2.degC.adj"
"OK",40065968800,34.6207939,-99.316871,8575581,3678,1742,234507.350523045,16184.2667511953,498.889314580666,200858.06571348,0,4298.80731047301,26978.7217415892,0,0.856510745891277,0,0.0183312262958281,0.115044247787611,0,0.856510745891277,0,0.0183312262958281,0.115044247787611,0,3453,2153,0.998620117262892,0.874841972187105,0.874841972187105,0.998620117262892,1,-19,44.4,0.849547169811323,1.30477464788732,21,480549.846190476,410564.328095238,51036.1071428571,43798.1714285714,212751.002045235,6.73706741467161
"OK",40067371600,34.1469171,-97.6482814,576831704,1950,1001,152264.73585619,24000.9431961595,4171.25350841823,56748.1118873624,0,25658.3872229988,58808.2743651214,11049.9623807075,0.372693726937269,0,0.168511685116851,0.386223862238622,0.0725707257072571,0.445264452644526,0,0.168511685116851,0.386223862238622,0,3469,1919,0.996931604003136,0.54120541205412,0.613776137761377,0.996931604003136,1,-18,44,0.850132075471699,1.28132394366197,21,448886.45,379966.75,48181.4,41077.5,138138.421065714,6.72698407338066
"OK",40067371700,34.0174679,-97.8671283,777058218,1687,939,136201.798194465,17246.4273255022,3025.94500223983,78294.3457773917,0,24290.7665569747,31664.7492617706,1951.93659832832,0.57484076433121,0,0.178343949044586,0.232484076433121,0.0143312101910828,0.589171974522293,0,0.178343949044586,0.232484076433121,0,2776,2431,0.999473500682005,0.753184713375796,0.767515923566879,0.999473500682005,1,-18,44,0.850132075471699,1.28132394366197,21,443714.1,375379.5,48105.7,41021.3,123565.717584566,7.16371879304493
"OK",40067371800,34.1945399,-97.9559038,611475305,2835,1438,199689.134155488,37804.7557631373,8368.61286212145,109666.907487493,0,21170.4812714987,64846.519209996,3242.3259604998,0.549188156638013,0,0.106017191977077,0.324737344794651,0.0162368672397326,0.565425023877746,0,0.106017191977077,0.324737344794651,0,2776,2431,0.999473500682005,0.65520534861509,0.671442215854823,0.999473500682005,1,-18,44,0.850132075471699,1.28132394366197,21,448888.633333333,380023.9,48105.7,41021.3,181163.035164437,7.16371879304493
"OK",40069660198,34.2612819,-96.5054884,544462847,3079,1522,220494.029521614,19953.7148615227,49320.9222454937,5891.7432989581,0,110514.821274396,90697.1392688096,13390.3256794502,0.0267206477732794,0,0.501214574898785,0.411336032388664,0.0607287449392713,0.0874493927125507,0,0.501214574898785,0.411336032388664,0,3173,1964,0.997366357863714,0.527935222672064,0.588663967611336,0.997366357863714,1,-12,44,0.851377358490563,1.27853521126761,21,388651.192857143,324403.89047619,41226.7,34735.1,200037.76265898,6.91352588726323
"OK",40069660200,34.3695869,-96.6688198,651695374,5178,2364,326337.721346787,100490.52360477,4412.98727331103,100586.888674471,0,25228.1031465098,188803.868709363,11067.8129933075,0.308229426433915,0,0.0773067331670823,0.5785536159601,0.0339152119700748,0.34214463840399,0,0.0773067331670823,0.5785536159601,0,3173,1964,0.997366357863714,0.385536159600997,0.419451371571072,0.997366357863714,1,-17.8,44,0.851377358490563,1.27853521126761,21,431827.385714286,365501.387857143,48212.3666666667,41238.2428571429,296061.838005649,6.91352588726323
"OK",40069660300,34.3103399,-96.8326768,469048843,2700,1240,181554.656657702,12853.3214346735,11713.3082605624,44277.2864914475,0,28629.0888559159,97267.7739390433,11380.5073712957,0.243878550440744,0,0.157688540646425,0.535749265426053,0.0626836434867777,0.306562193927522,0,0.157688540646425,0.535749265426053,0,3036,2251,0.999015858762871,0.401567091087169,0.464250734573947,0.999015858762871,1,-17.8,44,0.851377358490563,1.27853521126761,21,426712.407142857,360892.202142857,47980.9166666667,41019.7928571429,164710.978328626,6.99986449706699
"OK",40071000100,36.7305169,-97.096887,16248708,5837,2749,386880.400417058,80566.2587718828,48960.9234513766,294867.372471909,0,3765.65772729257,84481.7124905637,2292.13948617809,0.762166737198476,0,0.00973338975878121,0.218366483283961,0.00592467202708422,0.76809140922556,0,0.00973338975878121,0.218366483283961,0,4095,1851,0.996137995492527,0.771900126957257,0.777824798984341,0.996137995492527,1,-31.1,44.4,0.873018867924525,1.35173239436619,21,539098.658333333,465710.275,57045.9,49659.3,350987.688346691,6.33247334537224
"OK",40071000201,36.7127307,-97.0736413,2605305,3172,1577,236204.317742471,28784.1488088776,1593.38004089806,193242.998714873,995.242911836256,1990.48582367251,39146.2211988927,829.36909319688,0.81811797752809,0.00421348314606742,0.00842696629213483,0.165730337078652,0.00351123595505618,0.821611222521805,0.00423147410740844,0.00842696629213483,0.165730337078652,0,4095,1851,0.996137995492527,0.830758426966292,0.834269662921348,0.996137995492527,1,-31.1,44.4,0.873018867924525,1.35173239436619,21,539098.658333333,465710.275,57045.9,49659.3,214290.533644418,6.33247334537224
"OK",40071000202,36.7387288,-97.064891,6953464,5106,2367,334002.598693028,104494.832206511,2567.18976099085,251669.246079509,0,5291.74667081219,75952.1286869514,1089.47725575545,0.753494874184529,0,0.0158434296365331,0.22739981360671,0.0032618825722274,0.756756756756756,0,0.0158434296365331,0.22739981360671,0,4095,1851,0.996137995492527,0.769338303821062,0.772600186393289,0.996137995492527,1,-31.1,44.4,0.873018867924525,1.35173239436619,21,539098.658333333,465710.275,57045.9,49659.3,303015.608675649,6.33247334537224
"OK",40071000300,36.7164252,-97.0406592,14000813,4301,2055,334814.01306586,41261.2134007114,2246.30262738576,294041.269840067,0,2203.93206625909,37466.8451264046,1101.96603312955,0.87822270981898,0,0.0065825562260011,0.111903455842019,0.00329127811300055,0.881513987931981,0,0.0065825562260011,0.111903455842019,0,4095,1851,0.996137995492527,0.884805266044981,0.888096544157982,0.996137995492527,1,-31.1,44.4,0.873018867924525,1.35173239436619,21,539098.658333333,465710.275,57045.9,49659.3,303751.744325593,6.33247334537224
"OK",40071000400,36.6922295,-97.0725227,5026426,2438,1168,171090.051378645,102567.558263596,5664.20543368261,148887.525627218,0,0,20709.918978222,1492.60677320519,0.870229007633588,0,0,0.121046892039258,0.00872410032715376,0.878953107960742,0,0,0.121046892039258,0,4095,1851,0.996137995492527,0.870229007633588,0.878953107960742,0.996137995492527,1,-31.1,44.4,0.873018867924525,1.35173239436619,21,539098.658333333,465710.275,57045.9,49659.3,155217.223637519,6.33247334537224
